nota1,nota2,nota3,final,media,disciplina,matricula
3.8,7.15,7.3,-1.0,3.2,Lab. de Estruturas de Dados e Algoritmos,110110107
7.45,7.0,7.0,-1.0,7.1,Lab. de Estruturas de Dados e Algoritmos,111210073
5.05,7.0,7.25,1.5,3.9,Lab. de Estruturas de Dados e Algoritmos,110210494
7.0,8.0,6.7,2.5,5.1,Lab. de Estruturas de Dados e Algoritmos,110210093
6.4,7.75,6.8,5.0,6.0,Lab. de Estruturas de Dados e Algoritmos,110150167
7.45,9.25,7.0,-1.0,7.5,Lab. de Estruturas de Dados e Algoritmos,110210044
8.05,9.65,8.85,-1.0,8.8,Lab. de Estruturas de Dados e Algoritmos,110210047
5.15,6.85,7.55,3.5,5.0,Lab. de Estruturas de Dados e Algoritmos,110210041
7.15,8.0,8.75,-1.0,7.4,Lab. de Estruturas de Dados e Algoritmos,110210068
2.0,0.15,0.95,-1.0,1.6,Lab. de Estruturas de Dados e Algoritmos,110210066
6.85,7.75,6.45,6.0,6.4,Lab. de Estruturas de Dados e Algoritmos,110110080
4.5,6.65,5.5,2.5,3.9,Lab. de Estruturas de Dados e Algoritmos,111150292
5.55,6.2,6.45,5.0,5.4,Lab. de Estruturas de Dados e Algoritmos,110110087
6.6,6.5,6.45,5.0,5.8,Lab. de Estruturas de Dados e Algoritmos,110210061
5.8,6.6,6.95,4.0,5.4,Lab. de Estruturas de Dados e Algoritmos,110110974
7.65,8.5,8.8,-1.0,7.9,Lab. de Estruturas de Dados e Algoritmos,110210102
5.95,8.75,7.6,-1.0,7.1,Lab. de Estruturas de Dados e Algoritmos,110210105
8.15,9.4,9.05,-1.0,8.7,Lab. de Estruturas de Dados e Algoritmos,110110853
5.9,8.1,8.6,-1.0,7.2,Lab. de Estruturas de Dados e Algoritmos,111210066
6.0,6.25,5.9,2.0,4.2,Lab. de Estruturas de Dados e Algoritmos,110210108
3.65,6.0,6.45,-1.0,2.5,Lab. de Estruturas de Dados e Algoritmos,110210386
5.5,7.65,7.45,3.5,5.2,Lab. de Estruturas de Dados e Algoritmos,110210129
7.5,8.5,8.5,-1.0,7.7,Lab. de Estruturas de Dados e Algoritmos,110210128
5.85,6.15,6.35,4.0,5.1,Lab. de Estruturas de Dados e Algoritmos,110210080
8.8,9.65,8.95,-1.0,9.0,Lab. de Estruturas de Dados e Algoritmos,110210083
8.15,7.85,6.75,-1.0,7.7,Lab. de Estruturas de Dados e Algoritmos,110110070
4.35,7.25,8.2,9.5,7.5,Lab. de Estruturas de Dados e Algoritmos,110110073
8.7,9.6,8.2,-1.0,8.6,Lab. de Estruturas de Dados e Algoritmos,110210088
3.15,6.9,6.8,3.5,4.5,Lab. de Estruturas de Dados e Algoritmos,110110057
5.05,6.75,6.9,4.5,5.2,Lab. de Estruturas de Dados e Algoritmos,110210078
5.65,7.25,8.7,5.0,6.0,Lab. de Estruturas de Dados e Algoritmos,110110052
5.6,7.4,6.6,6.0,5.9,Lab. de Estruturas de Dados e Algoritmos,110110053
5.2,8.1,8.7,-1.0,7.1,Lab. de Estruturas de Dados e Algoritmos,111110073
1.4,0.0,0.55,-1.0,1.2,Lab. de Estruturas de Dados e Algoritmos,109210290
4.45,6.5,7.7,3.6,5.0,Lab. de Estruturas de Dados e Algoritmos,111210061
5.6,6.65,6.65,4.5,5.5,Lab. de Estruturas de Dados e Algoritmos,111210655
3.95,8.0,6.75,5.0,5.5,Lab. de Estruturas de Dados e Algoritmos,110150173
7.85,8.5,8.5,-1.0,7.8,Lab. de Estruturas de Dados e Algoritmos,110210052
4.85,6.6,5.55,2.0,4.0,Lab. de Estruturas de Dados e Algoritmos,110110098
8.8,9.65,8.1,-1.0,8.6,Lab. de Estruturas de Dados e Algoritmos,110210079
5.4,8.1,9.0,-1.0,7.3,Lab. de Estruturas de Dados e Algoritmos,110210060
4.7,7.0,8.0,10.0,7.5,Lab. de Estruturas de Dados e Algoritmos,110210075
1.1,0.0,0.45,-1.0,1.0,Lab. de Estruturas de Dados e Algoritmos,110110090
8.95,9.4,9.35,-1.0,9.0,Lab. de Estruturas de Dados e Algoritmos,110210526
5.4,7.6,7.85,3.0,5.0,Lab. de Estruturas de Dados e Algoritmos,110210073
6.5,8.5,7.65,-1.0,7.1,Lab. de Estruturas de Dados e Algoritmos,110210072
10.0,8.5,9.3,-1.0,9.3,Sociologia Industrial I,110110122
8.0,0.0,5.6,8.0,5.6,Sociologia Industrial I,106210600
9.5,9.0,9.3,-1.0,9.3,Sociologia Industrial I,111110088
7.5,8.0,7.8,-1.0,7.8,Sociologia Industrial I,109210288
8.0,0.0,5.6,8.0,5.6,Sociologia Industrial I,111110914
8.0,9.0,8.5,-1.0,8.5,Sociologia Industrial I,108210284
9.5,8.5,9.0,-1.0,9.0,Sociologia Industrial I,110110057
8.5,9.5,9.0,-1.0,9.0,Sociologia Industrial I,110210097
8.5,9.0,8.8,-1.0,8.8,Sociologia Industrial I,107210009
9.0,9.0,9.0,-1.0,9.0,Sociologia Industrial I,108210004
8.5,8.0,8.3,-1.0,8.3,Sociologia Industrial I,110210560
8.0,8.5,8.3,-1.0,8.3,Sociologia Industrial I,105210160
6.0,8.5,7.3,-1.0,7.3,Sociologia Industrial I,111110127
8.0,8.5,8.3,-1.0,8.3,Sociologia Industrial I,105210141
9.5,9.0,9.3,-1.0,9.3,Sociologia Industrial I,108110015
6.0,8.0,7.0,-1.0,7.0,Sociologia Industrial I,112150732
8.5,8.0,8.3,-1.0,8.3,Sociologia Industrial I,110210044
10.0,9.0,9.5,-1.0,9.5,Sociologia Industrial I,108110502
8.0,8.0,8.0,-1.0,8.0,Sociologia Industrial I,110210388
6.0,8.5,7.3,-1.0,7.3,Sociologia Industrial I,112110935
5.5,8.5,7.0,-1.0,7.0,Sociologia Industrial I,111210748
7.5,9.0,8.3,-1.0,8.3,Sociologia Industrial I,110110093
8.0,8.5,8.3,-1.0,8.3,Sociologia Industrial I,111250017
10.0,9.0,9.5,-1.0,9.5,Sociologia Industrial I,108110024
9.0,9.0,9.0,-1.0,9.0,Sociologia Industrial I,109110068
10.0,9.0,9.5,-1.0,9.5,Sociologia Industrial I,108110021
6.0,9.0,7.5,-1.0,7.5,Sociologia Industrial I,108110028
6.5,8.0,7.3,-1.0,7.3,Sociologia Industrial I,111210669
10.0,9.0,9.5,-1.0,9.5,Sociologia Industrial I,109210493
8.0,8.0,8.0,-1.0,8.0,Sociologia Industrial I,111210660
9.0,8.5,8.8,-1.0,8.8,Sociologia Industrial I,107210224
7.3,10.0,10.0,-1.0,9.1,Sociologia Industrial I,112110920
6.5,9.0,7.7,-1.0,7.7,Sociologia Industrial I,112210120
7.0,9.0,8.0,-1.0,8.0,Sociologia Industrial I,110210394
7.2,7.5,7.3,-1.0,7.3,Sociologia Industrial I,110210390
7.0,7.6,7.3,-1.0,7.3,Sociologia Industrial I,111110121
7.0,7.0,7.0,-1.0,7.0,Sociologia Industrial I,110110045
7.5,7.0,7.2,-1.0,7.2,Sociologia Industrial I,110210093
7.0,7.5,7.2,-1.0,7.2,Sociologia Industrial I,112210109
7.0,8.0,7.5,-1.0,7.5,Sociologia Industrial I,112150448
8.2,7.0,7.2,-1.0,7.5,Sociologia Industrial I,110110124
7.0,8.0,7.5,-1.0,7.5,Sociologia Industrial I,112150440
10.0,9.0,9.0,-1.0,9.3,Sociologia Industrial I,112150916
7.0,8.0,7.5,-1.0,7.5,Sociologia Industrial I,110210041
7.2,8.5,7.8,-1.0,7.8,Sociologia Industrial I,110210061
7.3,8.5,7.9,-1.0,7.9,Sociologia Industrial I,111210392
7.0,9.0,8.0,-1.0,8.0,Sociologia Industrial I,110210130
7.0,7.0,7.0,-1.0,7.0,Sociologia Industrial I,112110952
7.0,8.6,7.8,-1.0,7.8,Sociologia Industrial I,111110114
6.5,9.0,7.7,-1.0,7.7,Sociologia Industrial I,107210013
7.7,9.0,9.0,-1.0,8.6,Sociologia Industrial I,111110113
10.0,9.0,9.5,-1.0,9.5,Sociologia Industrial I,111250014
7.0,9.5,8.2,-1.0,8.2,Sociologia Industrial I,107210010
7.0,7.5,7.2,-1.0,7.2,Sociologia Industrial I,112210115
8.0,8.0,8.0,-1.0,8.0,Sociologia Industrial I,110110118
8.7,9.0,9.0,-1.0,8.9,Sociologia Industrial I,111210401
8.5,7.0,8.0,-1.0,7.8,Sociologia Industrial I,110110090
9.0,9.0,9.0,-1.0,9.0,Sociologia Industrial I,111210421
9.0,9.0,9.0,-1.0,9.0,Sociologia Industrial I,109210293
8.0,9.0,8.5,-1.0,8.5,Sociologia Industrial I,109110095
7.5,9.0,8.3,-1.0,8.3,Sociologia Industrial I,111210073
7.5,8.5,8.0,-1.0,8.0,Sociologia Industrial I,110210495
7.0,9.0,8.0,-1.0,8.0,Sociologia Industrial I,109210015
6.0,9.0,7.5,-1.0,7.5,Sociologia Industrial I,111110078
9.0,9.0,9.0,-1.0,9.0,Sociologia Industrial I,108110016
6.5,8.5,7.5,-1.0,7.5,Sociologia Industrial I,110210066
8.0,8.0,8.0,-1.0,8.0,Sociologia Industrial I,111110893
8.0,9.0,8.5,-1.0,8.5,Sociologia Industrial I,110210045
9.0,9.0,9.0,-1.0,9.0,Sociologia Industrial I,107210004
8.0,9.0,8.5,-1.0,8.5,Sociologia Industrial I,107210017
6.5,8.0,7.3,-1.0,7.3,Sociologia Industrial I,109110807
6.0,9.0,7.5,-1.0,7.5,Sociologia Industrial I,107210015
7.5,8.0,7.8,-1.0,7.8,Sociologia Industrial I,110210094
8.0,9.0,8.5,-1.0,8.5,Sociologia Industrial I,107210012
10.0,10.0,10.0,-1.0,10.0,GERENCIA DE Redes de Computadores,108110024
7.5,8.5,8.0,-1.0,8.0,GERENCIA DE Redes de Computadores,109110112
9.2,9.0,9.1,-1.0,9.1,GERENCIA DE Redes de Computadores,108110021
6.0,9.0,7.5,-1.0,7.5,GERENCIA DE Redes de Computadores,112110935
9.2,10.0,9.6,-1.0,9.6,GERENCIA DE Redes de Computadores,108210202
8.0,10.0,9.0,-1.0,9.0,GERENCIA DE Redes de Computadores,108110028
8.3,10.0,9.2,-1.0,9.2,GERENCIA DE Redes de Computadores,110110978
10.0,10.0,10.0,-1.0,10.0,GERENCIA DE Redes de Computadores,108110502
9.6,9.5,9.6,-1.0,9.6,GERENCIA DE Redes de Computadores,107110437
10.0,10.0,10.0,-1.0,10.0,GERENCIA DE Redes de Computadores,107210004
8.8,8.8,8.8,-1.0,8.8,GERENCIA DE Redes de Computadores,108210003
10.0,8.5,8.5,-1.0,9.0,GERENCIA DE Redes de Computadores,108210351
8.8,10.0,9.4,-1.0,9.4,GERENCIA DE Redes de Computadores,108210354
8.8,10.0,9.4,-1.0,9.4,GERENCIA DE Redes de Computadores,107210012
7.5,9.5,8.5,-1.0,8.5,GERENCIA DE Redes de Computadores,107210226
8.1,8.5,8.3,-1.0,8.3,GERENCIA DE Redes de Computadores,106210165
8.5,8.5,8.5,-1.0,8.5,BASQUETE   MASC/FEM,110210494
9.5,9.5,9.5,-1.0,9.5,BASQUETE   MASC/FEM,110210069
8.3,7.8,8.0,-1.0,8.0,TECC (Fundamentos e Aplicações de Realidade Virtual),109110800
7.0,8.0,9.0,-1.0,8.1,TECC (Fundamentos e Aplicações de Realidade Virtual),106210601
8.5,7.7,9.0,-1.0,8.5,TECC (Fundamentos e Aplicações de Realidade Virtual),111110088
7.0,8.5,9.0,-1.0,8.3,TECC (Fundamentos e Aplicações de Realidade Virtual),105110107
8.0,8.7,6.0,-1.0,7.4,TECC (Fundamentos e Aplicações de Realidade Virtual),104210032
7.7,8.0,9.0,-1.0,8.3,TECC (Fundamentos e Aplicações de Realidade Virtual),109110112
8.0,8.7,8.5,-1.0,8.4,TECC (Fundamentos e Aplicações de Realidade Virtual),106210147
7.7,8.0,8.5,-1.0,8.1,TECC (Fundamentos e Aplicações de Realidade Virtual),107110003
8.5,8.7,10.0,-1.0,9.2,TECC (Fundamentos e Aplicações de Realidade Virtual),108210004
9.0,8.0,8.0,-1.0,8.3,TECC (Fundamentos e Aplicações de Realidade Virtual),107210010
8.7,7.8,8.5,-1.0,8.4,TECC (Fundamentos e Aplicações de Realidade Virtual),110110123
8.1,7.8,9.0,-1.0,8.4,TECC (Fundamentos e Aplicações de Realidade Virtual),108210354
7.9,7.6,9.0,-1.0,8.3,TECC (Fundamentos e Aplicações de Realidade Virtual),108110016
8.7,7.8,8.5,-1.0,8.4,TECC (Fundamentos e Aplicações de Realidade Virtual),111210057
8.9,7.8,7.5,-1.0,8.0,TECC (Fundamentos e Aplicações de Realidade Virtual),108110035
8.5,7.0,7.5,-1.0,7.7,TECC (Fundamentos e Aplicações de Realidade Virtual),108110009
8.7,8.7,8.5,-1.0,8.6,TECC (Fundamentos e Aplicações de Realidade Virtual),108210202
8.5,8.5,8.5,-1.0,8.5,TECC (Fundamentos e Aplicações de Realidade Virtual),109110089
8.9,7.8,7.5,-1.0,8.0,TECC (Fundamentos e Aplicações de Realidade Virtual),108110005
8.2,8.7,8.5,-1.0,8.5,TECC (Fundamentos e Aplicações de Realidade Virtual),108210204
8.9,7.0,7.5,-1.0,7.8,TECC (Fundamentos e Aplicações de Realidade Virtual),108110013
8.1,7.8,9.0,-1.0,8.4,TECC (Fundamentos e Aplicações de Realidade Virtual),108210312
8.7,8.4,8.5,-1.0,8.5,TECC (Fundamentos e Aplicações de Realidade Virtual),111110893
8.7,8.1,8.5,-1.0,8.4,TECC (Fundamentos e Aplicações de Realidade Virtual),110210045
7.1,7.0,8.0,-1.0,7.4,TECC (Fundamentos e Aplicações de Realidade Virtual),108210207
8.7,7.7,8.5,-1.0,8.3,TECC (Fundamentos e Aplicações de Realidade Virtual),107210030
8.0,7.8,9.0,-1.0,8.3,TECC (Fundamentos e Aplicações de Realidade Virtual),108210351
7.6,5.6,8.0,-1.0,7.2,TECC (Fundamentos e Aplicações de Realidade Virtual),106210165
8.2,7.5,8.0,-1.0,7.9,TECC (Fundamentos e Aplicações de Realidade Virtual),109150027
7.8,7.4,8.0,-1.0,7.8,TECC (Fundamentos e Aplicações de Realidade Virtual),106210176
2.4,0.0,7.25,8.0,5.7,TECC (Economia de Tecnologia da Informação),110110100
8.4,8.5,0.0,5.0,5.1,TECC (Economia de Tecnologia da Informação),111110902
7.75,8.0,7.25,-1.0,7.6,TECC (Economia de Tecnologia da Informação),108210003
7.65,7.5,7.75,-1.0,7.7,TECC (Economia de Tecnologia da Informação),107110610
9.25,9.5,3.25,6.0,6.5,TECC (Economia de Tecnologia da Informação),107110563
7.4,7.5,7.75,-1.0,7.6,TECC (Economia de Tecnologia da Informação),108110018
5.5,6.5,7.0,7.0,6.6,TECC (Economia de Tecnologia da Informação),109110030
7.4,7.5,7.75,-1.0,7.6,TECC (Economia de Tecnologia da Informação),108110034
7.75,8.0,7.25,-1.0,7.6,TECC (Economia de Tecnologia da Informação),108210200
8.9,6.5,7.0,-1.0,7.7,TECC (Economia de Tecnologia da Informação),108110016
7.75,8.0,7.25,-1.0,7.6,TECC (Economia de Tecnologia da Informação),108210204
9.15,3.7,6.75,-1.0,7.1,TECC (Economia de Tecnologia da Informação),107110001
8.0,7.7,7.5,-1.0,7.7,TECC (Economia de Tecnologia da Informação),107110025
9.15,3.7,6.75,-1.0,7.1,TECC (Economia de Tecnologia da Informação),107110005
8.0,7.7,7.5,-1.0,7.7,TECC (Economia de Tecnologia da Informação),107110021
8.0,7.7,7.5,-1.0,7.7,TECC (Economia de Tecnologia da Informação),107110035
9.0,9.0,5.0,-1.0,7.4,TECC (Economia de Tecnologia da Informação),110110123
3.25,5.0,7.5,8.0,6.4,TECC (Economia de Tecnologia da Informação),106210596
8.9,6.5,7.0,-1.0,7.7,TECC (Economia de Tecnologia da Informação),107210333
8.25,7.0,8.5,-1.0,8.1,TECC (Economia de Tecnologia da Informação),107210016
8.9,6.5,7.0,-1.0,7.7,TECC (Economia de Tecnologia da Informação),107210013
5.5,6.5,7.0,7.0,6.6,TECC (Economia de Tecnologia da Informação),109150027
3.25,5.0,7.5,8.0,6.4,TECC (Economia de Tecnologia da Informação),106210601
2.4,0.0,7.25,8.0,5.7,TECC (Economia de Tecnologia da Informação),106210600
8.9,6.5,7.0,-1.0,7.7,TECC (Economia de Tecnologia da Informação),108110004
7.75,8.0,7.25,-1.0,7.6,TECC (Economia de Tecnologia da Informação),108210022
7.4,7.5,7.75,-1.0,7.6,TECC (Economia de Tecnologia da Informação),108110001
8.25,7.0,8.5,-1.0,8.1,TECC (Economia de Tecnologia da Informação),107110014
9.15,3.7,6.75,-1.0,7.1,TECC (Economia de Tecnologia da Informação),107110017
8.25,7.0,8.5,-1.0,8.1,TECC (Economia de Tecnologia da Informação),107210226
7.5,7.0,5.0,7.7,7.0,TECC (Economia de Tecnologia da Informação),108110025
9.0,7.5,9.0,-1.0,8.5,TECC (Economia de Tecnologia da Informação),108110021
8.0,9.0,8.5,-1.0,8.5,TECC (Economia de Tecnologia da Informação),108110035
8.0,9.0,8.5,-1.0,8.5,TECC (Economia de Tecnologia da Informação),108110009
9.0,7.5,9.0,-1.0,8.5,TECC (Economia de Tecnologia da Informação),108110028
8.0,9.0,8.5,-1.0,8.5,TECC (Economia de Tecnologia da Informação),108110005
8.0,9.0,8.5,-1.0,8.5,TECC (Economia de Tecnologia da Informação),108110002
7.5,7.0,5.0,7.7,7.0,TECC (Economia de Tecnologia da Informação),108210334
8.0,9.0,8.5,-1.0,8.5,TECC (Economia de Tecnologia da Informação),108110013
7.5,7.0,5.0,7.7,7.0,TECC (Economia de Tecnologia da Informação),109110076
7.0,8.0,7.5,-1.0,7.5,TECC (Economia de Tecnologia da Informação),110210045
7.5,7.0,5.0,7.7,7.0,TECC (Economia de Tecnologia da Informação),105210141
7.0,8.0,7.5,-1.0,7.5,TECC (Economia de Tecnologia da Informação),106210158
7.0,8.0,7.5,-1.0,7.5,TECC (Economia de Tecnologia da Informação),106210165
7.0,8.0,7.5,-1.0,7.5,TECC (Economia de Tecnologia da Informação),106210176
9.0,7.5,9.0,-1.0,8.5,TECC (Economia de Tecnologia da Informação),111110078
7.5,7.0,5.0,7.7,7.0,TECC (Economia de Tecnologia da Informação),107210010
8.0,8.0,8.0,-1.0,8.0,TECC (Economia de Tecnologia da Informação),109110120
8.0,7.0,8.0,-1.0,7.7,TECC (Economia de Tecnologia da Informação),109110122
8.0,7.0,8.0,-1.0,7.7,TECC (Economia de Tecnologia da Informação),109110065
8.0,7.0,8.0,-1.0,7.7,TECC (Economia de Tecnologia da Informação),109110066
8.0,8.0,8.0,-1.0,8.0,TECC (Economia de Tecnologia da Informação),109110100
8.0,8.5,7.5,-1.0,8.0,TECC (Economia de Tecnologia da Informação),107210004
8.0,8.5,7.5,-1.0,8.0,TECC (Economia de Tecnologia da Informação),107210007
8.0,8.0,8.0,-1.0,8.0,TECC (Economia de Tecnologia da Informação),109110119
8.0,8.5,7.5,-1.0,8.0,TECC (Economia de Tecnologia da Informação),107210012
7.0,8.0,8.35,-1.0,7.7,TECC (Economia de Tecnologia da Informação),108110024
7.0,4.0,4.0,7.0,6.1,TECC (Economia de Tecnologia da Informação),111110916
7.5,7.75,7.75,-1.0,7.6,TECC (Economia de Tecnologia da Informação),111110914
7.0,6.25,3.75,8.5,6.6,TECC (Economia de Tecnologia da Informação),111110074
6.0,7.25,7.75,8.0,7.3,TECC (Economia de Tecnologia da Informação),107210001
7.0,6.25,8.5,-1.0,7.8,TECC (Economia de Tecnologia da Informação),105110107
5.0,6.5,7.5,8.0,7.0,TECC (Economia de Tecnologia da Informação),110110978
3.0,1.0,5.0,6.5,5.0,TECC (Economia de Tecnologia da Informação),110110118
7.0,6.25,8.5,-1.0,7.8,TECC (Economia de Tecnologia da Informação),111110893
3.5,6.5,7.5,8.0,6.5,TECC (Economia de Tecnologia da Informação),105210160
7.5,7.75,7.75,-1.0,7.6,TECC (Economia de Tecnologia da Informação),107110436
5.0,6.5,7.5,8.0,7.0,TECC (Economia de Tecnologia da Informação),109110112
7.0,8.0,8.35,-1.0,7.7,TECC (Economia de Tecnologia da Informação),107210011
7.0,8.0,8.35,-1.0,7.7,TECC (Economia de Tecnologia da Informação),107210017
3.5,6.25,7.75,8.2,6.6,TECC (Economia de Tecnologia da Informação),107210030
7.0,8.0,8.35,-1.0,7.7,TECC (Economia de Tecnologia da Informação),107210032
5.5,7.25,7.75,8.0,7.2,TECC (Economia de Tecnologia da Informação),106110145
7.0,5.5,5.5,7.0,6.6,TECC (Economia de Tecnologia da Informação),111210404
5.5,7.25,7.75,8.0,7.2,TECC (Economia de Tecnologia da Informação),106210151
7.0,3.5,0.0,-1.0,3.5,TECC (Economia de Tecnologia da Informação),107110006
7.3,8.6,6.4,-1.0,7.6,Organização e Arquitetura de Computadores,109110092
9.4,7.4,7.9,-1.0,8.3,Organização e Arquitetura de Computadores,109210065
7.6,7.1,8.6,-1.0,7.6,Organização e Arquitetura de Computadores,109150038
10.0,6.7,8.8,-1.0,8.4,Organização e Arquitetura de Computadores,109110115
6.5,9.2,6.7,-1.0,7.6,Organização e Arquitetura de Computadores,109110116
6.8,6.3,9.0,-1.0,7.0,Organização e Arquitetura de Computadores,108210004
7.9,8.1,9.0,-1.0,8.2,Organização e Arquitetura de Computadores,109210286
7.7,7.4,7.6,-1.0,7.6,Organização e Arquitetura de Computadores,109110032
10.0,7.8,7.1,-1.0,8.5,Organização e Arquitetura de Computadores,109110070
8.5,6.0,8.0,-1.0,7.4,Organização e Arquitetura de Computadores,109210029
7.7,6.6,9.0,-1.0,7.5,Organização e Arquitetura de Computadores,111110893
8.3,7.3,8.7,-1.0,8.0,Organização e Arquitetura de Computadores,109150001
3.2,6.0,6.4,5.0,5.0,Organização e Arquitetura de Computadores,110210126
9.5,7.8,9.8,-1.0,8.9,Organização e Arquitetura de Computadores,109210300
5.7,5.8,6.6,4.0,5.1,Organização e Arquitetura de Computadores,108210353
8.2,6.4,7.6,-1.0,7.4,Organização e Arquitetura de Computadores,109110108
9.7,4.9,7.6,-1.0,7.4,Organização e Arquitetura de Computadores,109150027
9.2,8.4,3.8,-1.0,7.8,Organização e Arquitetura de Computadores,109210034
7.0,5.5,8.7,7.4,7.0,Organização e Arquitetura de Computadores,109110061
4.6,5.5,9.3,4.8,5.5,Organização e Arquitetura de Computadores,111110078
8.4,8.4,9.0,-1.0,8.5,Organização e Arquitetura de Computadores,108210211
7.3,9.0,8.0,-1.0,8.1,Organização e Arquitetura de Computadores,109110065
7.4,7.0,9.1,-1.0,7.6,Organização e Arquitetura de Computadores,109110066
7.9,8.2,7.8,-1.0,8.0,Organização e Arquitetura de Computadores,107110032
5.7,6.3,5.0,7.2,6.4,Organização e Arquitetura de Computadores,109110807
5.2,6.9,7.7,6.0,6.3,Organização e Arquitetura de Computadores,110210110
6.8,4.7,5.8,4.4,5.3,Organização e Arquitetura de Computadores,110210397
5.5,7.4,5.4,6.0,6.0,Organização e Arquitetura de Computadores,110110045
6.0,5.1,3.2,5.6,5.2,Organização e Arquitetura de Computadores,110110044
9.1,8.0,8.0,-1.0,8.4,Organização e Arquitetura de Computadores,110110047
8.2,6.8,6.2,-1.0,7.2,Organização e Arquitetura de Computadores,110110052
6.0,7.7,7.5,-1.0,7.0,Organização e Arquitetura de Computadores,108210207
7.0,7.7,8.8,-1.0,7.8,Organização e Arquitetura de Computadores,111110139
6.0,7.7,6.5,8.2,7.3,Organização e Arquitetura de Computadores,112110038
5.7,6.4,7.3,6.1,6.3,Organização e Arquitetura de Computadores,110110087
3.7,3.0,3.5,-1.0,3.4,Organização e Arquitetura de Computadores,109210422
8.2,7.3,7.9,-1.0,7.8,Organização e Arquitetura de Computadores,110210102
8.6,7.8,7.6,-1.0,8.1,Organização e Arquitetura de Computadores,110110853
7.2,7.5,7.3,-1.0,7.3,Organização e Arquitetura de Computadores,110110973
7.1,6.8,7.0,-1.0,7.0,Organização e Arquitetura de Computadores,110210128
7.1,7.4,6.9,-1.0,7.1,Organização e Arquitetura de Computadores,112110951
7.2,7.3,7.9,-1.0,7.4,Organização e Arquitetura de Computadores,110210083
7.5,7.6,7.1,-1.0,7.4,Organização e Arquitetura de Computadores,110110073
8.6,8.6,7.4,-1.0,8.2,Organização e Arquitetura de Computadores,110210088
9.2,6.2,6.5,-1.0,7.5,Organização e Arquitetura de Computadores,110110078
6.6,4.9,4.5,5.9,5.7,Organização e Arquitetura de Computadores,110110053
6.6,6.4,7.0,5.9,6.4,Organização e Arquitetura de Computadores,112110087
6.4,6.1,6.0,4.8,5.6,Organização e Arquitetura de Computadores,111210066
7.9,7.2,7.0,-1.0,7.4,Organização e Arquitetura de Computadores,111110073
5.0,5.1,6.1,5.4,5.4,Organização e Arquitetura de Computadores,112150437
3.9,0.0,0.0,-1.0,1.6,Organização e Arquitetura de Computadores,110210052
7.0,6.5,5.6,5.5,6.0,Organização e Arquitetura de Computadores,112110952
6.8,7.4,7.1,-1.0,7.1,Organização e Arquitetura de Computadores,110210079
7.7,5.2,6.2,-1.0,3.9,Organização e Arquitetura de Computadores,109110805
6.3,6.2,6.2,7.2,6.6,Organização e Arquitetura de Computadores,110210075
8.8,6.8,7.9,-1.0,7.9,Organização e Arquitetura de Computadores,110210526
6.1,8.0,8.3,-1.0,7.3,Organização e Arquitetura de Computadores,111110929
4.3,6.3,6.4,5.2,5.4,Organização e Arquitetura de Computadores,112150440
3.3,3.4,6.6,4.4,4.2,Organização e Arquitetura de Computadores,112210452
6.6,6.9,8.1,-1.0,7.0,Organização e Arquitetura de Computadores,112210064
4.3,5.8,6.7,5.0,5.2,Organização e Arquitetura de Computadores,111110126
8.5,8.2,9.0,-1.0,8.5,Organização e Arquitetura de Computadores,111210073
6.3,5.8,5.4,3.6,5.0,Organização e Arquitetura de Computadores,111210953
8.6,8.3,5.6,-1.0,7.9,Organização e Arquitetura de Computadores,111110103
5.2,8.0,8.4,-1.0,7.0,Organização e Arquitetura de Computadores,111110060
8.5,9.5,7.0,-1.0,8.6,Organização e Arquitetura de Computadores,110150169
6.1,7.6,7.6,-1.0,7.0,Organização e Arquitetura de Computadores,110110129
7.8,8.7,7.2,-1.0,8.0,Organização e Arquitetura de Computadores,111110083
8.1,8.1,8.5,-1.0,8.2,Organização e Arquitetura de Computadores,110210068
6.7,4.1,6.8,5.0,5.4,Organização e Arquitetura de Computadores,108110496
6.6,5.3,7.2,7.6,6.8,Organização e Arquitetura de Computadores,110210060
6.8,7.8,8.7,-1.0,7.6,Organização e Arquitetura de Computadores,110110974
5.3,8.0,7.0,4.6,5.9,Organização e Arquitetura de Computadores,109210422
4.7,6.8,8.4,7.3,6.7,Organização e Arquitetura de Computadores,111210399
7.5,9.5,7.1,-1.0,8.2,Organização e Arquitetura de Computadores,111110939
6.4,6.3,8.1,4.5,5.8,Organização e Arquitetura de Computadores,110110851
6.6,7.6,6.6,-1.0,7.0,Organização e Arquitetura de Computadores,112110950
5.8,5.6,8.3,4.2,5.4,Organização e Arquitetura de Computadores,111110912
8.9,8.6,9.2,-1.0,8.8,Organização e Arquitetura de Computadores,111110133
7.1,6.7,7.6,-1.0,7.0,Organização e Arquitetura de Computadores,112210051
9.2,7.8,7.0,-1.0,8.2,Organização e Arquitetura de Computadores,111110071
6.5,8.0,7.6,-1.0,7.3,Organização e Arquitetura de Computadores,112110082
8.2,9.5,9.1,-1.0,8.9,Organização e Arquitetura de Computadores,111110076
8.0,8.7,9.5,-1.0,8.6,Organização e Arquitetura de Computadores,111110092
6.4,5.7,8.6,6.8,6.7,Organização e Arquitetura de Computadores,112110046
8.1,7.2,7.6,-1.0,7.6,Organização e Arquitetura de Computadores,112210098
8.1,9.3,8.0,-1.0,8.6,Organização e Arquitetura de Computadores,109210493
