nota1,nota2,nota3,final,media,periodo,coddisciplina,disciplina,matricula,situacao,erro
1.7,1.7,1.7,-1.0,1.7,20112,1411168,Programação II,110110079,R,
0.3,0.3,0.3,-1.0,0.3,20112,1411168,Programação II,111110120,R,
3.6,3.6,3.6,-1.0,3.6,20112,1411168,Programação II,111110905,R,
7.0,7.0,7.0,-1.0,7.0,20112,1411168,Programação II,111110907,A,0.0
6.1,6.1,6.1,8.5,7.1,20112,1411168,Programação II,111110900,A,
5.7,5.7,5.7,7.0,6.2,20112,1411168,Programação II,111210952,A,
0.1,0.1,0.1,-1.0,0.1,20112,1411168,Programação II,110210109,R,
7.8,7.8,7.8,-1.0,7.8,20112,1411168,Programação II,111110912,A,0.0
7.7,7.7,7.7,-1.0,7.7,20112,1411168,Programação II,111110911,A,0.0
8.3,8.3,8.3,-1.0,8.3,20112,1411168,Programação II,111110919,A,0.0
8.8,8.8,8.8,-1.0,8.8,20112,1411168,Programação II,111110092,A,0.0
3.5,3.5,3.5,-1.0,3.5,20112,1411168,Programação II,111110091,R,
9.5,9.5,9.5,-1.0,9.5,20112,1411168,Programação II,111110090,A,0.0
0.7,0.7,0.7,-1.0,0.7,20112,1411168,Programação II,110210580,R,
4.3,4.3,4.3,2.1,3.4,20112,1411168,Programação II,111150282,R,
8.6,8.6,8.6,-1.0,8.6,20112,1411168,Programação II,111150283,A,0.0
5.1,5.1,5.1,2.3,4.0,20112,1411168,Programação II,110210113,R,
6.8,6.8,6.8,2.8,5.2,20112,1411168,Programação II,111110929,A,
4.3,4.3,4.3,2.4,3.5,20112,1411168,Programação II,110210111,R,
6.5,6.5,6.5,2.8,5.0,20112,1411168,Programação II,111110922,A,
9.2,9.2,9.2,-1.0,9.2,20112,1411168,Programação II,111110921,A,0.0
7.5,7.5,7.5,-1.0,7.5,20112,1411168,Programação II,111110926,A,0.0
8.2,8.2,8.2,-1.0,8.2,20112,1411168,Programação II,111110925,A,0.0
5.6,5.6,5.6,4.9,5.3,20112,1411168,Programação II,109210284,A,
3.0,3.0,3.0,-1.0,3.0,20112,1411168,Programação II,110210615,R,
1.0,1.0,1.0,-1.0,1.0,20112,1411168,Programação II,111110087,R,
7.7,7.7,7.7,-1.0,7.7,20112,1411168,Programação II,111110080,A,0.0
9.2,9.2,9.2,-1.0,9.2,20112,1411168,Programação II,111110083,A,0.0
2.6,2.6,2.6,-1.0,2.6,20112,1411168,Programação II,110210067,R,
7.3,7.3,7.3,-1.0,7.3,20112,1411168,Programação II,111110939,A,0.0
4.7,4.7,4.7,4.6,4.7,20112,1411168,Programação II,111110931,R,
9.3,9.3,9.3,-1.0,9.3,20112,1411168,Programação II,111110071,A,0.0
6.0,6.0,6.0,6.7,6.3,20112,1411168,Programação II,111110070,A,
9.6,9.6,9.6,-1.0,9.6,20112,1411168,Programação II,111110076,A,0.0
5.5,5.5,5.5,3.2,4.6,20112,1411168,Programação II,110210053,R,
6.6,6.6,6.6,6.3,6.5,20112,1411168,Programação II,110210058,A,
8.0,8.0,8.0,-1.0,8.0,20112,1411168,Programação II,109210474,A,0.0
6.8,6.8,6.8,6.8,6.8,20112,1411168,Programação II,111110941,A,
3.5,3.5,3.5,-1.0,3.5,20112,1411168,Programação II,111110940,R,
7.7,7.7,7.7,-1.0,7.7,20112,1411168,Programação II,111110100,A,0.0
8.9,8.9,8.9,-1.0,8.9,20112,1411168,Programação II,111110103,A,0.0
6.6,6.6,6.6,5.8,6.3,20112,1411168,Programação II,111110060,A,
6.8,6.8,6.8,7.5,7.1,20112,1411168,Programação II,111150551,A,
5.4,5.4,5.4,3.5,4.6,20112,1411168,Programação II,111110066,R,
4.9,4.9,4.9,2.7,4.0,20112,1411168,Programação II,111110064,R,
5.1,5.1,5.1,3.1,4.3,20112,1411168,Programação II,111150493,R,
4.5,4.5,4.5,3.0,3.9,20112,1411168,Programação II,111110069,R,
5.7,5.7,5.7,4.0,5.0,20112,1411168,Programação II,110210046,A,
3.6,3.6,3.6,-1.0,3.6,20112,1411168,Programação II,110210381,R,
7.0,7.0,7.0,-1.0,7.0,20112,1411168,Programação II,110210385,A,0.0
1.9,1.9,1.9,-1.0,1.9,20112,1411168,Programação II,110210384,R,
9.4,9.4,9.4,-1.0,9.4,20112,1411168,Programação II,111110118,A,0.0
1.2,1.2,1.2,-1.0,1.2,20112,1411168,Programação II,111110116,R,
8.5,8.5,8.5,-1.0,8.5,20112,1411168,Programação II,111110114,A,0.0
0.1,0.1,0.1,-1.0,0.1,20112,1411168,Programação II,111110113,R,
7.5,7.5,7.5,-1.0,7.5,20112,1411168,Programação II,109210014,A,0.0
1.9,1.9,1.9,-1.0,1.9,20112,1411168,Programação II,110210130,R,
3.8,2.5,0.5,-1.0,2.3,20111,1109049,Álgebra Linear,110110851,R,
8.1,0.7,1.5,-1.0,3.4,20111,1109049,Álgebra Linear,110150011,R,
6.0,7.0,8.0,-1.0,7.0,20111,1109049,Álgebra Linear,110110058,A,0.0
4.1,1.6,-1.0,-1.0,1.9,20111,1109049,Álgebra Linear,110210126,R,
5.9,7.4,5.6,7.3,6.7,20111,1109049,Álgebra Linear,110110848,A,
1.0,-1.0,-1.0,-1.0,0.3,20111,1109049,Álgebra Linear,110210392,R,
4.9,4.0,0.5,-1.0,3.1,20111,1109049,Álgebra Linear,110150167,R,
6.4,2.7,0.0,-1.0,3.0,20111,1109049,Álgebra Linear,110110062,R,
5.2,-1.0,0.0,-1.0,1.7,20111,1109049,Álgebra Linear,110110061,R,
7.0,4.7,1.9,4.1,4.3,20111,1109049,Álgebra Linear,110110067,R,
6.0,5.0,2.4,5.8,5.0,20111,1109049,Álgebra Linear,110110066,A,
6.1,4.5,5.7,5.7,5.5,20111,1109049,Álgebra Linear,110210092,A,
7.2,5.5,6.2,6.9,6.5,20111,1109049,Álgebra Linear,110110043,A,
6.2,9.3,6.6,-1.0,7.4,20111,1109049,Álgebra Linear,109210286,A,0.0333333333333
6.8,9.6,8.1,-1.0,8.2,20111,1109049,Álgebra Linear,110110121,A,0.0333333333333
7.0,8.7,6.7,-1.0,7.5,20111,1109049,Álgebra Linear,110110127,A,0.0333333333333
7.8,9.6,9.3,-1.0,8.9,20111,1109049,Álgebra Linear,110110132,A,0.0
7.8,5.4,4.2,4.1,5.1,20111,1109049,Álgebra Linear,110110129,A,
-1.0,0.5,-1.0,-1.0,0.2,20111,1109049,Álgebra Linear,109110801,R,
6.7,2.9,4.5,7.0,5.6,20111,1109049,Álgebra Linear,108210207,A,
7.0,2.8,1.5,-1.0,3.8,20111,1109049,Álgebra Linear,111150292,R,
9.1,8.5,6.9,-1.0,8.2,20111,1109049,Álgebra Linear,110110081,A,0.0333333333333
4.0,4.5,3.5,4.5,4.2,20111,1109049,Álgebra Linear,110110080,R,
4.0,3.3,2.5,-1.0,3.3,20111,1109049,Álgebra Linear,110210065,R,
5.5,7.6,7.9,-1.0,7.0,20111,1109049,Álgebra Linear,110110085,A,0.0
6.8,-1.0,-1.0,-1.0,2.3,20111,1109049,Álgebra Linear,110110974,R,
5.2,7.0,4.6,4.8,5.3,20111,1109049,Álgebra Linear,109210422,A,
7.5,9.8,3.7,-1.0,7.0,20111,1109049,Álgebra Linear,110110853,A,0.0
6.8,5.4,5.8,7.5,6.6,20111,1109049,Álgebra Linear,110110130,A,
-1.0,3.6,-1.0,-1.0,1.2,20111,1109049,Álgebra Linear,110110979,R,
3.8,-1.0,0.0,-1.0,1.3,20111,1109049,Álgebra Linear,110210391,R,
5.3,8.8,1.0,7.0,5.8,20111,1109049,Álgebra Linear,110110076,A,
5.6,7.0,5.5,4.5,5.4,20111,1109049,Álgebra Linear,110110114,A,
8.0,5.7,2.0,6.2,5.6,20111,1109049,Álgebra Linear,110110070,A,
6.0,3.8,1.0,-1.0,3.6,20111,1109049,Álgebra Linear,110110072,R,
6.7,6.5,6.2,7.9,7.1,20111,1109049,Álgebra Linear,110110073,A,
5.7,4.1,7.0,4.3,5.1,20111,1109049,Álgebra Linear,110210560,A,
5.8,5.8,3.7,5.4,5.2,20111,1109049,Álgebra Linear,110110052,A,
5.4,5.0,3.4,5.6,5.0,20111,1109049,Álgebra Linear,110110112,A,
5.0,7.8,6.0,5.8,6.1,20111,1109049,Álgebra Linear,110110116,A,
5.1,9.6,1.0,6.3,5.6,20111,1109049,Álgebra Linear,109210036,A,
7.2,8.2,6.1,-1.0,7.2,20111,1109049,Álgebra Linear,109210034,A,0.0333333333333
9.0,9.8,9.0,-1.0,9.3,20111,1109049,Álgebra Linear,110110110,A,0.0333333333333
7.3,2.7,3.0,5.4,4.7,20111,1109049,Álgebra Linear,110210082,R,
5.3,6.5,5.1,6.0,5.8,20111,1109049,Álgebra Linear,110210053,A,
4.2,-1.0,-1.0,-1.0,1.4,20111,1109049,Álgebra Linear,109210493,R,
5.5,6.8,3.3,4.8,5.0,20111,1109049,Álgebra Linear,111150289,A,
6.0,4.5,0.0,-1.0,3.5,20111,1109049,Álgebra Linear,110210078,R,
1.0,0.5,1.5,-1.0,1.0,20111,1109049,Álgebra Linear,110210130,R,
5.0,-1.0,4.5,-1.0,3.2,20111,1109049,Álgebra Linear,110110091,R,
4.6,9.0,9.1,-1.0,7.6,20111,1109049,Álgebra Linear,110110094,A,0.0333333333333
6.7,6.8,3.5,6.0,5.8,20111,1109049,Álgebra Linear,110110095,A,
7.5,2.0,2.5,2.5,3.4,20121,1109049,Álgebra Linear,111110929,R,
2.3,7.3,4.5,3.8,4.3,20121,1109049,Álgebra Linear,111110928,R,
5.0,4.3,3.0,4.0,4.1,20121,1109049,Álgebra Linear,112110920,R,
3.5,3.0,2.0,-1.0,2.8,20121,1109049,Álgebra Linear,111110922,R,
6.5,6.5,1.0,5.5,5.0,20121,1109049,Álgebra Linear,110210397,A,
2.0,2.5,1.0,-1.0,1.8,20121,1109049,Álgebra Linear,111110905,R,
4.8,7.5,5.5,7.5,6.5,20121,1109049,Álgebra Linear,111110121,A,
6.8,8.8,6.3,-1.0,7.3,20121,1109049,Álgebra Linear,110110049,A,8.881784197e-16
8.0,4.5,3.0,5.5,5.3,20121,1109049,Álgebra Linear,111110126,A,
5.3,7.0,2.5,5.2,5.0,20121,1109049,Álgebra Linear,111110900,A,
6.5,3.5,6.5,5.5,5.5,20121,1109049,Álgebra Linear,109210284,A,
6.0,4.5,2.0,4.8,4.4,20121,1109049,Álgebra Linear,111110060,R,
6.3,1.0,3.0,-1.0,3.4,20121,1109049,Álgebra Linear,110150169,R,
7.3,5.3,5.0,2.0,4.3,20121,1109049,Álgebra Linear,112150443,R,
2.0,0.0,0.0,-1.0,0.7,20121,1109049,Álgebra Linear,111210953,R,
4.3,-1.0,-1.0,-1.0,1.4,20121,1109049,Álgebra Linear,111110069,R,
1.8,4.0,3.5,-1.0,3.1,20121,1109049,Álgebra Linear,111110911,R,
7.3,5.3,6.5,8.8,7.4,20121,1109049,Álgebra Linear,111110083,A,
4.5,2.0,1.5,-1.0,2.7,20121,1109049,Álgebra Linear,111210655,R,
7.0,2.5,3.5,4.8,4.5,20121,1109049,Álgebra Linear,111110135,R,
3.8,-1.0,-1.0,-1.0,1.3,20121,1109049,Álgebra Linear,111210658,R,
5.0,5.0,5.0,5.0,5.0,20121,1109049,Álgebra Linear,111210417,A,
5.8,2.0,1.5,-1.0,3.1,20121,1109049,Álgebra Linear,110210060,R,
-1.0,0.0,-1.0,-1.0,0.0,20121,1109049,Álgebra Linear,112110100,R,
3.0,-1.0,-1.0,-1.0,1.0,20121,1109049,Álgebra Linear,111210396,R,
8.5,4.3,4.0,5.0,5.4,20121,1109049,Álgebra Linear,111110931,A,
4.3,-1.0,2.5,-1.0,2.3,20121,1109049,Álgebra Linear,109150028,R,
4.0,4.0,5.5,6.8,5.4,20121,1109049,Álgebra Linear,110210083,A,
3.8,6.0,4.0,5.8,5.1,20121,1109049,Álgebra Linear,111110912,A,
5.0,-1.0,-1.0,-1.0,1.7,20121,1109049,Álgebra Linear,111210748,R,
6.3,9.0,2.5,4.5,5.3,20121,1109049,Álgebra Linear,110110080,A,
9.5,10.0,5.5,-1.0,8.3,20121,1109049,Álgebra Linear,110210088,A,0.0333333333333
8.5,8.3,5.5,-1.0,7.4,20121,1109049,Álgebra Linear,111110114,A,0.0333333333333
9.0,9.0,6.5,-1.0,8.2,20121,1109049,Álgebra Linear,110110078,A,0.0333333333333
6.0,1.5,2.5,-1.0,3.3,20121,1109049,Álgebra Linear,112110952,R,
7.5,8.0,5.5,-1.0,7.0,20121,1109049,Álgebra Linear,110110117,A,0.0
6.0,0.0,1.0,-1.0,2.3,20121,1109049,Álgebra Linear,112110082,R,
7.5,6.3,9.0,-1.0,7.6,20121,1109049,Álgebra Linear,111110076,A,8.881784197e-16
6.5,7.8,3.5,5.8,5.9,20121,1109049,Álgebra Linear,111110090,A,
5.3,8.0,4.0,6.3,6.0,20121,1109049,Álgebra Linear,111110907,A,
3.0,6.5,2.5,3.0,3.6,20121,1109049,Álgebra Linear,110110077,R,
2.5,-1.0,-1.0,-1.0,0.8,20121,1109049,Álgebra Linear,111210081,R,
6.5,3.0,1.0,-1.0,3.5,20121,1109049,Álgebra Linear,111210429,R,
7.0,8.8,3.7,4.3,5.6,20121,1109049,Álgebra Linear,109210059,A,
5.3,2.0,2.0,-1.0,3.1,20121,1109049,Álgebra Linear,111110127,R,
7.0,5.0,3.5,4.7,5.0,20121,1109049,Álgebra Linear,110110090,A,
3.8,4.0,1.5,-1.0,3.1,20121,1109049,Álgebra Linear,110210058,R,
6.3,6.0,3.0,6.0,5.5,20121,1109049,Álgebra Linear,112150437,A,
6.0,7.0,2.0,8.5,6.4,20121,1109049,Álgebra Linear,110210072,A,
7.3,5.5,3.8,4.2,5.0,20122,1109049,Álgebra Linear,112110924,A,
4.3,4.5,8.0,5.9,5.7,20122,1109049,Álgebra Linear,111110929,A,
6.5,1.5,5.0,6.0,5.0,20122,1109049,Álgebra Linear,112110920,A,
4.8,1.0,4.0,-1.0,3.3,20122,1109049,Álgebra Linear,111110922,R,
5.9,-1.0,-1.0,-1.0,2.0,20122,1109049,Álgebra Linear,110210118,R,
3.5,4.4,4.2,7.4,5.4,20122,1109049,Álgebra Linear,111110911,A,
6.3,8.9,1.5,6.0,5.8,20122,1109049,Álgebra Linear,110210390,A,
9.0,5.5,6.5,-1.0,7.0,20122,1109049,Álgebra Linear,110210391,A,0.0
5.8,3.1,3.3,6.7,5.1,20122,1109049,Álgebra Linear,112110050,A,
3.0,3.7,3.5,-1.0,3.4,20122,1109049,Álgebra Linear,112210433,R,
6.0,5.1,0.8,2.8,3.5,20122,1109049,Álgebra Linear,110210093,R,
8.7,9.1,6.5,-1.0,8.1,20122,1109049,Álgebra Linear,111110103,A,0.0
5.7,0.5,2.6,-1.0,2.9,20122,1109049,Álgebra Linear,110110122,R,
9.2,4.0,6.0,3.9,5.4,20122,1109049,Álgebra Linear,110150169,A,
8.0,2.0,2.7,6.1,5.0,20122,1109049,Álgebra Linear,111110064,A,
9.5,4.3,4.5,5.7,5.9,20122,1109049,Álgebra Linear,112150443,A,
7.5,2.8,3.3,5.7,5.0,20122,1109049,Álgebra Linear,111110080,A,
6.5,5.5,2.0,3.8,4.3,20122,1109049,Álgebra Linear,110150167,R,
7.3,1.5,0.0,-1.0,2.9,20122,1109049,Álgebra Linear,112110096,R,
0.5,-1.0,0.0,-1.0,0.2,20122,1109049,Álgebra Linear,110210041,R,
2.5,3.0,1.0,-1.0,2.2,20122,1109049,Álgebra Linear,110210066,R,
9.0,5.5,7.5,-1.0,7.3,20122,1109049,Álgebra Linear,111110898,A,0.0333333333333
7.6,7.5,3.9,7.5,6.8,20122,1109049,Álgebra Linear,112110036,A,
2.5,1.6,2.4,-1.0,2.2,20122,1109049,Álgebra Linear,110210060,R,
5.5,5.5,0.9,3.3,3.7,20122,1109049,Álgebra Linear,110210061,R,
2.0,-1.0,-1.0,-1.0,0.7,20122,1109049,Álgebra Linear,111210659,R,
4.3,1.3,-1.0,-1.0,1.9,20122,1109049,Álgebra Linear,110210126,R,
2.4,0.0,0.0,-1.0,0.8,20122,1109049,Álgebra Linear,111210397,R,
0.0,0.0,-1.0,-1.0,0.0,20122,1109049,Álgebra Linear,111210396,R,
7.0,3.1,2.3,3.6,3.9,20122,1109049,Álgebra Linear,110210386,R,
5.4,3.7,1.5,-1.0,3.5,20122,1109049,Álgebra Linear,111210393,R,
9.0,5.5,1.3,5.8,5.5,20122,1109049,Álgebra Linear,110210128,A,
5.0,1.8,2.3,-1.0,3.0,20122,1109049,Álgebra Linear,110210080,R,
3.5,2.6,3.0,-1.0,3.0,20122,1109049,Álgebra Linear,109150028,R,
8.2,9.4,8.5,-1.0,8.7,20122,1109049,Álgebra Linear,111150551,A,1.7763568394e-15
6.9,3.0,1.0,-1.0,3.6,20122,1109049,Álgebra Linear,112110955,R,
9.0,9.7,6.1,-1.0,8.3,20122,1109049,Álgebra Linear,111110133,A,0.0333333333333
4.5,3.4,-1.0,-1.0,2.6,20122,1109049,Álgebra Linear,112110958,R,
7.0,3.0,2.0,1.2,2.9,20122,1109049,Álgebra Linear,112110912,R,
6.7,-1.0,1.3,-1.0,2.7,20122,1109049,Álgebra Linear,111210658,R,
3.5,9.0,9.5,-1.0,7.3,20122,1109049,Álgebra Linear,111110071,A,0.0333333333333
2.5,-1.0,-1.0,-1.0,0.8,20122,1109049,Álgebra Linear,112110085,R,
8.0,7.9,6.0,-1.0,7.3,20122,1109049,Álgebra Linear,112110082,A,0.0
6.6,7.2,10.0,-1.0,7.9,20122,1109049,Álgebra Linear,111110135,A,0.0333333333333
3.4,3.5,7.0,5.7,5.0,20122,1109049,Álgebra Linear,111110928,A,
7.7,7.0,7.6,-1.0,7.4,20122,1109049,Álgebra Linear,111110092,A,0.0333333333333
7.5,5.5,7.0,6.6,6.7,20122,1109049,Álgebra Linear,110210078,A,
7.5,8.4,8.5,-1.0,8.1,20122,1109049,Álgebra Linear,111210429,A,0.0333333333333
8.0,6.6,3.8,5.2,5.7,20122,1109049,Álgebra Linear,110210075,A,
7.4,6.0,4.5,4.3,5.3,20122,1109049,Álgebra Linear,111150283,A,
6.0,7.0,5.0,1.9,4.4,20122,1109049,Álgebra Linear,110210058,R,
4.0,-1.0,2.5,-1.0,2.2,20122,1109049,Álgebra Linear,111110091,R,
3.8,-1.0,-1.0,-1.0,1.3,20112,1109049,Álgebra Linear,110210117,R,
7.0,2.5,-1.0,-1.0,3.2,20112,1109049,Álgebra Linear,110210126,R,
1.0,0.0,-1.0,-1.0,0.3,20112,1109049,Álgebra Linear,110210118,R,
4.5,6.0,2.3,4.3,4.3,20112,1109049,Álgebra Linear,110210390,R,
3.0,1.0,1.0,-1.0,1.7,20112,1109049,Álgebra Linear,110210392,R,
6.5,6.0,9.0,-1.0,7.2,20112,1109049,Álgebra Linear,110110108,A,0.0333333333333
9.5,6.5,6.5,-1.0,7.5,20112,1109049,Álgebra Linear,110110061,A,0.0
7.5,2.0,2.5,4.0,4.0,20112,1109049,Álgebra Linear,108210348,R,
3.2,3.5,2.0,-1.0,2.9,20112,1109049,Álgebra Linear,111110900,R,
7.5,8.8,8.3,-1.0,8.2,20112,1109049,Álgebra Linear,110110065,A,1.7763568394e-15
6.5,7.0,6.5,7.5,7.0,20112,1109049,Álgebra Linear,111110134,A,
8.3,2.0,3.2,5.7,5.0,20112,1109049,Álgebra Linear,110110044,A,
5.4,8.0,7.5,-1.0,7.0,20112,1109049,Álgebra Linear,110110047,A,0.0333333333333
7.5,6.0,4.0,4.8,5.4,20112,1109049,Álgebra Linear,110210094,A,
6.0,3.0,3.0,4.5,4.2,20112,1109049,Álgebra Linear,110110104,R,
6.0,4.5,1.5,-1.0,2.4,20112,1109049,Álgebra Linear,110210059,R,
7.8,7.3,4.0,3.0,5.0,20112,1109049,Álgebra Linear,111110139,A,
1.7,-1.0,1.0,-1.0,0.9,20112,1109049,Álgebra Linear,109210284,R,
0.5,1.0,-1.0,-1.0,0.5,20112,1109049,Álgebra Linear,110150169,R,
0.0,0.0,-1.0,-1.0,0.0,20112,1109049,Álgebra Linear,110210107,R,
-1.0,1.5,-1.0,-1.0,0.5,20112,1109049,Álgebra Linear,111210748,R,
9.8,7.8,9.5,-1.0,9.0,20112,1109049,Álgebra Linear,110110125,A,0.0333333333333
3.0,6.0,6.0,5.0,5.0,20112,1109049,Álgebra Linear,111110118,A,
1.0,0.5,0.5,-1.0,0.7,20112,1109049,Álgebra Linear,111210953,R,
4.0,-1.0,-1.0,-1.0,1.3,20112,1109049,Álgebra Linear,111150292,R,
6.2,10.0,8.5,-1.0,8.2,20112,1109049,Álgebra Linear,109210065,A,0.0333333333333
5.0,1.5,1.0,-1.0,2.5,20112,1109049,Álgebra Linear,110110079,R,
4.8,-1.0,0.5,-1.0,1.8,20112,1109049,Álgebra Linear,110210044,R,
5.6,-1.0,0.5,-1.0,2.0,20112,1109049,Álgebra Linear,110210046,R,
7.0,2.5,3.0,4.0,4.1,20112,1109049,Álgebra Linear,109210046,R,
6.4,5.0,7.0,4.5,5.5,20112,1109049,Álgebra Linear,110210068,A,
6.5,7.0,4.3,7.5,6.5,20112,1109049,Álgebra Linear,111110908,A,
-1.0,1.0,-1.0,-1.0,0.3,20112,1109049,Álgebra Linear,111210416,R,
8.7,7.3,7.0,-1.0,7.7,20112,1109049,Álgebra Linear,111110128,A,0.0333333333333
3.8,6.5,3.5,6.8,5.5,20112,1109049,Álgebra Linear,110110974,A,
5.0,9.0,9.8,-1.0,7.9,20112,1109049,Álgebra Linear,111110939,A,0.0333333333333
6.8,4.0,3.0,8.5,6.2,20112,1109049,Álgebra Linear,110110973,A,
8.0,7.0,6.0,-1.0,7.0,20112,1109049,Álgebra Linear,110110851,A,0.0
6.1,10.0,1.0,5.8,5.7,20112,1109049,Álgebra Linear,109110089,A,
1.5,1.0,-1.0,-1.0,0.8,20112,1109049,Álgebra Linear,110210380,R,
6.3,3.3,5.5,5.3,5.1,20112,1109049,Álgebra Linear,110110979,A,
4.0,5.5,4.0,2.8,3.8,20112,1109049,Álgebra Linear,111110931,R,
5.7,9.0,10.0,-1.0,8.2,20112,1109049,Álgebra Linear,110110074,A,0.0333333333333
4.1,3.5,2.5,-1.0,3.4,20112,1109049,Álgebra Linear,110210075,R,
8.0,5.0,2.5,6.5,5.7,20112,1109049,Álgebra Linear,110210082,A,
6.8,3.0,0.5,-1.0,3.4,20112,1109049,Álgebra Linear,111150551,R,
6.5,5.8,3.0,5.0,5.1,20112,1109049,Álgebra Linear,110110072,A,
6.0,1.0,1.0,-1.0,2.7,20112,1109049,Álgebra Linear,110110055,R,
3.0,1.0,4.5,-1.0,2.8,20112,1109049,Álgebra Linear,109110801,R,
7.1,8.0,7.0,-1.0,7.4,20112,1109049,Álgebra Linear,111110089,A,0.0333333333333
6.3,4.8,3.5,5.3,5.1,20112,1109049,Álgebra Linear,109210032,A,
2.5,-1.0,-1.0,-1.0,0.8,20112,1109049,Álgebra Linear,110210080,R,
3.5,0.0,0.5,-1.0,1.3,20112,1109049,Álgebra Linear,109210014,R,
1.5,0.0,0.5,-1.0,0.7,20112,1109049,Álgebra Linear,110150173,R,
2.5,-1.0,2.5,-1.0,1.7,20112,1109049,Álgebra Linear,111110907,R,
0.0,1.0,1.0,-1.0,0.7,20112,1109049,Álgebra Linear,111150493,R,
6.0,10.0,6.0,-1.0,7.3,20112,1109049,Álgebra Linear,109210493,A,0.0333333333333
5.3,6.2,4.5,5.2,5.3,20112,1109049,Álgebra Linear,110210079,A,
1.5,0.5,0.5,-1.0,0.8,20112,1109049,Álgebra Linear,110210130,R,
2.0,2.0,4.0,-1.0,2.7,20112,1109049,Álgebra Linear,109210059,R,
7.0,6.5,4.5,5.0,5.6,20112,1109049,Álgebra Linear,110110091,A,
7.5,8.0,3.0,3.5,5.1,20112,1109049,Álgebra Linear,110110096,A,
7.9,7.9,7.9,-1.0,7.9,20111,1411188,Métodos e Software Numéricos,107110610,A,8.881784197e-16
9.5,9.5,9.5,-1.0,9.5,20111,1411188,Métodos e Software Numéricos,107110012,A,0.0
8.9,8.9,8.9,-1.0,8.9,20111,1411188,Métodos e Software Numéricos,106210600,A,0.0
9.2,9.2,9.2,-1.0,9.2,20111,1411188,Métodos e Software Numéricos,107210226,A,0.0
9.8,9.8,9.8,-1.0,9.8,20111,1411188,Métodos e Software Numéricos,106210599,A,0.0
8.3,8.3,8.3,-1.0,8.3,20111,1411188,Métodos e Software Numéricos,107210001,A,0.0
8.1,8.1,8.1,-1.0,8.1,20111,1411188,Métodos e Software Numéricos,107110016,A,0.0
2.8,2.8,2.8,-1.0,2.8,20111,1411188,Métodos e Software Numéricos,111110902,R,
9.0,9.0,9.0,-1.0,9.0,20111,1411188,Métodos e Software Numéricos,107110001,A,0.0
9.3,9.3,9.3,-1.0,9.3,20111,1411188,Métodos e Software Numéricos,107210017,A,0.0
5.3,5.3,5.3,5.3,5.3,20111,1411188,Métodos e Software Numéricos,105210160,A,
9.3,9.3,9.3,-1.0,9.3,20111,1411188,Métodos e Software Numéricos,107110436,A,0.0
9.9,9.9,9.9,-1.0,9.9,20111,1411188,Métodos e Software Numéricos,107110021,A,0.0
9.6,9.6,9.6,-1.0,9.6,20111,1411188,Métodos e Software Numéricos,107110028,A,0.0
8.3,8.3,8.3,-1.0,8.3,20111,1411188,Métodos e Software Numéricos,106210162,A,0.0
8.8,8.8,8.8,-1.0,8.8,20111,1411188,Métodos e Software Numéricos,107210015,A,0.0
8.9,8.9,8.9,-1.0,8.9,20111,1411188,Métodos e Software Numéricos,107110005,A,0.0
9.2,9.2,9.2,-1.0,9.2,20111,1411188,Métodos e Software Numéricos,106210167,A,0.0
9.5,9.5,9.5,-1.0,9.5,20111,1411188,Métodos e Software Numéricos,107110014,A,0.0
9.5,9.5,9.5,-1.0,9.5,20111,1411188,Métodos e Software Numéricos,107110035,A,0.0
6.0,5.5,7.5,6.5,6.4,20121,1411188,Métodos e Software Numéricos,110110045,A,
8.5,8.5,8.5,-1.0,8.5,20121,1411188,Métodos e Software Numéricos,108210282,A,0.0
7.5,5.0,4.0,5.5,5.5,20121,1411188,Métodos e Software Numéricos,108210003,A,
7.5,5.0,4.0,5.5,5.5,20121,1411188,Métodos e Software Numéricos,108210039,A,
8.0,8.0,7.5,-1.0,7.8,20121,1411188,Métodos e Software Numéricos,108110032,A,0.0333333333333
8.0,8.5,8.0,-1.0,8.2,20121,1411188,Métodos e Software Numéricos,108110031,A,0.0333333333333
8.0,8.0,7.5,-1.0,7.8,20121,1411188,Métodos e Software Numéricos,108110018,A,0.0333333333333
8.0,8.5,8.0,-1.0,8.2,20121,1411188,Métodos e Software Numéricos,108110035,A,0.0333333333333
8.0,8.0,7.5,-1.0,7.8,20121,1411188,Métodos e Software Numéricos,108110034,A,0.0333333333333
8.0,8.0,8.0,-1.0,8.0,20121,1411188,Métodos e Software Numéricos,108110015,A,0.0
8.5,8.5,8.5,-1.0,8.5,20121,1411188,Métodos e Software Numéricos,108210200,A,0.0
6.5,6.0,7.0,6.5,6.5,20121,1411188,Métodos e Software Numéricos,109110076,A,
8.5,8.5,8.5,-1.0,8.5,20121,1411188,Métodos e Software Numéricos,108210204,A,0.0
8.0,8.5,8.0,-1.0,8.2,20121,1411188,Métodos e Software Numéricos,108110013,A,0.0333333333333
8.0,8.5,8.0,-1.0,8.2,20121,1411188,Métodos e Software Numéricos,108110502,A,0.0333333333333
8.0,8.0,7.5,-1.0,7.8,20121,1411188,Métodos e Software Numéricos,108110500,A,0.0333333333333
8.5,8.5,8.5,-1.0,8.5,20121,1411188,Métodos e Software Numéricos,111210090,A,0.0
8.0,8.0,7.5,-1.0,7.8,20121,1411188,Métodos e Software Numéricos,108110604,A,0.0333333333333
