nota1,nota2,nota3,final,media,periodo,coddisciplina,disciplina,matricula,situacao,departamento,grupo
8.3,8.15,7.95,-1,8.1,20112,1411194,Banco de Dados II,109110100,A,dsc,1
2.7,2.85,4.8,-1,3.8,20112,1411194,Banco de Dados II,107210333,R,dsc,1
3,3.55,5.95,6.6,5.3,20112,1411194,Banco de Dados II,111110088,A,dsc,1
5.2,6.3,5.9,9.8,7.3,20112,1411194,Banco de Dados II,108110025,A,dsc,1
5.1,4.1,4.7,8.5,6.3,20112,1411194,Banco de Dados II,111110074,A,dsc,1
4.05,6.45,7.45,7.8,6.6,20112,1411194,Banco de Dados II,108210030,A,dsc,1
5.25,6.05,5.65,7,6.1,20112,1411194,Banco de Dados II,108210334,A,dsc,1
6.1,6.8,6.7,7.7,6.9,20112,1411194,Banco de Dados II,108210039,A,dsc,1
3.8,3.5,4.8,8.1,5.8,20112,1411194,Banco de Dados II,109110805,A,dsc,1
5.45,5.9,7,8.1,7,20112,1411194,Banco de Dados II,109110808,A,dsc,1
0,2.1,2.1,-1,1.6,20121,1411256,TEC (Princípios de Administração Financeira),112110922,R,dsc,1
10,8.5,7.5,-1,8.4,20121,1411256,TEC (Princípios de Administração Financeira),108110028,A,dsc,1
9.5,4,9.5,-1,8.1,20121,1411256,TEC (Princípios de Administração Financeira),110210391,A,dsc,0
10,8.3,9.7,-1,9.4,20121,1411256,TEC (Princípios de Administração Financeira),108210312,A,dsc,1
10,6.1,9.55,-1,8.8,20121,1411256,TEC (Princípios de Administração Financeira),105210160,A,dsc,0
10,7.7,8.7,-1,8.8,20121,1411256,TEC (Princípios de Administração Financeira),107210004,A,dsc,1
9.5,7.9,8.85,-1,8.8,20121,1411256,TEC (Princípios de Administração Financeira),107210007,A,dsc,1
9.8,9.1,9.3,-1,9.4,20121,1411256,TEC (Princípios de Administração Financeira),110110069,A,dsc,1
9.8,7.9,6.55,-1,7.7,20121,1411256,TEC (Princípios de Administração Financeira),110110118,A,dsc,1
9.5,5.1,8.2,-1,7.8,20121,1411256,TEC (Princípios de Administração Financeira),110210091,A,dsc,0
10,7.2,9.65,-1,9.1,20121,1411256,TEC (Princípios de Administração Financeira),108210004,A,dsc,1
10,7,5.7,-1,7.1,20121,1411256,TEC (Princípios de Administração Financeira),108110032,A,dsc,0
9,7.2,8.4,-1,8.3,20121,1411256,TEC (Princípios de Administração Financeira),111210057,A,dsc,1
10,8.2,9.6,-1,9.4,20121,1411256,TEC (Princípios de Administração Financeira),108110034,A,dsc,1
10,4,7.25,-1,7.1,20121,1411256,TEC (Princípios de Administração Financeira),109110070,A,dsc,0
9,8.1,9.2,-1,8.9,20121,1411256,TEC (Princípios de Administração Financeira),108110016,A,dsc,1
9.5,8.5,9.6,-1,9.3,20121,1411256,TEC (Princípios de Administração Financeira),108110502,A,dsc,1
9.8,7.7,9,-1,8.9,20121,1411256,TEC (Princípios de Administração Financeira),110110123,A,dsc,1
9.8,9.5,9.2,-1,9.4,20121,1411256,TEC (Princípios de Administração Financeira),112110875,A,dsc,1
9,7.9,9.7,-1,9.1,20121,1411256,TEC (Princípios de Administração Financeira),111210391,A,dsc,1
10,7.8,8.7,-1,8.8,20121,1411256,TEC (Princípios de Administração Financeira),107110434,A,dsc,1
10,6.7,9.25,-1,8.8,20121,1411256,TEC (Princípios de Administração Financeira),108210353,A,dsc,1
9.5,7.7,9.45,-1,9,20121,1411256,TEC (Princípios de Administração Financeira),107210016,A,dsc,1
9.5,7.9,9.2,-1,9,20121,1411256,TEC (Princípios de Administração Financeira),107210012,A,dsc,1
9.5,8.9,9.55,-1,9.4,20121,1411256,TEC (Princípios de Administração Financeira),108110024,A,dsc,1
10,7.9,5.05,-1,7,20121,1411256,TEC (Princípios de Administração Financeira),109110068,A,dsc,0
10,3.4,8.25,-1,7.5,20121,1411256,TEC (Princípios de Administração Financeira),111110099,A,dsc,0
9.5,6.8,8.9,-1,8.5,20121,1411256,TEC (Princípios de Administração Financeira),111110074,A,dsc,1
9.5,8.4,8.8,-1,8.9,20121,1411256,TEC (Princípios de Administração Financeira),109210034,A,dsc,1
10,8.9,9.6,-1,9.5,20121,1411256,TEC (Princípios de Administração Financeira),109110029,A,dsc,1
10,9.1,10,-1,9.8,20121,1411256,TEC (Princípios de Administração Financeira),108110003,A,dsc,1
9.5,7.6,8.6,-1,8.6,20121,1411256,TEC (Princípios de Administração Financeira),108110001,A,dsc,1
10,8.1,9,-1,9,20121,1411256,TEC (Princípios de Administração Financeira),107110032,A,dsc,1
9,8.3,5.65,-1,7.2,20121,1411256,TEC (Princípios de Administração Financeira),106210151,A,dsc,1
9.3,1.7,2.55,3,3.6,20121,1411256,TEC (Princípios de Administração Financeira),112110100,R,dsc,0
10,8.2,9.35,-1,9.2,20121,1411256,TEC (Princípios de Administração Financeira),110110093,A,dsc,1
9.5,8.7,9.4,-1,9.3,20121,1411256,TEC (Princípios de Administração Financeira),107210224,A,dsc,1
9.3,5.3,7.3,-1,7.3,20121,1411256,TEC (Princípios de Administração Financeira),112150437,A,dsc,0
9.5,8.5,8.7,-1,8.9,20121,1411256,TEC (Princípios de Administração Financeira),107210226,A,dsc,1
7.5,7.5,7.5,-1,7.5,20111,1304013,BASQUETEBOL - MASC,110110123,A,esportes,1
7.5,7.5,7.5,-1,7.5,20111,1304013,BASQUETEBOL - MASC,110110853,A,esportes,1
9,9,9,-1,9,20111,1304013,BASQUETEBOL - MASC,108110016,A,esportes,1
7,7,7,-1,7,20111,1304013,BASQUETEBOL - MASC,109210288,A,esportes,1
8.5,8.5,8.5,-1,8.5,20111,1304013,BASQUETEBOL - MASC,106210147,A,esportes,1
10,10,10,-1,10,20111,1304013,BASQUETEBOL - MASC,110110061,A,esportes,1
8.5,8.5,8.5,-1,8.5,20111,1304013,BASQUETEBOL - MASC,107210004,A,esportes,1
8.5,8.5,8.5,-1,8.5,20111,1304013,BASQUETEBOL - MASC,107210007,A,esportes,1
7.5,7.5,7.5,-1,7.5,20111,1304013,BASQUETEBOL - MASC,107110003,A,esportes,1
8,8,8,-1,8,20111,1304013,BASQUETEBOL - MASC,107210013,A,esportes,1
8.5,8.5,8.5,-1,8.5,20121,1304013,BASQUETEBOL - MASC,112150443,A,esportes,1
9.9,9.9,9.9,-1,9.9,20121,1304013,BASQUETEBOL - MASC,110210560,A,esportes,1
9.9,9.9,9.9,-1,9.9,20121,1304013,BASQUETEBOL - MASC,110210385,A,esportes,1
8,8,8,-1,8,20121,1304013,BASQUETEBOL - MASC,109150027,A,esportes,1
9.9,9.9,9.9,-1,9.9,20121,1304013,BASQUETEBOL - MASC,110210115,A,esportes,1
8.5,8.5,8.5,-1,8.5,20122,1304013,BASQUETEBOL - MASC,110210075,A,esportes,1
9.5,9.5,9.5,-1,9.5,20122,1304013,BASQUETEBOL - MASC,112210431,A,esportes,1
9.9,9.9,9.9,-1,9.9,20122,1304013,BASQUETEBOL - MASC,112190146,A,esportes,1
8.5,8.5,8.5,-1,8.5,20122,1304013,BASQUETEBOL - MASC,111110926,A,esportes,1
9.9,9.9,9.9,-1,9.9,20122,1304013,BASQUETEBOL - MASC,112210642,A,esportes,1
7.5,7.5,7.5,-1,7.5,20112,1304013,BASQUETEBOL - MASC,108110007,A,esportes,1
7.5,7.5,7.5,-1,7.5,20112,1304013,BASQUETEBOL - MASC,110210397,A,esportes,1
9,9,9,-1,9,20112,1304013,BASQUETEBOL - MASC,110210390,A,esportes,1
7.5,7.5,7.5,-1,7.5,20112,1304013,BASQUETEBOL - MASC,109210029,A,esportes,1
7.5,7.5,7.5,-1,7.5,20112,1304013,BASQUETEBOL - MASC,111110904,A,esportes,1
9,9,9,-1,9,20112,1304013,BASQUETEBOL - MASC,109110806,A,esportes,1
8,8,8,-1,8,20112,1304013,BASQUETEBOL - MASC,107210017,A,esportes,1
9,9,9,-1,9,20112,1304013,BASQUETEBOL - MASC,110110044,A,esportes,1
8.5,8.5,8.5,-1,8.5,20112,1304013,BASQUETEBOL - MASC,107210012,A,esportes,1
8.5,7.5,9,-1,8.3,20111,1411267,TECC (Sistemas de Recuperação da Informação),107210001,A,dsc,1
10,9.3,7.5,-1,8.9,20111,1411267,TECC (Sistemas de Recuperação da Informação),108110032,A,dsc,1
7.5,9.3,7.5,-1,8.1,20111,1411267,TECC (Sistemas de Recuperação da Informação),108110031,A,dsc,1
9,5,0,6,5.2,20111,1411267,TECC (Sistemas de Recuperação da Informação),106110138,A,dsc,0
9.5,9.3,9,-1,9.3,20111,1411267,TECC (Sistemas de Recuperação da Informação),108110018,A,dsc,1
10,9.3,9,-1,9.4,20111,1411267,TECC (Sistemas de Recuperação da Informação),108110034,A,dsc,1
5.5,8.2,9.5,-1,7.7,20111,1411267,TECC (Sistemas de Recuperação da Informação),108110015,A,dsc,1
9,9.3,7.5,-1,8.6,20111,1411267,TECC (Sistemas de Recuperação da Informação),108110010,A,dsc,1
8.5,8.3,9.5,-1,8.8,20111,1411267,TECC (Sistemas de Recuperação da Informação),108110501,A,dsc,1
7.5,9.3,9,-1,8.6,20111,1411267,TECC (Sistemas de Recuperação da Informação),108110500,A,dsc,1
5,7.2,9,-1,7.1,20111,1411267,TECC (Sistemas de Recuperação da Informação),106210162,A,dsc,1
7.3,7.2,10,-1,8.2,20111,1411267,TECC (Sistemas de Recuperação da Informação),107110003,A,dsc,1
9,9.3,9,-1,9.1,20111,1411267,TECC (Sistemas de Recuperação da Informação),108110604,A,dsc,1
7,8.2,9,-1,8.1,20111,1411267,TECC (Sistemas de Recuperação da Informação),106210598,A,dsc,1
7.5,7.8,10,-1,8.4,20111,1411267,TECC (Sistemas de Recuperação da Informação),107110436,A,dsc,1
7.5,7.5,10,-1,8.3,20111,1411267,TECC (Sistemas de Recuperação da Informação),107110437,A,dsc,1
9,7.5,9,-1,8.5,20111,1411267,TECC (Sistemas de Recuperação da Informação),107210017,A,dsc,1
5,7.5,9,-1,7.2,20111,1411267,TECC (Sistemas de Recuperação da Informação),107210032,A,dsc,1
9,9.3,9.5,-1,9.3,20111,1411267,TECC (Sistemas de Recuperação da Informação),108110021,A,dsc,1
7.5,9.2,9.5,-1,8.7,20111,1411267,TECC (Sistemas de Recuperação da Informação),108110009,A,dsc,1
5,7,9,-1,7,20111,1411267,TECC (Sistemas de Recuperação da Informação),109210015,A,dsc,1
7,7,9,-1,7.7,20111,1411267,TECC (Sistemas de Recuperação da Informação),108110004,A,dsc,1
8.5,9.3,9.5,-1,9.1,20111,1411267,TECC (Sistemas de Recuperação da Informação),108110003,A,dsc,1
7.5,5,0,9,6.1,20111,1411267,TECC (Sistemas de Recuperação da Informação),106110145,A,dsc,0
6,8.2,9,-1,7.7,20111,1411267,TECC (Sistemas de Recuperação da Informação),106210151,A,dsc,1
7,7,8.6,-1,7.5,20112,1113019,EXPRESSAO GRAFICA,110210382,A,dme,1
8.3,9,9.5,-1,8.9,20122,1411268,TECC (Modelagem de Ambientes Virtuais),108110025,A,dsc,1
8,8.8,8.5,-1,8.4,20122,1411268,TECC (Modelagem de Ambientes Virtuais),112210874,A,dsc,1
7.8,8.3,8,-1,8,20122,1411268,TECC (Modelagem de Ambientes Virtuais),111210042,A,dsc,1
8.3,9,9.5,-1,8.9,20122,1411268,TECC (Modelagem de Ambientes Virtuais),109110076,A,dsc,1
9,9,8,-1,8.7,20122,1411268,TECC (Modelagem de Ambientes Virtuais),108210312,A,dsc,1
9,9,8,-1,8.7,20122,1411268,TECC (Modelagem de Ambientes Virtuais),109110066,A,dsc,1
7.8,8.3,8,-1,8,20122,1411268,TECC (Modelagem de Ambientes Virtuais),111210113,A,dsc,1
8.3,9,9.5,-1,8.9,20122,1411268,TECC (Modelagem de Ambientes Virtuais),110110045,A,dsc,1
8,8.8,8.5,-1,8.4,20122,1411268,TECC (Modelagem de Ambientes Virtuais),112210088,A,dsc,1
8.3,9,9.5,-1,8.9,20122,1411268,TECC (Modelagem de Ambientes Virtuais),105210141,A,dsc,1
8,8.8,8.5,-1,8.4,20122,1411268,TECC (Modelagem de Ambientes Virtuais),109110119,A,dsc,1
9,9,8,-1,8.7,20122,1411268,TECC (Modelagem de Ambientes Virtuais),109110808,A,dsc,1
8,8.8,8.5,-1,8.4,20122,1411268,TECC (Modelagem de Ambientes Virtuais),107210012,A,dsc,1
9,9,8,-1,8.7,20122,1411268,TECC (Modelagem de Ambientes Virtuais),108210354,A,dsc,1
8.5,8.2,8.5,-1,8.4,20112,1411268,TECC (Modelagem de Ambientes Virtuais),107110563,A,dsc,1
6,8.3,8,-1,7.5,20112,1411268,TECC (Modelagem de Ambientes Virtuais),108210202,A,dsc,1
8.5,7.7,8.5,-1,8.3,20112,1411268,TECC (Modelagem de Ambientes Virtuais),111210057,A,dsc,1
6,7.8,8,-1,7.3,20112,1411268,TECC (Modelagem de Ambientes Virtuais),108210030,A,dsc,1
6,7.9,8,-1,7.4,20112,1411268,TECC (Modelagem de Ambientes Virtuais),108210022,A,dsc,1
8.3,8.3,8.5,-1,8.4,20112,1411268,TECC (Modelagem de Ambientes Virtuais),108210282,A,dsc,1
8.3,8.3,9.5,-1,8.8,20112,1411268,TECC (Modelagem de Ambientes Virtuais),108210200,A,dsc,1
8.5,7.7,8.5,-1,8.3,20112,1411268,TECC (Modelagem de Ambientes Virtuais),108110016,A,dsc,1
8.5,9,9.5,-1,9.1,20112,1411268,TECC (Modelagem de Ambientes Virtuais),108210004,A,dsc,1
8.3,8,9.5,-1,8.7,20112,1411268,TECC (Modelagem de Ambientes Virtuais),108210206,A,dsc,1
8.5,8,0,5,5,20112,1411268,TECC (Modelagem de Ambientes Virtuais),105210160,A,dsc,0
8.5,6.5,6.2,-1,7,20112,1411268,TECC (Modelagem de Ambientes Virtuais),111110914,A,dsc,1
8.5,6.5,6.2,-1,7,20112,1411268,TECC (Modelagem de Ambientes Virtuais),107110437,A,dsc,1
8.5,7.7,8.5,-1,8.3,20112,1411268,TECC (Modelagem de Ambientes Virtuais),109110112,A,dsc,1
6,8,8,-1,7.4,20112,1411268,TECC (Modelagem de Ambientes Virtuais),108210003,A,dsc,1
8.5,8,6.5,-1,7.6,20112,1411268,TECC (Modelagem de Ambientes Virtuais),107110003,A,dsc,1
8.5,7.7,8.5,-1,8.3,20112,1411268,TECC (Modelagem de Ambientes Virtuais),106210176,A,dsc,1
8.5,8,6.2,-1,7.4,20112,1411268,TECC (Modelagem de Ambientes Virtuais),107210010,A,dsc,1
9,9,9,-1,9,20111,1411201,Empreendedorismo,108110025,A,dsc,1
9,9,10,-1,9.3,20111,1411201,Empreendedorismo,109210282,A,dsc,1
9,9,10,-1,9.3,20111,1411201,Empreendedorismo,105110107,A,dsc,1
9,9,9,-1,9,20111,1411201,Empreendedorismo,108210334,A,dsc,1
9,9,9,-1,9,20111,1411201,Empreendedorismo,108210206,A,dsc,1
9,9,9.5,-1,9.2,20111,1411201,Empreendedorismo,110210045,A,dsc,1
9,9,8.5,-1,8.8,20111,1411201,Empreendedorismo,111110914,A,dsc,1
9,9,9,-1,9,20111,1411201,Empreendedorismo,108210282,A,dsc,1
9,9,10,-1,9.3,20111,1411201,Empreendedorismo,106210147,A,dsc,1
9,9,9,-1,9,20111,1411201,Empreendedorismo,107210009,A,dsc,1
9,9,9,-1,9,20111,1411201,Empreendedorismo,107210015,A,dsc,1
8.9,8.2,7.5,-1,8.2,20121,1411201,Empreendedorismo,110110123,A,dsc,1
9,8.5,9,-1,8.8,20121,1411201,Empreendedorismo,108110034,A,dsc,1
9,8.5,9,-1,8.8,20121,1411201,Empreendedorismo,108210204,A,dsc,1
8.4,8.2,8,-1,8.2,20121,1411201,Empreendedorismo,105210160,A,dsc,1
8.5,7.7,7,-1,7.7,20121,1411201,Empreendedorismo,107210007,A,dsc,1
8.6,9.3,10,-1,9.3,20121,1411201,Empreendedorismo,108110604,A,dsc,1
8.5,7.7,7,-1,7.7,20121,1411201,Empreendedorismo,107210012,A,dsc,1
5.4,5.2,10,6.5,6.5,20121,1305218,Metodologia Científica,109110054,A,dsc,0
7.8,7.4,9.6,-1,8.2,20121,1305218,Metodologia Científica,109210036,A,dsc,1
7.3,7.2,10,-1,8,20121,1305218,Metodologia Científica,109110120,A,dsc,1
6.1,8,9.8,-1,7.5,20121,1305218,Metodologia Científica,111110078,A,dsc,1
7.4,6.6,6.1,6.9,6.9,20121,1305218,Metodologia Científica,109110063,A,dsc,1
5.2,7.4,9.6,6.9,6.9,20121,1305218,Metodologia Científica,111110086,A,dsc,0
7.5,5.2,10,-1,7.6,20121,1305218,Metodologia Científica,109110065,A,dsc,0
9,8,8.7,-1,8.7,20121,1305218,Metodologia Científica,109150038,A,dsc,1
4.4,8,10,6.7,6.7,20121,1305218,Metodologia Científica,109110066,A,dsc,0
6.4,8,8.7,-1,7.4,20121,1305218,Metodologia Científica,111210113,A,dsc,1
6.8,7.2,10,-1,7.7,20121,1305218,Metodologia Científica,109110100,A,dsc,1
5.8,6.6,6.1,6.1,6.1,20121,1305218,Metodologia Científica,109110115,A,dsc,1
7.2,8,9.8,-1,8.1,20121,1305218,Metodologia Científica,109110119,A,dsc,1
6.7,8,10,-1,7.9,20121,1305218,Metodologia Científica,109110118,A,dsc,1
9.2,10,10,-1,9.6,20121,1305218,Metodologia Científica,109110122,A,dsc,1
7.1,8,8.8,-1,7.8,20121,1305218,Metodologia Científica,109210300,A,dsc,1
7.2,6.4,7.1,-1,7,20122,1305218,Metodologia Científica,112110087,A,dsc,1
7.7,5.3,8.5,-1,7.5,20122,1305218,Metodologia Científica,109210285,A,dsc,0
7.5,1.3,9.3,-1,7,20122,1305218,Metodologia Científica,110110132,A,dsc,0
7.8,7.1,8.5,-1,7.9,20122,1305218,Metodologia Científica,109210019,A,dsc,1
7.2,7.4,8.5,-1,7.8,20122,1305218,Metodologia Científica,109210034,A,dsc,1
9.3,8.4,8.2,-1,8.7,20122,1305218,Metodologia Científica,110110125,A,dsc,1
8.5,6.7,8.2,-1,8,20122,1305218,Metodologia Científica,110110110,A,dsc,1
7.9,3.6,7.8,-1,7,20122,1305218,Metodologia Científica,112210955,A,dsc,0
5.6,5.1,9.3,-1,7,20122,1305218,Metodologia Científica,109210065,A,dsc,0
7,4.4,8.2,-1,7,20122,1305218,Metodologia Científica,109210029,A,dsc,7
7.6,7.1,7.1,-1,7.3,20122,1305218,Metodologia Científica,111110079,A,dsc,1
7.8,8.3,9,-1,8.4,20122,1305218,Metodologia Científica,111110923,A,dsc,1
8.8,8.7,9,-1,8.9,20122,1305218,Metodologia Científica,110110094,A,dsc,1
5.4,6.4,8.9,-1,7,20122,1305218,Metodologia Científica,111210450,A,dsc,1
6.3,2.4,10,-1,7,20122,1305218,Metodologia Científica,111110088,A,dsc,0
8.9,6.2,7.1,-1,7.6,20122,1305218,Metodologia Científica,112110031,A,dsc,1
6.4,2,10,-1,7,20122,1305218,Metodologia Científica,110110085,A,dsc,0
7.8,6.3,7.6,-1,7.4,20122,1305218,Metodologia Científica,112110037,A,dsc,1
4.7,6,9.7,-1,7,20122,1305218,Metodologia Científica,110110050,A,dsc,0
6.8,8.6,9.8,-1,7.9,20112,1305218,Metodologia Científica,109110068,A,dsc,1
7,8.1,7.8,-1,7.5,20112,1305218,Metodologia Científica,111210042,A,dsc,1
8.8,7.3,9.3,-1,8.5,20112,1305218,Metodologia Científica,109110085,A,dsc,1
8.3,8.9,8.5,-1,8.5,20112,1305218,Metodologia Científica,109110084,A,dsc,1
6.5,9.6,9.3,-1,8,20112,1305218,Metodologia Científica,109110073,A,dsc,1
4.4,3.1,9.3,5,5,20112,1305218,Metodologia Científica,109110070,A,dsc,0
6.8,9.5,7.8,-1,7.8,20112,1305218,Metodologia Científica,108210211,A,dsc,1
7.5,8.9,8.5,-1,8.1,20112,1305218,Metodologia Científica,109110029,A,dsc,1
6.8,7.3,9.3,-1,7.5,20112,1305218,Metodologia Científica,109110075,A,dsc,1
6.9,8.6,9.8,-1,8,20112,1305218,Metodologia Científica,109150027,A,dsc,1
6.7,9.6,9.3,-1,8.1,20112,1305218,Metodologia Científica,109110808,A,dsc,1
6.9,8.1,7.8,-1,7.4,20112,1305218,Metodologia Científica,109150001,A,dsc,1
0,0,0,-1,0,20111,1109103,Cálculo Diferencial e Integral I,110210396,R,dme,1
3.6,4.7,3.7,6.5,5,20111,1109103,Cálculo Diferencial e Integral I,110210391,A,dme,1
4.8,8.1,0.2,5.8,5,20111,1109103,Cálculo Diferencial e Integral I,110210392,A,dme,0
1.5,2.5,0,-1,1.3,20111,1109103,Cálculo Diferencial e Integral I,110110063,R,dme,1
7,1.3,3.8,7,5.2,20111,1109103,Cálculo Diferencial e Integral I,110110061,A,dme,0
3.6,2.3,0,-1,2,20111,1109103,Cálculo Diferencial e Integral I,111110120,R,dme,0
8.3,4.7,2.5,5.3,5.2,20111,1109103,Cálculo Diferencial e Integral I,111110127,A,dme,0
7,7.8,5,7.8,7.1,20111,1109103,Cálculo Diferencial e Integral I,111110126,A,dme,1
0.5,8.8,3.5,4.5,4.4,20111,1109103,Cálculo Diferencial e Integral I,110210099,R,dme,0
3,8.5,5.5,5,5.4,20111,1109103,Cálculo Diferencial e Integral I,110210097,A,dme,0
6,8.2,4,5.5,5.9,20111,1109103,Cálculo Diferencial e Integral I,110210096,A,dme,0
7.2,5.2,4.5,7.9,6.5,20111,1109103,Cálculo Diferencial e Integral I,110210095,A,dme,1
5.8,9.2,7,-1,7.3,20111,1109103,Cálculo Diferencial e Integral I,111110128,A,dme,0
1.5,8.8,5.5,5,5.2,20111,1109103,Cálculo Diferencial e Integral I,110210093,A,dme,0
3,2.6,1.2,-1,2.3,20111,1109103,Cálculo Diferencial e Integral I,110110107,R,dme,1
0.2,1,0.2,-1,0.5,20111,1109103,Cálculo Diferencial e Integral I,110210495,R,dme,1
8.5,7.5,0.2,4.5,5,20111,1109103,Cálculo Diferencial e Integral I,110210494,A,dme,0
3,0,0,-1,1,20111,1109103,Cálculo Diferencial e Integral I,111110892,R,dme,1
8.5,2,1.5,7.5,5.4,20111,1109103,Cálculo Diferencial e Integral I,111110895,A,dme,0
6.3,6.6,5.5,5.7,5.9,20111,1109103,Cálculo Diferencial e Integral I,111110898,A,dme,1
7,7,8.5,-1,7.5,20111,1109103,Cálculo Diferencial e Integral I,111110921,A,dme,1
9.5,8.7,6,-1,8.1,20111,1109103,Cálculo Diferencial e Integral I,111110134,A,dme,1
2,3,7,0.2,2.5,20111,1109103,Cálculo Diferencial e Integral I,110210081,R,dme,0
5.5,4.8,2.2,6.2,5,20111,1109103,Cálculo Diferencial e Integral I,110110077,A,dme,1
5.2,7.6,3,7.2,6.1,20111,1109103,Cálculo Diferencial e Integral I,111110130,A,dme,0
9.6,8.3,7,-1,8.3,20111,1109103,Cálculo Diferencial e Integral I,111110133,A,dme,1
4.6,6,7.3,6.7,6.3,20111,1109103,Cálculo Diferencial e Integral I,111110121,A,dme,1
1,3,0.5,-1,1.5,20111,1109103,Cálculo Diferencial e Integral I,111110905,R,dme,1
2,1.2,0.2,-1,1.1,20111,1109103,Cálculo Diferencial e Integral I,111110904,R,dme,1
2.8,5,0.2,-1,2.7,20111,1109103,Cálculo Diferencial e Integral I,110210559,R,dme,0
0.5,1.1,0,-1,0.5,20111,1109103,Cálculo Diferencial e Integral I,111110901,R,dme,1
4.7,3.2,0.5,-1,2.8,20111,1109103,Cálculo Diferencial e Integral I,111110900,R,dme,0
3,3.5,0.5,-1,2.3,20111,1109103,Cálculo Diferencial e Integral I,111110908,R,dme,1
0.5,1.5,0,-1,0.7,20111,1109103,Cálculo Diferencial e Integral I,111150279,R,dme,1
0.2,5,0,-1,1.7,20111,1109103,Cálculo Diferencial e Integral I,110210103,R,dme,0
2.8,0,0,-1,0.9,20111,1109103,Cálculo Diferencial e Integral I,110210104,R,dme,1
4.2,8.5,5,4.2,5.2,20111,1109103,Cálculo Diferencial e Integral I,110210107,A,dme,0
5.5,8.6,2,7.3,6.2,20111,1109103,Cálculo Diferencial e Integral I,110210108,A,dme,0
7,3.5,0,-1,3.5,20111,1109103,Cálculo Diferencial e Integral I,110210557,R,dme,0
0.7,0,0,-1,0.2,20111,1109103,Cálculo Diferencial e Integral I,111110915,R,dme,1
4.8,5.2,6,7.4,6.1,20111,1109103,Cálculo Diferencial e Integral I,111110912,A,dme,1
4.8,6.4,7,4.1,5.3,20111,1109103,Cálculo Diferencial e Integral I,111110911,A,dme,1
0.2,2.3,0,-1,0.8,20111,1109103,Cálculo Diferencial e Integral I,111110919,R,dme,1
0.8,3.1,3,-1,2.3,20111,1109103,Cálculo Diferencial e Integral I,109210295,R,dme,1
7.3,9.5,8.5,-1,8.4,20111,1109103,Cálculo Diferencial e Integral I,111110092,A,dme,1
5.5,4.9,2.7,4,4.2,20111,1109103,Cálculo Diferencial e Integral I,111110091,R,dme,1
8,8,9.5,-1,8.5,20111,1109103,Cálculo Diferencial e Integral I,111110090,A,dme,1
2.8,3.8,5.4,3.8,3.9,20111,1109103,Cálculo Diferencial e Integral I,109210053,R,dme,1
8,6.5,2,4.7,5.2,20111,1109103,Cálculo Diferencial e Integral I,110210078,A,dme,0
4,1.8,1.8,-1,2.5,20111,1109103,Cálculo Diferencial e Integral I,110210614,R,dme,1
2.7,4.4,4.9,6.5,5,20111,1109103,Cálculo Diferencial e Integral I,111150282,A,dme,1
6.3,6.1,2.5,5.5,5.2,20111,1109103,Cálculo Diferencial e Integral I,111150283,A,dme,1
6.8,4.5,1,6.3,5,20111,1109103,Cálculo Diferencial e Integral I,110210073,A,dme,0
1,6.5,0,-1,2.5,20111,1109103,Cálculo Diferencial e Integral I,111150285,R,dme,0
0.8,4.8,0.2,-1,1.9,20111,1109103,Cálculo Diferencial e Integral I,110210113,R,dme,0
2.8,8.3,6.5,6.5,6.1,20111,1109103,Cálculo Diferencial e Integral I,111110929,A,dme,0
5,0.2,0.2,-1,1.8,20111,1109103,Cálculo Diferencial e Integral I,110210111,R,dme,0
4.5,1.5,0.2,-1,2.1,20111,1109103,Cálculo Diferencial e Integral I,110210117,R,dme,0
1.5,5.3,0.2,-1,2.3,20111,1109103,Cálculo Diferencial e Integral I,110210115,R,dme,0
0.5,2.5,1,-1,1.3,20111,1109103,Cálculo Diferencial e Integral I,111110922,R,dme,1
6.1,10,5,-1,7,20111,1109103,Cálculo Diferencial e Integral I,110210118,A,dme,0
2.1,5.2,4.7,5,4.4,20111,1109103,Cálculo Diferencial e Integral I,111110926,R,dme,1
6.4,9.3,5.5,-1,7.1,20111,1109103,Cálculo Diferencial e Integral I,111110925,A,dme,0
7.5,3.1,4.5,5,5,20111,1109103,Cálculo Diferencial e Integral I,110150169,A,dme,0
1,0.2,0.2,-1,0.5,20111,1109103,Cálculo Diferencial e Integral I,110210615,R,dme,1
0.8,0,0,-1,0.3,20111,1109103,Cálculo Diferencial e Integral I,111110087,R,dme,1
0,1.5,0.5,-1,0.7,20111,1109103,Cálculo Diferencial e Integral I,111110080,R,dme,1
1,1.5,0,-1,0.8,20111,1109103,Cálculo Diferencial e Integral I,110210613,R,dme,1
7.6,9.7,9.3,-1,8.9,20111,1109103,Cálculo Diferencial e Integral I,111110083,A,dme,1
1.3,2.8,0.2,-1,1.4,20111,1109103,Cálculo Diferencial e Integral I,110210069,R,dme,1
5.6,5.5,1.4,6.2,5,20111,1109103,Cálculo Diferencial e Integral I,110210067,A,dme,1
3.6,2,0,-1,1.9,20111,1109103,Cálculo Diferencial e Integral I,110210065,R,dme,1
1.5,3.9,0.2,-1,1.9,20111,1109103,Cálculo Diferencial e Integral I,110210124,R,dme,0
5.3,5.7,2.8,3.8,4.3,20111,1109103,Cálculo Diferencial e Integral I,111110931,R,dme,1
0.5,1,0,-1,0.5,20111,1109103,Cálculo Diferencial e Integral I,111110933,R,dme,1
