CodigoDisciplina,MatriculaAluno,Periodo,Media,PeriodoRelativo,CodigoSituacao
1411181,11121173,20121,7.8,2,1
1411181,11120468,20121,6.4,2,1
1411181,11110056,20121,7.3,3,1
1411181,11111257,20121,5.9,3,1
1411181,11110711,20121,5.9,3,1
1411181,11110765,20121,5.3,3,1
1411181,11121152,20121,6,2,1
1411181,11120729,20121,7.2,2,1
1411181,11120467,20121,6.6,2,1
1411181,11121155,20121,7,2,1
1411181,11120303,20121,7.1,2,1
1411181,11120623,20121,6.4,2,1
1411181,11120387,20121,7.7,2,1
1411181,11121381,20121,7.2,2,1
1411181,11110254,20121,7,3,1
1411181,11210714,20121,7.2,1,1
1411181,11121171,20121,8.6,2,1
1411181,11120278,20121,5.2,2,1
1411181,11120604,20121,8.1,2,1
1411181,11120030,20121,8.4,2,1
1411181,11120227,20121,5.3,2,1
1411181,11111426,20121,7,3,1
1411181,11110314,20121,7,3,1
1411181,11121023,20121,7.3,2,1
1411181,11020138,20121,7.1,4,1
1411181,11020192,20121,5,4,1
1411181,11020981,20121,6,4,1
1411181,11020752,20121,8,4,1
1411181,10921114,20121,2.6,6,2
1411181,11020703,20121,0,4,2
1411181,11020195,20121,2.2,4,2
1411181,11020353,20121,0.7,4,2
1411181,11121169,20121,3.3,2,2
1411181,11121271,20121,2.2,2,2
1411181,11110002,20121,0.9,3,2
1411181,11110559,20121,4,3,2
1411181,11121222,20121,2.4,2,2
1411181,11120444,20121,2.8,2,2
1411181,11121436,20121,4.5,2,2
1411181,11120967,20121,1.9,2,2
1411181,11111465,20121,4.3,3,2
1411181,11210573,20121,3.3,1,2
1411181,11211144,20121,2.4,1,2
1411181,11120291,20121,3.7,2,2
1411181,11121291,20121,1.1,2,2
1411181,11121158,20121,1.4,2,2
1411181,11110116,20121,3,3,2
1411181,11120882,20121,2.3,2,2
1411181,11120677,20121,2.5,2,2
1411181,11120516,20121,1.8,2,2
1411181,11120210,20121,3.1,2,2
1411181,11021344,20121,4.6,4,2
1411181,11021116,20121,2.9,4,2
1411181,11021041,20121,1.2,4,2
1411181,11021195,20121,1.7,4,2
1411181,11021164,20121,2,4,2
1411181,11020200,20121,1.1,4,2
1411181,11020884,20121,3.1,4,2
1411181,11010502,20121,0,5,3
1411181,11210460,20121,0,1,3
1411181,11210080,20121,0,1,3
1411181,11120646,20121,0,2,3
1411181,11120986,20121,0,2,3
1411181,11121053,20121,0,2,3
1411181,11121293,20121,0,2,3
1411181,11120827,20121,0,2,3
1411181,11121180,20121,0,2,3
1411181,11110469,20121,0,3,3
1411181,11121289,20121,0,2,3
1411181,11120733,20121,0,2,3
1411181,11120294,20121,0,2,3
1411181,11120960,20121,0,2,3
1411181,11120506,20121,0,2,3
1411181,11120171,20121,0,2,3
1411181,11111117,20121,0,3,3
1411181,11110695,20121,0,3,3
1411181,11110394,20121,0,3,3
1411181,11120869,20121,0,2,3
1411181,11110308,20121,0,3,3
1411181,11111118,20121,0,3,3
1411181,11110667,20121,0,3,3
1411181,11020583,20121,0,4,3
1411181,11021003,20121,0,4,3
1411181,11010198,20121,0,5,3
1411181,11121236,20121,-1,2,4
1411181,11020884,20122,5,5,1
1411181,11220511,20122,5.1,1,1
1411181,11211088,20122,7.6,2,1
1411181,11210154,20122,7.1,2,1
1411181,11211317,20122,7.4,2,1
1411181,11210573,20122,5,2,1
1411181,11210432,20122,7.6,2,1
1411181,11211150,20122,7.5,2,1
1411181,11210566,20122,9.1,2,1
1411181,11211101,20122,7.7,2,1
1411181,11211380,20122,5,2,1
1411181,11210712,20122,7.4,2,1
1411181,11211077,20122,7.4,2,1
1411181,11210464,20122,7.9,2,1
1411181,11210719,20122,9.5,2,1
1411181,11210955,20122,8.3,2,1
1411181,11210868,20122,8.4,2,1
1411181,11210061,20122,8.2,2,1
1411181,11210452,20122,7.6,2,1
1411181,11210952,20122,7.7,2,1
1411181,11211443,20122,9.2,2,1
1411181,11211044,20122,7,2,1
1411181,11211076,20122,5.7,2,1
1411181,11211437,20122,7.2,2,1
1411181,11210937,20122,7.2,2,1
1411181,11210975,20122,9.1,2,1
1411181,11210518,20122,7.2,2,1
1411181,11211012,20122,7,2,1
1411181,11210204,20122,8.8,2,1
1411181,11210641,20122,8.6,2,1
1411181,11210352,20122,7.9,2,1
1411181,11210565,20122,5.3,2,1
1411181,11211375,20122,7.3,2,1
1411181,11211096,20122,7.8,2,1
1411181,11211485,20122,8,2,1
1411181,11211166,20122,8,2,1
1411181,11210255,20122,8.3,2,1
1411181,11210662,20122,7.8,2,1
1411181,11210388,20122,5.8,2,1
1411181,11210168,20122,8.2,2,1
1411181,11210974,20122,6.3,2,1
1411181,11210091,20122,7.5,2,1
1411181,11210219,20122,8.7,2,1
1411181,11210917,20122,7.2,2,1
1411181,11210627,20122,7.6,2,1
1411181,11210059,20122,5.3,2,1
1411181,11210069,20122,7.5,2,1
1411181,11210550,20122,6.4,2,1
1411181,11120844,20122,7.5,3,1
1411181,11120291,20122,7.1,3,1
1411181,11120882,20122,5.8,3,1
1411181,11120294,20122,6,3,1
1411181,11120677,20122,7.2,3,1
1411181,11120516,20122,5.5,3,1
1411181,11110002,20122,5.1,4,1
1411181,11110108,20122,7.2,4,1
1411181,11110695,20122,7.6,4,1
1411181,11121222,20122,7.5,3,1
1411181,11120444,20122,5.1,3,1
1411181,11121436,20122,7.6,3,1
1411181,11111465,20122,7.1,4,1
1411181,11021041,20122,5.1,5,1
1411181,11021116,20122,4.5,5,2
1411181,11110064,20122,4.1,4,2
1411181,11120210,20122,4.6,3,2
1411181,11120837,20122,0.2,3,2
1411181,11120967,20122,1.8,3,2
1411181,11120686,20122,2.8,3,2
1411181,11121291,20122,3.8,3,2
1411181,11121158,20122,1.8,3,2
1411181,11211165,20122,2.3,2,2
1411181,11210655,20122,3.6,2,2
1411181,11210853,20122,2.8,2,2
1411181,11211461,20122,3.5,2,2
1411181,11110667,20122,0,4,3
1411181,11120506,20122,0,3,3
1411181,11110559,20122,0,4,3
1411181,11120827,20122,0,3,3
1411181,11211225,20122,0,2,3
1411181,11211250,20122,0,2,3
1411181,11210080,20122,0,2,3
1411181,11220700,20122,0,1,3
1411181,11220368,20122,0,1,3
1411181,11221378,20122,0,1,3
1411181,11221428,20122,0,1,3
1411181,11211205,20122,0,2,3
1411181,11210644,20122,0,2,3
1411181,11210102,20122,0,2,3
1411181,11210021,20122,0,2,3
1411181,11121072,20122,0,3,3
1411181,11020353,20122,-1,5,4
1411181,11120646,20122,-1,3,4
1411181,11120986,20122,-1,3,4
1411181,11021116,20131,5.1,6,1
1411181,11221413,20131,7.4,2,1
1411181,11220401,20131,8.4,2,1
1411181,11220190,20131,6.6,2,1
1411181,11220146,20131,7.5,2,1
1411181,11220043,20131,8.5,2,1
1411181,11220328,20131,6.6,2,1
1411181,11220213,20131,7.3,2,1
1411181,11220276,20131,8.3,2,1
1411181,11221377,20131,6.9,2,1
1411181,11220044,20131,6.2,2,1
1411181,11221393,20131,8.4,2,1
1411181,11220053,20131,8.3,2,1
1411181,11220342,20131,7.8,2,1
1411181,11220375,20131,8.4,2,1
1411181,11220832,20131,7.2,2,1
1411181,11220224,20131,7.6,2,1
1411181,11220148,20131,7.8,2,1
1411181,11220585,20131,7.1,2,1
1411181,11220794,20131,6.6,2,1
1411181,11221384,20131,8.7,2,1
1411181,11220135,20131,7.2,2,1
1411181,11220152,20131,6,2,1
1411181,11220527,20131,8.1,2,1
1411181,11220999,20131,7.5,2,1
1411181,11220910,20131,7.7,2,1
1411181,11220946,20131,7.9,2,1
1411181,11221350,20131,7,2,1
1411181,11220242,20131,6.4,2,1
1411181,11220562,20131,7.3,2,1
1411181,11220253,20131,6.4,2,1
1411181,11220772,20131,8.6,2,1
1411181,11220027,20131,8.2,2,1
1411181,11220658,20131,7.6,2,1
1411181,11220532,20131,9.3,2,1
1411181,11221336,20131,5,2,1
1411181,11221383,20131,8.7,2,1
1411181,11220607,20131,8.9,2,1
1411181,11210358,20131,7,3,1
1411181,11210989,20131,7.2,3,1
1411181,11210324,20131,7.4,3,1
1411181,11211461,20131,7.4,3,1
1411181,11211220,20131,6.4,3,1
1411181,11210898,20131,8,3,1
1411181,11211348,20131,7.9,3,1
1411181,11120673,20131,6,4,1
1411181,11121158,20131,5.7,4,1
1411181,11110064,20131,5.1,5,1
1411181,11110111,20131,7.5,5,1
1411181,11120967,20131,6.8,4,1
1411181,11120730,20131,0,4,2
1411181,11120399,20131,0,4,2
1411181,11121487,20131,1.1,4,2
1411181,11120837,20131,0.1,4,2
1411181,11210655,20131,3.5,3,2
1411181,11220885,20131,0.9,2,2
1411181,11221298,20131,2.5,2,2
1411181,11220619,20131,2.6,2,2
1411181,11311015,20131,2.4,1,2
1411181,11220743,20131,2.7,2,2
1411181,11220292,20131,2.2,2,2
1411181,11210386,20131,4.5,3,2
1411181,11210644,20131,0,3,2
1411181,11120686,20131,2.9,4,2
1411181,11120827,20131,0.1,4,2
1411181,11120210,20131,3.3,4,2
1411181,11021195,20131,0,6,3
1411181,11310680,20131,0,1,3
1411181,11310336,20131,0,1,3
1411181,11221243,20131,0,2,3
1411181,11220716,20131,0,2,3
1411181,11221284,20131,0,2,3
1411181,11210961,20131,0,3,3
1411181,11210853,20131,0,3,3
1411181,11210131,20131,0,3,3
1411181,11121289,20131,0,4,3
1411181,11120986,20131,-1,4,4
1411181,11211480,20131,-1,3,4
1411181,11211249,20131,-1,3,4
1411181,11211455,20131,-1,3,4
1307151,10410535,20041,7.6,1,1
1307151,10410070,20041,7.3,1,1
1307151,10410088,20041,7.9,1,1
1307151,10411252,20041,8.4,1,1
1307151,10410606,20041,8.4,1,1
1307151,10411204,20041,7,1,1
1307151,10410588,20041,7.7,1,1
1307151,10411186,20041,7,1,1
1307151,10410998,20041,7.1,1,1
1307151,10410500,20041,8.6,1,1
1307151,10411090,20041,8,1,1
1307151,10411198,20041,8.3,1,1
1307151,10220987,20041,7.6,4,1
1307151,10020895,20041,7.7,8,1
1307151,10410188,20041,7.3,1,1
1307151,10410339,20041,7,1,1
1307151,10410793,20041,6.2,1,1
1307151,10411345,20041,8,1,1
1307151,10410931,20041,8.7,1,1
1307151,10410942,20041,7.6,1,1
1307151,10410381,20041,8.3,1,1
1307151,10410001,20041,7.1,1,1
1307151,10411206,20041,8.3,1,1
1307151,10411446,20041,6.2,1,1
1307151,10410813,20041,7.9,1,1
1307151,10410290,20041,8.2,1,1
1307151,10410597,20041,7.4,1,1
1307151,10410605,20041,8.8,1,1
1307151,10411156,20041,8.6,1,1
1307151,10410033,20041,8.1,1,1
1307151,10321256,20041,-1,2,4
1307151,10411125,20041,-1,1,4
1307151,10411098,20041,-1,1,4
1307151,10410922,20041,-1,1,4
1307151,10411010,20041,-1,1,4
1307151,10411401,20041,-1,1,4
1307151,10411287,20041,-1,1,4
1307151,10321256,20042,9,3,1
1307151,10420675,20042,7.3,1,1
1307151,10420389,20042,7.8,1,1
1307151,10420084,20042,8.7,1,1
1307151,10421138,20042,8.3,1,1
1307151,10420825,20042,9.7,1,1
1307151,10421183,20042,8.8,1,1
1307151,10420574,20042,8.7,1,1
1307151,10420676,20042,9.7,1,1
1307151,10420631,20042,9.3,1,1
1307151,10421464,20042,8.1,1,1
1307151,10421030,20042,9.8,1,1
1307151,10421327,20042,9.5,1,1
1307151,10421260,20042,8,1,1
1307151,10420359,20042,9,1,1
1307151,10420505,20042,8.8,1,1
1307151,10421354,20042,9.3,1,1
1307151,10421136,20042,8.7,1,1
1307151,10420446,20042,9.3,1,1
1307151,10420494,20042,8.3,1,1
1307151,10420455,20042,8,1,1
1307151,10421230,20042,7.3,1,1
1307151,10420846,20042,9,1,1
1307151,10420915,20042,9,1,1
1307151,10420754,20042,7.7,1,1
1307151,10421408,20042,9.5,1,1
1307151,10420405,20042,8.5,1,1
1307151,10421093,20042,9.5,1,1
1307151,10420625,20042,8.7,1,1
1307151,10420643,20042,0,1,3
1307151,10421280,20042,0,1,3
1307151,10420391,20042,0,1,3
1307151,10420287,20042,0,1,3
1307151,10420739,20042,-1,1,4
1307151,10421020,20042,-1,1,4
1307151,10010628,20051,8.3,11,1
1307151,10510199,20051,8.3,1,1
1307151,10511097,20051,8.1,1,1
1307151,10510751,20051,9,1,1
1307151,10511369,20051,9.3,1,1
1307151,10510017,20051,8.3,1,1
1307151,10511277,20051,8.6,1,1
1307151,10510926,20051,8.6,1,1
1307151,10511326,20051,8,1,1
1307151,10510537,20051,8.1,1,1
1307151,10510855,20051,8.8,1,1
1307151,10511398,20051,7.8,1,1
1307151,10511129,20051,8.6,1,1
1307151,10511266,20051,8.6,1,1
1307151,10510099,20051,8.6,1,1
1307151,10510137,20051,9.3,1,1
1307151,10510767,20051,8.8,1,1
1307151,10510572,20051,8.6,1,1
1307151,10511297,20051,7.5,1,1
1307151,10510315,20051,9.3,1,1
1307151,10510533,20051,8.1,1,1
1307151,10510881,20051,8.3,1,1
1307151,10510445,20051,8.5,1,1
1307151,10510617,20051,8.6,1,1
1307151,10510671,20051,8.6,1,1
1307151,10511431,20051,8.6,1,1
1307151,10510773,20051,9.3,1,1
1307151,10420643,20051,0,2,3
1307151,10221192,20051,0,6,3
1307151,10510787,20051,-1,1,4
1307151,10511286,20051,-1,1,4
1307151,10410690,20052,7.3,4,1
1307151,10521054,20052,7.8,1,1
1307151,10521127,20052,7.1,1,1
1307151,10521307,20052,7.6,1,1
1307151,10521466,20052,8.6,1,1
1307151,10520093,20052,7.1,1,1
1307151,10520049,20052,7,1,1
1307151,10521059,20052,7.3,1,1
1307151,10521218,20052,7.5,1,1
1307151,10521477,20052,8.1,1,1
1307151,10520523,20052,7.8,1,1
1307151,10520717,20052,7.6,1,1
1307151,10511286,20052,9,2,1
1307151,10520526,20052,7.6,1,1
1307151,10521141,20052,8,1,1
1307151,10520731,20052,7.8,1,1
1307151,10520458,20052,7.6,1,1
1307151,10520973,20052,8.3,1,1
1307151,10520685,20052,8,1,1
1307151,10520598,20052,8.6,1,1
1307151,10520173,20052,7,1,1
1307151,10520826,20052,8.6,1,1
1307151,10520367,20052,7.6,1,1
1307151,10521362,20052,7.3,1,1
1307151,10520184,20052,9,1,1
1307151,10420391,20052,8.3,3,1
1307151,10520476,20052,7.5,1,1
1307151,10420643,20052,0,3,3
1307151,10520357,20052,0,1,3
1307151,10520584,20052,0,1,3
1307151,10520003,20052,0,1,3
1307151,10520867,20052,-1,1,4
1307151,10520404,20052,-1,1,4
1307151,10520740,20061,8.4,2,1
1307151,10610948,20061,9.1,1,1
1307151,10611189,20061,9.4,1,1
1307151,10610914,20061,8.7,1,1
1307151,10610764,20061,7.5,1,1
1307151,10611423,20061,8.8,1,1
1307151,10611403,20061,9.9,1,1
1307151,10610409,20061,9.5,1,1
1307151,10610863,20061,9.2,1,1
1307151,10610337,20061,9.1,1,1
1307151,10610747,20061,9.5,1,1
1307151,10610795,20061,8.7,1,1
1307151,10610159,20061,8.6,1,1
1307151,10610985,20061,7.4,1,1
1307151,10610845,20061,9,1,1
1307151,10610521,20061,9.4,1,1
1307151,10610246,20061,9.7,1,1
1307151,10610613,20061,8.6,1,1
1307151,10611414,20061,9.2,1,1
1307151,10611122,20061,8.2,1,1
1307151,10611404,20061,9.8,1,1
1307151,10611160,20061,9.1,1,1
1307151,10611373,20061,8.3,1,1
1307151,10610815,20061,7.7,1,1
1307151,10611221,20061,8.6,1,1
1307151,10610343,20061,9.4,1,1
1307151,10520867,20061,8,2,1
1307151,10420287,20061,0,4,3
1307151,10611368,20061,-1,1,4
1307151,10610355,20061,-1,1,4
1307151,10610872,20061,-1,1,4
1307151,10610167,20061,-1,1,4
1307151,10021021,20062,9.3,13,1
1307151,10620293,20062,7,1,1
1307151,10620065,20062,8.8,1,1
1307151,10610872,20062,9.2,2,1
1307151,10620639,20062,8.7,1,1
1307151,10620103,20062,9.3,1,1
1307151,10621366,20062,8.9,1,1
1307151,10620040,20062,9.1,1,1
1307151,10620211,20062,7.5,1,1
1307151,10621420,20062,8.2,1,1
1307151,10620269,20062,7.8,1,1
1307151,10621038,20062,8.9,1,1
1307151,10620538,20062,8.3,1,1
1307151,10620887,20062,7.7,1,1
1307151,10620904,20062,9,1,1
1307151,10621353,20062,7,1,1
1307151,10621063,20062,8.3,1,1
1307151,10620692,20062,8.9,1,1
1307151,10620520,20062,8.3,1,1
1307151,10621247,20062,8.9,1,1
1307151,10620459,20062,8.6,1,1
1307151,10620175,20062,5.4,1,1
1307151,10620775,20062,7.3,1,1
1307151,10620995,20062,9.3,1,1
1307151,10620378,20062,9.1,1,1
1307151,10621394,20062,8.5,1,1
1307151,10621162,20062,7.1,1,1
1307151,10620490,20062,9.2,1,1
1307151,10620383,20062,8.4,1,1
1307151,10520003,20062,8.4,3,1
1307151,10621407,20062,0,1,3
1307151,10621004,20062,0,1,3
1307151,10610016,20062,0,2,3
1307151,10520031,20071,8.7,4,1
1307151,10710592,20071,7.7,1,1
1307151,10711123,20071,9.5,1,1
1307151,10711050,20071,7.6,1,1
1307151,10711238,20071,9.6,1,1
1307151,10711323,20071,7.8,1,1
1307151,10710081,20071,9,1,1
1307151,10711008,20071,9.3,1,1
1307151,10710124,20071,8.2,1,1
1307151,10710248,20071,8.2,1,1
1307151,10710878,20071,9.1,1,1
1307151,10710734,20071,9.2,1,1
1307151,10710745,20071,7.7,1,1
1307151,10710940,20071,9.2,1,1
1307151,10710864,20071,9,1,1
1307151,10710635,20071,8.1,1,1
1307151,10710705,20071,8.9,1,1
1307151,10710086,20071,9.4,1,1
1307151,10711396,20071,7.3,1,1
1307151,10710958,20071,8.3,1,1
1307151,10710524,20071,9.4,1,1
1307151,10710128,20071,8.9,1,1
1307151,10710428,20071,9.3,1,1
1307151,10710085,20071,8.9,1,1
1307151,10710797,20071,9.2,1,1
1307151,10711172,20071,8.8,1,1
1307151,10710530,20071,9.5,1,1
1307151,10710047,20071,8.4,1,1
1307151,10710196,20071,9.4,1,1
1307151,10711422,20071,9.4,1,1
1307151,10710657,20071,9.5,1,1
1307151,10611214,20071,0,3,3
1307151,10710012,20071,0,1,3
1307151,10710431,20071,0,1,3
1307151,10710824,20071,0,1,3
1307151,10710473,20071,0,1,3
1307151,10710947,20071,0,1,4
1307151,10711473,20071,-1,1,4
1307151,10720351,20072,8,1,1
1307151,10721460,20072,10,1,1
1307151,10721073,20072,10,1,1
1307151,10720235,20072,10,1,1
1307151,10720789,20072,7.8,1,1
1307151,10720841,20072,7.9,1,1
1307151,10720976,20072,8.7,1,1
1307151,10721411,20072,9,1,1
1307151,10720822,20072,7.6,1,1
1307151,10720371,20072,8.8,1,1
1307151,10720226,20072,8.5,1,1
1307151,10720400,20072,10,1,1
1307151,10720126,20072,10,1,1
1307151,10721360,20072,10,1,1
1307151,10721235,20072,10,1,1
1307151,10720874,20072,10,1,1
1307151,10720957,20072,9,1,1
1307151,10720408,20072,10,1,1
1307151,10720360,20072,7.8,1,1
1307151,10721066,20072,10,1,1
1307151,10720896,20072,9,1,1
1307151,10720265,20072,7.8,1,1
1307151,10721000,20072,7.9,1,1
1307151,10721215,20072,9,1,1
1307151,10720264,20072,7,1,1
1307151,10720319,20072,8.2,1,1
1307151,10720612,20072,8.8,1,1
1307151,10720664,20072,9,1,1
1307151,10720818,20072,10,1,1
1307151,10720577,20072,8.3,1,1
1307151,10720055,20072,0,1,3
1307151,10720736,20072,0,1,3
1307151,10721359,20072,0,1,3
1307151,10720133,20072,0,1,3
1307151,10720891,20072,0,1,3
1307151,10810015,20081,9.5,1,1
1307151,10810453,20081,9.2,1,1
1307151,10810697,20081,9.6,1,1
1307151,10811470,20081,9.6,1,1
1307151,10810443,20081,9.2,1,1
1307151,10811062,20081,9.1,1,1
1307151,10810950,20081,9.4,1,1
1307151,10811356,20081,9.6,1,1
1307151,10810104,20081,9.5,1,1
1307151,10810306,20081,10,1,1
1307151,10810463,20081,9.3,1,1
1307151,10810020,20081,8.6,1,1
1307151,10810941,20081,9.6,1,1
1307151,10810244,20081,8.8,1,1
1307151,10810873,20081,9.1,1,1
1307151,10810602,20081,9.2,1,1
1307151,10810707,20081,9.6,1,1
1307151,10810449,20081,10,1,1
1307151,10810645,20081,9.3,1,1
1307151,10810329,20081,9,1,1
1307151,10811469,20081,9.6,1,1
1307151,10810106,20081,8.8,1,1
1307151,10811191,20081,9.5,1,1
1307151,10810601,20081,9.8,1,1
1307151,10810835,20081,9.6,1,1
1307151,10811325,20081,9.5,1,1
1307151,10810866,20081,9.8,1,1
1307151,10810487,20081,8.4,1,1
1307151,10810618,20081,9,1,1
1307151,10811372,20081,9.2,1,1
1307151,10811349,20081,9.6,1,1
1307151,10811451,20081,9.2,1,1
1307151,10810309,20081,9.3,1,1
1307151,10810145,20081,9.6,1,1
1307151,10811128,20081,9.3,1,1
1307151,10721002,20081,0,2,3
1307151,10810611,20081,0,1,3
1307151,10810277,20081,0,1,3
1307151,10810668,20081,0,1,3
1307151,10821246,20082,7,1,1
1307151,10821071,20082,7,1,1
1307151,10820779,20082,7.3,1,1
1307151,10821276,20082,7,1,1
1307151,10820158,20082,7.6,1,1
1307151,10821329,20082,7.6,1,1
1307151,10820156,20082,7.5,1,1
1307151,10820041,20082,8,1,1
1307151,10820201,20082,8,1,1
1307151,10820092,20082,8.8,1,1
1307151,10821210,20082,7.3,1,1
1307151,10820699,20082,8,1,1
1307151,10821112,20082,7,1,1
1307151,10820828,20082,7,1,1
1307151,10821357,20082,7.6,1,1
1307151,10820897,20082,7.5,1,1
1307151,10820435,20082,7.6,1,1
1307151,10821486,20082,7,1,1
1307151,10820026,20082,7.3,1,1
1307151,10820478,20082,7.5,1,1
1307151,10820025,20082,7,1,1
1307151,10820805,20082,7,1,1
1307151,10821295,20082,7.6,1,1
1307151,10821163,20082,8.8,1,1
1307151,10821048,20082,7.3,1,1
1307151,10820756,20082,7,1,1
1307151,10821331,20082,7.5,1,1
1307151,10820621,20082,7,1,1
1307151,10820114,20082,7,1,1
1307151,10821095,20082,7,1,1
1307151,10820953,20082,8,1,1
1307151,10821051,20082,8,1,1
1307151,10820415,20082,7.6,1,1
1307151,10820014,20082,7,1,1
1307151,10821074,20082,7.6,1,1
1307151,10820514,20082,0,1,3
1307151,10820320,20082,0,1,3
1307151,10810611,20082,0,2,3
1307151,10821275,20082,0,1,3
1307151,10820758,20082,0,1,3
1307151,10820650,20082,-1,1,4
1307151,10911049,20091,8.8,1,1
1307151,10910543,20091,9,1,1
1307151,10910809,20091,6.6,1,1
1307151,10910420,20091,7,1,1
1307151,10910423,20091,7.5,1,1
1307151,10910285,20091,6.3,1,1
1307151,10911382,20091,9.7,1,1
1307151,10911274,20091,7,1,1
1307151,10910143,20091,9.7,1,1
1307151,10910340,20091,9.5,1,1
1307151,10910413,20091,7,1,1
1307151,10911456,20091,6.8,1,1
1307151,10910483,20091,6.2,1,1
1307151,10910461,20091,8,1,1
1307151,10910905,20091,7,1,1
1307151,10911179,20091,7.7,1,1
1307151,10910528,20091,8.8,1,1
1307151,10910382,20091,7,1,1
1307151,10910193,20091,7.8,1,1
1307151,10910993,20091,8.5,1,1
1307151,10910666,20091,9.5,1,1
1307151,10910504,20091,7.1,1,1
1307151,10910238,20091,7,1,1
1307151,10910377,20091,6.2,1,1
1307151,10910498,20091,8.5,1,1
1307151,10910347,20091,8.5,1,1
1307151,10910839,20091,7.2,1,1
1307151,10910525,20091,8,1,1
1307151,10910875,20091,9.3,1,1
1307151,10911108,20091,7.2,1,1
1307151,10910534,20091,9.8,1,1
1307151,10910709,20091,6.5,1,1
1307151,10910089,20091,9,1,1
1307151,10910209,20091,7.5,1,1
1307151,10911416,20091,8.8,1,1
1307151,10911308,20091,8.4,1,1
1307151,10910256,20091,8.3,1,1
1307151,10911458,20091,8,1,1
1307151,10910457,20091,7.2,1,1
1307151,10910354,20091,7.2,1,1
1307151,10910430,20091,6.6,1,1
1307151,10910920,20091,7.3,1,1
1307151,10911178,20091,7.1,1,1
1307151,10910271,20091,8.4,1,1
1307151,10911263,20091,6.3,1,1
1307151,10910710,20091,6.5,1,1
1307151,10910169,20091,9.5,1,1
1307151,10910929,20091,8.2,1,1
1307151,10910110,20091,5.8,1,1
1307151,10910990,20091,7.5,1,1
1307151,10911392,20091,7.2,1,1
1307151,10910596,20091,8,1,1
1307151,10910698,20091,7.1,1,1
1307151,10911104,20091,8.5,1,1
1307151,10910637,20091,6.8,1,1
1307151,10910326,20091,8.7,1,1
1307151,10910447,20091,6.2,1,1
1307151,10911306,20091,7.2,1,1
1307151,10910164,20091,7.3,1,1
1307151,10910474,20091,7.3,1,1
1307151,10910217,20091,7.5,1,1
1307151,10910548,20091,2.9,1,2
1307151,10911483,20091,3.3,1,2
1307151,10910097,20091,2.3,1,2
1307151,10910009,20091,2.5,1,2
1307151,10910425,20091,2.5,1,2
1307151,10910907,20091,1.9,1,2
1307151,10910034,20091,0,1,3
1307151,10910616,20091,0,1,3
1307151,10910426,20091,0,1,3
1307151,10910501,20091,0,1,4
1307151,10910670,20091,0,1,4
1307151,10820384,20092,7.7,3,1
1307151,10920708,20092,5.2,1,1
1307151,10920545,20092,6.2,1,1
1307151,10920956,20092,5,1,1
1307151,10921352,20092,5.7,1,1
1307151,10920107,20092,8,1,1
1307151,10920074,20092,7,1,1
1307151,10920963,20092,9.2,1,1
1307151,10920911,20092,7.5,1,1
1307151,10920857,20092,5.8,1,1
1307151,10920766,20092,7,1,1
1307151,10920556,20092,7.3,1,1
1307151,10920202,20092,7,1,1
1307151,10921448,20092,5,1,1
1307151,10921402,20092,5,1,1
1307151,10921322,20092,5.7,1,1
1307151,10920732,20092,6,1,1
1307151,10920871,20092,8,1,1
1307151,10920715,20092,7.6,1,1
1307151,10921114,20092,6,1,1
1307151,10920338,20092,6,1,1
1307151,10921405,20092,5,1,1
1307151,10920924,20092,7,1,1
1307151,10920341,20092,7.5,1,1
1307151,10921107,20092,7.3,1,1
1307151,10921170,20092,7.1,1,1
1307151,10921479,20092,7.4,1,1
1307151,10920720,20092,7,1,1
1307151,10920903,20092,7.5,1,1
1307151,10921081,20092,7,1,1
1307151,10920028,20092,7.1,1,1
1307151,10921478,20092,7.3,1,1
1307151,10921488,20092,7.1,1,1
1307151,10921135,20092,7,1,1
1307151,10920811,20092,5.4,1,1
1307151,10921151,20092,6.5,1,1
1307151,10920475,20092,7,1,1
1307151,10920962,20092,7,1,1
1307151,10920230,20092,7.7,1,1
1307151,10921047,20092,7.2,1,1
1307151,10920101,20092,7.7,1,1
1307151,10920774,20092,6.3,1,1
1307151,10920332,20092,7,1,1
1307151,10920761,20092,7,1,1
1307151,10921339,20092,5.2,1,1
1307151,10921089,20092,5.5,1,1
1307151,10921475,20092,5.5,1,1
1307151,10921091,20092,6.5,1,1
1307151,10921335,20092,7.1,1,1
1307151,10920728,20092,5.5,1,1
1307151,10920547,20092,7.9,1,1
1307151,10921302,20092,5.6,1,1
1307151,10920356,20092,7.8,1,1
1307151,10920379,20092,5.6,1,1
1307151,10920036,20092,6,1,1
1307151,10921126,20092,6.1,1,1
1307151,10920462,20092,4.6,1,2
1307151,10920661,20092,4.7,1,2
1307151,10921374,20092,4.8,1,2
1307151,10921209,20092,4.8,1,2
1307151,10921278,20092,3.5,1,2
1307151,10920247,20092,0,1,3
1307151,10921330,20092,0,1,3
1307151,10920495,20092,0,1,3
1307151,10921227,20092,0,1,4
1307151,10921209,20101,7,2,1
1307151,11011386,20101,7.2,1,1
1307151,11010879,20101,7,1,1
1307151,11010477,20101,7.5,1,1
1307151,11010039,20101,7.2,1,1
1307151,11010969,20101,7.6,1,1
1307151,11010648,20101,6.3,1,1
1307151,11010322,20101,7.3,1,1
1307151,11010755,20101,6.7,1,1
1307151,11010004,20101,5.7,1,1
