"disciplina" "matricula" "periodo" "competencia" "media"
"Lab. de Programacao I" "1121109" "2012.1" "70" "4.6"
"Lab. de Programacao I" "1121109" "2012.2" "0" "9.7"
"Lab. de Programacao I" "1121450" "2012.1" "20" "8.5"
"Lab. de Programacao I" "1121763" "2012.1" "40" "7.4"
"Lab. de Programacao I" "1121666" "2012.1" "70" "5.5"
"Lab. de Programacao I" "1121534" "2012.1" "30" "7.8"
"Lab. de Programacao I" "1121162" "2012.1" "50" "6.3"
"Lab. de Programacao I" "1121560" "2012.1" "20" "8.2"
"Lab. de Programacao I" "1121555" "2012.1" "60" "5.7"
"Lab. de Programacao I" "1121572" "2012.1" "30" "7.6"
"Lab. de Programacao I" "1121297" "2012.1" "20" "8.4"
"Lab. de Programacao I" "1121226" "2012.1" "0" "9.6"
"Lab. de Programacao I" "1121584" "2012.1" "30" "7.7"
"Lab. de Programacao I" "1121722" "2012.1" "50" "6.7"
"Lab. de Programacao I" "1121204" "2012.1" "40" "7"
"Lab. de Programacao I" "1121206" "2012.1" "0" "10"
"Lab. de Programacao I" "1121513" "2012.1" "30" "7.5"
"Lab. de Programacao I" "1121398" "2012.1" "0" "9.3"
"Lab. de Programacao I" "1121177" "2012.1" "30" "8.1"
"Lab. de Programacao I" "1121190" "2012.1" "40" "7.4"
"Lab. de Programacao I" "1121697" "2012.1" "20" "8.6"
"Lab. de Programacao I" "1121267" "2012.2" "100" "1.5"
"Lab. de Programacao I" "112128" "2012.1" "70" "4.6"
"Lab. de Programacao I" "1121135" "2012.2" "40" "7.1"
"Lab. de Programacao I" "1121229" "2012.1" "10" "9"
"Lab. de Programacao I" "112124" "2012.1" "30" "7.6"
"Lab. de Programacao I" "1121653" "2012.1" "60" "5.9"
"Lab. de Programacao I" "1121527" "2012.1" "40" "7.2"
"Lab. de Programacao I" "112138" "2012.1" "10" "9.1"
"Lab. de Programacao I" "1121460" "2012.1" "50" "6.5"
"Lab. de Programacao I" "1121523" "2012.1" "30" "7.5"
"Lab. de Programacao I" "1121609" "2012.1" "40" "7.1"
"Lab. de Programacao I" "1121208" "2012.1" "10" "8.7"
"Lab. de Programacao I" "1121173" "2012.1" "10" "8.9"
"Lab. de Programacao I" "1121247" "2012.1" "50" "6.4"
"Lab. de Programacao I" "1121154" "2012.1" "20" "8.3"
"Lab. de Programacao I" "1121599" "2012.1" "80" "4.4"
"Lab. de Programacao I" "1121599" "2012.2" "10" "9.1"
"Lab. de Programacao I" "1121510" "2012.1" "30" "7.7"
"Lab. de Programacao I" "1121248" "2012.1" "40" "7.3"
"Lab. de Programacao I" "1121795" "2012.1" "70" "5.1"
"Lab. de Programacao I" "1121237" "2012.1" "100" "0.6"
"Lab. de Programacao I" "1121237" "2012.2" "80" "2.6"
"Lab. de Programacao I" "112133" "2012.1" "80" "3.4"
"Lab. de Programacao I" "112133" "2012.2" "30" "8"
"Lab. de Programacao I" "1121289" "2012.1" "40" "7.4"
"Lab. de Programacao I" "1121384" "2012.1" "70" "5"
"Lab. de Programacao I" "1121487" "2012.1" "80" "4.5"
"Lab. de Programacao I" "1121487" "2012.2" "30" "7.9"
"Lab. de Programacao I" "1121638" "2012.1" "90" "3.1"
"Lab. de Programacao I" "1121638" "2012.2" "30" "8.3"
"Lab. de Programacao I" "1121262" "2012.1" "20" "8.6"
"Lab. de Programacao I" "1121507" "2012.1" "100" "0.6"
"Lab. de Programacao I" "1121507" "2012.2" "80" "3"
"Lab. de Programacao I" "1121661" "2012.1" "40" "7.1"
"Lab. de Programacao I" "1121126" "2012.1" "30" "8.1"
"Lab. de Programacao I" "1121305" "2012.1" "60" "6"
"Lab. de Programacao I" "11217" "2012.1" "40" "7.3"
"Lab. de Programacao I" "1121276" "2012.1" "20" "8.2"
"Lab. de Programacao I" "112289" "2012.2" "10" "9.5"
"Lab. de Programacao I" "1122300" "2012.2" "30" "7.7"
"Lab. de Programacao I" "1122735" "2012.2" "20" "8.7"
"Lab. de Programacao I" "1122700" "2012.2" "60" "4.7"
"Lab. de Programacao I" "1122419" "2012.2" "80" "2.7"
"Lab. de Programacao I" "112226" "2012.2" "10" "9.5"
"Lab. de Programacao I" "1122679" "2012.2" "30" "7.8"
"Lab. de Programacao I" "1122160" "2012.2" "10" "9.1"
"Lab. de Programacao I" "112234" "2012.2" "30" "7.9"
"Lab. de Programacao I" "1122186" "2012.2" "20" "9"
"Lab. de Programacao I" "1122622" "2012.2" "100" "1.8"
"Lab. de Programacao I" "1122393" "2012.2" "0" "10"
"Lab. de Programacao I" "1122593" "2012.2" "50" "7"
"Lab. de Programacao I" "112244" "2012.2" "20" "8.5"
"Lab. de Programacao I" "1122325" "2012.2" "10" "9.3"
"Lab. de Programacao I" "112284" "2012.2" "50" "7"
"Lab. de Programacao I" "112232" "2012.2" "30" "7.8"
"Lab. de Programacao I" "1122345" "2012.2" "10" "9.2"
"Lab. de Programacao I" "1122370" "2012.2" "30" "7.7"
"Lab. de Programacao I" "1122286" "2012.2" "50" "5.4"
"Lab. de Programacao I" "1122650" "2012.2" "10" "9.4"
"Lab. de Programacao I" "1122120" "2012.2" "0" "9.6"
"Lab. de Programacao I" "1122426" "2012.2" "60" "4"
"Lab. de Programacao I" "1122641" "2012.2" "40" "7.1"
"Lab. de Programacao I" "112297" "2012.2" "10" "9.3"
"Lab. de Programacao I" "1122486" "2012.2" "50" "7"
"Lab. de Programacao I" "1122778" "2012.2" "20" "8.8"
"Lab. de Programacao I" "1122255" "2012.2" "20" "8.5"
"Lab. de Programacao I" "112246" "2012.2" "70" "3.3"
"Lab. de Programacao I" "1122303" "2012.2" "60" "4.5"
"Lab. de Programacao I" "1122354" "2012.2" "70" "3.7"
"Lab. de Programacao I" "1122732" "2012.2" "10" "9.1"
"Lab. de Programacao I" "1122147" "2012.2" "70" "3.2"
"Lab. de Programacao I" "1122131" "2012.2" "60" "3.9"
"Lab. de Programacao I" "1122781" "2012.2" "20" "9"
"Lab. de Programacao I" "1122777" "2012.2" "50" "6.2"
"Lab. de Programacao I" "1122591" "2012.2" "60" "4.5"
"Lab. de Programacao I" "1122726" "2012.2" "50" "7"
"Lab. de Programacao I" "1122520" "2012.2" "90" "2.3"
"Lab. de Programacao I" "1122181" "2012.2" "40" "7.5"
"Lab. de Programacao I" "1122474" "2012.2" "40" "7.4"
"Lab. de Programacao I" "1122774" "2012.2" "10" "9.3"
"Lab. de Programacao I" "1122569" "2012.2" "10" "9.1"
"Lab. de Programacao I" "1122311" "2012.2" "30" "7.7"
"Lab. de Programacao I" "1122695" "2012.2" "30" "7.7"
"Lab. de Programacao I" "1122434" "2012.2" "10" "9.3"
"Lab. de Programacao I" "1122740" "2012.2" "40" "7.1"
"Lab. de Programacao I" "1122228" "2012.2" "60" "4.5"
"Lab. de Programacao I" "1122694" "2012.2" "90" "2.5"
"Lab. de Programacao I" "1122578" "2012.2" "40" "7.6"
"Lab. de Programacao I" "1122174" "2012.2" "90" "1.9"
"Lab. de Programacao I" "1122180" "2012.2" "10" "9.3"
"Lab. de Programacao I" "1122198" "2012.2" "40" "7.3"
"Lab. de Programacao I" "1122416" "2012.2" "70" "3.2"
"Lab. de Programacao I" "1122195" "2012.2" "70" "3.3"
"Lab. de Programacao I" "1122484" "2012.2" "80" "2.8"
"Lab. de Programacao I" "1122433" "2012.2" "40" "7.4"
"Lab. de Programacao I" "1122656" "2012.2" "70" "3.2"
"Lab. de Programacao I" "1122693" "2012.2" "60" "3.9"
"Lab. de Programacao I" "1122459" "2012.2" "70" "3.2"
"Lab. de Programacao I" "1102551" "2011.1" "90" "2.3"
"Lab. de Programacao I" "1102551" "2011.2" "60" "5"
"Lab. de Programacao I" "1112626" "2011.2" "60" "4.3"
"Lab. de Programacao I" "1112626" "2012.1" "60" "5.7"
"Lab. de Programacao I" "1122502" "2012.2" "50" "5.2"
"Lab. de Programacao I" "1122784" "2012.2" "70" "3.8"
"Lab. de Programacao I" "1122796" "2012.2" "80" "2.8"
"Lab. de Programacao I" "1122382" "2012.2" "0" "9.6"
"Lab. de Programacao I" "1102663" "2011.1" "70" "4.2"
"Lab. de Programacao I" "1102290" "2011.1" "40" "7"
"Lab. de Programacao I" "1111579" "2011.2" "80" "3"
"Lab. de Programacao I" "1111579" "2012.1" "70" "5.5"
"Lab. de Programacao I" "1111709" "2011.1" "50" "6.5"
"Lab. de Programacao I" "1112376" "2011.2" "90" "1.6"
"Lab. de Programacao I" "1112376" "2012.1" "80" "4.3"
"Lab. de Programacao I" "1112376" "2012.2" "40" "7.1"
"Lab. de Programacao I" "1112586" "2011.2" "60" "5.6"
"Lab. de Programacao I" "1121728" "2012.1" "0" "9.6"
"Lab. de Programacao I" "1122373" "2012.2" "10" "9.4"
"Lab. de Programacao I" "1111645" "2011.1" "40" "7"
"Lab. de Programacao I" "1111627" "2011.2" "70" "3.4"
"Lab. de Programacao I" "1111627" "2012.1" "60" "6.2"
"Lab. de Programacao I" "1121155" "2012.1" "10" "9.1"
"Lab. de Programacao I" "1121210" "2012.1" "10" "9.2"
"Lab. de Programacao I" "1122188" "2012.2" "40" "7.5"
"Lab. de Programacao I" "1111469" "2011.1" "90" "2.5"
"Lab. de Programacao I" "1112293" "2011.2" "10" "8.2"
"Lab. de Programacao I" "1121284" "2012.1" "40" "7"
"Lab. de Programacao I" "112111" "2012.1" "40" "7.1"
"Lab. de Programacao I" "1121769" "2012.2" "40" "7.5"
"Lab. de Programacao I" "1121528" "2012.1" "90" "3.3"
"Lab. de Programacao I" "1122379" "2012.2" "10" "9.1"
"Lab. de Programacao I" "1122367" "2012.2" "90" "2"
"Lab. de Programacao I" "1101639" "2011.1" "50" "6.3"
"Lab. de Programacao I" "1121294" "2012.1" "100" "0.6"
"Lab. de Programacao I" "1122472" "2012.2" "90" "2.2"
"Lab. de Programacao II" "1091758" "2011.1" "70" "3.4"
"Lab. de Programacao II" "1092369" "2011.1" "90" "1.5"
"Lab. de Programacao II" "1092369" "2011.2" "50" "4.5"
"Lab. de Programacao II" "1092369" "2012.1" "70" "2.6"
"Lab. de Programacao II" "110218" "2011.1" "30" "7.2"
"Lab. de Programacao II" "1102705" "2011.1" "30" "7.3"
"Lab. de Programacao II" "1102340" "2011.1" "40" "7"
"Lab. de Programacao II" "1102259" "2012.1" "30" "6"
"Lab. de Programacao II" "1102465" "2012.1" "20" "7.1"
"Lab. de Programacao II" "1111406" "2012.2" "30" "7.6"
"Lab. de Programacao II" "1111429" "2012.2" "40" "7.2"
"Lab. de Programacao II" "1111493" "2011.2" "10" "8"
"Lab. de Programacao II" "1112172" "2012.1" "0" "8.1"
"Lab. de Programacao II" "1112413" "2011.2" "50" "4.6"
"Lab. de Programacao II" "1112250" "2012.1" "10" "7.8"
"Lab. de Programacao II" "1112646" "2012.1" "30" "6.1"
"Lab. de Programacao II" "111286" "2012.1" "10" "8"
"Lab. de Programacao II" "1112201" "2012.1" "70" "2.5"
"Lab. de Programacao II" "1112201" "2012.2" "40" "7.2"
"Lab. de Programacao II" "1112207" "2012.1" "90" "1.1"
"Lab. de Programacao II" "1112207" "2012.2" "80" "3.8"
"Lab. de Programacao II" "11211" "2012.2" "10" "8.7"
"Lab. de Programacao II" "1092254" "2011.1" "100" "0.8"
"Lab. de Programacao II" "1092254" "2011.2" "40" "5.2"
"Lab. de Programacao II" "1101667" "2011.1" "10" "8.7"
"Lab. de Programacao II" "1101570" "2011.1" "60" "4.4"
"Lab. de Programacao II" "1101570" "2011.2" "60" "4.1"
"Lab. de Programacao II" "1101399" "2011.1" "20" "8.2"
"Lab. de Programacao II" "1101243" "2011.1" "70" "3.6"
"Lab. de Programacao II" "1101243" "2011.2" "50" "5"
"Lab. de Programacao II" "110192" "2011.1" "80" "2.7"
"Lab. de Programacao II" "110192" "2011.2" "90" "0.4"
"Lab. de Programacao II" "1101548" "2011.1" "60" "5"
"Lab. de Programacao II" "1101445" "2011.1" "40" "7"
"Lab. de Programacao II" "1101770" "2011.1" "70" "3.7"
"Lab. de Programacao II" "1101770" "2011.2" "30" "6.4"
"Lab. de Programacao II" "1101482" "2011.1" "60" "5"
"Lab. de Programacao II" "1102660" "2011.1" "60" "5"
"Lab. de Programacao II" "1102221" "2011.1" "40" "6.7"
"Lab. de Programacao II" "110298" "2011.2" "80" "2.1"
"Lab. de Programacao II" "110298" "2012.1" "60" "3.1"
"Lab. de Programacao II" "110298" "2012.2" "70" "5"
"Lab. de Programacao II" "1102723" "2011.2" "70" "2.8"
"Lab. de Programacao II" "1102723" "2012.1" "30" "6"
"Lab. de Programacao II" "1102643" "2011.2" "50" "4.6"
"Lab. de Programacao II" "1102643" "2012.1" "40" "5.2"
"Lab. de Programacao II" "1102316" "2011.1" "70" "3.6"
"Lab. de Programacao II" "1102316" "2011.2" "50" "5"
"Lab. de Programacao II" "1102115" "2011.1" "30" "7.2"
"Lab. de Programacao II" "1102315" "2011.1" "30" "7.6"
"Lab. de Programacao II" "1102676" "2011.1" "40" "7"
"Lab. de Programacao II" "1102776" "2011.1" "20" "8.2"
"Lab. de Programacao II" "1102178" "2011.1" "20" "8.2"
"Lab. de Programacao II" "1102219" "2011.1" "50" "5.2"
"Lab. de Programacao II" "1102467" "2011.1" "40" "7"
"Lab. de Programacao II" "1102144" "2011.1" "10" "8.3"
"Lab. de Programacao II" "1102607" "2011.1" "30" "7.3"
"Lab. de Programacao II" "1102122" "2011.1" "20" "7.8"
"Lab. de Programacao II" "1102677" "2011.1" "20" "8"
"Lab. de Programacao II" "1102377" "2011.1" "0" "9.3"
"Lab. de Programacao II" "1102655" "2012.1" "50" "5"
"Lab. de Programacao II" "110273" "2011.1" "50" "5.8"
"Lab. de Programacao II" "1102490" "2011.1" "60" "5"
"Lab. de Programacao II" "1102470" "2012.1" "80" "2.2"
"Lab. de Programacao II" "1102304" "2011.2" "90" "0.2"
"Lab. de Programacao II" "1102304" "2012.1" "90" "1.1"
"Lab. de Programacao II" "1102644" "2011.2" "90" "0.6"
"Lab. de Programacao II" "1102644" "2012.1" "30" "6"
"Lab. de Programacao II" "1102613" "2011.1" "60" "4"
"Lab. de Programacao II" "1102613" "2011.2" "60" "3.7"
"Lab. de Programacao II" "1102613" "2012.1" "40" "5.5"
"Lab. de Programacao II" "1102455" "2011.1" "40" "7"
"Lab. de Programacao II" "110299" "2011.1" "30" "7.2"
"Lab. de Programacao II" "1102159" "2012.1" "90" "1.7"
"Lab. de Programacao II" "1102664" "2011.1" "20" "7.9"
"Lab. de Programacao II" "110245" "2011.2" "50" "4.6"
"Lab. de Programacao II" "110245" "2012.1" "50" "4.6"
"Lab. de Programacao II" "1111390" "2011.2" "40" "5.3"
"Lab. de Programacao II" "1111739" "2011.2" "60" "3.7"
"Lab. de Programacao II" "1111739" "2012.1" "30" "6.4"
"Lab. de Programacao II" "111121" "2011.2" "60" "3.8"
"Lab. de Programacao II" "111121" "2012.1" "20" "7"
"Lab. de Programacao II" "1111479" "2011.2" "0" "8.6"
"Lab. de Programacao II" "1111712" "2011.2" "0" "9"
"Lab. de Programacao II" "1111478" "2011.2" "30" "5.8"
"Lab. de Programacao II" "1111397" "2011.2" "10" "8"
"Lab. de Programacao II" "1111264" "2011.2" "0" "9"
"Lab. de Programacao II" "11113" "2011.2" "60" "3.5"
"Lab. de Programacao II" "11113" "2012.1" "30" "6.1"
"Lab. de Programacao II" "1111594" "2011.2" "10" "7.8"
"Lab. de Programacao II" "1111140" "2011.2" "10" "8.1"
"Lab. de Programacao II" "1111389" "2011.2" "10" "7.7"
"Lab. de Programacao II" "1111447" "2011.2" "10" "7.7"
"Lab. de Programacao II" "1111587" "2011.2" "10" "8"
"Lab. de Programacao II" "1111495" "2011.2" "20" "7.6"
"Lab. de Programacao II" "1111209" "2011.2" "20" "7.6"
"Lab. de Programacao II" "1111287" "2011.2" "20" "7"
"Lab. de Programacao II" "1111556" "2011.2" "20" "7.3"
"Lab. de Programacao II" "1111737" "2011.2" "40" "5.6"
"Lab. de Programacao II" "1111596" "2011.2" "70" "2.8"
"Lab. de Programacao II" "1111596" "2012.1" "50" "4.3"
"Lab. de Programacao II" "1111596" "2012.2" "50" "7.1"
"Lab. de Programacao II" "1111505" "2011.2" "60" "3.6"
"Lab. de Programacao II" "1111505" "2012.1" "40" "5.3"
"Lab. de Programacao II" "1111410" "2011.2" "60" "3.8"
"Lab. de Programacao II" "1111410" "2012.1" "40" "5.9"
"Lab. de Programacao II" "1111116" "2011.2" "40" "5.4"
"Lab. de Programacao II" "1111571" "2011.2" "20" "6.8"
"Lab. de Programacao II" "111153" "2011.2" "50" "5"
"Lab. de Programacao II" "1111156" "2011.2" "20" "7.3"
"Lab. de Programacao II" "1111592" "2011.2" "30" "6.1"
"Lab. de Programacao II" "1111271" "2011.2" "60" "3.7"
"Lab. de Programacao II" "1111271" "2012.1" "40" "5.9"
"Lab. de Programacao II" "1111242" "2011.2" "30" "6.5"
"Lab. de Programacao II" "1111342" "2011.2" "20" "7"
"Lab. de Programacao II" "1111491" "2011.2" "50" "4.7"
"Lab. de Programacao II" "1111491" "2012.1" "20" "7"
"Lab. de Programacao II" "1111791" "2011.2" "30" "6.7"
"Lab. de Programacao II" "1112471" "2012.1" "80" "2.2"
"Lab. de Programacao II" "1112503" "2012.1" "20" "7.2"
"Lab. de Programacao II" "1112492" "2012.1" "80" "1.9"
"Lab. de Programacao II" "1112492" "2012.2" "90" "1.8"
"Lab. de Programacao II" "1112466" "2012.1" "20" "7"
"Lab. de Programacao II" "1112418" "2012.1" "90" "1.4"
"Lab. de Programacao II" "1112418" "2012.2" "90" "1.8"
"Lab. de Programacao II" "111239" "2012.1" "30" "6"
"Lab. de Programacao II" "1121539" "2012.2" "30" "7.6"
"Lab. de Programacao II" "1121128" "2012.2" "50" "7"
"Lab. de Programacao II" "1121391" "2012.2" "60" "5.7"
"Lab. de Programacao II" "1121707" "2012.2" "50" "7"
"Lab. de Programacao II" "112163" "2012.2" "70" "5"
"Lab. de Programacao II" "1121629" "2012.2" "90" "2.8"
"Lab. de Programacao II" "1092217" "2011.1" "90" "1.8"
"Lab. de Programacao II" "1092217" "2011.2" "30" "6.4"
"Lab. de Programacao II" "1101619" "2011.1" "40" "6.6"
"Lab. de Programacao II" "110143" "2011.2" "90" "0.5"
"Lab. de Programacao II" "11016" "2011.1" "40" "7"
"Lab. de Programacao II" "1102674" "2012.1" "100" "0"
"Lab. de Programacao II" "1102790" "2011.1" "60" "5"
"Lab. de Programacao II" "1102792" "2011.1" "20" "7.8"
"Lab. de Programacao II" "1102396" "2011.2" "90" "0.3"
"Lab. de Programacao II" "1102680" "2011.2" "80" "2.1"
"Lab. de Programacao II" "1102680" "2012.1" "50" "5"
"Lab. de Programacao II" "1102724" "2011.2" "70" "3.2"
"Lab. de Programacao II" "1102724" "2012.1" "30" "6.3"
"Lab. de Programacao II" "1102610" "2011.1" "60" "5"
"Lab. de Programacao II" "1102480" "2011.2" "80" "1.7"
"Lab. de Programacao II" "1102480" "2012.1" "50" "5"
"Lab. de Programacao II" "1102564" "2011.2" "80" "0.7"
"Lab. de Programacao II" "1102564" "2012.1" "90" "1.2"
"Lab. de Programacao II" "1102564" "2012.2" "70" "5.1"
"Lab. de Programacao II" "110261" "2011.1" "90" "2.4"
"Lab. de Programacao II" "110261" "2011.2" "40" "5.1"
"Lab. de Programacao II" "110214" "2011.2" "50" "4.3"
"Lab. de Programacao II" "110214" "2012.1" "10" "8"
"Lab. de Programacao II" "1102227" "2012.1" "80" "2"
"Lab. de Programacao II" "1102744" "2012.1" "70" "2.9"
"Lab. de Programacao II" "1102744" "2012.2" "80" "4.5"
"Lab. de Programacao II" "1102654" "2011.2" "80" "0.8"
"Lab. de Programacao II" "110288" "2012.1" "50" "5"
"Lab. de Programacao II" "1111526" "2012.1" "20" "7"
"Lab. de Programacao II" "1111353" "2011.2" "70" "3"
"Lab. de Programacao II" "1111364" "2011.2" "70" "2.2"
"Lab. de Programacao II" "1111764" "2011.2" "90" "0.4"
"Lab. de Programacao II" "1111764" "2012.1" "60" "4"
"Lab. de Programacao II" "1111350" "2011.2" "20" "7.6"
"Lab. de Programacao II" "1111202" "2011.2" "100" "0"
"Lab. de Programacao II" "1111202" "2012.1" "90" "0.9"
"Lab. de Programacao II" "1111202" "2012.2" "70" "5.1"
"Lab. de Programacao II" "1111225" "2011.2" "90" "0.3"
"Lab. de Programacao II" "1111187" "2011.2" "100" "0.1"
"Lab. de Programacao II" "1111187" "2012.1" "50" "5"
"Lab. de Programacao II" "1111167" "2011.2" "20" "7.4"
"Lab. de Programacao II" "1111456" "2011.2" "10" "8.2"
"Lab. de Programacao II" "1111230" "2011.2" "20" "7"
"Lab. de Programacao II" "1111704" "2011.2" "0" "8.4"
"Lab. de Programacao II" "1111421" "2011.2" "20" "7"
"Lab. de Programacao II" "1111415" "2011.2" "20" "7"
"Lab. de Programacao II" "1111590" "2012.1" "20" "7.3"
"Lab. de Programacao II" "1111675" "2011.2" "70" "3"
"Lab. de Programacao II" "1111568" "2011.2" "20" "7"
"Lab. de Programacao II" "1111111" "2011.2" "60" "3.8"
"Lab. de Programacao II" "1111111" "2012.1" "60" "3"
"Lab. de Programacao II" "1111576" "2012.1" "20" "7"
"Lab. de Programacao II" "1112750" "2012.1" "10" "7.4"
"Lab. de Programacao II" "1112299" "2012.1" "30" "6"
"Lab. de Programacao II" "1112696" "2012.2" "100" "0.2"
"Lab. de Programacao II" "1112533" "2012.1" "30" "6.4"
"Lab. de Programacao II" "111254" "2012.1" "70" "2.4"
"Lab. de Programacao II" "111254" "2012.2" "40" "7.5"
"Lab. de Programacao II" "1112566" "2012.1" "20" "7.3"
"Lab. de Programacao II" "1112708" "2012.1" "50" "4.5"
"Lab. de Programacao II" "1112708" "2012.2" "30" "7.6"
"Lab. de Programacao II" "111275" "2012.1" "10" "7.5"
"Lab. de Programacao II" "1112581" "2012.1" "0" "8.4"
"Lab. de Programacao II" "1112200" "2012.1" "70" "2.8"
"Lab. de Programacao II" "1112200" "2012.2" "70" "5.1"
"Lab. de Programacao II" "1112136" "2012.1" "20" "7"
"Lab. de Programacao II" "111241" "2012.1" "30" "6.2"
"Lab. de Programacao II" "1112558" "2012.1" "40" "5.8"
"Lab. de Programacao II" "1112307" "2012.1" "20" "7.2"
"Lab. de Programacao II" "1112608" "2012.1" "60" "3.3"
"Lab. de Programacao II" "1112214" "2012.1" "60" "3.1"
"Lab. de Programacao II" "1112214" "2012.2" "70" "4.6"
"Lab. de Programacao II" "1112365" "2012.1" "80" "1.8"
"Lab. de Programacao II" "1112365" "2012.2" "60" "5.5"
"Lab. de Programacao II" "1112408" "2012.1" "20" "7.2"
"Lab. de Programacao II" "111270" "2012.2" "60" "6"
"Lab. de Programacao II" "1112170" "2012.1" "80" "2.3"
"Lab. de Programacao II" "1112170" "2012.2" "60" "5.8"
"Lab. de Programacao II" "1112565" "2012.1" "10" "7.7"
"Lab. de Programacao II" "1112605" "2012.1" "30" "6.4"
"Lab. de Programacao II" "1112403" "2012.1" "20" "7.1"
"Lab. de Programacao II" "111279" "2012.1" "20" "7"
"Lab. de Programacao II" "1112662" "2012.1" "20" "6.6"
"Lab. de Programacao II" "1112780" "2012.1" "20" "7.2"
"Lab. de Programacao II" "1112525" "2012.1" "60" "3.7"
"Lab. de Programacao II" "1112525" "2012.2" "50" "7.1"
"Lab. de Programacao II" "111271" "2012.2" "90" "2.8"
"Lab. de Programacao II" "1112633" "2012.2" "40" "7.5"
"Lab. de Programacao II" "1112673" "2012.1" "20" "7.3"
"Lab. de Programacao II" "1112449" "2012.1" "40" "5.3"
"Lab. de Programacao II" "1112358" "2012.1" "0" "8.4"
"Lab. de Programacao II" "1112755" "2012.1" "0" "8.1"
"Lab. de Programacao II" "1112163" "2011.2" "80" "1.9"
"Lab. de Programacao II" "1112163" "2012.1" "40" "5.2"
"Lab. de Programacao II" "1112721" "2012.1" "0" "8.6"
"Lab. de Programacao II" "1121283" "2012.2" "40" "7.2"
"Lab. de Programacao II" "1121366" "2012.2" "40" "7.2"
"Lab. de Programacao II" "1121441" "2012.2" "50" "6.4"
"Lab. de Programacao II" "1121215" "2012.2" "40" "7.5"
"Lab. de Programacao II" "1121483" "2012.2" "70" "5.3"
"Lab. de Programacao II" "1121450" "2012.2" "40" "7.2"
"Lab. de Programacao II" "1121763" "2012.2" "40" "7.5"
"Lab. de Programacao II" "1121666" "2012.2" "50" "6.3"
"Lab. de Programacao II" "1121534" "2012.2" "20" "8.2"
"Lab. de Programacao II" "1121162" "2012.2" "60" "5.8"
"Lab. de Programacao II" "1121560" "2012.2" "30" "7.8"
"Lab. de Programacao II" "1121572" "2012.2" "20" "8.3"
"Lab. de Programacao II" "1121297" "2012.2" "20" "8"
"Lab. de Programacao II" "1121226" "2012.2" "20" "8"
"Lab. de Programacao II" "1121584" "2012.2" "30" "7.8"
"Lab. de Programacao II" "1121722" "2012.2" "40" "7.3"
"Lab. de Programacao II" "1121204" "2012.2" "30" "7.9"
"Lab. de Programacao II" "1121206" "2012.2" "10" "8.6"
"Lab. de Programacao II" "1121513" "2012.2" "90" "3.5"
"Lab. de Programacao II" "1121398" "2012.2" "10" "8.8"
"Lab. de Programacao II" "1121177" "2012.2" "40" "7.2"
"Lab. de Programacao II" "1121229" "2012.2" "0" "9.2"
"Lab. de Programacao II" "112124" "2012.2" "30" "7.7"
"Lab. de Programacao II" "1121527" "2012.2" "30" "7.6"
"Lab. de Programacao II" "112138" "2012.2" "20" "8.2"
"Lab. de Programacao II" "1121460" "2012.2" "20" "8.4"
"Lab. de Programacao II" "1121523" "2012.2" "20" "8.3"
"Lab. de Programacao II" "1121208" "2012.2" "0" "9.5"
"Lab. de Programacao II" "1121173" "2012.2" "30" "7.9"
"Lab. de Programacao II" "1121247" "2012.2" "40" "7.4"
"Lab. de Programacao II" "1121154" "2012.2" "40" "7.4"
"Lab. de Programacao II" "1121510" "2012.2" "30" "7.7"
"Lab. de Programacao II" "1121248" "2012.2" "80" "3.6"
"Lab. de Programacao II" "1121614" "2012.1" "20" "7.2"
"Lab. de Programacao II" "1121289" "2012.2" "40" "7.5"
"Lab. de Programacao II" "1121262" "2012.2" "30" "7.6"
"Lab. de Programacao II" "1121126" "2012.2" "90" "2.3"
"Lab. de Programacao II" "1121305" "2012.2" "40" "7.4"
"Lab. de Programacao II" "11217" "2012.2" "50" "7.1"
"Lab. de Programacao II" "1121276" "2012.2" "30" "7.6"
"Lab. de Programacao II" "1101334" "2011.1" "60" "5"
"Lab. de Programacao II" "1102453" "2011.1" "30" "7.4"
"Lab. de Programacao II" "1102473" "2011.1" "0" "9.4"
"Lab. de Programacao II" "1102400" "2011.1" "10" "9"
"Lab. de Programacao II" "1102412" "2011.1" "20" "8"
"Lab. de Programacao II" "1111531" "2011.1" "20" "7.9"
"Lab. de Programacao II" "1102387" "2011.1" "50" "5.6"
"Lab. de Programacao II" "1122477" "2012.2" "70" "5.1"
"Lab. de Programacao II" "1102363" "2011.1" "90" "1.9"
"Lab. de Programacao II" "1102363" "2012.1" "40" "5.3"
"Lab. de Programacao II" "1102494" "2011.1" "30" "7.6"
"Lab. de Programacao II" "1102378" "2011.1" "50" "5.2"
"Lab. de Programacao II" "1102511" "2011.1" "10" "8.7"
"Lab. de Programacao II" "1102580" "2011.1" "10" "8.4"
"Lab. de Programacao II" "111130" "2011.1" "50" "5.5"
"Lab. de Programacao II" "1121404" "2012.1" "70" "2.4"
"Lab. de Programacao II" "1092706" "2011.1" "80" "2.8"
"Lab. de Programacao II" "1092706" "2011.2" "50" "5"
"Lab. de Programacao II" "1092540" "2011.1" "70" "3.5"
"Lab. de Programacao II" "1092642" "2011.1" "40" "6.2"
"Lab. de Programacao II" "1102538" "2011.1" "20" "7.8"
