"disciplina" "matricula" "periodo" "competencia" "media"
"Lab. de Engenharia de Software" "109150027" "2012.1" "80" "7.3"
"Lab. de Engenharia de Software" "109150038" "2011.2" "50" "8.2"
"Lab. de Engenharia de Software" "109210029" "2012.2" "50" "7.7"
"Lab. de Engenharia de Software" "109210300" "2011.2" "80" "7.4"
"Lab. de Engenharia de Software" "110110045" "2012.1" "90" "6.8"
"Lab. de Engenharia de Software" "110110069" "2011.2" "50" "8.2"
"Lab. de Engenharia de Software" "110110087" "2012.2" "70" "7.2"
"Lab. de Engenharia de Software" "110110123" "2011.2" "80" "7.4"
"Lab. de Engenharia de Software" "110210526" "2012.2" "70" "7.2"
"Lab. de Engenharia de Software" "111110078" "2011.2" "20" "9"
"Lab. de Engenharia de Software" "111110079" "2012.2" "50" "7.8"
"Lab. de Engenharia de Software" "111110088" "2012.2" "50" "7.7"
"Lab. de Engenharia de Software" "111110923" "2012.1" "40" "8.1"
"Lab. de Engenharia de Software" "111210042" "2011.2" "50" "8.2"
"Lab. de Engenharia de Software" "111210066" "2012.2" "40" "7.9"
"Lab. de Engenharia de Software" "111210113" "2012.1" "40" "8.1"
"Lab. de Engenharia de Software" "112110031" "2012.2" "50" "7.8"
"Lab. de Engenharia de Software" "112110037" "2012.2" "60" "7.6"
"Lab. de Engenharia de Software" "112110038" "2012.2" "20" "8.3"
"Lab. de Engenharia de Software" "112110087" "2012.2" "50" "7.8"
"Lab. de Engenharia de Software" "112110951" "2012.2" "70" "7.2"
"Lab. de Engenharia de Software" "112210955" "2012.2" "20" "8.6"
"Lab. de Engenharia de Software" "105210138" "2011.1" "50" "8.6"
"Lab. de Engenharia de Software" "106210176" "2011.1" "90" "5.2"
"Lab. de Engenharia de Software" "107210013" "2011.1" "10" "9.7"
"Lab. de Engenharia de Software" "107210016" "2011.1" "0" "9.8"
"Lab. de Engenharia de Software" "107210226" "2011.1" "0" "9.8"
"Lab. de Engenharia de Software" "107210333" "2011.1" "10" "9.7"
"Lab. de Engenharia de Software" "108110016" "2011.1" "0" "9.8"
"Lab. de Engenharia de Software" "108110020" "2011.1" "0" "9.8"
"Lab. de Engenharia de Software" "108210003" "2011.1" "50" "8.6"
"Lab. de Engenharia de Software" "108210200" "2011.1" "40" "8.8"
"Lab. de Engenharia de Software" "108210204" "2011.1" "40" "8.8"
"Lab. de Engenharia de Software" "108210206" "2011.2" "10" "9.4"
"Lab. de Engenharia de Software" "110110093" "2011.1" "0" "9.8"
"Lab. de Engenharia de Software" "108210211" "2011.2" "20" "9"
"Lab. de Engenharia de Software" "111110073" "2012.2" "70" "7.2"
"Lab. de Engenharia de Software" "111110086" "2012.1" "50" "7.9"
"Lab. de Engenharia de Software" "112210120" "2012.2" "50" "7.8"
"Lab. de Engenharia de Software" "108110023" "2011.1" "10" "9.7"
"Lab. de Engenharia de Software" "111110893" "2011.2" "20" "9"
"Lab. de Engenharia de Software" "104210032" "2011.1" "60" "8.4"
"Lab. de Engenharia de Software" "111210090" "2011.2" "20" "9.1"
"Lab. de Engenharia de Software" "109210013" "2011.2" "90" "7.2"
"Lab. de Estruturas de Dados e Algoritmos" "107210037" "2011.1" "100" "2.4"
"Lab. de Estruturas de Dados e Algoritmos" "109110056" "2011.1" "90" "2.9"
"Lab. de Estruturas de Dados e Algoritmos" "109110806" "2011.1" "80" "5"
"Lab. de Estruturas de Dados e Algoritmos" "109210293" "2011.1" "70" "7.1"
"Lab. de Estruturas de Dados e Algoritmos" "110110050" "2011.1" "70" "5.3"
"Lab. de Estruturas de Dados e Algoritmos" "110210102" "2011.2" "20" "7.9"
"Lab. de Estruturas de Dados e Algoritmos" "110210128" "2011.2" "20" "7.7"
"Lab. de Estruturas de Dados e Algoritmos" "110210386" "2011.2" "90" "2.5"
"Lab. de Estruturas de Dados e Algoritmos" "110210386" "2012.1" "20" "7.8"
"Lab. de Estruturas de Dados e Algoritmos" "110210394" "2012.2" "90" "2.1"
"Lab. de Estruturas de Dados e Algoritmos" "111110133" "2012.1" "10" "8.5"
"Lab. de Estruturas de Dados e Algoritmos" "111150289" "2011.1" "70" "7"
"Lab. de Estruturas de Dados e Algoritmos" "111210079" "2012.2" "20" "7.9"
"Lab. de Estruturas de Dados e Algoritmos" "111210397" "2012.2" "60" "5.5"
"Lab. de Estruturas de Dados e Algoritmos" "111210401" "2012.2" "40" "7"
"Lab. de Estruturas de Dados e Algoritmos" "112110953" "2012.1" "60" "5"
"Lab. de Estruturas de Dados e Algoritmos" "108210348" "2011.1" "80" "5.1"
"Lab. de Estruturas de Dados e Algoritmos" "109110801" "2011.1" "80" "5"
"Lab. de Estruturas de Dados e Algoritmos" "109210032" "2011.1" "90" "3.8"
"Lab. de Estruturas de Dados e Algoritmos" "109210059" "2011.1" "80" "5"
"Lab. de Estruturas de Dados e Algoritmos" "109210422" "2011.1" "60" "7.2"
"Lab. de Estruturas de Dados e Algoritmos" "109210493" "2011.1" "70" "7"
"Lab. de Estruturas de Dados e Algoritmos" "110110043" "2011.1" "80" "5"
"Lab. de Estruturas de Dados e Algoritmos" "110110044" "2011.1" "80" "5"
"Lab. de Estruturas de Dados e Algoritmos" "110110047" "2011.2" "0" "9.2"
"Lab. de Estruturas de Dados e Algoritmos" "110110049" "2011.1" "50" "7.5"
"Lab. de Estruturas de Dados e Algoritmos" "110110052" "2011.2" "50" "6"
"Lab. de Estruturas de Dados e Algoritmos" "110110058" "2011.1" "30" "8.8"
"Lab. de Estruturas de Dados e Algoritmos" "110110061" "2011.2" "60" "5.2"
"Lab. de Estruturas de Dados e Algoritmos" "110110065" "2011.1" "60" "7.4"
"Lab. de Estruturas de Dados e Algoritmos" "110110070" "2011.2" "20" "7.7"
"Lab. de Estruturas de Dados e Algoritmos" "110110072" "2011.1" "40" "8.3"
"Lab. de Estruturas de Dados e Algoritmos" "110110073" "2011.2" "30" "7.5"
"Lab. de Estruturas de Dados e Algoritmos" "110110074" "2011.1" "0" "9.8"
"Lab. de Estruturas de Dados e Algoritmos" "110110076" "2011.1" "20" "9"
"Lab. de Estruturas de Dados e Algoritmos" "110110077" "2012.1" "90" "1"
"Lab. de Estruturas de Dados e Algoritmos" "110110078" "2011.1" "60" "7.2"
"Lab. de Estruturas de Dados e Algoritmos" "110110080" "2011.2" "40" "6.4"
"Lab. de Estruturas de Dados e Algoritmos" "110110081" "2011.1" "10" "9.4"
"Lab. de Estruturas de Dados e Algoritmos" "110110085" "2011.1" "30" "8.5"
"Lab. de Estruturas de Dados e Algoritmos" "110110090" "2011.2" "100" "1"
"Lab. de Estruturas de Dados e Algoritmos" "110110090" "2012.1" "80" "3.2"
"Lab. de Estruturas de Dados e Algoritmos" "110110090" "2012.2" "60" "5.5"
"Lab. de Estruturas de Dados e Algoritmos" "110110091" "2011.1" "50" "7.6"
"Lab. de Estruturas de Dados e Algoritmos" "110110094" "2011.1" "60" "7.2"
"Lab. de Estruturas de Dados e Algoritmos" "110110095" "2011.1" "40" "8"
"Lab. de Estruturas de Dados e Algoritmos" "110110096" "2011.1" "60" "7.3"
"Lab. de Estruturas de Dados e Algoritmos" "110110104" "2011.2" "90" "2.1"
"Lab. de Estruturas de Dados e Algoritmos" "110110108" "2011.1" "40" "7.7"
"Lab. de Estruturas de Dados e Algoritmos" "110110110" "2011.1" "0" "9.9"
"Lab. de Estruturas de Dados e Algoritmos" "110110114" "2011.1" "50" "7.6"
"Lab. de Estruturas de Dados e Algoritmos" "110110116" "2011.1" "20" "9.1"
"Lab. de Estruturas de Dados e Algoritmos" "110110117" "2011.1" "70" "7.1"
"Lab. de Estruturas de Dados e Algoritmos" "110110121" "2011.1" "30" "8.6"
"Lab. de Estruturas de Dados e Algoritmos" "110110125" "2011.1" "10" "9.6"
"Lab. de Estruturas de Dados e Algoritmos" "110110127" "2011.1" "40" "8"
"Lab. de Estruturas de Dados e Algoritmos" "110110129" "2011.1" "40" "8.3"
"Lab. de Estruturas de Dados e Algoritmos" "110110132" "2011.1" "20" "8.9"
"Lab. de Estruturas de Dados e Algoritmos" "110110848" "2011.1" "80" "5"
"Lab. de Estruturas de Dados e Algoritmos" "110110851" "2011.1" "50" "7.6"
"Lab. de Estruturas de Dados e Algoritmos" "110110853" "2011.2" "10" "8.7"
"Lab. de Estruturas de Dados e Algoritmos" "110110973" "2011.1" "70" "7"
"Lab. de Estruturas de Dados e Algoritmos" "110110974" "2011.1" "90" "4.4"
"Lab. de Estruturas de Dados e Algoritmos" "110110974" "2011.2" "60" "5.4"
"Lab. de Estruturas de Dados e Algoritmos" "110110979" "2012.1" "100" "0.3"
"Lab. de Estruturas de Dados e Algoritmos" "110110979" "2012.2" "90" "2.8"
"Lab. de Estruturas de Dados e Algoritmos" "110150167" "2011.2" "50" "6"
"Lab. de Estruturas de Dados e Algoritmos" "110150169" "2012.1" "50" "7"
"Lab. de Estruturas de Dados e Algoritmos" "110150173" "2011.2" "60" "5.5"
"Lab. de Estruturas de Dados e Algoritmos" "110210041" "2011.2" "70" "5"
"Lab. de Estruturas de Dados e Algoritmos" "110210044" "2011.2" "30" "7.5"
"Lab. de Estruturas de Dados e Algoritmos" "110210053" "2012.2" "40" "6.5"
"Lab. de Estruturas de Dados e Algoritmos" "110210058" "2012.2" "80" "2.9"
"Lab. de Estruturas de Dados e Algoritmos" "110210059" "2012.1" "90" "1.8"
"Lab. de Estruturas de Dados e Algoritmos" "110210059" "2012.2" "60" "5.5"
"Lab. de Estruturas de Dados e Algoritmos" "110210060" "2011.2" "30" "7.3"
"Lab. de Estruturas de Dados e Algoritmos" "110210061" "2011.2" "50" "5.8"
"Lab. de Estruturas de Dados e Algoritmos" "110210066" "2011.2" "90" "1.6"
"Lab. de Estruturas de Dados e Algoritmos" "110210066" "2012.1" "60" "4.4"
"Lab. de Estruturas de Dados e Algoritmos" "110210068" "2011.2" "30" "7.4"
"Lab. de Estruturas de Dados e Algoritmos" "110210072" "2011.2" "40" "7.1"
"Lab. de Estruturas de Dados e Algoritmos" "110210075" "2011.2" "30" "7.5"
"Lab. de Estruturas de Dados e Algoritmos" "110210078" "2011.2" "60" "5.2"
"Lab. de Estruturas de Dados e Algoritmos" "110210079" "2011.2" "10" "8.6"
"Lab. de Estruturas de Dados e Algoritmos" "110210080" "2011.2" "60" "5.1"
"Lab. de Estruturas de Dados e Algoritmos" "110210082" "2012.1" "70" "4.1"
"Lab. de Estruturas de Dados e Algoritmos" "110210082" "2012.2" "60" "5.4"
"Lab. de Estruturas de Dados e Algoritmos" "110210083" "2011.2" "0" "9"
"Lab. de Estruturas de Dados e Algoritmos" "110210088" "2011.2" "10" "8.6"
"Lab. de Estruturas de Dados e Algoritmos" "110210092" "2012.2" "90" "2.8"
"Lab. de Estruturas de Dados e Algoritmos" "110210093" "2011.2" "60" "5.1"
"Lab. de Estruturas de Dados e Algoritmos" "110210094" "2011.2" "80" "4.1"
"Lab. de Estruturas de Dados e Algoritmos" "110210130" "2012.2" "100" "1.1"
"Lab. de Estruturas de Dados e Algoritmos" "110210390" "2011.2" "70" "5"
"Lab. de Estruturas de Dados e Algoritmos" "110210391" "2011.2" "50" "5.6"
"Lab. de Estruturas de Dados e Algoritmos" "110210397" "2011.2" "20" "8"
"Lab. de Estruturas de Dados e Algoritmos" "111110060" "2012.1" "50" "5.5"
"Lab. de Estruturas de Dados e Algoritmos" "111110064" "2012.2" "50" "6.3"
"Lab. de Estruturas de Dados e Algoritmos" "111110069" "2012.2" "90" "2.4"
"Lab. de Estruturas de Dados e Algoritmos" "111110071" "2012.1" "10" "8.7"
"Lab. de Estruturas de Dados e Algoritmos" "111110076" "2012.1" "0" "10"
"Lab. de Estruturas de Dados e Algoritmos" "111110080" "2012.1" "30" "7.5"
"Lab. de Estruturas de Dados e Algoritmos" "111110083" "2012.1" "10" "8.6"
"Lab. de Estruturas de Dados e Algoritmos" "111110090" "2012.1" "0" "8.8"
"Lab. de Estruturas de Dados e Algoritmos" "111110092" "2012.1" "20" "8.3"
"Lab. de Estruturas de Dados e Algoritmos" "111110103" "2012.1" "20" "8"
"Lab. de Estruturas de Dados e Algoritmos" "111110114" "2012.1" "40" "7.1"
"Lab. de Estruturas de Dados e Algoritmos" "111110118" "2012.1" "60" "5.1"
"Lab. de Estruturas de Dados e Algoritmos" "111110121" "2012.1" "40" "7.3"
"Lab. de Estruturas de Dados e Algoritmos" "111110126" "2012.1" "40" "7.2"
"Lab. de Estruturas de Dados e Algoritmos" "111110127" "2012.2" "50" "6.2"
"Lab. de Estruturas de Dados e Algoritmos" "111110128" "2012.1" "10" "8.5"
"Lab. de Estruturas de Dados e Algoritmos" "111110135" "2012.1" "40" "7.2"
"Lab. de Estruturas de Dados e Algoritmos" "111110898" "2012.1" "50" "7"
"Lab. de Estruturas de Dados e Algoritmos" "111110905" "2012.2" "70" "5.1"
"Lab. de Estruturas de Dados e Algoritmos" "111110911" "2012.1" "40" "7.2"
"Lab. de Estruturas de Dados e Algoritmos" "111110912" "2012.1" "30" "7.6"
"Lab. de Estruturas de Dados e Algoritmos" "111110922" "2012.1" "60" "5"
"Lab. de Estruturas de Dados e Algoritmos" "111110928" "2012.1" "90" "0.4"
"Lab. de Estruturas de Dados e Algoritmos" "111110929" "2012.1" "50" "7"
"Lab. de Estruturas de Dados e Algoritmos" "111110931" "2012.2" "40" "6.5"
"Lab. de Estruturas de Dados e Algoritmos" "111110939" "2012.1" "50" "7"
"Lab. de Estruturas de Dados e Algoritmos" "111150283" "2012.1" "40" "7.3"
"Lab. de Estruturas de Dados e Algoritmos" "111150292" "2011.2" "80" "3.9"
"Lab. de Estruturas de Dados e Algoritmos" "111150292" "2012.1" "80" "2"
"Lab. de Estruturas de Dados e Algoritmos" "111150493" "2012.2" "80" "3.3"
"Lab. de Estruturas de Dados e Algoritmos" "111150551" "2012.1" "50" "7"
"Lab. de Estruturas de Dados e Algoritmos" "111210417" "2012.2" "30" "7.4"
"Lab. de Estruturas de Dados e Algoritmos" "111210655" "2011.2" "60" "5.5"
"Lab. de Estruturas de Dados e Algoritmos" "111210659" "2012.2" "70" "5.1"
"Lab. de Estruturas de Dados e Algoritmos" "111210953" "2012.1" "60" "5.1"
"Lab. de Estruturas de Dados e Algoritmos" "112110920" "2012.1" "50" "5.6"
"Lab. de Estruturas de Dados e Algoritmos" "112210433" "2012.2" "60" "6.1"
"Lab. de Estruturas de Dados e Algoritmos" "110110098" "2011.2" "80" "4"
"Lab. de Estruturas de Dados e Algoritmos" "110110107" "2011.2" "80" "3.2"
"Lab. de Estruturas de Dados e Algoritmos" "110210081" "2012.1" "80" "2.2"
"Lab. de Estruturas de Dados e Algoritmos" "110210081" "2012.2" "30" "7.3"
"Lab. de Estruturas de Dados e Algoritmos" "110210108" "2011.2" "70" "4.2"
"Lab. de Estruturas de Dados e Algoritmos" "110210108" "2012.1" "60" "5.1"
"Lab. de Estruturas de Dados e Algoritmos" "110210115" "2011.2" "70" "5"
"Lab. de Estruturas de Dados e Algoritmos" "110210385" "2012.1" "70" "4"
"Lab. de Estruturas de Dados e Algoritmos" "111110063" "2012.2" "40" "7"
"Lab. de Estruturas de Dados e Algoritmos" "111110100" "2012.1" "50" "7"
"Lab. de Estruturas de Dados e Algoritmos" "111110130" "2012.1" "30" "7.7"
"Lab. de Estruturas de Dados e Algoritmos" "111110895" "2012.1" "40" "7.3"
"Lab. de Estruturas de Dados e Algoritmos" "111110919" "2012.1" "40" "7.1"
"Lab. de Estruturas de Dados e Algoritmos" "111110921" "2012.1" "20" "8.3"
"Lab. de Estruturas de Dados e Algoritmos" "111110925" "2012.1" "30" "7.7"
"Lab. de Estruturas de Dados e Algoritmos" "111110926" "2012.1" "50" "5.8"
"Lab. de Estruturas de Dados e Algoritmos" "111110941" "2012.1" "50" "7"
"Lab. de Estruturas de Dados e Algoritmos" "111150494" "2012.2" "80" "3.1"
"Lab. de Estruturas de Dados e Algoritmos" "111210050" "2012.2" "10" "8.4"
"Lab. de Estruturas de Dados e Algoritmos" "111210056" "2012.2" "10" "8.1"
"Lab. de Estruturas de Dados e Algoritmos" "111210391" "2012.2" "90" "2.5"
"Lab. de Estruturas de Dados e Algoritmos" "111210400" "2012.2" "20" "7.8"
"Lab. de Estruturas de Dados e Algoritmos" "111210411" "2012.2" "70" "5.2"
"Lab. de Estruturas de Dados e Algoritmos" "111210413" "2012.2" "40" "6.6"
"Lab. de Estruturas de Dados e Algoritmos" "111210414" "2012.2" "50" "6.4"
"Lab. de Estruturas de Dados e Algoritmos" "111210421" "2012.2" "50" "6.3"
"Lab. de Estruturas de Dados e Algoritmos" "111210422" "2012.2" "10" "8.4"
"Lab. de Estruturas de Dados e Algoritmos" "111210442" "2012.2" "30" "7.5"
"Lab. de Estruturas de Dados e Algoritmos" "111210445" "2012.2" "60" "6"
"Lab. de Estruturas de Dados e Algoritmos" "111210448" "2012.2" "10" "8"
"Lab. de Estruturas de Dados e Algoritmos" "111210451" "2012.2" "50" "6.2"
"Lab. de Estruturas de Dados e Algoritmos" "111210452" "2012.2" "30" "7.5"
"Lab. de Estruturas de Dados e Algoritmos" "111210653" "2012.2" "0" "8.8"
"Lab. de Estruturas de Dados e Algoritmos" "111210796" "2012.2" "20" "7.7"
"Lab. de Estruturas de Dados e Algoritmos" "111210870" "2012.2" "70" "3.8"
"Lab. de Estruturas de Dados e Algoritmos" "111210872" "2012.2" "0" "8.7"
"Lab. de Estruturas de Dados e Algoritmos" "111210951" "2012.2" "30" "7.5"
"Lab. de Estruturas de Dados e Algoritmos" "111250014" "2012.2" "10" "8.5"
"Lab. de Estruturas de Dados e Algoritmos" "112110961" "2012.2" "70" "5.1"
"Lab. de Estruturas de Dados e Algoritmos" "112150732" "2012.2" "40" "6.5"
"Lab. de Estruturas de Dados e Algoritmos" "109210057" "2011.1" "80" "5"
"Lab. de Estruturas de Dados e Algoritmos" "110110053" "2011.2" "50" "5.9"
"Lab. de Estruturas de Dados e Algoritmos" "110110087" "2011.2" "60" "5.4"
"Lab. de Estruturas de Dados e Algoritmos" "110210110" "2011.2" "70" "5"
"Lab. de Estruturas de Dados e Algoritmos" "110210114" "2011.2" "10" "8.1"
"Lab. de Estruturas de Dados e Algoritmos" "110210526" "2011.2" "0" "9"
"Lab. de Estruturas de Dados e Algoritmos" "111210066" "2011.2" "40" "7.2"
"Lab. de Estruturas de Dados e Algoritmos" "109210009" "2011.1" "80" "5"
"Lab. de Estruturas de Dados e Algoritmos" "109210049" "2011.1" "80" "5.2"
"Lab. de Estruturas de Dados e Algoritmos" "110210047" "2011.2" "10" "8.8"
"Lab. de Estruturas de Dados e Algoritmos" "110210091" "2011.2" "40" "6.1"
"Lab. de Estruturas de Dados e Algoritmos" "111110073" "2011.2" "40" "7.1"
"Lab. de Estruturas de Dados e Algoritmos" "111210061" "2011.2" "70" "5"
"Lab. de Estruturas de Dados e Algoritmos" "111210073" "2011.2" "40" "7.1"
"Lab. de Estruturas de Dados e Algoritmos" "110210494" "2011.2" "80" "3.9"
"Lab. de Estruturas de Dados e Algoritmos" "109210053" "2011.1" "80" "5.1"
"Lab. de Estruturas de Dados e Algoritmos" "109210295" "2011.1" "80" "5.2"
"Lab. de Estruturas de Dados e Algoritmos" "110210073" "2011.2" "70" "5"
"Lab. de Estruturas de Dados e Algoritmos" "110210095" "2011.2" "60" "5.1"
"Lab. de Estruturas de Dados e Algoritmos" "110210097" "2011.2" "20" "7.8"
"Lab. de Estruturas de Dados e Algoritmos" "110210388" "2011.2" "60" "5.2"
"Lab. de Estruturas de Dados e Algoritmos" "109210050" "2012.1" "70" "3.6"
"Lab. de Estruturas de Dados e Algoritmos" "109210050" "2012.2" "40" "7"
"Lab. de Estruturas de Dados e Algoritmos" "109210299" "2011.1" "70" "7"
"Lab. de Estruturas de Dados e Algoritmos" "110210052" "2011.2" "20" "7.8"
"Lab. de Estruturas de Dados e Algoritmos" "110210105" "2011.2" "40" "7.1"
"Lab. de Estruturas de Dados e Algoritmos" "110210129" "2011.2" "60" "5.2"
"Lab. de Estruturas de Dados e Algoritmos" "110210395" "2012.1" "70" "4"
"Lab. de Estruturas de Dados e Algoritmos" "110210395" "2012.2" "20" "7.9"
"Lab. de Estruturas de Dados e Algoritmos" "112210469" "2012.2" "40" "7"
"Lab. de Estruturas de Dados e Algoritmos" "112210780" "2012.2" "40" "7.1"
"Lab. de Estruturas de Dados e Algoritmos" "109210290" "2011.2" "90" "1.2"
"Lab. de Estruturas de Dados e Algoritmos" "112210118" "2012.2" "70" "5.1"
"Lab. de Estruturas de Dados e Algoritmos" "109210055" "2011.1" "90" "3.8"
"Lab. de Estruturas de Dados e Algoritmos" "109210063" "2011.1" "80" "5"
"Lab. de Estruturas de Dados e Algoritmos" "110110057" "2011.2" "70" "4.5"
"Lab. de Estruturas de Dados e Algoritmos" "110110057" "2012.1" "70" "4.1"
"Lab. de Estruturas de Dados e Algoritmos" "110110057" "2012.2" "90" "2.4"
"Lab. de Estruturas de Dados e Algoritmos" "110110088" "2011.1" "10" "9.3"
"Lab. de Estruturas de Dados e Algoritmos" "110110857" "2011.1" "80" "5.1"
"Lab. de Estruturas de Dados e Algoritmos" "111110099" "2011.1" "80" "5"
"Lab. de Estruturas de Dados e Algoritmos" "111210399" "2012.1" "30" "7.5"
"Lab. de Interconexao de Redes de Computadores" "105210141" "2011.1" "100" "5"
"Lab. de Interconexao de Redes de Computadores" "107210004" "2011.2" "20" "7.6"
"Lab. de Interconexao de Redes de Computadores" "107210007" "2011.1" "70" "7"
"Lab. de Interconexao de Redes de Computadores" "107210030" "2011.2" "60" "6.2"
"Lab. de Interconexao de Redes de Computadores" "108110013" "2011.2" "20" "7.5"
"Lab. de Interconexao de Redes de Computadores" "108110019" "2011.2" "60" "6.2"
"Lab. de Interconexao de Redes de Computadores" "108110025" "2012.2" "60" "7"
"Lab. de Interconexao de Redes de Computadores" "108110501" "2011.1" "80" "6"
"Lab. de Interconexao de Redes de Computadores" "108210282" "2011.2" "40" "7.2"
"Lab. de Interconexao de Redes de Computadores" "109110119" "2012.1" "50" "7"
"Lab. de Interconexao de Redes de Computadores" "109210019" "2012.2" "40" "7.5"
"Lab. de Interconexao de Redes de Computadores" "109210285" "2012.2" "50" "7.4"
"Lab. de Interconexao de Redes de Computadores" "110110118" "2012.2" "60" "7"
"Lab. de Interconexao de Redes de Computadores" "111110074" "2012.2" "70" "5.4"
"Lab. de Interconexao de Redes de Computadores" "111210057" "2011.2" "90" "5"
"Lab. de Interconexao de Redes de Computadores" "112210460" "2012.2" "80" "5"
"Lab. de Interconexao de Redes de Computadores" "109210036" "2012.2" "50" "7.1"
"Lab. de Interconexao de Redes de Computadores" "110110094" "2012.2" "60" "7"
"Lab. de Interconexao de Redes de Computadores" "110110121" "2012.2" "30" "7.6"
"Lab. de Interconexao de Redes de Computadores" "110110127" "2012.2" "60" "7"
"Lab. de Interconexao de Redes de Computadores" "107110437" "2011.1" "50" "7.6"
"Lab. de Interconexao de Redes de Computadores" "108110007" "2011.1" "40" "7.9"
"Lab. de Interconexao de Redes de Computadores" "108210004" "2012.2" "80" "5"
"Lab. de Interconexao de Redes de Computadores" "108210022" "2011.2" "80" "5.8"
"Lab. de Interconexao de Redes de Computadores" "108210030" "2012.1" "50" "7"
"Lab. de Interconexao de Redes de Computadores" "108210039" "2011.2" "80" "5.5"
"Lab. de Interconexao de Redes de Computadores" "108210202" "2011.2" "40" "7.2"
"Lab. de Interconexao de Redes de Computadores" "108210312" "2012.2" "60" "7"
"Lab. de Interconexao de Redes de Computadores" "108210334" "2012.2" "10" "8.2"
"Lab. de Interconexao de Redes de Computadores" "108210351" "2011.2" "50" "7"
"Lab. de Interconexao de Redes de Computadores" "108210354" "2011.2" "40" "7.2"
"Lab. de Interconexao de Redes de Computadores" "109110029" "2012.1" "50" "7"
"Lab. de Interconexao de Redes de Computadores" "109110054" "2012.1" "70" "5"
"Lab. de Interconexao de Redes de Computadores" "109110062" "2012.1" "70" "5"
"Lab. de Interconexao de Redes de Computadores" "109110063" "2012.2" "20" "8.1"
"Lab. de Interconexao de Redes de Computadores" "109110065" "2012.1" "50" "7"
"Lab. de Interconexao de Redes de Computadores" "109110066" "2012.2" "90" "2.9"
"Lab. de Interconexao de Redes de Computadores" "109110068" "2012.1" "50" "7"
"Lab. de Interconexao de Redes de Computadores" "109110070" "2012.1" "60" "5.3"
"Lab. de Interconexao de Redes de Computadores" "109110073" "2012.1" "50" "7"
"Lab. de Interconexao de Redes de Computadores" "109110075" "2012.1" "30" "7.4"
"Lab. de Interconexao de Redes de Computadores" "109110076" "2012.1" "70" "5"
"Lab. de Interconexao de Redes de Computadores" "109110084" "2012.2" "0" "8.8"
"Lab. de Interconexao de Redes de Computadores" "109110085" "2012.1" "0" "8.7"
"Lab. de Interconexao de Redes de Computadores" "109110100" "2012.1" "50" "7"
"Lab. de Interconexao de Redes de Computadores" "109110108" "2012.2" "60" "7"
"Lab. de Interconexao de Redes de Computadores" "109110112" "2011.2" "90" "5.1"
"Lab. de Interconexao de Redes de Computadores" "109110118" "2012.2" "50" "7.4"
"Lab. de Interconexao de Redes de Computadores" "109110120" "2012.1" "70" "5"
"Lab. de Interconexao de Redes de Computadores" "109110122" "2012.1" "10" "8.5"
"Lab. de Interconexao de Redes de Computadores" "109110808" "2012.2" "50" "7.1"
"Lab. de Interconexao de Redes de Computadores" "109150001" "2012.1" "40" "7.2"
"Lab. de Interconexao de Redes de Computadores" "109150038" "2012.1" "50" "7"
"Lab. de Interconexao de Redes de Computadores" "109210029" "2012.2" "60" "7"
"Lab. de Interconexao de Redes de Computadores" "109210300" "2012.1" "20" "7.8"
"Lab. de Interconexao de Redes de Computadores" "110110069" "2012.1" "70" "5"
"Lab. de Interconexao de Redes de Computadores" "110110123" "2012.2" "10" "8.7"
"Lab. de Interconexao de Redes de Computadores" "110110124" "2012.2" "30" "7.6"
"Lab. de Interconexao de Redes de Computadores" "110110978" "2011.1" "90" "5.1"
"Lab. de Interconexao de Redes de Computadores" "111210042" "2012.1" "20" "7.6"
"Lab. de Interconexao de Redes de Computadores" "111210113" "2012.2" "60" "7"
"Lab. de Interconexao de Redes de Computadores" "112110031" "2012.2" "30" "8"
"Lab. de Interconexao de Redes de Computadores" "112110037" "2012.2" "50" "7.4"
"Lab. de Interconexao de Redes de Computadores" "112110080" "2012.2" "60" "7"
"Lab. de Interconexao de Redes de Computadores" "105110107" "2011.2" "50" "7"
"Lab. de Interconexao de Redes de Computadores" "105210160" "2012.1" "90" "3.2"
"Lab. de Interconexao de Redes de Computadores" "105210160" "2012.2" "70" "5.3"
"Lab. de Interconexao de Redes de Computadores" "106110138" "2011.1" "50" "7.5"
"Lab. de Interconexao de Redes de Computadores" "106210151" "2011.2" "60" "6.1"
"Lab. de Interconexao de Redes de Computadores" "106210158" "2011.2" "50" "7"
"Lab. de Interconexao de Redes de Computadores" "106210162" "2011.2" "50" "7"
"Lab. de Interconexao de Redes de Computadores" "106210165" "2011.2" "50" "7"
"Lab. de Interconexao de Redes de Computadores" "106210166" "2011.1" "20" "8.3"
"Lab. de Interconexao de Redes de Computadores" "107110030" "2011.2" "90" "5.1"
"Lab. de Interconexao de Redes de Computadores" "107110434" "2011.2" "50" "7"
"Lab. de Interconexao de Redes de Computadores" "107210012" "2011.1" "80" "6.1"
"Lab. de Interconexao de Redes de Computadores" "107210013" "2012.1" "80" "3.5"
"Lab. de Interconexao de Redes de Computadores" "107210013" "2012.2" "80" "5"
"Lab. de Interconexao de Redes de Computadores" "107210016" "2011.1" "30" "8.1"
"Lab. de Interconexao de Redes de Computadores" "107210333" "2011.2" "90" "5"
"Lab. de Interconexao de Redes de Computadores" "108110001" "2011.2" "50" "7"
"Lab. de Interconexao de Redes de Computadores" "108110002" "2011.1" "70" "7"
