"matricula"
1112200
1112136
111241
1112273
1112530
1112466
1112681
1112558
1112307
1112608
1112214
1112365
111247
1112201
1112194
1112239
1112408
1112411
111270
1112170
1112565
1112605
111236
1112403
1112293
1112567
111279
1112662
1112780
1112544
1112252
1112713
1112418
111239
1112207
111269
1112110
1112121
1112525
111282
1112328
111271
1112301
1112203
1112633
1112360
1112673
1112788
1112586
1112751
1112449
1112358
111268
1112719
111255
1112123
1112220
1112755
1112163
1112333
1112165
1112574
1112721
1112246
1121283
1121366
112190
1121441
1121215
1121483
1121109
1121141
1121330
1121539
1121746
1121108
1121450
1121322
11211
1121763
1121682
1121666
1121534
1121446
1121162
1121560
1121555
1121284
1121766
1121158
1121157
1121572
1121318
1121297
1121437
1121226
1121432
1121584
1121757
1121722
1121210
1121557
1121785
1121204
1121206
1121513
1121398
1121128
1121361
1121177
1121728
112176
1121190
1121697
1121267
1121155
1121391
112128
1121117
1121542
1121616
1121135
1121707
1121341
1121229
112111
1121509
1121222
112124
1121653
1121527
1121725
112138
1121460
1121523
1121609
1121208
1121173
1121247
1121154
1121767
1121615
1121742
1121545
1121599
112163
1121510
1121327
1121629
1121769
1121248
1121614
1121224
1121575
112131
1121795
1121500
112183
1121718
1121294
1121404
1121237
1121678
112133
1121289
1121384
1121487
1121638
1121688
1121298
1121528
1121262
112194
1121507
1121661
1121126
1121715
1121305
11217
1121276
112289
1122620
1122300
1122735
1122253
1122472
1122700
1122419
1122603
112226
1122679
1122160
1122270
1122502
112234
1122186
1122622
1122393
1122464
1122593
112244
1122497
1122325
1122714
112284
112293
112232
1122345
1122370
1122488
1122286
1122310
1122380
1122130
1122650
1122120
1122426
1122641
1122602
1122784
112297
112223
1122291
1122486
1122778
1122255
112246
1122191
1122303
1122354
1122732
1122103
1122147
1122131
1122781
1122796
1122468
1122777
1122591
112216
1122628
1122461
1122726
1122535
1122188
1122520
1122382
1122181
1122477
1122313
1122474
1122774
1122569
1122659
1122402
1122311
1122152
1122701
1122695
1122148
1122434
1122740
1122228
1122665
1122632
1122630
1122694
1122578
1122174
1122180
1122198
112235
1122416
1122195
112250
1122484
1122288
1122373
1122379
1122336
1122433
1122338
1122669
112242
1122656
1122367
1122693
1122459
