"nota1","nota2","nota3","final","media","periodo","coddisciplina","disciplina","matricula","situacao","vez","departamento"
7.1,3.8,6.8,8.3,6.9,20122,1109103,Cálculo Diferencial e Integral I,1102790,A,3,dme
0.5,8.8,3.5,4.5,4.4,20111,1109103,Cálculo Diferencial e Integral I,1102546,R,1,dme
5.5,1.3,6,2.9,3.7,20112,1109103,Cálculo Diferencial e Integral I,1102546,R,2,dme
2.8,0,0,-1,0.9,20111,1109103,Cálculo Diferencial e Integral I,110265,R,1,dme
1,0.5,2.5,-1,1.3,20112,1109103,Cálculo Diferencial e Integral I,110265,R,2,dme
5,0.2,0.2,-1,1.8,20111,1109103,Cálculo Diferencial e Integral I,1102680,R,1,dme
8,9.6,5.8,-1,7.8,20112,1109103,Cálculo Diferencial e Integral I,1102680,A,2,dme
0.8,4.8,0.2,-1,1.9,20111,1109103,Cálculo Diferencial e Integral I,1102724,R,1,dme
8.4,5.5,8.3,-1,7.4,20112,1109103,Cálculo Diferencial e Integral I,1102724,A,2,dme
1.5,5.3,0.2,-1,2.3,20111,1109103,Cálculo Diferencial e Integral I,1102610,R,1,dme
5.9,5.1,4.7,4.7,5,20121,1109103,Cálculo Diferencial e Integral I,1102610,A,2,dme
1.5,3.9,0.2,-1,1.9,20111,1109103,Cálculo Diferencial e Integral I,1102184,R,1,dme
8,3.8,0.2,3.7,3.9,20112,1109103,Cálculo Diferencial e Integral I,1102184,R,2,dme
2,4.8,0.2,-1,2.3,20111,1109103,Cálculo Diferencial e Integral I,1102644,R,1,dme
7,5.7,5.5,5,5.7,20121,1109103,Cálculo Diferencial e Integral I,1102644,A,2,dme
3.5,3,0.2,-1,2.2,20111,1109103,Cálculo Diferencial e Integral I,1102480,R,1,dme
7.1,5.5,1.5,5.5,5,20121,1109103,Cálculo Diferencial e Integral I,1102480,A,2,dme
2,0,0,-1,0.7,20111,1109103,Cálculo Diferencial e Integral I,1102100,R,1,dme
5.8,2.6,4.5,6.5,5.2,20112,1109103,Cálculo Diferencial e Integral I,1102100,A,2,dme
2,6,4,4.3,4.1,20111,1109103,Cálculo Diferencial e Integral I,1102564,R,1,dme
8.7,8.1,2,7.1,6.6,20112,1109103,Cálculo Diferencial e Integral I,1102564,A,2,dme
3,0.5,0.2,-1,1.2,20111,1109103,Cálculo Diferencial e Integral I,1102340,R,1,dme
7.5,1.5,5.7,7.1,5.8,20121,1109103,Cálculo Diferencial e Integral I,1102340,A,2,dme
2,1.2,1,-1,1.4,20111,1109103,Cálculo Diferencial e Integral I,1102113,R,1,dme
1.5,1.7,0.3,-1,1.2,20121,1109103,Cálculo Diferencial e Integral I,1102113,R,2,dme
0.2,1,0.2,-1,0.5,20111,1109103,Cálculo Diferencial e Integral I,1102227,R,1,dme
5.9,4,3.5,6.5,5.3,20112,1109103,Cálculo Diferencial e Integral I,1102227,A,2,dme
1,1.5,0,-1,0.8,20111,1109103,Cálculo Diferencial e Integral I,1102606,R,1,dme
0,1,0.2,-1,0.4,20112,1109103,Cálculo Diferencial e Integral I,1102606,R,2,dme
4,1.8,1.8,-1,2.5,20111,1109103,Cálculo Diferencial e Integral I,1102654,R,1,dme
4,0.5,3,-1,2.5,20112,1109103,Cálculo Diferencial e Integral I,1102654,R,2,dme
4,3.1,2.8,-1,3.3,20121,1109103,Cálculo Diferencial e Integral I,110288,R,2,dme
0,0.2,0.5,-1,0.2,20112,1109103,Cálculo Diferencial e Integral I,110288,R,1,dme
5.3,5.5,2.5,2,3.4,20111,1109103,Cálculo Diferencial e Integral I,1111739,R,1,dme
4,7.5,3.3,7.2,5.8,20112,1109103,Cálculo Diferencial e Integral I,1111739,A,2,dme
0.6,0.5,0,-1,0.4,20111,1109103,Cálculo Diferencial e Integral I,111121,R,1,dme
6,3,3,4,4,20121,1109103,Cálculo Diferencial e Integral I,111121,R,3,dme
2,4.4,0.7,-1,2.4,20122,1109103,Cálculo Diferencial e Integral I,111121,R,4,dme
6,2,2.5,-1,3.5,20112,1109103,Cálculo Diferencial e Integral I,111121,R,2,dme
3,1.2,0.3,-1,1.5,20111,1109103,Cálculo Diferencial e Integral I,1111364,R,1,dme
5.8,4.5,0,-1,3.4,20112,1109103,Cálculo Diferencial e Integral I,1111364,R,2,dme
0,1.5,0.5,-1,0.7,20111,1109103,Cálculo Diferencial e Integral I,1111478,R,1,dme
5,2.7,1,-1,2.9,20112,1109103,Cálculo Diferencial e Integral I,1111478,R,2,dme
0.8,0,0,-1,0.3,20111,1109103,Cálculo Diferencial e Integral I,1111764,R,1,dme
1,8.8,5.8,6.5,5.7,20112,1109103,Cálculo Diferencial e Integral I,1111764,A,2,dme
5.5,4.9,2.7,4,4.2,20111,1109103,Cálculo Diferencial e Integral I,11113,R,1,dme
7.7,9,3.5,9.5,7.8,20112,1109103,Cálculo Diferencial e Integral I,11113,A,2,dme
1.5,0,0,-1,0.5,20111,1109103,Cálculo Diferencial e Integral I,1111202,R,1,dme
0,0,0,-1,0,20112,1109103,Cálculo Diferencial e Integral I,1111202,R,2,dme
0.8,1.8,0,-1,0.9,20111,1109103,Cálculo Diferencial e Integral I,1111225,R,1,dme
0,0,0,-1,0,20112,1109103,Cálculo Diferencial e Integral I,1111225,R,2,dme
7,3,4.8,2.5,3.9,20111,1109103,Cálculo Diferencial e Integral I,1111447,R,1,dme
8,6.8,5.5,4.7,6,20112,1109103,Cálculo Diferencial e Integral I,1111447,A,2,dme
3.6,2.3,0,-1,2,20111,1109103,Cálculo Diferencial e Integral I,1111187,R,1,dme
10,9.5,1.5,-1,7,20121,1109103,Cálculo Diferencial e Integral I,1111187,A,3,dme
3.8,3.3,0,-1,2.4,20112,1109103,Cálculo Diferencial e Integral I,1111187,R,2,dme
4.7,3.2,0.5,-1,2.8,20111,1109103,Cálculo Diferencial e Integral I,1111596,R,1,dme
9.1,2,3.5,7.4,5.9,20112,1109103,Cálculo Diferencial e Integral I,1111596,A,2,dme
0.5,1.1,0,-1,0.5,20111,1109103,Cálculo Diferencial e Integral I,1111786,R,1,dme
4,3,5,5,4.4,20121,1109103,Cálculo Diferencial e Integral I,1111786,R,3,dme
4,0,1.5,-1,1.8,20112,1109103,Cálculo Diferencial e Integral I,1111786,R,2,dme
2,1.2,0.2,-1,1.1,20111,1109103,Cálculo Diferencial e Integral I,1111244,R,1,dme
1,3.8,3.5,-1,2.8,20112,1109103,Cálculo Diferencial e Integral I,1111244,R,2,dme
1,3,0.5,-1,1.5,20111,1109103,Cálculo Diferencial e Integral I,1111505,R,1,dme
6.2,4.2,2,6.3,5,20112,1109103,Cálculo Diferencial e Integral I,1111505,A,2,dme
3,3.5,0.5,-1,2.3,20111,1109103,Cálculo Diferencial e Integral I,1111754,R,1,dme
9.1,6.5,5.5,-1,7,20112,1109103,Cálculo Diferencial e Integral I,1111754,A,2,dme
0.7,0,0,-1,0.2,20111,1109103,Cálculo Diferencial e Integral I,1111789,R,1,dme
0,0,0,-1,0,20112,1109103,Cálculo Diferencial e Integral I,1111789,R,2,dme
0.2,2.3,0,-1,0.8,20111,1109103,Cálculo Diferencial e Integral I,1111230,R,1,dme
4.3,4.8,5.3,7,5.7,20112,1109103,Cálculo Diferencial e Integral I,1111230,A,2,dme
0.5,2.5,1,-1,1.3,20111,1109103,Cálculo Diferencial e Integral I,111153,R,1,dme
3.2,0.5,0.5,-1,1.4,20112,1109103,Cálculo Diferencial e Integral I,111153,R,2,dme
2.1,5.2,4.7,5,4.4,20111,1109103,Cálculo Diferencial e Integral I,1111415,R,1,dme
7.8,7.6,1.5,5.7,5.6,20112,1109103,Cálculo Diferencial e Integral I,1111415,A,2,dme
5.3,5.7,2.8,3.8,4.3,20111,1109103,Cálculo Diferencial e Integral I,1111271,R,1,dme
9.1,7.3,6.5,-1,7.6,20112,1109103,Cálculo Diferencial e Integral I,1111271,A,2,dme
0.5,1,0,-1,0.5,20111,1109103,Cálculo Diferencial e Integral I,1111150,R,1,dme
4,2.5,5.5,6.5,5,20112,1109103,Cálculo Diferencial e Integral I,1111150,A,2,dme
1,1.2,0.5,-1,0.9,20111,1109103,Cálculo Diferencial e Integral I,1111675,R,1,dme
1.5,0,0,-1,0.5,20112,1109103,Cálculo Diferencial e Integral I,1111675,R,2,dme
3,0.9,0,-1,1.3,20111,1109103,Cálculo Diferencial e Integral I,1111568,R,1,dme
5.9,4.1,3.5,8.2,6,20112,1109103,Cálculo Diferencial e Integral I,1111568,A,2,dme
0.5,1.5,0,-1,0.7,20111,1109103,Cálculo Diferencial e Integral I,1111775,R,1,dme
3,6,4,3.7,4.1,20121,1109103,Cálculo Diferencial e Integral I,1111775,R,3,dme
5,1.7,0,-1,2.2,20122,1109103,Cálculo Diferencial e Integral I,1111775,R,4,dme
1,0.5,1.5,-1,1,20112,1109103,Cálculo Diferencial e Integral I,1111775,R,2,dme
0.5,0.2,0,-1,0.2,20111,1109103,Cálculo Diferencial e Integral I,1111491,R,1,dme
3.5,6,4.5,6,5.2,20112,1109103,Cálculo Diferencial e Integral I,1111491,A,2,dme
0.5,0.5,0.2,-1,0.4,20111,1109103,Cálculo Diferencial e Integral I,1111576,R,1,dme
7.8,5.6,5.1,5,5.7,20121,1109103,Cálculo Diferencial e Integral I,1111576,A,3,dme
2.6,0,0,-1,0.9,20112,1109103,Cálculo Diferencial e Integral I,1111576,R,2,dme
3.5,4.5,0.2,-1,2.7,20111,1109103,Cálculo Diferencial e Integral I,1111791,R,1,dme
6,5.2,2,7,5.4,20112,1109103,Cálculo Diferencial e Integral I,1111791,A,2,dme
9.5,9,4.5,-1,7.7,20121,1109103,Cálculo Diferencial e Integral I,1112750,A,2,dme
3.5,5.5,0.5,-1,3.2,20112,1109103,Cálculo Diferencial e Integral I,1112750,R,1,dme
4.5,7.5,6,4.5,5.4,20121,1109103,Cálculo Diferencial e Integral I,1112172,A,2,dme
3.5,2.5,0,-1,2,20112,1109103,Cálculo Diferencial e Integral I,1112172,R,1,dme
3.9,0,2.4,-1,2.1,20121,1109103,Cálculo Diferencial e Integral I,1112471,R,2,dme
0.5,0,0,-1,0.2,20112,1109103,Cálculo Diferencial e Integral I,1112471,R,1,dme
0,0.3,0,-1,0.1,20121,1109103,Cálculo Diferencial e Integral I,1112339,R,2,dme
2,1,0,-1,1,20112,1109103,Cálculo Diferencial e Integral I,1112339,R,1,dme
3.9,2.5,0,-1,2.1,20121,1109103,Cálculo Diferencial e Integral I,1112489,R,2,dme
3.5,2.5,0,-1,2,20112,1109103,Cálculo Diferencial e Integral I,1112489,R,1,dme
7,5.5,5.5,6.5,6.2,20121,1109103,Cálculo Diferencial e Integral I,1112533,A,2,dme
5,2,0.5,-1,2.5,20112,1109103,Cálculo Diferencial e Integral I,1112533,R,1,dme
3,2.5,2,-1,2.5,20121,1109103,Cálculo Diferencial e Integral I,1112492,R,2,dme
3,0,0,-1,1,20112,1109103,Cálculo Diferencial e Integral I,1112492,R,1,dme
2,3,1,-1,2,20121,1109103,Cálculo Diferencial e Integral I,111254,R,2,dme
3.5,2,1.5,-1,2.3,20122,1109103,Cálculo Diferencial e Integral I,111254,R,3,dme
0,0,0,-1,0,20112,1109103,Cálculo Diferencial e Integral I,111254,R,1,dme
0,0.5,0,-1,0.2,20121,1109103,Cálculo Diferencial e Integral I,111291,R,2,dme
2.5,1.5,0,-1,1.3,20112,1109103,Cálculo Diferencial e Integral I,111291,R,1,dme
0,1,3,-1,1.3,20121,1109103,Cálculo Diferencial e Integral I,1112626,R,2,dme
0,1.5,0,-1,0.5,20112,1109103,Cálculo Diferencial e Integral I,1112626,R,1,dme
6.5,1,1,-1,2.8,20121,1109103,Cálculo Diferencial e Integral I,1112200,R,2,dme
3.5,0.4,2.5,-1,2.1,20122,1109103,Cálculo Diferencial e Integral I,1112200,R,3,dme
3,0,0,-1,1,20112,1109103,Cálculo Diferencial e Integral I,1112200,R,1,dme
2,2.5,0.5,-1,1.7,20121,1109103,Cálculo Diferencial e Integral I,1112136,R,2,dme
2,0,0,-1,0.7,20112,1109103,Cálculo Diferencial e Integral I,1112136,R,1,dme
5.3,8,1.8,5,5,20121,1109103,Cálculo Diferencial e Integral I,1112466,A,2,dme
2.5,0.5,0,-1,1,20112,1109103,Cálculo Diferencial e Integral I,1112466,R,1,dme
4,4,2.5,-1,3.5,20121,1109103,Cálculo Diferencial e Integral I,1112558,R,2,dme
4.7,7.5,4.8,7.8,6.5,20122,1109103,Cálculo Diferencial e Integral I,1112558,A,3,dme
2,0,0,-1,0.7,20112,1109103,Cálculo Diferencial e Integral I,1112558,R,1,dme
7,0,0,-1,2.3,20121,1109103,Cálculo Diferencial e Integral I,1112608,R,2,dme
3,0,0,-1,1,20112,1109103,Cálculo Diferencial e Integral I,1112608,R,1,dme
8,8,6.5,-1,7.5,20121,1109103,Cálculo Diferencial e Integral I,1112170,A,2,dme
3,0,0,-1,1,20112,1109103,Cálculo Diferencial e Integral I,1112170,R,1,dme
7,4.5,2.5,2,3.6,20121,1109103,Cálculo Diferencial e Integral I,1112403,R,2,dme
3.4,4.5,4,5.5,4.6,20122,1109103,Cálculo Diferencial e Integral I,1112403,R,3,dme
2.5,0,2.5,-1,1.7,20112,1109103,Cálculo Diferencial e Integral I,1112403,R,1,dme
7.5,3.5,4.5,4.8,5,20121,1109103,Cálculo Diferencial e Integral I,111279,A,2,dme
0,1.5,0,-1,0.5,20112,1109103,Cálculo Diferencial e Integral I,111279,R,1,dme
8,6,4.5,5.5,5.9,20121,1109103,Cálculo Diferencial e Integral I,1112780,A,2,dme
4.5,0,0,-1,1.5,20112,1109103,Cálculo Diferencial e Integral I,1112780,R,1,dme
0,0.5,0,-1,0.2,20121,1109103,Cálculo Diferencial e Integral I,1112252,R,2,dme
2.5,1.5,0,-1,1.3,20112,1109103,Cálculo Diferencial e Integral I,1112252,R,1,dme
5.5,3.5,7,5,5.2,20121,1109103,Cálculo Diferencial e Integral I,1112418,A,2,dme
3,0,0,-1,1,20112,1109103,Cálculo Diferencial e Integral I,1112418,R,1,dme
0.5,0,0,-1,0.2,20121,1109103,Cálculo Diferencial e Integral I,111239,R,2,dme
0,0,0,-1,0,20112,1109103,Cálculo Diferencial e Integral I,111239,R,1,dme
2,0,0,-1,0.7,20121,1109103,Cálculo Diferencial e Integral I,1112207,R,2,dme
0,1.5,0,-1,0.5,20112,1109103,Cálculo Diferencial e Integral I,1112207,R,1,dme
6.5,6,5.5,4.5,5.4,20121,1109103,Cálculo Diferencial e Integral I,111269,A,2,dme
5,4,0,-1,3,20112,1109103,Cálculo Diferencial e Integral I,111269,R,1,dme
4.5,6,4.3,5.1,5,20121,1109103,Cálculo Diferencial e Integral I,1112525,A,2,dme
1.5,0,0,-1,0.5,20112,1109103,Cálculo Diferencial e Integral I,1112525,R,1,dme
6.5,5,4,4.8,5,20121,1109103,Cálculo Diferencial e Integral I,1112203,A,2,dme
5,2,0.5,-1,2.5,20112,1109103,Cálculo Diferencial e Integral I,1112203,R,1,dme
2.5,1,0.5,-1,1.3,20121,1109103,Cálculo Diferencial e Integral I,1112673,R,2,dme
3,0,0.5,-1,1.2,20112,1109103,Cálculo Diferencial e Integral I,1112673,R,1,dme
5,5.3,4,6,5.3,20121,1109103,Cálculo Diferencial e Integral I,1112449,A,2,dme
2.5,0.5,0.5,-1,1.2,20112,1109103,Cálculo Diferencial e Integral I,1112449,R,1,dme
5,0,0,-1,1.7,20121,1109103,Cálculo Diferencial e Integral I,111268,R,2,dme
3.5,0,0,-1,1.2,20112,1109103,Cálculo Diferencial e Integral I,111268,R,1,dme
9,4,5,4,5.2,20121,1109103,Cálculo Diferencial e Integral I,1112755,A,2,dme
2.3,2,0,-1,1.4,20112,1109103,Cálculo Diferencial e Integral I,1112755,R,1,dme
5.5,1.5,1.7,-1,2.9,20121,1109103,Cálculo Diferencial e Integral I,1112163,R,2,dme
0.8,0,0,-1,0.3,20112,1109103,Cálculo Diferencial e Integral I,1112163,R,1,dme
7.5,1,1,-1,3.2,20121,1109103,Cálculo Diferencial e Integral I,1112165,R,2,dme
1,2.5,0,-1,1.2,20112,1109103,Cálculo Diferencial e Integral I,1112165,R,1,dme
7.5,8.5,7,-1,7.7,20121,1109103,Cálculo Diferencial e Integral I,1112721,A,2,dme
2.7,3.5,0,-1,2.1,20112,1109103,Cálculo Diferencial e Integral I,1112721,R,1,dme
6.8,2.5,2.7,3.1,3.6,20121,1109103,Cálculo Diferencial e Integral I,1121441,R,1,dme
4.6,2.4,5,5.6,4.6,20122,1109103,Cálculo Diferencial e Integral I,1121441,R,2,dme
4.9,6.1,1.5,3.5,3.9,20121,1109103,Cálculo Diferencial e Integral I,1121666,R,1,dme
7,6.2,4,8.8,6.9,20122,1109103,Cálculo Diferencial e Integral I,1121666,A,2,dme
4.3,5.1,3.4,-1,2.6,20121,1109103,Cálculo Diferencial e Integral I,1121446,R,1,dme
2.3,6.5,4.6,6.1,5.1,20122,1109103,Cálculo Diferencial e Integral I,1121446,A,2,dme
5.5,4,2.5,-1,2.4,20121,1109103,Cálculo Diferencial e Integral I,1121557,R,1,dme
4,4.9,5.5,6.6,5.5,20122,1109103,Cálculo Diferencial e Integral I,1121557,A,2,dme
7.4,1.9,4.8,2.1,3.7,20121,1109103,Cálculo Diferencial e Integral I,1121204,R,1,dme
4.4,5.7,4.4,6.8,5.6,20122,1109103,Cálculo Diferencial e Integral I,1121204,A,2,dme
4.7,3.5,0,-1,2.7,20121,1109103,Cálculo Diferencial e Integral I,1121513,R,1,dme
4,2.1,0,-1,2,20122,1109103,Cálculo Diferencial e Integral I,1121513,R,2,dme
3.6,3.2,0.8,-1,2.5,20121,1109103,Cálculo Diferencial e Integral I,1121128,R,1,dme
3.7,0.5,5,-1,3.1,20122,1109103,Cálculo Diferencial e Integral I,1121128,R,2,dme
2.9,1.3,4.3,-1,2.8,20121,1109103,Cálculo Diferencial e Integral I,1121391,R,1,dme
1.4,5.8,3.2,-1,3.5,20122,1109103,Cálculo Diferencial e Integral I,1121391,R,2,dme
5.5,2,1.4,-1,3,20121,1109103,Cálculo Diferencial e Integral I,1121707,R,1,dme
8,8.7,4.8,-1,7.2,20122,1109103,Cálculo Diferencial e Integral I,1121707,A,2,dme
4.9,0,0,-1,1.6,20121,1109103,Cálculo Diferencial e Integral I,1121509,R,1,dme
0,0.8,0,-1,0.3,20122,1109103,Cálculo Diferencial e Integral I,1121509,R,2,dme
4.2,0,0,-1,1.4,20121,1109103,Cálculo Diferencial e Integral I,1121247,R,1,dme
2.3,0.8,1,-1,1.4,20122,1109103,Cálculo Diferencial e Integral I,1121247,R,2,dme
2.5,1.9,3.4,-1,2.6,20121,1109103,Cálculo Diferencial e Integral I,1121599,R,1,dme
0.5,2.5,5,-1,2.7,20122,1109103,Cálculo Diferencial e Integral I,1121599,R,2,dme
4.8,1.3,0.2,-1,2.1,20121,1109103,Cálculo Diferencial e Integral I,112163,R,1,dme
5.8,1.5,3,-1,3.4,20122,1109103,Cálculo Diferencial e Integral I,112163,R,2,dme
1.4,0,0,-1,0.5,20121,1109103,Cálculo Diferencial e Integral I,1121248,R,1,dme
0,0,0,-1,0,20122,1109103,Cálculo Diferencial e Integral I,1121248,R,2,dme
2.1,4.4,1.5,-1,2.7,20121,1109103,Cálculo Diferencial e Integral I,1121237,R,1,dme
0.8,2.8,2.3,-1,2,20122,1109103,Cálculo Diferencial e Integral I,1121237,R,2,dme
0,1,0,-1,0.3,20121,1109103,Cálculo Diferencial e Integral I,1121384,R,1,dme
0,0,1,-1,0.3,20122,1109103,Cálculo Diferencial e Integral I,1121384,R,2,dme
0,1,0.5,-1,0.5,20121,1109103,Cálculo Diferencial e Integral I,1121507,R,1,dme
0.7,0,0,-1,0.2,20122,1109103,Cálculo Diferencial e Integral I,1121507,R,2,dme
1.5,0.7,0,-1,0.7,20121,1109103,Cálculo Diferencial e Integral I,1121715,R,1,dme
1.3,4.4,0,-1,1.9,20122,1109103,Cálculo Diferencial e Integral I,1121715,R,2,dme
0,0.7,0,-1,0.2,20121,1109103,Cálculo Diferencial e Integral I,1121305,R,1,dme
0,0,0,-1,0,20122,1109103,Cálculo Diferencial e Integral I,1121305,R,2,dme
3.3,5.9,3.4,5.5,4.7,20111,1109113,Matemática Discreta,1092254,R,1,dme
4,3.2,5.1,0,2.5,20112,1109113,Matemática Discreta,1092254,R,2,dme
4.1,4.6,3.3,3.5,3.8,20111,1109113,Matemática Discreta,1092706,R,1,dme
6.1,8,8,-1,7.4,20122,1109113,Matemática Discreta,1092706,A,2,dme
3.5,3.7,1.6,-1,2.9,20111,1109113,Matemática Discreta,1092369,R,1,dme
2.8,3.2,5.9,9.3,6.1,20112,1109113,Matemática Discreta,1092369,A,2,dme
2.1,5.3,5.2,4.7,4.4,20111,1109113,Matemática Discreta,1101570,R,1,dme
6.6,5.7,3.7,5,5.2,20112,1109113,Matemática Discreta,1101570,A,2,dme
0.7,4,5.7,-1,3.5,20111,1109113,Matemática Discreta,110192,R,1,dme
5.2,4.4,6.5,4.4,5,20112,1109113,Matemática Discreta,110192,A,2,dme
6.1,3.9,3.7,4.3,4.5,20111,1109113,Matemática Discreta,1101770,R,1,dme
5.3,5.4,6.8,5.7,5.8,20112,1109113,Matemática Discreta,1101770,A,2,dme
5.3,4.1,5.9,1.3,3.6,20111,1109113,Matemática Discreta,1102660,R,1,dme
4,3.6,7,6.2,5.4,20112,1109113,Matemática Discreta,1102660,A,2,dme
4.1,7.2,6.8,4,5.2,20122,1109113,Matemática Discreta,1102643,A,2,dme
1.7,2.6,4.7,-1,3,20112,1109113,Matemática Discreta,1102643,R,1,dme
3.7,7.3,5.9,2.5,4.4,20111,1109113,Matemática Discreta,1102316,R,1,dme
4.6,6.4,7,4.5,5.4,20112,1109113,Matemática Discreta,1102316,A,2,dme
1.6,2.6,0,-1,1.4,20121,1109113,Matemática Discreta,1102378,R,2,dme
1.8,4.5,6,4.8,4.4,20112,1109113,Matemática Discreta,1102378,R,1,dme
1.5,5.9,4.9,3,3.7,20121,1109113,Matemática Discreta,1102470,R,1,dme
6.6,6,6.1,6,6.1,20122,1109113,Matemática Discreta,1102470,A,2,dme
2,4.6,6,0.5,2.7,20121,1109113,Matemática Discreta,1102792,R,2,dme
6.2,5,3.2,2.5,3.9,20112,1109113,Matemática Discreta,1102792,R,1,dme
1.4,4.4,2.4,-1,2.7,20111,1109113,Matemática Discreta,1102680,R,1,dme
5.4,7.3,6.3,3.3,5.1,20121,1109113,Matemática Discreta,1102680,A,2,dme
7.1,4.8,1.9,4.5,4.6,20111,1109113,Matemática Discreta,1102129,R,1,dme
7.1,6.1,8.8,-1,7.3,20112,1109113,Matemática Discreta,1102129,A,2,dme
4.7,6,8.4,4.5,5.6,20121,1109113,Matemática Discreta,1102644,A,2,dme
3.5,3.9,3.7,-1,3.7,20112,1109113,Matemática Discreta,1102644,R,1,dme
3.6,6.3,5.5,3.5,4.5,20121,1109113,Matemática Discreta,1102564,R,1,dme
5.8,4.4,2.6,8,5.8,20122,1109113,Matemática Discreta,1102564,A,2,dme
5.4,5.9,6.3,2.9,4.7,20111,1109113,Matemática Discreta,1102580,R,1,dme
4.4,7.6,9.8,-1,7.3,20112,1109113,Matemática Discreta,1102580,A,2,dme
1.5,5.6,6.7,3.5,4.2,20121,1109113,Matemática Discreta,1102159,R,1,dme
3.5,6.5,7.3,1,3.9,20122,1109113,Matemática Discreta,1102159,R,2,dme
3.3,4.9,8.3,2.5,4.3,20121,1109113,Matemática Discreta,1102259,R,2,dme
4.3,4.4,7.5,5.2,5.3,20122,1109113,Matemática Discreta,1102259,A,3,dme
3.7,6.5,7,2,4.2,20112,1109113,Matemática Discreta,1102259,R,1,dme
4.9,8.7,4.9,7.8,6.8,20121,1109113,Matemática Discreta,1111526,A,2,dme
3.3,3,2.5,-1,2.9,20112,1109113,Matemática Discreta,1111526,R,1,dme
4.1,4.1,7.1,5.5,5.3,20121,1109113,Matemática Discreta,1111764,A,2,dme
3,3.2,5.1,-1,3.8,20112,1109113,Matemática Discreta,1111764,R,1,dme
2.1,5,7.5,3.5,4.3,20121,1109113,Matemática Discreta,1111225,R,2,dme
4.3,1.4,0,-1,1.9,20112,1109113,Matemática Discreta,1111225,R,1,dme
0,0,0,-1,0,20122,1109113,Matemática Discreta,1111187,R,2,dme
3.4,5,0,-1,2.8,20112,1109113,Matemática Discreta,1111187,R,1,dme
2.3,6.4,7.8,4.5,5.1,20121,1109113,Matemática Discreta,1111645,A,2,dme
2.3,1.4,3.5,-1,2.4,20112,1109113,Matemática Discreta,1111645,R,1,dme
7.2,6.7,9.4,-1,7.8,20121,1109113,Matemática Discreta,1111596,A,2,dme
6.3,6.2,4.7,2.7,4.5,20112,1109113,Matemática Discreta,1111596,R,1,dme
4.4,5,6.5,1.5,3.8,20121,1109113,Matemática Discreta,1111505,R,2,dme
8.1,6.1,6.1,7.4,7,20122,1109113,Matemática Discreta,1111505,A,3,dme
4.5,3.1,3.9,-1,3.8,20112,1109113,Matemática Discreta,1111505,R,1,dme
6,4.7,8.8,5.5,6.1,20121,1109113,Matemática Discreta,1111410,A,2,dme
1,4.4,6,-1,3.8,20112,1109113,Matemática Discreta,1111410,R,1,dme
4.7,4.4,5.9,3.3,4.3,20111,1109113,Matemática Discreta,1111249,R,1,dme
7.9,7.5,6.3,-1,7.2,20112,1109113,Matemática Discreta,1111249,A,2,dme
4.6,6.6,6.7,2,4.4,20121,1109113,Matemática Discreta,1112357,R,1,dme
1.5,0,0,-1,0.5,20122,1109113,Matemática Discreta,1112357,R,2,dme
5,5.5,5.2,2,3.9,20121,1109113,Matemática Discreta,1112503,R,1,dme
3.6,5.4,4.1,7.7,5.7,20122,1109113,Matemática Discreta,1112503,A,2,dme
2.6,2.9,5,-1,3.5,20121,1109113,Matemática Discreta,1112492,R,1,dme
3.7,0.1,0.1,-1,1.3,20122,1109113,Matemática Discreta,1112492,R,2,dme
2.9,3.8,5.7,-1,2.5,20121,1109113,Matemática Discreta,1112365,R,1,dme
3.9,2.7,3.4,-1,3.3,20122,1109113,Matemática Discreta,1112365,R,2,dme
3,2.7,7.3,3,3.8,20121,1109113,Matemática Discreta,111270,R,1,dme
5.3,2.5,5.1,3.3,3.9,20122,1109113,Matemática Discreta,111270,R,2,dme
4.9,6.3,5.2,2.3,4.2,20121,1109113,Matemática Discreta,1112418,R,1,dme
7.1,6.4,6.7,4.5,5.8,20122,1109113,Matemática Discreta,1112418,A,2,dme
2.5,5.5,6.2,4,4.4,20121,1109113,Matemática Discreta,1121404,R,1,dme
1,3,5,-1,3,20122,1109113,Matemática Discreta,1121404,R,2,dme
0.5,0,0.5,-1,0.3,20111,1114107,Probabilidade e Estatística,1072331,R,1,dme
2.3,2.8,1.5,-1,2.2,20121,1114107,Probabilidade e Estatística,1072331,R,3,dme
0.3,0.5,4.1,-1,1.6,20112,1114107,Probabilidade e Estatística,1072331,R,2,dme
5,0,0,-1,1.7,20111,1114107,Probabilidade e Estatística,1072597,R,1,dme
7,7.5,4,5.2,5.8,20121,1114107,Probabilidade e Estatística,1072597,A,3,dme
4,3.5,5.8,2.5,3.6,20112,1114107,Probabilidade e Estatística,1072597,R,2,dme
2.5,0,0,-1,0.8,20111,1114107,Probabilidade e Estatística,1081142,R,1,dme
5.5,2.5,4,4,4,20121,1114107,Probabilidade e Estatística,1081142,R,3,dme
6.25,5.5,4,2.3,4,20122,1114107,Probabilidade e Estatística,1081142,R,4,dme
4,2,4.3,-1,3.4,20112,1114107,Probabilidade e Estatística,1081142,R,2,dme
4,1.6,0.5,-1,2,20111,1114107,Probabilidade e Estatística,1082146,R,1,dme
0.5,0.75,0.5,-1,0.5,20122,1114107,Probabilidade e Estatística,1082146,R,2,dme
2,1,0.8,-1,1.3,20111,1114107,Probabilidade e Estatística,109174,R,1,dme
