"disciplina" "matricula" "periodo" "competencia" "media"
"Logica Matematica" "108218" "2012.2" "50" "7"
"Logica Matematica" "1082593" "2011.1" "90" "0.7"
"Logica Matematica" "1082593" "2011.2" "60" "5.5"
"Logica Matematica" "1091364" "2011.1" "50" "6.2"
"Logica Matematica" "1092427" "2011.1" "20" "8.2"
"Logica Matematica" "109245" "2011.2" "20" "8.1"
"Logica Matematica" "1092249" "2011.2" "70" "5.4"
"Logica Matematica" "1092288" "2011.1" "10" "8.9"
"Logica Matematica" "1092107" "2011.1" "10" "8.8"
"Logica Matematica" "109250" "2011.2" "80" "4.3"
"Logica Matematica" "109250" "2012.1" "70" "5.5"
"Logica Matematica" "1101167" "2011.2" "80" "4.2"
"Logica Matematica" "1101219" "2012.1" "90" "3.9"
"Logica Matematica" "1101219" "2012.2" "90" "2"
"Logica Matematica" "1101782" "2012.1" "0" "9.2"
"Logica Matematica" "1101335" "2011.2" "20" "7.9"
"Logica Matematica" "110133" "2012.1" "10" "8.4"
"Logica Matematica" "1101607" "2011.2" "10" "8.6"
"Logica Matematica" "1101301" "2012.1" "100" "2.4"
"Logica Matematica" "1101128" "2012.1" "50" "6.7"
"Logica Matematica" "1101377" "2011.2" "40" "7"
"Logica Matematica" "1101247" "2012.2" "50" "7"
"Logica Matematica" "1101179" "2011.2" "40" "7"
"Logica Matematica" "110137" "2012.1" "0" "9.1"
"Logica Matematica" "1101318" "2012.1" "80" "5.4"
"Logica Matematica" "1101281" "2011.2" "10" "8.6"
"Logica Matematica" "1101295" "2011.2" "50" "6.7"
"Logica Matematica" "1101682" "2011.2" "0" "8.7"
"Logica Matematica" "1101254" "2012.1" "20" "7.6"
"Logica Matematica" "110142" "2012.1" "90" "3.5"
"Logica Matematica" "110142" "2012.2" "30" "7.9"
"Logica Matematica" "1101669" "2011.2" "0" "9"
"Logica Matematica" "1101108" "2011.2" "30" "7.2"
"Logica Matematica" "1101297" "2011.2" "20" "7.8"
"Logica Matematica" "1101370" "2012.1" "10" "8.6"
"Logica Matematica" "1101408" "2011.2" "30" "7.3"
"Logica Matematica" "1101771" "2012.2" "0" "9.5"
"Logica Matematica" "1101689" "2011.2" "40" "7"
"Logica Matematica" "1101478" "2012.1" "40" "7"
"Logica Matematica" "1101379" "2011.2" "40" "7.1"
"Logica Matematica" "1101503" "2011.2" "50" "5.8"
"Logica Matematica" "1101104" "2012.1" "40" "7.1"
"Logica Matematica" "1101651" "2012.1" "10" "8.3"
"Logica Matematica" "1101447" "2012.1" "40" "6.9"
"Logica Matematica" "1101450" "2011.2" "100" "0.7"
"Logica Matematica" "1101450" "2012.1" "30" "7.2"
"Logica Matematica" "1101207" "2012.1" "30" "7.2"
"Logica Matematica" "1102605" "2012.1" "20" "7.8"
"Logica Matematica" "1102262" "2012.1" "20" "7.5"
"Logica Matematica" "11027" "2012.1" "40" "7"
"Logica Matematica" "1102351" "2012.1" "20" "7.5"
"Logica Matematica" "1102410" "2012.1" "40" "7"
"Logica Matematica" "1102416" "2012.2" "80" "5"
"Logica Matematica" "1102695" "2012.1" "60" "6.1"
"Logica Matematica" "1102606" "2012.2" "40" "7.5"
"Logica Matematica" "1102334" "2012.2" "20" "8.4"
"Logica Matematica" "1102520" "2011.1" "70" "5.4"
"Logica Matematica" "1102393" "2012.1" "80" "5"
"Logica Matematica" "1102741" "2012.1" "50" "6.5"
"Logica Matematica" "1102718" "2012.1" "70" "5.7"
"Logica Matematica" "1102596" "2012.2" "50" "7"
"Logica Matematica" "1111442" "2012.2" "40" "7.5"
"Logica Matematica" "1111394" "2012.2" "0" "9.2"
"Logica Matematica" "1111540" "2012.2" "20" "8.5"
"Logica Matematica" "1111122" "2012.2" "60" "6.3"
"Logica Matematica" "1111632" "2012.2" "10" "8.8"
"Logica Matematica" "1111615" "2012.2" "20" "8.4"
"Logica Matematica" "111177" "2012.2" "30" "7.6"
"Logica Matematica" "1111656" "2012.2" "20" "8.2"
"Logica Matematica" "1111344" "2012.2" "70" "5.6"
"Logica Matematica" "1111189" "2012.2" "30" "7.9"
"Logica Matematica" "1111145" "2012.2" "30" "8.1"
"Logica Matematica" "1111629" "2012.2" "80" "5.3"
"Logica Matematica" "1111653" "2012.1" "50" "6.7"
"Logica Matematica" "1111265" "2012.2" "30" "7.6"
"Logica Matematica" "1111684" "2012.2" "50" "7.2"
"Logica Matematica" "1111724" "2012.2" "70" "6.1"
"Logica Matematica" "1111307" "2012.2" "90" "3.8"
"Logica Matematica" "1111588" "2012.2" "20" "8.5"
"Logica Matematica" "1111440" "2012.2" "50" "7.2"
"Logica Matematica" "111193" "2012.2" "50" "7"
"Logica Matematica" "1112459" "2012.1" "30" "7.4"
"Logica Matematica" "1112627" "2012.2" "80" "5"
"Logica Matematica" "112140" "2012.2" "50" "7"
"Logica Matematica" "1121558" "2012.1" "20" "8.1"
"Logica Matematica" "1121469" "2012.2" "10" "8.7"
"Logica Matematica" "1111472" "2012.2" "40" "7.4"
"Logica Matematica" "1111397" "2012.2" "80" "5.3"
"Logica Matematica" "1111715" "2012.2" "60" "6.7"
"Logica Matematica" "1071664" "2011.1" "70" "5.8"
"Logica Matematica" "107220" "2011.2" "70" "5.1"
"Logica Matematica" "109187" "2011.1" "0" "9.4"
"Logica Matematica" "1091577" "2011.1" "40" "7"
"Logica Matematica" "1091133" "2011.1" "60" "5.9"
"Logica Matematica" "1091368" "2011.2" "90" "2.6"
"Logica Matematica" "1091368" "2012.1" "80" "5.4"
"Logica Matematica" "1091668" "2011.1" "30" "7.4"
"Logica Matematica" "1091565" "2011.1" "30" "7.7"
"Logica Matematica" "1091461" "2011.2" "40" "7"
"Logica Matematica" "1091490" "2011.1" "40" "7"
"Logica Matematica" "10928" "2011.1" "70" "5.8"
"Logica Matematica" "1092513" "2011.2" "80" "5"
"Logica Matematica" "1092275" "2011.1" "0" "9.4"
"Logica Matematica" "1101151" "2011.1" "80" "5"
"Logica Matematica" "1101278" "2012.1" "80" "5.4"
"Logica Matematica" "1101722" "2012.1" "20" "7.6"
"Logica Matematica" "1102475" "2012.1" "80" "5.4"
"Logica Matematica" "1102640" "2012.1" "30" "7.4"
"Logica Matematica" "1111304" "2011.2" "30" "7.3"
"Logica Matematica" "1111210" "2011.2" "40" "7"
"Logica Matematica" "1112261" "2012.1" "60" "5.8"
"Logica Matematica" "1112418" "2012.1" "40" "7"
"Logica Matematica" "1112200" "2011.2" "70" "5.2"
"Logica Matematica" "1121266" "2012.1" "60" "6.1"
"Logica Matematica" "1121174" "2012.1" "80" "5.1"
"Logica Matematica" "1091203" "2011.2" "70" "5.1"
"Logica Matematica" "109112" "2011.2" "50" "5.8"
"Logica Matematica" "1091457" "2011.1" "90" "2.2"
"Logica Matematica" "1092277" "2012.1" "60" "5.9"
"Logica Matematica" "1092742" "2011.2" "60" "5.7"
"Logica Matematica" "1102120" "2012.1" "10" "8.6"
"Logica Matematica" "1102775" "2012.1" "70" "5.6"
"Logica Matematica" "111129" "2012.1" "20" "7.8"
"Logica Matematica" "1111532" "2011.2" "80" "5"
"Logica Matematica" "1112589" "2012.1" "30" "7.3"
"Logica Matematica" "1112485" "2012.2" "70" "5.5"
"Logica Matematica" "1112102" "2012.2" "80" "5"
"Logica Matematica" "1121390" "2012.1" "50" "6.3"
"Logica Matematica" "1102779" "2012.2" "30" "7.9"
"Logica Matematica" "1102341" "2012.1" "30" "7.4"
"Logica Matematica" "1092103" "2011.2" "60" "5.7"
"Logica Matematica" "1112757" "2012.2" "50" "7.1"
"Matematica Discreta" "1092258" "2011.1" "80" "3.1"
"Matematica Discreta" "1092794" "2011.1" "80" "2.9"
"Matematica Discreta" "1092794" "2011.2" "40" "6.1"
"Matematica Discreta" "110251" "2011.1" "10" "7.9"
"Matematica Discreta" "1102454" "2011.1" "50" "5.4"
"Matematica Discreta" "1102538" "2011.2" "30" "6.5"
"Matematica Discreta" "1102147" "2011.2" "60" "4.2"
"Matematica Discreta" "1102147" "2012.1" "70" "4.3"
"Matematica Discreta" "1102147" "2012.2" "50" "5.3"
"Matematica Discreta" "1102677" "2012.1" "70" "4.2"
"Matematica Discreta" "1111225" "2011.2" "10" "7.8"
"Matematica Discreta" "1111519" "2011.2" "10" "7.9"
"Matematica Discreta" "1112337" "2012.1" "10" "8.3"
"Matematica Discreta" "1112114" "2012.2" "40" "5.8"
"Matematica Discreta" "1112746" "2012.2" "80" "2.8"
"Matematica Discreta" "1112783" "2012.1" "30" "6.5"
"Matematica Discreta" "1112250" "2012.2" "70" "3.5"
"Matematica Discreta" "1121731" "2012.1" "10" "8.7"
"Matematica Discreta" "1121474" "2012.2" "60" "4.4"
"Matematica Discreta" "1092739" "2011.1" "50" "4.7"
"Matematica Discreta" "1092739" "2011.2" "90" "2.5"
"Matematica Discreta" "1101219" "2011.1" "0" "8.4"
"Matematica Discreta" "1101782" "2011.1" "0" "9"
"Matematica Discreta" "1101420" "2011.1" "60" "4.4"
"Matematica Discreta" "1101420" "2011.2" "50" "5.2"
"Matematica Discreta" "1101312" "2011.1" "10" "7.4"
"Matematica Discreta" "1101301" "2011.1" "10" "8.1"
"Matematica Discreta" "1101247" "2011.1" "10" "7.9"
"Matematica Discreta" "1101535" "2011.1" "50" "5.4"
"Matematica Discreta" "1101333" "2011.1" "80" "3.5"
"Matematica Discreta" "1101333" "2011.2" "60" "5"
"Matematica Discreta" "1101708" "2011.1" "30" "6.3"
"Matematica Discreta" "110147" "2011.1" "50" "5.4"
"Matematica Discreta" "1101774" "2011.1" "20" "6.7"
"Matematica Discreta" "1101681" "2011.2" "30" "6.7"
"Matematica Discreta" "1101447" "2011.1" "30" "5.9"
"Matematica Discreta" "1101545" "2011.1" "60" "4.5"
"Matematica Discreta" "1101545" "2011.2" "40" "5.8"
"Matematica Discreta" "1101437" "2011.1" "50" "4.7"
"Matematica Discreta" "1102453" "2011.1" "70" "3.6"
"Matematica Discreta" "1102453" "2011.2" "50" "5.4"
"Matematica Discreta" "1102706" "2012.1" "20" "7.3"
"Matematica Discreta" "1102734" "2012.2" "60" "3.9"
"Matematica Discreta" "1102639" "2011.2" "20" "7.3"
"Matematica Discreta" "1102113" "2011.2" "80" "3"
"Matematica Discreta" "1102113" "2012.2" "50" "5.2"
"Matematica Discreta" "1102727" "2011.1" "60" "4.4"
"Matematica Discreta" "1102727" "2011.2" "50" "5.4"
"Matematica Discreta" "1102605" "2011.1" "50" "5.1"
"Matematica Discreta" "1102262" "2011.1" "30" "6.1"
"Matematica Discreta" "1102354" "2012.2" "70" "3.8"
"Matematica Discreta" "11027" "2011.1" "30" "6.4"
"Matematica Discreta" "1102351" "2011.1" "30" "5.9"
"Matematica Discreta" "1102410" "2011.1" "50" "5"
"Matematica Discreta" "110265" "2011.2" "30" "6.5"
"Matematica Discreta" "1102416" "2011.1" "20" "7"
"Matematica Discreta" "1102695" "2011.1" "20" "7"
"Matematica Discreta" "1102498" "2011.1" "40" "5.8"
"Matematica Discreta" "1102606" "2011.1" "40" "5.5"
"Matematica Discreta" "1102334" "2011.1" "10" "7.6"
"Matematica Discreta" "1102583" "2011.2" "60" "4.4"
"Matematica Discreta" "1102572" "2011.2" "60" "5"
"Matematica Discreta" "1102711" "2012.1" "80" "3.7"
"Matematica Discreta" "1102711" "2012.2" "40" "6.1"
"Matematica Discreta" "1102173" "2012.2" "40" "6.1"
"Matematica Discreta" "1102621" "2011.2" "70" "3.7"
"Matematica Discreta" "1102621" "2012.1" "50" "5.6"
"Matematica Discreta" "1102393" "2011.1" "50" "5.1"
"Matematica Discreta" "1102741" "2011.1" "50" "5.4"
"Matematica Discreta" "1102718" "2011.1" "50" "5"
"Matematica Discreta" "1102227" "2012.1" "70" "4.2"
"Matematica Discreta" "1102227" "2012.2" "60" "3.9"
"Matematica Discreta" "1102596" "2011.1" "50" "5"
"Matematica Discreta" "1102518" "2011.2" "60" "4.7"
"Matematica Discreta" "1111442" "2011.2" "20" "7.2"
"Matematica Discreta" "111159" "2011.2" "40" "5.9"
"Matematica Discreta" "111153" "2011.2" "60" "5"
"Matematica Discreta" "1111394" "2011.2" "0" "9.3"
"Matematica Discreta" "1111540" "2011.2" "0" "10"
"Matematica Discreta" "1111122" "2011.2" "50" "5.2"
"Matematica Discreta" "1111632" "2011.2" "10" "7.9"
"Matematica Discreta" "1111615" "2011.2" "20" "7.2"
"Matematica Discreta" "1111579" "2011.2" "60" "5"
"Matematica Discreta" "1111745" "2011.2" "10" "8.9"
"Matematica Discreta" "111177" "2011.2" "30" "6.7"
"Matematica Discreta" "1111656" "2011.2" "50" "5.1"
"Matematica Discreta" "1111344" "2011.2" "10" "7.9"
"Matematica Discreta" "1111189" "2011.2" "60" "5"
"Matematica Discreta" "1111412" "2011.2" "10" "8"
"Matematica Discreta" "1111197" "2011.2" "50" "5.5"
"Matematica Discreta" "1111145" "2011.2" "20" "7.6"
"Matematica Discreta" "1111629" "2011.2" "40" "6"
"Matematica Discreta" "1111265" "2011.2" "20" "7.4"
"Matematica Discreta" "1111776" "2011.2" "60" "4.5"
"Matematica Discreta" "1111776" "2012.1" "20" "7.8"
"Matematica Discreta" "1111376" "2011.2" "70" "3.8"
"Matematica Discreta" "1111376" "2012.1" "80" "3.8"
"Matematica Discreta" "1111376" "2012.2" "30" "7"
"Matematica Discreta" "111180" "2011.2" "70" "3.8"
"Matematica Discreta" "111180" "2012.1" "40" "6.1"
"Matematica Discreta" "1111777" "2011.2" "40" "6.2"
"Matematica Discreta" "1111684" "2011.2" "30" "7"
"Matematica Discreta" "1111724" "2011.2" "50" "5.5"
"Matematica Discreta" "1111307" "2011.2" "50" "5.1"
"Matematica Discreta" "1111384" "2011.2" "30" "7.1"
"Matematica Discreta" "1111395" "2011.2" "40" "5.9"
"Matematica Discreta" "1111588" "2011.2" "30" "7"
"Matematica Discreta" "1111440" "2011.2" "50" "5.3"
"Matematica Discreta" "1111134" "2011.1" "60" "4.3"
"Matematica Discreta" "1111134" "2011.2" "20" "7.2"
"Matematica Discreta" "111188" "2012.1" "30" "7.1"
"Matematica Discreta" "111193" "2011.2" "20" "7.5"
"Matematica Discreta" "1112613" "2012.1" "80" "3.9"
"Matematica Discreta" "1112613" "2012.2" "40" "5.7"
"Matematica Discreta" "1112761" "2012.1" "90" "3.5"
"Matematica Discreta" "1112761" "2012.2" "90" "1.3"
"Matematica Discreta" "1112468" "2012.2" "20" "7.3"
"Matematica Discreta" "1112637" "2012.1" "70" "4.2"
"Matematica Discreta" "1112637" "2012.2" "40" "5.8"
"Matematica Discreta" "1112257" "2012.2" "50" "4.6"
"Matematica Discreta" "1112627" "2011.2" "40" "6.2"
"Matematica Discreta" "112111" "2012.2" "10" "7.9"
"Matematica Discreta" "1121267" "2012.2" "40" "5.5"
"Matematica Discreta" "1121755" "2012.2" "40" "5.8"
"Matematica Discreta" "112168" "2012.2" "50" "5.4"
"Matematica Discreta" "112171" "2012.2" "90" "1.7"
"Matematica Discreta" "1121119" "2012.2" "40" "5.9"
"Matematica Discreta" "1121786" "2012.2" "10" "8.4"
"Matematica Discreta" "1121542" "2012.2" "40" "5.8"
"Matematica Discreta" "1121159" "2012.2" "90" "0.9"
"Matematica Discreta" "1092112" "2011.1" "100" "0.1"
"Matematica Discreta" "1092317" "2011.1" "100" "0.9"
"Matematica Discreta" "1092441" "2011.1" "80" "3.3"
"Matematica Discreta" "1101372" "2011.1" "70" "3.6"
"Matematica Discreta" "1101548" "2011.2" "70" "4.1"
"Matematica Discreta" "1102366" "2011.2" "100" "0.2"
"Matematica Discreta" "1102291" "2011.2" "70" "3.9"
"Matematica Discreta" "1102291" "2012.1" "90" "2.7"
"Matematica Discreta" "110230" "2011.1" "90" "2.7"
"Matematica Discreta" "110230" "2012.1" "60" "5.1"
"Matematica Discreta" "1102139" "2011.2" "60" "5"
"Matematica Discreta" "1102534" "2011.2" "60" "5"
"Matematica Discreta" "1102464" "2011.2" "50" "5.2"
"Matematica Discreta" "1102208" "2012.1" "70" "4.5"
"Matematica Discreta" "1102208" "2012.2" "40" "5.8"
"Matematica Discreta" "1102719" "2011.2" "90" "2.6"
"Matematica Discreta" "110295" "2012.1" "40" "6.2"
"Matematica Discreta" "1102612" "2012.1" "80" "4"
"Matematica Discreta" "1102177" "2012.2" "80" "2.7"
"Matematica Discreta" "1102270" "2011.2" "90" "2.6"
"Matematica Discreta" "111113" "2011.2" "80" "2.9"
"Matematica Discreta" "111113" "2012.1" "30" "6.8"
"Matematica Discreta" "1111389" "2011.2" "40" "5.9"
"Matematica Discreta" "1111238" "2011.2" "80" "2.8"
"Matematica Discreta" "111192" "2011.2" "70" "3.8"
"Matematica Discreta" "111192" "2012.1" "60" "5.3"
"Matematica Discreta" "1111533" "2011.2" "20" "7.3"
"Matematica Discreta" "111139" "2011.2" "90" "1.9"
"Matematica Discreta" "111139" "2012.1" "70" "4.3"
"Matematica Discreta" "111128" "2011.2" "80" "2.8"
"Matematica Discreta" "111128" "2012.2" "100" "0"
"Matematica Discreta" "1111736" "2011.2" "20" "7.6"
"Matematica Discreta" "1111472" "2011.2" "10" "8.1"
"Matematica Discreta" "1111426" "2011.2" "90" "1.7"
"Matematica Discreta" "1111397" "2011.2" "50" "5.2"
"Matematica Discreta" "111160" "2011.2" "0" "9.2"
"Matematica Discreta" "111198" "2011.2" "10" "8"
"Matematica Discreta" "1111504" "2011.2" "60" "5"
"Matematica Discreta" "1111124" "2011.2" "80" "3.2"
"Matematica Discreta" "1111715" "2011.2" "10" "8.1"
"Matematica Discreta" "1111198" "2011.2" "60" "5"
"Matematica Discreta" "1111721" "2012.2" "100" "0"
"Matematica Discreta" "1112726" "2012.1" "30" "7.1"
"Matematica Discreta" "1112500" "2012.1" "20" "7.6"
"Matematica Discreta" "1112218" "2012.1" "70" "4.4"
"Matematica Discreta" "1112218" "2012.2" "90" "0.5"
"Matematica Discreta" "1112284" "2012.2" "70" "3.6"
"Matematica Discreta" "1112780" "2012.2" "90" "0.6"
"Matematica Discreta" "1112286" "2012.2" "40" "5.7"
"Matematica Discreta" "1112248" "2012.1" "20" "7.8"
"Matematica Discreta" "1112660" "2012.1" "20" "7.5"
"Matematica Discreta" "111243" "2012.1" "30" "7.1"
"Matematica Discreta" "111225" "2012.1" "20" "7.5"
"Matematica Discreta" "1112781" "2012.1" "60" "5"
"Matematica Discreta" "1112489" "2012.1" "40" "6.1"
"Matematica Discreta" "1112388" "2012.1" "20" "7.3"
"Matematica Discreta" "1112239" "2012.1" "10" "8.1"
"Matematica Discreta" "1112363" "2012.1" "90" "3.4"
"Matematica Discreta" "1112543" "2012.2" "30" "6.3"
"Matematica Discreta" "1112494" "2012.1" "100" "2.5"
"Matematica Discreta" "1112494" "2012.2" "70" "3.3"
"Matematica Discreta" "1112456" "2012.1" "80" "3.8"
"Matematica Discreta" "1112456" "2012.2" "60" "3.9"
"Matematica Discreta" "1112448" "2012.1" "30" "7"
"Matematica Discreta" "1112549" "2012.1" "30" "6.8"
"Matematica Discreta" "1112784" "2012.1" "40" "6.3"
"Matematica Discreta" "1112649" "2012.1" "50" "5.8"
"Matematica Discreta" "1112680" "2012.1" "10" "7.9"
"Matematica Discreta" "1112206" "2012.2" "10" "8.1"
"Matematica Discreta" "1112125" "2012.2" "80" "2.8"
"Matematica Discreta" "1112193" "2012.2" "80" "2.8"
"Matematica Discreta" "1112690" "2012.2" "20" "7.8"
"Matematica Discreta" "1112328" "2012.1" "60" "5.2"
"Matematica Discreta" "1112180" "2012.1" "60" "5"
"Matematica Discreta" "1112256" "2012.1" "20" "7.6"
"Matematica Discreta" "1112235" "2012.1" "50" "5.6"
"Matematica Discreta" "1112604" "2012.1" "50" "5.7"
"Matematica Discreta" "1112611" "2012.1" "40" "6"
"Matematica Discreta" "1112445" "2012.2" "70" "3.6"
"Matematica Discreta" "1121269" "2012.2" "60" "4.3"
"Matematica Discreta" "1121791" "2012.2" "30" "7.1"
"Matematica Discreta" "1121602" "2012.2" "30" "7"
"Matematica Discreta" "1121674" "2012.2" "40" "5.5"
"Matematica Discreta" "1121524" "2012.2" "30" "7"
"Matematica Discreta" "1121581" "2012.2" "20" "7.7"
"Matematica Discreta" "1121713" "2012.2" "60" "4.2"
"Matematica Discreta" "112182" "2012.2" "10" "8.2"
"Matematica Discreta" "112116" "2012.2" "30" "6.2"
"Matematica Discreta" "1121787" "2012.2" "0" "9.2"
"Matematica Discreta" "1121592" "2012.2" "60" "4.5"
"Matematica Discreta" "1121361" "2012.2" "30" "6.8"
"Matematica Discreta" "1121505" "2012.2" "90" "0.7"
"Matematica Discreta" "112176" "2012.2" "30" "7.1"
"Matematica Discreta" "1121429" "2012.2" "0" "9.2"
"Matematica Discreta" "1121106" "2012.2" "10" "9"
"Matematica Discreta" "1121562" "2012.2" "30" "7.1"
"Matematica Discreta" "1121455" "2012.2" "40" "6.1"
"Matematica Discreta" "112184" "2012.2" "30" "7.1"
"Matematica Discreta" "1121633" "2012.2" "0" "9.4"
"Matematica Discreta" "1121491" "2012.2" "80" "3.2"
"Matematica Discreta" "1121140" "2012.2" "10" "8.9"
"Matematica Discreta" "1121243" "2012.2" "50" "5"
"Matematica Discreta" "1121348" "2012.2" "90" "0.5"
"Matematica Discreta" "1121111" "2012.2" "90" "0.7"
"Matematica Discreta" "1121570" "2012.2" "20" "7.5"
"Matematica Discreta" "1121773" "2012.2" "20" "7.5"
"Matematica Discreta" "1121644" "2012.2" "20" "7.6"
"Matematica Discreta" "1121568" "2012.2" "20" "7.5"
"Matematica Discreta" "1121698" "2012.2" "30" "6.3"
"Matematica Discreta" "1121432" "2012.2" "90" "0.5"
"Matematica Discreta" "112194" "2012.2" "0" "9.5"
"Matematica Discreta" "1121233" "2012.2" "20" "7.3"
"Matematica Discreta" "1121350" "2012.2" "50" "5.1"
"Matematica Discreta" "1121760" "2012.2" "10" "7.9"
"Matematica Discreta" "1121594" "2012.2" "50" "4.6"
"Matematica Discreta" "1121319" "2012.2" "80" "2.6"
"Matematica Discreta" "1121529" "2012.2" "70" "3.7"
"Matematica Discreta" "112172" "2012.2" "50" "5.2"
"Matematica Discreta" "1121564" "2012.2" "70" "3.5"
"Matematica Discreta" "1121405" "2012.2" "40" "6.1"
"Matematica Discreta" "1121630" "2012.2" "100" "0"
"Matematica Discreta" "1121298" "2012.2" "40" "5.9"
"Matematica Discreta" "1121422" "2012.1" "0" "8.9"
"Matematica Discreta" "1121584" "2012.2" "10" "8.4"
"Matematica Discreta" "1121324" "2012.2" "80" "2.7"
"Matematica Discreta" "1121716" "2012.2" "60" "4.2"
"Matematica Discreta" "1121496" "2012.2" "70" "3.5"
"Matematica Discreta" "1122717" "2012.2" "60" "4"
"Matematica Discreta" "1101722" "2011.1" "20" "7"
"Matematica Discreta" "1102475" "2011.1" "20" "7"
"Matematica Discreta" "1102640" "2011.1" "50" "5"
"Matematica Discreta" "1102635" "2011.1" "0" "8.6"
"Matematica Discreta" "1102120" "2011.1" "20" "7.2"
"Matematica Discreta" "1102775" "2011.1" "40" "5.6"
"Matematica Discreta" "1102541" "2011.2" "50" "5.5"
"Matematica Discreta" "110226" "2011.1" "90" "2"
"Matematica Discreta" "1102561" "2011.2" "60" "5"
"Matematica Discreta" "1102522" "2011.2" "60" "4.4"
"Matematica Discreta" "1102522" "2012.1" "100" "1.4"
"Matematica Discreta" "1102554" "2011.1" "50" "5.1"
"Matematica Discreta" "1102779" "2011.1" "50" "4.7"
"Matematica Discreta" "1102779" "2011.2" "20" "7.3"
"Matematica Discreta" "1111302" "2012.1" "50" "5.5"
"Matematica Discreta" "112132" "2012.1" "70" "4.4"
"Matematica Discreta" "112132" "2012.2" "80" "3"
"Matematica Discreta" "1092559" "2011.1" "70" "3.8"
"Matematica Discreta" "1092559" "2012.2" "20" "7.4"
"Matematica Discreta" "1092749" "2011.1" "20" "7.3"
"Matematica Discreta" "1102342" "2011.1" "20" "7.3"
"Matematica Discreta" "1102341" "2011.1" "40" "5.7"
"Matematica Discreta" "1102678" "2011.1" "60" "4.6"
"Matematica Discreta" "1102678" "2011.2" "20" "7.3"
"Matematica Discreta" "1102657" "2011.2" "80" "3.6"
"Matematica Discreta" "1111663" "2012.1" "50" "5.4"
"Matematica Discreta" "1121188" "2012.1" "50" "5.4"
"Matematica Discreta" "1122137" "2012.2" "80" "2.4"
"Matematica Discreta" "1122255" "2012.2" "50" "5"
"Matematica Discreta" "1092276" "2011.1" "70" "4.2"
"Matematica Discreta" "1101499" "2011.1" "90" "1.4"
"Matematica Discreta" "1111712" "2011.2" "100" "1.4"
"Matematica Discreta" "1112222" "2012.2" "100" "0"
"Matematica Discreta" "1121161" "2012.1" "0" "9.4"
"Matematica Discreta" "1111396" "2011.2" "90" "2.4"
"Matematica Discreta" "1111396" "2012.1" "60" "5.1"
"Matematica Discreta" "1111608" "2012.2" "100" "0"
"Matematica Discreta" "1121471" "2012.1" "0" "10"
"Matematica Discreta" "1092123" "2011.1" "70" "4.1"
"Matematica Discreta" "1101502" "2011.1" "30" "6.1"
"Matematica Discreta" "1111430" "2012.1" "90" "3.6"
"Matematica Discreta" "1111443" "2011.1" "10" "7.4"
"Matematica Discreta" "109227" "2011.1" "90" "1.1"
"Matematica Discreta" "1121327" "2012.1" "50" "5.8"
"Matematica Discreta" "1121599" "2012.1" "30" "6.5"
"Matematica Discreta" "1122433" "2012.2" "70" "3.6"
"Matematica Discreta" "1121185" "2012.2" "100" "0"
"Matematica Discreta" "1122199" "2012.2" "40" "5.6"
"Matematica Discreta" "1121699" "2012.2" "90" "0.5"
"Matematica Discreta" "1121260" "2012.1" "20" "7.5"
"Matematica Discreta" "1121138" "2012.2" "100" "0.2"
"Metodologia Cientifica" "1091230" "2012.1" "20" "8.1"
"Metodologia Cientifica" "1092380" "2012.2" "40" "7.9"
"Metodologia Cientifica" "1092355" "2012.2" "60" "7.5"
"Metodologia Cientifica" "11012" "2012.2" "90" "7"
"Metodologia Cientifica" "1092427" "2012.2" "50" "7.8"
"Metodologia Cientifica" "109245" "2012.1" "10" "8.2"
"Metodologia Cientifica" "1092288" "2012.2" "90" "7"
"Metodologia Cientifica" "1101295" "2012.2" "90" "7"
"Metodologia Cientifica" "1101682" "2012.2" "0" "8.9"
"Metodologia Cientifica" "1101669" "2012.2" "30" "8"
"Metodologia Cientifica" "1101771" "2012.2" "10" "8.7"
"Metodologia Cientifica" "1101379" "2012.2" "90" "7"
"Metodologia Cientifica" "1091665" "2011.2" "10" "8.1"
"Metodologia Cientifica" "109164" "2012.1" "90" "6.5"
"Metodologia Cientifica" "109187" "2012.1" "70" "6.9"
"Metodologia Cientifica" "1091631" "2012.1" "50" "7.6"
"Metodologia Cientifica" "1091577" "2012.1" "80" "6.7"
"Metodologia Cientifica" "1091720" "2011.2" "40" "7.9"
"Metodologia Cientifica" "1091756" "2011.2" "90" "5"
"Metodologia Cientifica" "1091557" "2011.2" "20" "8"
"Metodologia Cientifica" "1091414" "2011.2" "60" "7.5"
"Metodologia Cientifica" "1091671" "2011.2" "0" "8.5"
"Metodologia Cientifica" "1091733" "2011.2" "0" "8.5"
"Metodologia Cientifica" "1091648" "2012.1" "50" "7.7"
"Metodologia Cientifica" "1091300" "2012.1" "90" "6.1"
"Metodologia Cientifica" "1091530" "2012.1" "30" "7.9"
"Metodologia Cientifica" "1091476" "2012.1" "30" "8"
"Metodologia Cientifica" "1091150" "2012.1" "0" "9.6"
"Metodologia Cientifica" "1091744" "2011.2" "10" "8.1"
"Metodologia Cientifica" "1091565" "2011.2" "80" "7.4"
"Metodologia Cientifica" "1091461" "2011.2" "20" "8"
"Metodologia Cientifica" "1091490" "2012.1" "10" "8.7"
"Metodologia Cientifica" "10928" "2012.2" "90" "7"
"Metodologia Cientifica" "1092275" "2012.1" "40" "7.8"
