"disciplina" "matricula" "periodo" "competencia" "media"
"Fundamentos de Fisica Classica" "101534" "2011.1" "60" "5.3"
"Fundamentos de Fisica Classica" "101253" "2012.1" "80" "0.7"
"Fundamentos de Fisica Classica" "101458" "2011.1" "30" "6.6"
"Fundamentos de Fisica Classica" "101290" "2011.1" "50" "5.9"
"Fundamentos de Fisica Classica" "101130" "2011.2" "40" "5.2"
"Fundamentos de Fisica Classica" "101166" "2011.1" "70" "5.1"
"Fundamentos de Fisica Classica" "102202" "2011.2" "50" "4.2"
"Fundamentos de Fisica Classica" "102202" "2012.1" "70" "0.8"
"Fundamentos de Fisica Classica" "102202" "2012.2" "90" "2.5"
"Fundamentos de Fisica Classica" "10277" "2012.1" "100" "0"
"Fundamentos de Fisica Classica" "102308" "2012.1" "100" "0"
"Fundamentos de Fisica Classica" "102639" "2011.2" "50" "4.6"
"Fundamentos de Fisica Classica" "102639" "2012.1" "80" "0.4"
"Fundamentos de Fisica Classica" "102572" "2012.1" "100" "0"
"Fundamentos de Fisica Classica" "102572" "2012.2" "80" "3.2"
"Fundamentos de Fisica Classica" "102168" "2011.2" "50" "4.1"
"Fundamentos de Fisica Classica" "102168" "2012.1" "70" "0.8"
"Fundamentos de Fisica Classica" "102408" "2011.1" "40" "6.3"
"Fundamentos de Fisica Classica" "102209" "2011.1" "10" "7.7"
"Fundamentos de Fisica Classica" "102608" "2012.2" "60" "4.1"
"Fundamentos de Fisica Classica" "102549" "2011.1" "10" "7.3"
"Fundamentos de Fisica Classica" "10279" "2011.1" "30" "6.6"
"Fundamentos de Fisica Classica" "102303" "2011.1" "30" "6.4"
"Fundamentos de Fisica Classica" "102773" "2011.2" "90" "2.5"
"Fundamentos de Fisica Classica" "102773" "2012.1" "100" "0"
"Fundamentos de Fisica Classica" "102773" "2012.2" "30" "7.3"
"Fundamentos de Fisica Classica" "102235" "2011.1" "10" "7.8"
"Fundamentos de Fisica Classica" "102160" "2011.1" "60" "5.6"
"Fundamentos de Fisica Classica" "102419" "2011.1" "70" "5.1"
"Fundamentos de Fisica Classica" "102361" "2011.1" "50" "5.7"
"Fundamentos de Fisica Classica" "102448" "2011.1" "30" "6.9"
"Fundamentos de Fisica Classica" "1022" "2011.1" "30" "6.7"
"Fundamentos de Fisica Classica" "102268" "2011.2" "60" "3.7"
"Fundamentos de Fisica Classica" "102268" "2012.1" "40" "2.2"
"Fundamentos de Fisica Classica" "102268" "2012.2" "50" "5.1"
"Fundamentos de Fisica Classica" "102586" "2011.1" "10" "7.8"
"Fundamentos de Fisica Classica" "102259" "2011.2" "80" "2.8"
"Fundamentos de Fisica Classica" "102259" "2012.1" "100" "0"
"Fundamentos de Fisica Classica" "102707" "2011.2" "60" "3.7"
"Fundamentos de Fisica Classica" "102707" "2012.1" "100" "0"
"Fundamentos de Fisica Classica" "102721" "2012.2" "30" "6.8"
"Fundamentos de Fisica Classica" "10238" "2011.1" "70" "5"
"Fundamentos de Fisica Classica" "102678" "2011.1" "70" "5.1"
"Fundamentos de Fisica Classica" "102541" "2011.2" "50" "5"
"Fundamentos de Fisica Classica" "102365" "2011.2" "70" "3.3"
"Fundamentos de Fisica Classica" "102365" "2012.1" "100" "0"
"Fundamentos de Fisica Classica" "102118" "2011.1" "60" "5.5"
"Fundamentos de Fisica Classica" "102402" "2011.1" "60" "5.6"
"Fundamentos de Fisica Classica" "111732" "2011.2" "10" "7.5"
"Fundamentos de Fisica Classica" "111210" "2012.1" "40" "2.4"
"Fundamentos de Fisica Classica" "111210" "2012.2" "40" "6.4"
"Fundamentos de Fisica Classica" "111315" "2011.2" "0" "8"
"Fundamentos de Fisica Classica" "111129" "2011.2" "0" "7.7"
"Fundamentos de Fisica Classica" "111480" "2012.1" "80" "0.7"
"Fundamentos de Fisica Classica" "111662" "2011.2" "30" "5.7"
"Fundamentos de Fisica Classica" "11176" "2012.1" "0" "7.8"
"Fundamentos de Fisica Classica" "111558" "2012.1" "90" "0.1"
"Fundamentos de Fisica Classica" "111558" "2012.2" "80" "3"
"Fundamentos de Fisica Classica" "111504" "2011.2" "0" "8"
"Fundamentos de Fisica Classica" "111163" "2011.2" "10" "7.5"
"Fundamentos de Fisica Classica" "111459" "2011.2" "90" "0.8"
"Fundamentos de Fisica Classica" "111459" "2012.1" "90" "0.3"
"Fundamentos de Fisica Classica" "111459" "2012.2" "20" "7.9"
"Fundamentos de Fisica Classica" "111301" "2012.1" "100" "0"
"Fundamentos de Fisica Classica" "111301" "2012.2" "30" "7.2"
"Fundamentos de Fisica Classica" "111663" "2011.2" "60" "3.8"
"Fundamentos de Fisica Classica" "111663" "2012.1" "80" "0.5"
"Fundamentos de Fisica Classica" "111663" "2012.2" "20" "7.9"
"Fundamentos de Fisica Classica" "11156" "2011.2" "20" "6.4"
"Fundamentos de Fisica Classica" "111497" "2012.1" "70" "0.9"
"Fundamentos de Fisica Classica" "111243" "2011.2" "10" "7.2"
"Fundamentos de Fisica Classica" "111755" "2012.1" "20" "4.5"
"Fundamentos de Fisica Classica" "111755" "2012.2" "20" "7.8"
"Fundamentos de Fisica Classica" "111106" "2011.2" "30" "5.6"
"Fundamentos de Fisica Classica" "111687" "2012.1" "90" "0.2"
"Fundamentos de Fisica Classica" "111687" "2012.2" "20" "7.6"
"Fundamentos de Fisica Classica" "111111" "2012.1" "40" "2.5"
"Fundamentos de Fisica Classica" "111111" "2012.2" "40" "6.5"
"Fundamentos de Fisica Classica" "111249" "2011.1" "90" "0.7"
"Fundamentos de Fisica Classica" "111249" "2011.2" "30" "5.5"
"Fundamentos de Fisica Classica" "111660" "2012.1" "100" "0"
"Fundamentos de Fisica Classica" "111305" "2011.2" "30" "5.7"
"Fundamentos de Fisica Classica" "111336" "2011.2" "30" "5.6"
"Fundamentos de Fisica Classica" "111298" "2012.1" "100" "0"
"Fundamentos de Fisica Classica" "111298" "2012.2" "30" "7"
"Fundamentos de Fisica Classica" "111188" "2011.2" "40" "5.3"
"Fundamentos de Fisica Classica" "111369" "2012.1" "40" "2.5"
"Fundamentos de Fisica Classica" "111369" "2012.2" "40" "6.6"
"Fundamentos de Fisica Classica" "111171" "2011.2" "10" "7.2"
"Fundamentos de Fisica Classica" "111647" "2011.2" "40" "5.1"
"Fundamentos de Fisica Classica" "111469" "2011.1" "80" "4.2"
"Fundamentos de Fisica Classica" "111469" "2011.2" "40" "5.3"
"Fundamentos de Fisica Classica" "111161" "2012.1" "100" "0"
"Fundamentos de Fisica Classica" "111161" "2012.2" "70" "3.8"
"Fundamentos de Fisica Classica" "111147" "2012.1" "30" "2.9"
"Fundamentos de Fisica Classica" "111147" "2012.2" "20" "7.8"
"Fundamentos de Fisica Classica" "112323" "2012.1" "20" "3.4"
"Fundamentos de Fisica Classica" "112323" "2012.2" "60" "4.4"
"Fundamentos de Fisica Classica" "112167" "2012.2" "20" "7.5"
"Fundamentos de Fisica Classica" "112736" "2012.1" "80" "0.5"
"Fundamentos de Fisica Classica" "112736" "2012.2" "60" "4.4"
"Fundamentos de Fisica Classica" "112218" "2012.2" "80" "2.9"
"Fundamentos de Fisica Classica" "112751" "2012.1" "50" "1.8"
"Fundamentos de Fisica Classica" "12170" "2012.2" "30" "7.2"
"Fundamentos de Fisica Classica" "092333" "2012.1" "100" "0"
"Fundamentos de Fisica Classica" "102258" "2012.1" "100" "0"
"Fundamentos de Fisica Classica" "102583" "2012.1" "100" "0"
"Fundamentos de Fisica Classica" "102583" "2012.2" "80" "2.9"
"Fundamentos de Fisica Classica" "102698" "2012.1" "60" "1.4"
"Fundamentos de Fisica Classica" "102728" "2012.1" "100" "0"
"Fundamentos de Fisica Classica" "102728" "2012.2" "90" "2.4"
"Fundamentos de Fisica Classica" "102536" "2012.1" "100" "0"
"Fundamentos de Fisica Classica" "102731" "2012.1" "70" "0.8"
"Fundamentos de Fisica Classica" "111400" "2012.1" "30" "3"
"Fundamentos de Fisica Classica" "111400" "2012.2" "30" "7"
"Fundamentos de Fisica Classica" "111427" "2011.2" "40" "5.1"
"Fundamentos de Fisica Classica" "111591" "2011.2" "20" "5.8"
"Fundamentos de Fisica Classica" "111220" "2011.2" "10" "7"
"Fundamentos de Fisica Classica" "111485" "2012.1" "100" "0"
"Fundamentos de Fisica Classica" "111485" "2012.2" "70" "3.7"
"Fundamentos de Fisica Classica" "11151" "2011.2" "0" "8"
"Fundamentos de Fisica Classica" "111610" "2011.2" "10" "7"
"Fundamentos de Fisica Classica" "111667" "2011.2" "70" "3.3"
"Fundamentos de Fisica Classica" "111667" "2012.1" "10" "5.4"
"Fundamentos de Fisica Classica" "111346" "2012.1" "70" "1.2"
"Fundamentos de Fisica Classica" "111346" "2012.2" "50" "5.3"
"Fundamentos de Fisica Classica" "111425" "2011.2" "90" "0.8"
"Fundamentos de Fisica Classica" "111425" "2012.1" "90" "0.3"
"Fundamentos de Fisica Classica" "112332" "2012.1" "60" "1.7"
"Fundamentos de Fisica Classica" "112332" "2012.2" "20" "7.5"
"Fundamentos de Fisica Classica" "112467" "2012.1" "100" "0"
"Fundamentos de Fisica Classica" "112711" "2012.2" "50" "5.1"
"Fundamentos de Fisica Classica" "112516" "2012.1" "0" "6.4"
"Fundamentos de Fisica Classica" "112623" "2012.1" "100" "0"
"Fundamentos de Fisica Classica" "112623" "2012.2" "30" "7.3"
"Fundamentos de Fisica Classica" "112681" "2012.1" "30" "2.7"
"Fundamentos de Fisica Classica" "112765" "2012.1" "40" "2.4"
"Fundamentos de Fisica Classica" "112254" "2012.1" "100" "0"
"Fundamentos de Fisica Classica" "112254" "2012.2" "60" "4.3"
"Fundamentos de Fisica Classica" "112452" "2012.1" "90" "0.1"
"Fundamentos de Fisica Classica" "112452" "2012.2" "20" "7.5"
"Fundamentos de Fisica Classica" "112525" "2012.1" "70" "0.8"
"Fundamentos de Fisica Classica" "112525" "2012.2" "20" "7.9"
"Fundamentos de Fisica Classica" "112518" "2012.2" "70" "3.7"
"Fundamentos de Fisica Classica" "112444" "2012.2" "90" "2.6"
"Fundamentos de Fisica Classica" "112520" "2012.1" "100" "0"
"Fundamentos de Fisica Classica" "112274" "2012.1" "100" "0"
"Fundamentos de Fisica Classica" "112274" "2012.2" "0" "9.2"
"Fundamentos de Fisica Classica" "112777" "2012.2" "70" "3.5"
"Fundamentos de Fisica Classica" "112729" "2012.1" "60" "1.3"
"Fundamentos de Fisica Classica" "112729" "2012.2" "0" "9.2"
"Fundamentos de Fisica Classica" "11278" "2012.2" "40" "6.5"
"Fundamentos de Fisica Classica" "11223" "2012.2" "30" "7"
"Fundamentos de Fisica Classica" "112216" "2012.2" "90" "2.7"
"Fundamentos de Fisica Classica" "112551" "2012.1" "90" "0.1"
"Fundamentos de Fisica Classica" "112551" "2012.2" "30" "7.3"
"Fundamentos de Fisica Classica" "11216" "2012.2" "40" "6.3"
"Fundamentos de Fisica Classica" "112579" "2012.2" "100" "1.5"
"Fundamentos de Fisica Classica" "121199" "2012.2" "30" "7"
"Fundamentos de Fisica Classica" "121704" "2012.2" "0" "8.9"
"Fundamentos de Fisica Classica" "121602" "2012.2" "10" "8.2"
"Fundamentos de Fisica Classica" "121276" "2012.2" "50" "5"
"Fundamentos de Fisica Classica" "12166" "2012.2" "20" "7.9"
"Fundamentos de Fisica Classica" "121152" "2012.2" "0" "9"
"Fundamentos de Fisica Classica" "121643" "2012.2" "10" "8.6"
"Fundamentos de Fisica Classica" "121686" "2012.2" "20" "7.9"
"Fundamentos de Fisica Classica" "121594" "2012.2" "60" "4.2"
"Fundamentos de Fisica Classica" "121102" "2012.2" "30" "7"
"Fundamentos de Fisica Classica" "121179" "2012.2" "0" "8.9"
"Fundamentos de Fisica Classica" "121436" "2012.2" "20" "7.9"
"Fundamentos de Fisica Classica" "121180" "2012.2" "50" "5.2"
"Fundamentos de Fisica Classica" "121257" "2012.2" "10" "8.2"
"Fundamentos de Fisica Classica" "121429" "2012.2" "10" "8.2"
"Fundamentos de Fisica Classica" "121309" "2012.2" "10" "8.2"
"Fundamentos de Fisica Classica" "121780" "2012.2" "10" "8.2"
"Fundamentos de Fisica Classica" "121237" "2012.2" "0" "9"
"Fundamentos de Fisica Classica" "121263" "2012.2" "20" "7.8"
"Fundamentos de Fisica Classica" "121796" "2012.2" "30" "7.2"
"Fundamentos de Fisica Classica" "121284" "2012.2" "0" "8.9"
"Fundamentos de Fisica Classica" "121401" "2012.2" "30" "7"
"Fundamentos de Fisica Classica" "121189" "2012.2" "40" "6.3"
"Fundamentos de Fisica Classica" "121774" "2012.2" "0" "9"
"Fundamentos de Fisica Classica" "121420" "2012.2" "30" "7.3"
"Fundamentos de Fisica Classica" "121515" "2012.2" "20" "7.8"
"Fundamentos de Fisica Classica" "121636" "2012.2" "30" "7.2"
"Fundamentos de Fisica Classica" "121642" "2012.2" "20" "7.5"
"Fundamentos de Fisica Classica" "121538" "2012.2" "30" "7.3"
"Fundamentos de Fisica Classica" "121300" "2012.2" "100" "0.9"
"Fundamentos de Fisica Classica" "121595" "2012.2" "10" "8.4"
"Fundamentos de Fisica Classica" "10118" "2011.1" "20" "7.1"
"Fundamentos de Fisica Classica" "102206" "2011.1" "20" "7.2"
"Fundamentos de Fisica Classica" "102273" "2011.1" "60" "5.6"
"Fundamentos de Fisica Classica" "112319" "2011.2" "60" "4"
"Fundamentos de Fisica Classica" "112319" "2012.1" "10" "5.1"
"Fundamentos de Fisica Classica" "102455" "2011.2" "70" "3.2"
"Fundamentos de Fisica Classica" "102455" "2012.1" "50" "2.1"
"Fundamentos de Fisica Classica" "102455" "2012.2" "80" "2.9"
"Fundamentos de Fisica Classica" "102720" "2011.1" "50" "5.9"
"Fundamentos de Fisica Classica" "112521" "2011.2" "30" "5.7"
"Fundamentos de Fisica Classica" "121246" "2012.1" "80" "0.5"
"Fundamentos de Fisica Classica" "121246" "2012.2" "80" "3"
"Fundamentos de Fisica Classica" "102294" "2011.2" "40" "5.3"
"Fundamentos de Fisica Classica" "12296" "2012.2" "50" "5"
"Fundamentos de Fisica Classica" "102390" "2012.1" "100" "0"
"Fundamentos de Fisica Classica" "102575" "2011.2" "40" "5.2"
"Fundamentos de Fisica Classica" "102709" "2011.2" "70" "3.2"
"Fundamentos de Fisica Classica" "102709" "2012.1" "100" "0"
"Fundamentos de Fisica Classica" "102644" "2011.2" "70" "3.4"
"Fundamentos de Fisica Classica" "102644" "2012.2" "30" "7"
"Fundamentos de Fisica Classica" "102404" "2011.2" "40" "5.1"
"Fundamentos de Fisica Classica" "092208" "2011.1" "50" "5.8"
"Fundamentos de Fisica Classica" "102304" "2011.1" "0" "8"
"Fundamentos de Fisica Classica" "102676" "2011.1" "80" "3"
"Fundamentos de Fisica Classica" "102676" "2011.2" "80" "3.1"
"Fundamentos de Fisica Classica" "102676" "2012.1" "20" "4"
"Fundamentos de Fisica Classica" "102676" "2012.2" "20" "7.8"
"Fundamentos de Fisica Classica" "102631" "2011.1" "90" "2.2"
"Fundamentos de Fisica Classica" "102631" "2011.2" "90" "2.5"
"Fundamentos de Fisica Classica" "102473" "2011.1" "90" "2.9"
"Fundamentos de Fisica Classica" "102506" "2011.1" "90" "1.2"
"Fundamentos de Fisica Classica" "102506" "2011.2" "100" "0.3"
"Fundamentos de Fisica Classica" "102675" "2011.1" "80" "3.8"
"Fundamentos de Fisica Classica" "102675" "2011.2" "40" "5.2"
"Fundamentos de Fisica Classica" "111447" "2012.1" "70" "0.9"
"Fundamentos de Fisica Classica" "1217" "2012.1" "60" "1.7"
"Fundamentos de Fisica Classica" "1217" "2012.2" "80" "3.2"
"Fundamentos de Fisica Classica" "122229" "2012.2" "50" "5"
"Fundamentos de Fisica Classica" "122511" "2012.2" "90" "2.4"
"Fundamentos de Fisica Classica" "092697" "2011.1" "50" "5.7"
"Fundamentos de Fisica Classica" "092464" "2011.1" "70" "5.1"
"Fundamentos de Fisica Classica" "101651" "2011.1" "20" "7.2"
"Fundamentos de Fisica Classica" "112475" "2011.2" "40" "5.1"
"Fundamentos de Fisica Classica" "092482" "2011.1" "100" "0.1"
"Fundamentos de Fisica Classica" "121683" "2012.1" "100" "0"
"Fundamentos de Fisica Classica" "121178" "2012.1" "100" "0"
"Fundamentos de Fisica Classica" "121474" "2012.2" "10" "8.4"
"Fundamentos de Fisica Classica" "122535" "2012.2" "30" "7"
"Fundamentos de Fisica Classica" "122634" "2012.2" "90" "2.5"
"Fundamentos de Fisica Moderna" "082181" "2011.1" "80" "8"
"Fundamentos de Fisica Moderna" "091417" "2011.1" "80" "8"
"Fundamentos de Fisica Moderna" "09199" "2011.2" "30" "8.2"
"Fundamentos de Fisica Moderna" "092768" "2011.1" "50" "8.7"
"Fundamentos de Fisica Moderna" "09215" "2011.1" "30" "9.2"
"Fundamentos de Fisica Moderna" "092377" "2011.1" "10" "9.8"
"Fundamentos de Fisica Moderna" "092571" "2011.1" "10" "9.7"
"Fundamentos de Fisica Moderna" "102306" "2011.2" "50" "7.9"
"Fundamentos de Fisica Moderna" "10245" "2011.2" "40" "8"
"Fundamentos de Fisica Moderna" "111512" "2012.1" "10" "9.1"
"Fundamentos de Fisica Moderna" "121415" "2012.1" "80" "6"
"Fundamentos de Fisica Moderna" "121266" "2012.1" "100" "1.3"
"Fundamentos de Fisica Moderna" "121266" "2012.2" "20" "9.7"
"Fundamentos de Fisica Moderna" "082614" "2011.1" "40" "8.8"
"Fundamentos de Fisica Moderna" "09211" "2011.1" "30" "9.2"
"Fundamentos de Fisica Moderna" "09275" "2011.1" "60" "8.3"
"Fundamentos de Fisica Moderna" "0923" "2011.2" "30" "8.2"
"Fundamentos de Fisica Moderna" "092665" "2012.1" "10" "9.2"
"Fundamentos de Fisica Moderna" "101144" "2011.1" "80" "7.7"
"Fundamentos de Fisica Moderna" "101523" "2011.1" "80" "7.7"
"Fundamentos de Fisica Moderna" "101339" "2011.1" "0" "10"
"Fundamentos de Fisica Moderna" "10130" "2011.1" "50" "8.7"
"Fundamentos de Fisica Moderna" "101132" "2011.2" "20" "8.3"
"Fundamentos de Fisica Moderna" "101329" "2011.1" "0" "10"
"Fundamentos de Fisica Moderna" "10194" "2011.1" "30" "9.2"
"Fundamentos de Fisica Moderna" "101431" "2011.1" "80" "8"
"Fundamentos de Fisica Moderna" "101192" "2012.1" "90" "5"
"Fundamentos de Fisica Moderna" "101483" "2011.1" "0" "10"
"Fundamentos de Fisica Moderna" "101496" "2011.1" "0" "10"
"Fundamentos de Fisica Moderna" "101136" "2011.1" "60" "8.3"
"Fundamentos de Fisica Moderna" "10117" "2011.1" "40" "9"
"Fundamentos de Fisica Moderna" "101324" "2011.1" "60" "8.3"
"Fundamentos de Fisica Moderna" "10161" "2012.1" "70" "7"
"Fundamentos de Fisica Moderna" "101724" "2011.1" "40" "8.8"
"Fundamentos de Fisica Moderna" "101316" "2011.1" "10" "9.7"
"Fundamentos de Fisica Moderna" "101781" "2011.2" "80" "7.2"
"Fundamentos de Fisica Moderna" "101545" "2011.1" "70" "8.2"
"Fundamentos de Fisica Moderna" "101621" "2012.1" "60" "7.2"
"Fundamentos de Fisica Moderna" "101739" "2011.1" "20" "9.3"
"Fundamentos de Fisica Moderna" "101169" "2011.1" "50" "8.7"
"Fundamentos de Fisica Moderna" "101397" "2011.1" "0" "10"
"Fundamentos de Fisica Moderna" "101661" "2011.1" "60" "8.3"
"Fundamentos de Fisica Moderna" "101393" "2011.1" "30" "9.2"
"Fundamentos de Fisica Moderna" "101215" "2011.1" "60" "8.3"
"Fundamentos de Fisica Moderna" "101673" "2011.1" "60" "8.3"
"Fundamentos de Fisica Moderna" "10174" "2011.1" "0" "10"
"Fundamentos de Fisica Moderna" "101251" "2011.1" "90" "7.5"
"Fundamentos de Fisica Moderna" "101797" "2012.1" "60" "7.5"
"Fundamentos de Fisica Moderna" "101392" "2011.1" "10" "9.7"
"Fundamentos de Fisica Moderna" "101125" "2011.1" "80" "7.7"
"Fundamentos de Fisica Moderna" "101351" "2012.1" "90" "5"
"Fundamentos de Fisica Moderna" "101748" "2011.2" "0" "9"
"Fundamentos de Fisica Moderna" "101616" "2011.2" "70" "7.4"
"Fundamentos de Fisica Moderna" "101534" "2012.1" "50" "7.6"
"Fundamentos de Fisica Moderna" "101130" "2012.1" "20" "8.9"
"Fundamentos de Fisica Moderna" "102408" "2012.1" "30" "8.3"
"Fundamentos de Fisica Moderna" "102209" "2012.1" "30" "8.3"
"Fundamentos de Fisica Moderna" "102549" "2012.1" "20" "8.8"
"Fundamentos de Fisica Moderna" "10279" "2012.1" "50" "7.8"
"Fundamentos de Fisica Moderna" "102303" "2011.2" "40" "8"
"Fundamentos de Fisica Moderna" "102235" "2011.2" "20" "8.3"
"Fundamentos de Fisica Moderna" "102419" "2011.2" "10" "8.7"
"Fundamentos de Fisica Moderna" "102361" "2011.2" "20" "8.3"
"Fundamentos de Fisica Moderna" "102448" "2011.2" "30" "8.2"
"Fundamentos de Fisica Moderna" "1022" "2012.1" "40" "8.2"
"Fundamentos de Fisica Moderna" "102586" "2011.2" "50" "7.8"
"Fundamentos de Fisica Moderna" "102118" "2011.2" "20" "8.3"
"Fundamentos de Fisica Moderna" "102402" "2012.2" "40" "9.3"
"Fundamentos de Fisica Moderna" "111732" "2012.1" "30" "8.5"
"Fundamentos de Fisica Moderna" "111315" "2012.1" "20" "8.8"
"Fundamentos de Fisica Moderna" "111129" "2012.1" "50" "7.6"
"Fundamentos de Fisica Moderna" "111662" "2012.1" "10" "9.1"
"Fundamentos de Fisica Moderna" "11176" "2012.2" "60" "9"
"Fundamentos de Fisica Moderna" "111504" "2012.1" "0" "9.5"
"Fundamentos de Fisica Moderna" "111163" "2012.1" "20" "8.6"
"Fundamentos de Fisica Moderna" "11156" "2012.1" "20" "8.8"
"Fundamentos de Fisica Moderna" "111243" "2012.1" "50" "7.9"
"Fundamentos de Fisica Moderna" "111451" "2011.2" "90" "7.1"
"Fundamentos de Fisica Moderna" "111106" "2012.2" "60" "9"
"Fundamentos de Fisica Moderna" "111249" "2012.1" "70" "7.1"
"Fundamentos de Fisica Moderna" "111305" "2012.2" "60" "9"
"Fundamentos de Fisica Moderna" "111336" "2012.1" "10" "9"
"Fundamentos de Fisica Moderna" "111188" "2012.1" "40" "8"
"Fundamentos de Fisica Moderna" "111171" "2012.1" "40" "8.1"
"Fundamentos de Fisica Moderna" "111469" "2012.1" "60" "7.2"
"Fundamentos de Fisica Moderna" "112712" "2011.2" "90" "7"
"Fundamentos de Fisica Moderna" "12149" "2012.1" "90" "5.6"
"Fundamentos de Fisica Moderna" "111427" "2012.1" "10" "9.2"
"Fundamentos de Fisica Moderna" "111591" "2012.1" "30" "8.3"
"Fundamentos de Fisica Moderna" "111220" "2012.2" "0" "9.8"
"Fundamentos de Fisica Moderna" "11151" "2012.1" "10" "9.2"
"Fundamentos de Fisica Moderna" "111610" "2012.1" "30" "8.3"
"Fundamentos de Fisica Moderna" "111667" "2012.2" "80" "8.7"
"Fundamentos de Fisica Moderna" "072582" "2011.1" "80" "7.7"
"Fundamentos de Fisica Moderna" "072201" "2011.1" "80" "7.7"
"Fundamentos de Fisica Moderna" "081142" "2011.1" "80" "7.7"
"Fundamentos de Fisica Moderna" "091328" "2011.1" "10" "9.7"
"Fundamentos de Fisica Moderna" "09186" "2011.1" "40" "8.8"
"Fundamentos de Fisica Moderna" "091405" "2012.1" "90" "3.2"
"Fundamentos de Fisica Moderna" "091405" "2012.2" "20" "9.7"
"Fundamentos de Fisica Moderna" "091112" "2011.1" "40" "8.8"
"Fundamentos de Fisica Moderna" "091227" "2011.1" "80" "8"
"Fundamentos de Fisica Moderna" "091669" "2011.1" "60" "8.3"
"Fundamentos de Fisica Moderna" "092719" "2011.1" "20" "9.5"
"Fundamentos de Fisica Moderna" "10118" "2011.2" "60" "7.7"
"Fundamentos de Fisica Moderna" "101783" "2011.1" "60" "8.3"
"Fundamentos de Fisica Moderna" "101730" "2011.1" "60" "8.5"
"Fundamentos de Fisica Moderna" "102206" "2011.2" "10" "8.5"
"Fundamentos de Fisica Moderna" "102273" "2012.2" "40" "9.3"
"Fundamentos de Fisica Moderna" "10247" "2011.2" "30" "8.2"
"Fundamentos de Fisica Moderna" "111414" "2011.1" "50" "8.7"
"Fundamentos de Fisica Moderna" "111217" "2011.1" "20" "9.3"
"Fundamentos de Fisica Moderna" "111509" "2011.1" "50" "8.7"
"Fundamentos de Fisica Moderna" "112319" "2012.2" "20" "9.7"
"Fundamentos de Fisica Moderna" "121648" "2012.1" "70" "7"
"Fundamentos de Fisica Moderna" "121353" "2012.1" "90" "5"
"Fundamentos de Fisica Moderna" "091689" "2011.1" "60" "8.3"
"Fundamentos de Fisica Moderna" "091592" "2011.2" "30" "8.1"
"Fundamentos de Fisica Moderna" "092213" "2012.1" "80" "5.8"
"Fundamentos de Fisica Moderna" "092576" "2011.1" "60" "8.3"
"Fundamentos de Fisica Moderna" "111655" "2011.1" "60" "8.3"
"Fundamentos de Fisica Moderna" "112195" "2012.2" "80" "8.7"
"Fundamentos de Fisica Moderna" "112521" "2012.1" "60" "7.4"
"Fundamentos de Fisica Moderna" "112527" "2012.2" "80" "8.7"
"Fundamentos de Fisica Moderna" "121758" "2012.1" "80" "6.9"
"Fundamentos de Fisica Moderna" "102404" "2012.2" "40" "9.3"
"Fundamentos de Fisica Moderna" "092208" "2012.2" "60" "9"
"Fundamentos de Fisica Moderna" "102304" "2011.2" "10" "8.5"
"Fundamentos de Fisica Moderna" "092236" "2011.1" "60" "8.3"
"Fundamentos de Fisica Moderna" "111426" "2011.1" "60" "8.3"
"Fundamentos de Fisica Moderna" "121684" "2012.2" "0" "9.8"
"Fundamentos de Fisica Moderna" "111193" "2011.1" "90" "7"
"Fundamentos de Fisica Moderna" "121718" "2012.1" "0" "10"
"Fundamentos de Fisica Moderna" "092599" "2011.1" "60" "8.3"
"Fundamentos de Fisica Moderna" "092629" "2011.1" "60" "8.3"
"Fundamentos de Fisica Moderna" "101651" "2011.2" "70" "7.6"
"Fundamentos de Fisica Moderna" "101341" "2011.1" "80" "8"
"Fundamentos de Fisica Moderna" "101292" "2011.1" "60" "8.3"
"Fundamentos de Fisica Moderna" "11185" "2011.1" "60" "8.3"
"Fundamentos de Fisica Moderna" "112475" "2012.1" "40" "8"
"Futsal" "072703" "2012.2" "30" "9.5"
"Futsal" "07243" "2011.2" "20" "9.5"
"Futsal" "092752" "2011.2" "50" "8.5"
"Futsal" "101299" "2011.2" "0" "10"
"Futsal" "1121" "2012.2" "0" "9.9"
"Futsal" "101621" "2011.2" "0" "10"
"Futsal" "101534" "2012.1" "20" "9.5"
"Futsal" "10277" "2012.1" "0" "9.9"
"Futsal" "102541" "2012.1" "0" "9.9"
"Futsal" "102402" "2012.2" "70" "9"
"Futsal" "102793" "2011.1" "0" "10"
"Futsal" "102269" "2011.1" "30" "9.5"
"Futsal" "112467" "2012.1" "80" "8.5"
"Futsal" "072584" "2011.2" "50" "8.5"
"Futsal" "072632" "2011.2" "0" "10"
"Futsal" "072239" "2012.1" "0" "9.9"
"Futsal" "072133" "2011.2" "20" "9.5"
"Futsal" "08169" "2011.2" "30" "9"
"Futsal" "081252" "2011.2" "70" "7.5"
"Futsal" "081766" "2012.1" "50" "9"
"Futsal" "101312" "2011.2" "20" "9.5"
"Futsal" "102720" "2012.1" "20" "9.5"
"Futsal" "11198" "2011.1" "70" "9"
"Futsal" "122708" "2012.2" "30" "9.5"
"Futsal" "102294" "2011.1" "0" "10"
"Futsal" "072326" "2011.2" "30" "9"
"Futsal" "102390" "2011.2" "80" "7"
"Futsal" "102575" "2011.1" "30" "9.5"
"Futsal" "092208" "2011.1" "70" "9"
"Futsal" "102304" "2012.1" "50" "9"
"Gerencia da Informacao" "101255" "2011.1" "50" "5.7"
