"disciplina" "matricula" "competencia"
"Lab. de Programacao II" "111110090" "10"
"Lab. de Programacao II" "111110091" "60"
"Lab. de Programacao II" "111110092" "20"
"Lab. de Programacao II" "111110103" "10"
"Lab. de Programacao II" "111110114" "20"
"Lab. de Programacao II" "111110118" "20"
"Lab. de Programacao II" "111110121" "20"
"Lab. de Programacao II" "111110126" "20"
"Lab. de Programacao II" "111110127" "20"
"Lab. de Programacao II" "111110128" "30"
"Lab. de Programacao II" "111110135" "20"
"Lab. de Programacao II" "111110898" "40"
"Lab. de Programacao II" "111110900" "70"
"Lab. de Programacao II" "111110905" "60"
"Lab. de Programacao II" "111110907" "60"
"Lab. de Programacao II" "111110911" "50"
"Lab. de Programacao II" "111110912" "30"
"Lab. de Programacao II" "111110922" "50"
"Lab. de Programacao II" "111110928" "20"
"Lab. de Programacao II" "111110929" "40"
"Lab. de Programacao II" "111110931" "60"
"Lab. de Programacao II" "111110939" "30"
"Lab. de Programacao II" "111150283" "30"
"Lab. de Programacao II" "111150493" "50"
"Lab. de Programacao II" "111150551" "30"
"Lab. de Programacao II" "111210081" "80"
"Lab. de Programacao II" "111210393" "30"
"Lab. de Programacao II" "111210396" "80"
"Lab. de Programacao II" "111210417" "30"
"Lab. de Programacao II" "111210658" "90"
"Lab. de Programacao II" "111210659" "40"
"Lab. de Programacao II" "112110036" "20"
"Lab. de Programacao II" "112110096" "30"
"Lab. de Programacao II" "112110912" "40"
"Lab. de Programacao II" "112110924" "30"
"Lab. de Programacao II" "112110955" "50"
"Lab. de Programacao II" "112110958" "70"
"Lab. de Programacao II" "109210474" "80"
"Lab. de Programacao II" "110110048" "30"
"Lab. de Programacao II" "110110063" "90"
"Lab. de Programacao II" "110110107" "30"
"Lab. de Programacao II" "110210069" "100"
"Lab. de Programacao II" "110210081" "50"
"Lab. de Programacao II" "110210108" "20"
"Lab. de Programacao II" "110210109" "100"
"Lab. de Programacao II" "110210111" "80"
"Lab. de Programacao II" "110210113" "70"
"Lab. de Programacao II" "110210115" "50"
"Lab. de Programacao II" "110210381" "80"
"Lab. de Programacao II" "110210384" "90"
"Lab. de Programacao II" "110210385" "80"
"Lab. de Programacao II" "110210393" "60"
"Lab. de Programacao II" "110210495" "80"
"Lab. de Programacao II" "110210557" "70"
"Lab. de Programacao II" "110210614" "90"
"Lab. de Programacao II" "110210639" "50"
"Lab. de Programacao II" "111110063" "30"
"Lab. de Programacao II" "111110066" "70"
"Lab. de Programacao II" "111110070" "80"
"Lab. de Programacao II" "111110087" "90"
"Lab. de Programacao II" "111110100" "20"
"Lab. de Programacao II" "111110113" "100"
"Lab. de Programacao II" "111110116" "100"
"Lab. de Programacao II" "111110120" "100"
"Lab. de Programacao II" "111110130" "20"
"Lab. de Programacao II" "111110895" "10"
"Lab. de Programacao II" "111110919" "30"
"Lab. de Programacao II" "111110921" "10"
"Lab. de Programacao II" "111110925" "30"
"Lab. de Programacao II" "111110926" "30"
"Lab. de Programacao II" "111110935" "20"
"Lab. de Programacao II" "111110940" "70"
"Lab. de Programacao II" "111110941" "30"
"Lab. de Programacao II" "111150282" "60"
"Lab. de Programacao II" "111150494" "30"
"Lab. de Programacao II" "111210050" "20"
"Lab. de Programacao II" "111210056" "40"
"Lab. de Programacao II" "111210098" "100"
"Lab. de Programacao II" "111210391" "30"
"Lab. de Programacao II" "111210398" "80"
"Lab. de Programacao II" "111210400" "20"
"Lab. de Programacao II" "111210407" "50"
"Lab. de Programacao II" "111210410" "20"
"Lab. de Programacao II" "111210411" "10"
"Lab. de Programacao II" "111210412" "70"
"Lab. de Programacao II" "111210413" "30"
"Lab. de Programacao II" "111210414" "40"
"Lab. de Programacao II" "111210421" "40"
"Lab. de Programacao II" "111210422" "30"
"Lab. de Programacao II" "111210423" "70"
"Lab. de Programacao II" "111210426" "70"
"Lab. de Programacao II" "111210428" "80"
"Lab. de Programacao II" "111210434" "30"
"Lab. de Programacao II" "111210438" "40"
"Lab. de Programacao II" "111210441" "80"
"Lab. de Programacao II" "111210442" "20"
"Lab. de Programacao II" "111210445" "30"
"Lab. de Programacao II" "111210448" "30"
"Lab. de Programacao II" "111210451" "30"
"Lab. de Programacao II" "111210452" "30"
"Lab. de Programacao II" "111210653" "30"
"Lab. de Programacao II" "111210665" "60"
"Lab. de Programacao II" "111210669" "70"
"Lab. de Programacao II" "111210792" "20"
"Lab. de Programacao II" "111210796" "20"
"Lab. de Programacao II" "111210870" "50"
"Lab. de Programacao II" "111210872" "10"
"Lab. de Programacao II" "111210951" "10"
"Lab. de Programacao II" "111210952" "80"
"Lab. de Programacao II" "111250014" "10"
"Lab. de Programacao II" "112110001" "30"
"Lab. de Programacao II" "112110002" "30"
"Lab. de Programacao II" "112110019" "30"
"Lab. de Programacao II" "112110020" "20"
"Lab. de Programacao II" "112110024" "50"
"Lab. de Programacao II" "112110039" "30"
"Lab. de Programacao II" "112110044" "20"
"Lab. de Programacao II" "112110047" "40"
"Lab. de Programacao II" "112110048" "10"
"Lab. de Programacao II" "112110051" "40"
"Lab. de Programacao II" "112110055" "20"
"Lab. de Programacao II" "112110068" "10"
"Lab. de Programacao II" "112110071" "20"
"Lab. de Programacao II" "112110076" "20"
"Lab. de Programacao II" "112110081" "20"
"Lab. de Programacao II" "112110083" "20"
"Lab. de Programacao II" "112110089" "20"
"Lab. de Programacao II" "112110090" "10"
"Lab. de Programacao II" "112110092" "60"
"Lab. de Programacao II" "112110094" "10"
"Lab. de Programacao II" "112110101" "30"
"Lab. de Programacao II" "112110929" "0"
"Lab. de Programacao II" "112110936" "20"
"Lab. de Programacao II" "112110938" "20"
"Lab. de Programacao II" "112110940" "10"
"Lab. de Programacao II" "112110941" "10"
"Lab. de Programacao II" "112110943" "10"
"Lab. de Programacao II" "112110945" "0"
"Lab. de Programacao II" "112110947" "20"
"Lab. de Programacao II" "112110948" "20"
"Lab. de Programacao II" "112110949" "20"
"Lab. de Programacao II" "112110956" "20"
"Lab. de Programacao II" "112110960" "60"
"Lab. de Programacao II" "112110961" "30"
"Lab. de Programacao II" "112150455" "20"
"Lab. de Programacao II" "112150735" "20"
"Lab. de Programacao II" "112150922" "80"
"Lab. de Programacao II" "112190043" "20"
"Lab. de Programacao II" "112190146" "30"
"Lab. de Programacao II" "112190148" "20"
"Lab. de Programacao II" "110110087" "50"
"Lab. de Programacao II" "110210114" "20"
"Lab. de Programacao II" "110210526" "0"
"Lab. de Programacao II" "110210047" "10"
"Lab. de Programacao II" "110210091" "20"
"Lab. de Programacao II" "111110073" "20"
"Lab. de Programacao II" "110210494" "40"
"Lab. de Programacao II" "112210642" "50"
"Lab. de Programacao II" "110210067" "80"
"Lab. de Programacao II" "110210073" "20"
"Lab. de Programacao II" "110210095" "50"
"Lab. de Programacao II" "110210097" "10"
"Lab. de Programacao II" "110210388" "10"
"Lab. de Programacao II" "111110892" "40"
"Lab. de Programacao II" "112150448" "80"
"Lab. de Programacao II" "109210050" "70"
"Lab. de Programacao II" "109210291" "60"
"Lab. de Programacao II" "109210294" "40"
"Lab. de Programacao II" "110210052" "20"
"Lab. de Programacao II" "110210105" "30"
"Lab. de Programacao II" "110210129" "0"
"Lab. de Programacao II" "110210395" "40"
"Lab. de Programacao II" "110210580" "90"
"Lab. de Programacao II" "111110119" "60"
"Lab. de Programacao II" "112150736" "70"
"Lab. de Programacao II" "109210290" "50"
"Lab. de Programacao II" "112110103" "0"
"Lab. de Programacao II" "111110124" "50"
"Lab. de Programacao II" "112110875" "0"
"Lab. de Programacao II" "110110057" "50"
"Lab. de Programacao II" "111210399" "20"
"Lab. de Programacao II" "109210287" "90"
"Lab. de Programacao II" "112110084" "50"
"Lab. de Programacao II" "111210949" "80"
"Lab. de Programacao II" "109110030" "70"
"Lab. de Programacao II" "109210296" "50"
"Lab. de Programacao II" "110110126" "90"
"Lab. de Programacao II" "110210527" "10"
"Lab. de Programacao II" "111150291" "70"
"Leitura e Producao de Textos" "111210079" "10"
"Leitura e Producao de Textos" "111210392" "10"
"Leitura e Producao de Textos" "111210397" "30"
"Leitura e Producao de Textos" "111210401" "30"
"Leitura e Producao de Textos" "111210430" "40"
"Leitura e Producao de Textos" "111210660" "30"
"Leitura e Producao de Textos" "111210787" "60"
"Leitura e Producao de Textos" "112110043" "30"
"Leitura e Producao de Textos" "112110934" "70"
"Leitura e Producao de Textos" "112190042" "30"
"Leitura e Producao de Textos" "111110064" "50"
"Leitura e Producao de Textos" "111110071" "10"
"Leitura e Producao de Textos" "111110103" "20"
"Leitura e Producao de Textos" "111110128" "40"
"Leitura e Producao de Textos" "111110931" "20"
"Leitura e Producao de Textos" "111210081" "30"
"Leitura e Producao de Textos" "111210393" "40"
"Leitura e Producao de Textos" "111210396" "60"
"Leitura e Producao de Textos" "111210416" "20"
"Leitura e Producao de Textos" "111210417" "40"
"Leitura e Producao de Textos" "111210658" "60"
"Leitura e Producao de Textos" "111210659" "40"
"Leitura e Producao de Textos" "112110036" "10"
"Leitura e Producao de Textos" "112110050" "40"
"Leitura e Producao de Textos" "112110085" "40"
"Leitura e Producao de Textos" "112110096" "60"
"Leitura e Producao de Textos" "112110912" "20"
"Leitura e Producao de Textos" "112110924" "60"
"Leitura e Producao de Textos" "112110955" "40"
"Leitura e Producao de Textos" "112110958" "40"
"Leitura e Producao de Textos" "111110113" "60"
"Leitura e Producao de Textos" "111110116" "40"
"Leitura e Producao de Textos" "111110120" "50"
"Leitura e Producao de Textos" "111110915" "30"
"Leitura e Producao de Textos" "111110935" "40"
"Leitura e Producao de Textos" "111110940" "20"
"Leitura e Producao de Textos" "111150279" "20"
"Leitura e Producao de Textos" "111150494" "40"
"Leitura e Producao de Textos" "111210049" "40"
"Leitura e Producao de Textos" "111210050" "40"
"Leitura e Producao de Textos" "111210055" "40"
"Leitura e Producao de Textos" "111210056" "20"
"Leitura e Producao de Textos" "111210062" "50"
"Leitura e Producao de Textos" "111210068" "90"
"Leitura e Producao de Textos" "111210080" "60"
"Leitura e Producao de Textos" "111210085" "20"
"Leitura e Producao de Textos" "111210096" "30"
"Leitura e Producao de Textos" "111210098" "40"
"Leitura e Producao de Textos" "111210102" "60"
"Leitura e Producao de Textos" "111210391" "40"
"Leitura e Producao de Textos" "111210398" "30"
"Leitura e Producao de Textos" "111210400" "20"
"Leitura e Producao de Textos" "111210403" "60"
"Leitura e Producao de Textos" "111210405" "50"
"Leitura e Producao de Textos" "111210407" "60"
"Leitura e Producao de Textos" "111210410" "40"
"Leitura e Producao de Textos" "111210411" "30"
"Leitura e Producao de Textos" "111210412" "30"
"Leitura e Producao de Textos" "111210413" "40"
"Leitura e Producao de Textos" "111210414" "30"
"Leitura e Producao de Textos" "111210415" "80"
"Leitura e Producao de Textos" "111210421" "50"
"Leitura e Producao de Textos" "111210422" "30"
"Leitura e Producao de Textos" "111210423" "20"
"Leitura e Producao de Textos" "111210426" "40"
"Leitura e Producao de Textos" "111210428" "30"
"Leitura e Producao de Textos" "111210433" "20"
"Leitura e Producao de Textos" "111210434" "40"
"Leitura e Producao de Textos" "111210438" "30"
"Leitura e Producao de Textos" "111210441" "20"
"Leitura e Producao de Textos" "111210442" "20"
"Leitura e Producao de Textos" "111210445" "20"
"Leitura e Producao de Textos" "111210446" "30"
"Leitura e Producao de Textos" "111210448" "30"
"Leitura e Producao de Textos" "111210451" "30"
"Leitura e Producao de Textos" "111210452" "20"
"Leitura e Producao de Textos" "111210653" "20"
"Leitura e Producao de Textos" "111210656" "30"
"Leitura e Producao de Textos" "111210661" "40"
"Leitura e Producao de Textos" "111210663" "60"
"Leitura e Producao de Textos" "111210665" "30"
"Leitura e Producao de Textos" "111210669" "60"
"Leitura e Producao de Textos" "111210792" "20"
"Leitura e Producao de Textos" "111210794" "50"
"Leitura e Producao de Textos" "111210796" "20"
"Leitura e Producao de Textos" "111210841" "50"
"Leitura e Producao de Textos" "111210870" "50"
"Leitura e Producao de Textos" "111210872" "40"
"Leitura e Producao de Textos" "111210873" "30"
"Leitura e Producao de Textos" "111210885" "30"
"Leitura e Producao de Textos" "111210943" "50"
"Leitura e Producao de Textos" "111210947" "30"
"Leitura e Producao de Textos" "111210951" "30"
"Leitura e Producao de Textos" "111250009" "30"
"Leitura e Producao de Textos" "111250014" "20"
"Leitura e Producao de Textos" "111250017" "40"
"Leitura e Producao de Textos" "112110001" "40"
"Leitura e Producao de Textos" "112110002" "30"
"Leitura e Producao de Textos" "112110019" "30"
"Leitura e Producao de Textos" "112110020" "10"
"Leitura e Producao de Textos" "112110024" "40"
"Leitura e Producao de Textos" "112110025" "20"
"Leitura e Producao de Textos" "112110039" "10"
"Leitura e Producao de Textos" "112110044" "30"
"Leitura e Producao de Textos" "112110047" "40"
"Leitura e Producao de Textos" "112110048" "10"
"Leitura e Producao de Textos" "112110051" "40"
"Leitura e Producao de Textos" "112110055" "30"
"Leitura e Producao de Textos" "112110057" "20"
"Leitura e Producao de Textos" "112110068" "40"
"Leitura e Producao de Textos" "112110071" "10"
"Leitura e Producao de Textos" "112110076" "0"
"Leitura e Producao de Textos" "112110081" "30"
"Leitura e Producao de Textos" "112110083" "20"
"Leitura e Producao de Textos" "112110089" "30"
"Leitura e Producao de Textos" "112110090" "0"
"Leitura e Producao de Textos" "112110092" "60"
"Leitura e Producao de Textos" "112110094" "30"
"Leitura e Producao de Textos" "112110101" "50"
"Leitura e Producao de Textos" "112110106" "40"
"Leitura e Producao de Textos" "112110108" "50"
"Leitura e Producao de Textos" "112110917" "30"
"Leitura e Producao de Textos" "112110923" "60"
"Leitura e Producao de Textos" "112110929" "10"
"Leitura e Producao de Textos" "112110936" "10"
"Leitura e Producao de Textos" "112110937" "20"
"Leitura e Producao de Textos" "112110938" "40"
"Leitura e Producao de Textos" "112110940" "10"
"Leitura e Producao de Textos" "112110941" "0"
"Leitura e Producao de Textos" "112110943" "30"
"Leitura e Producao de Textos" "112110944" "90"
"Leitura e Producao de Textos" "112110945" "0"
"Leitura e Producao de Textos" "112110947" "30"
"Leitura e Producao de Textos" "112110948" "30"
"Leitura e Producao de Textos" "112110949" "10"
"Leitura e Producao de Textos" "112110954" "60"
"Leitura e Producao de Textos" "112110956" "60"
"Leitura e Producao de Textos" "112110960" "20"
"Leitura e Producao de Textos" "112150439" "50"
"Leitura e Producao de Textos" "112150451" "40"
"Leitura e Producao de Textos" "112150453" "30"
"Leitura e Producao de Textos" "112150455" "60"
"Leitura e Producao de Textos" "112150725" "30"
"Leitura e Producao de Textos" "112150726" "10"
"Leitura e Producao de Textos" "112150728" "30"
"Leitura e Producao de Textos" "112150735" "40"
"Leitura e Producao de Textos" "112150916" "40"
"Leitura e Producao de Textos" "112150921" "20"
"Leitura e Producao de Textos" "112150922" "20"
"Leitura e Producao de Textos" "112190043" "30"
"Leitura e Producao de Textos" "112190146" "40"
"Leitura e Producao de Textos" "112210041" "30"
"Leitura e Producao de Textos" "112210045" "40"
"Leitura e Producao de Textos" "112210046" "20"
"Leitura e Producao de Textos" "112210056" "40"
"Leitura e Producao de Textos" "112210060" "60"
"Leitura e Producao de Textos" "112210065" "20"
"Leitura e Producao de Textos" "112210067" "50"
"Leitura e Producao de Textos" "112210068" "50"
"Leitura e Producao de Textos" "112210078" "60"
"Leitura e Producao de Textos" "112210079" "40"
"Leitura e Producao de Textos" "112210081" "30"
"Leitura e Producao de Textos" "112210086" "50"
"Leitura e Producao de Textos" "112210089" "40"
"Leitura e Producao de Textos" "112210094" "40"
"Leitura e Producao de Textos" "112210095" "60"
"Leitura e Producao de Textos" "112210096" "60"
"Leitura e Producao de Textos" "112210099" "30"
"Leitura e Producao de Textos" "112210100" "60"
"Leitura e Producao de Textos" "112210103" "40"
"Leitura e Producao de Textos" "112210105" "20"
"Leitura e Producao de Textos" "112210108" "40"
"Leitura e Producao de Textos" "112210112" "40"
"Leitura e Producao de Textos" "112210121" "20"
"Leitura e Producao de Textos" "112210122" "20"
"Leitura e Producao de Textos" "112210128" "30"
"Leitura e Producao de Textos" "112210425" "60"
"Leitura e Producao de Textos" "112210434" "20"
"Leitura e Producao de Textos" "112210436" "60"
"Leitura e Producao de Textos" "112210437" "60"
"Leitura e Producao de Textos" "112210439" "70"
"Leitura e Producao de Textos" "112210446" "80"
"Leitura e Producao de Textos" "112210449" "50"
"Leitura e Producao de Textos" "112210451" "40"
"Leitura e Producao de Textos" "112210453" "90"
"Leitura e Producao de Textos" "112210454" "30"
"Leitura e Producao de Textos" "112210456" "10"
"Leitura e Producao de Textos" "112210463" "30"
"Leitura e Producao de Textos" "112210464" "10"
"Leitura e Producao de Textos" "112210472" "70"
"Leitura e Producao de Textos" "112210479" "60"
"Leitura e Producao de Textos" "112210640" "50"
"Leitura e Producao de Textos" "112210647" "40"
"Leitura e Producao de Textos" "112210650" "40"
"Leitura e Producao de Textos" "112210653" "30"
"Leitura e Producao de Textos" "112210660" "30"
"Leitura e Producao de Textos" "112210666" "20"
"Leitura e Producao de Textos" "112210667" "100"
"Leitura e Producao de Textos" "112210668" "60"
"Leitura e Producao de Textos" "112210672" "60"
"Leitura e Producao de Textos" "112210777" "40"
"Leitura e Producao de Textos" "112210783" "40"
"Leitura e Producao de Textos" "112210788" "50"
"Leitura e Producao de Textos" "112210789" "60"
"Leitura e Producao de Textos" "112210790" "30"
"Leitura e Producao de Textos" "112210791" "30"
"Leitura e Producao de Textos" "112210796" "70"
"Leitura e Producao de Textos" "112210797" "60"
"Leitura e Producao de Textos" "112210869" "30"
"Leitura e Producao de Textos" "112210953" "50"
"Leitura e Producao de Textos" "112210993" "70"
"Leitura e Producao de Textos" "112211076" "40"
"Leitura e Producao de Textos" "112211094" "80"
"Leitura e Producao de Textos" "111210406" "30"
"Leitura e Producao de Textos" "112210077" "80"
"Leitura e Producao de Textos" "112210423" "60"
"Leitura e Producao de Textos" "112210480" "20"
"Leitura e Producao de Textos" "111210840" "40"
"Leitura e Producao de Textos" "112110103" "0"
"Leitura e Producao de Textos" "112210919" "40"
"Leitura e Producao de Textos" "112210442" "70"
"Leitura e Producao de Textos" "112110084" "30"
"Leitura e Producao de Textos" "112210476" "30"
"Leitura e Producao de Textos" "111210449" "20"
"Leitura e Producao de Textos" "112110003" "90"
"Leitura e Producao de Textos" "112110928" "60"
"Leitura e Producao de Textos" "112110933" "60"
"Leitura e Producao de Textos" "112110959" "40"
"Leitura e Producao de Textos" "112210920" "10"
"Leitura e Producao de Textos" "112210996" "60"
"Leitura e Producao de Textos" "112150445" "30"
"Leitura e Producao de Textos" "111210666" "20"
"Logica Matematica" "108210019" "80"
"Logica Matematica" "108210353" "50"
"Logica Matematica" "109110057" "80"
"Logica Matematica" "109150028" "80"
"Logica Matematica" "109210019" "60"
"Logica Matematica" "109210030" "40"
"Logica Matematica" "109210060" "20"
"Logica Matematica" "109210285" "30"
"Logica Matematica" "109210293" "80"
"Logica Matematica" "110110050" "90"
"Logica Matematica" "110210128" "70"
"Logica Matematica" "110210386" "20"
"Logica Matematica" "112110953" "100"
"Logica Matematica" "108210207" "90"
"Logica Matematica" "108210348" "100"
"Logica Matematica" "109110089" "50"
"Logica Matematica" "109210034" "20"
"Logica Matematica" "109210036" "20"
"Logica Matematica" "109210046" "70"
"Logica Matematica" "109210065" "10"
"Logica Matematica" "109210286" "10"
"Logica Matematica" "109210422" "80"
"Logica Matematica" "110110043" "80"
"Logica Matematica" "110110044" "80"
"Logica Matematica" "110110047" "0"
"Logica Matematica" "110110049" "30"
"Logica Matematica" "110110052" "20"
"Logica Matematica" "110110058" "20"
"Logica Matematica" "110110065" "90"
"Logica Matematica" "110110070" "50"
"Logica Matematica" "110110072" "40"
"Logica Matematica" "110110073" "40"
"Logica Matematica" "110110076" "40"
"Logica Matematica" "110110078" "10"
"Logica Matematica" "110110080" "70"
"Logica Matematica" "110110081" "20"
"Logica Matematica" "110110085" "50"
"Logica Matematica" "110110094" "10"
"Logica Matematica" "110110095" "30"
"Logica Matematica" "110110096" "80"
"Logica Matematica" "110110110" "10"
"Logica Matematica" "110110114" "40"
"Logica Matematica" "110110116" "30"
"Logica Matematica" "110110117" "20"
"Logica Matematica" "110110121" "40"
"Logica Matematica" "110110125" "0"
"Logica Matematica" "110110127" "40"
"Logica Matematica" "110110129" "40"
"Logica Matematica" "110110132" "40"
"Logica Matematica" "110110848" "60"
"Logica Matematica" "110110851" "40"
"Logica Matematica" "110110853" "20"
"Logica Matematica" "110110973" "50"
"Logica Matematica" "110110974" "100"
"Logica Matematica" "110150167" "40"
"Logica Matematica" "110210060" "30"
"Logica Matematica" "110210061" "30"
"Logica Matematica" "110210068" "40"
"Logica Matematica" "110210072" "30"
"Logica Matematica" "110210075" "40"
"Logica Matematica" "110210079" "80"
"Logica Matematica" "110210080" "60"
"Logica Matematica" "110210083" "30"
"Logica Matematica" "110210088" "20"
"Logica Matematica" "110210126" "70"
"Logica Matematica" "110210380" "80"
"Logica Matematica" "110210390" "50"
"Logica Matematica" "110210391" "60"
"Logica Matematica" "110210397" "40"
"Logica Matematica" "111110060" "30"
"Logica Matematica" "111110071" "0"
"Logica Matematica" "111110076" "20"
"Logica Matematica" "111110080" "50"
"Logica Matematica" "111110083" "10"
"Logica Matematica" "111110090" "20"
"Logica Matematica" "111110103" "30"
"Logica Matematica" "111110114" "20"
"Logica Matematica" "111110118" "60"
"Logica Matematica" "111110121" "30"
"Logica Matematica" "111110128" "20"
"Logica Matematica" "111110135" "70"
"Logica Matematica" "111110139" "50"
"Logica Matematica" "111110898" "30"
"Logica Matematica" "111110912" "40"
"Logica Matematica" "111110922" "60"
"Logica Matematica" "111110928" "80"
"Logica Matematica" "111110939" "20"
"Logica Matematica" "111150283" "40"
"Logica Matematica" "111150551" "40"
"Logica Matematica" "111210429" "40"
"Logica Matematica" "111210953" "80"
"Logica Matematica" "112110920" "40"
"Logica Matematica" "112110952" "20"
"Logica Matematica" "112150443" "10"
"Logica Matematica" "111110895" "40"
"Logica Matematica" "111110919" "70"
"Logica Matematica" "111110941" "50"
"Logica Matematica" "107110032" "60"
"Logica Matematica" "107210223" "70"
"Logica Matematica" "109110063" "0"
"Logica Matematica" "109110066" "40"
"Logica Matematica" "109110092" "60"
"Logica Matematica" "109110095" "90"
"Logica Matematica" "109110108" "40"
"Logica Matematica" "109150001" "30"
"Logica Matematica" "109150027" "40"
"Logica Matematica" "109150038" "40"
"Logica Matematica" "109210029" "60"
"Logica Matematica" "109210057" "80"
"Logica Matematica" "109210300" "0"
"Logica Matematica" "110110045" "80"
"Logica Matematica" "110110053" "70"
"Logica Matematica" "110110087" "30"
"Logica Matematica" "110210110" "70"
"Logica Matematica" "110210114" "40"
"Logica Matematica" "111110079" "40"
"Logica Matematica" "111110923" "40"
"Logica Matematica" "111210066" "60"
"Logica Matematica" "111210120" "40"
"Logica Matematica" "111210450" "70"
"Logica Matematica" "112110038" "60"
"Logica Matematica" "112150440" "70"
"Logica Matematica" "109110079" "70"
"Logica Matematica" "109110111" "60"
"Logica Matematica" "109110800" "90"
"Logica Matematica" "109210009" "60"
"Logica Matematica" "109210049" "60"
"Logica Matematica" "110210047" "20"
"Logica Matematica" "110210091" "60"
"Logica Matematica" "111110073" "30"
"Logica Matematica" "111110086" "80"
"Logica Matematica" "111210061" "40"
"Logica Matematica" "111210073" "70"
"Logica Matematica" "111210117" "80"
"Logica Matematica" "112110922" "50"
"Logica Matematica" "110210388" "30"
"Logica Matematica" "110210105" "40"
"Logica Matematica" "109210011" "60"
"Logica Matematica" "111210399" "40"
"Matematica Discreta" "109210051" "70"
"Matematica Discreta" "109210284" "80"
"Matematica Discreta" "110210102" "20"
"Matematica Discreta" "110210128" "50"
"Matematica Discreta" "110210386" "30"
"Matematica Discreta" "110210394" "60"
"Matematica Discreta" "110210615" "60"
"Matematica Discreta" "111110089" "20"
"Matematica Discreta" "111110133" "20"
"Matematica Discreta" "111210079" "10"
"Matematica Discreta" "111210392" "40"
"Matematica Discreta" "111210397" "80"
"Matematica Discreta" "111210401" "30"
"Matematica Discreta" "111210660" "70"
"Matematica Discreta" "112110043" "10"
"Matematica Discreta" "112190042" "60"
"Matematica Discreta" "109210014" "50"
"Matematica Discreta" "110110044" "10"
"Matematica Discreta" "110110047" "10"
"Matematica Discreta" "110110055" "60"
"Matematica Discreta" "110110062" "20"
"Matematica Discreta" "110110065" "20"
"Matematica Discreta" "110110073" "20"
"Matematica Discreta" "110110077" "50"
"Matematica Discreta" "110110079" "70"
"Matematica Discreta" "110110090" "40"
"Matematica Discreta" "110110104" "50"
"Matematica Discreta" "110110112" "30"
"Matematica Discreta" "110110122" "30"
"Matematica Discreta" "110110973" "40"
"Matematica Discreta" "110110979" "60"
"Matematica Discreta" "110150173" "50"
"Matematica Discreta" "110210041" "70"
"Matematica Discreta" "110210044" "30"
"Matematica Discreta" "110210046" "60"
"Matematica Discreta" "110210053" "30"
"Matematica Discreta" "110210058" "80"
"Matematica Discreta" "110210059" "60"
"Matematica Discreta" "110210060" "50"
"Matematica Discreta" "110210061" "40"
"Matematica Discreta" "110210066" "70"
"Matematica Discreta" "110210068" "30"
"Matematica Discreta" "110210072" "40"
"Matematica Discreta" "110210075" "50"
"Matematica Discreta" "110210078" "30"
"Matematica Discreta" "110210079" "30"
"Matematica Discreta" "110210080" "30"
"Matematica Discreta" "110210082" "40"
"Matematica Discreta" "110210083" "50"
"Matematica Discreta" "110210088" "20"
"Matematica Discreta" "110210092" "60"
"Matematica Discreta" "110210093" "50"
"Matematica Discreta" "110210107" "70"
"Matematica Discreta" "110210118" "40"
"Matematica Discreta" "110210130" "70"
"Matematica Discreta" "110210380" "50"
"Matematica Discreta" "110210390" "50"
"Matematica Discreta" "110210391" "50"
"Matematica Discreta" "110210392" "60"
"Matematica Discreta" "110210397" "50"
"Matematica Discreta" "110210560" "50"
"Matematica Discreta" "111110060" "30"
"Matematica Discreta" "111110064" "40"
"Matematica Discreta" "111110069" "50"
"Matematica Discreta" "111110071" "0"
"Matematica Discreta" "111110076" "0"
"Matematica Discreta" "111110080" "50"
"Matematica Discreta" "111110083" "20"
"Matematica Discreta" "111110090" "30"
"Matematica Discreta" "111110091" "50"
"Matematica Discreta" "111110092" "10"
"Matematica Discreta" "111110103" "30"
"Matematica Discreta" "111110114" "50"
"Matematica Discreta" "111110118" "20"
"Matematica Discreta" "111110121" "50"
"Matematica Discreta" "111110126" "20"
"Matematica Discreta" "111110127" "50"
"Matematica Discreta" "111110128" "20"
"Matematica Discreta" "111110135" "40"
"Matematica Discreta" "111110898" "20"
"Matematica Discreta" "111110900" "60"
"Matematica Discreta" "111110905" "70"
"Matematica Discreta" "111110907" "70"
"Matematica Discreta" "111110911" "40"
"Matematica Discreta" "111110912" "30"
"Matematica Discreta" "111110922" "50"
"Matematica Discreta" "111110928" "50"
"Matematica Discreta" "111110929" "30"
"Matematica Discreta" "111110931" "40"
"Matematica Discreta" "111110939" "30"
"Matematica Discreta" "111150283" "50"
"Matematica Discreta" "111150292" "60"
"Matematica Discreta" "111150493" "30"
"Matematica Discreta" "111150551" "20"
"Matematica Discreta" "111210393" "60"
"Matematica Discreta" "111210396" "70"
"Matematica Discreta" "111210417" "30"
"Matematica Discreta" "111210658" "60"
"Matematica Discreta" "111210659" "60"
"Matematica Discreta" "111210953" "40"
"Matematica Discreta" "112110036" "20"
"Matematica Discreta" "112110050" "50"
"Matematica Discreta" "112110085" "40"
"Matematica Discreta" "112110096" "50"
"Matematica Discreta" "112110100" "90"
"Matematica Discreta" "112110912" "40"
"Matematica Discreta" "112110924" "10"
"Matematica Discreta" "112110955" "40"
"Matematica Discreta" "112110958" "90"
"Matematica Discreta" "109210018" "100"
"Matematica Discreta" "109210026" "90"
"Matematica Discreta" "109210474" "70"
"Matematica Discreta" "110110098" "70"
"Matematica Discreta" "110110107" "60"
