"disciplina" "matricula" "competencia"
"Lab. de Engenharia de Software" "109110075" "10"
"Lab. de Engenharia de Software" "109110076" "10"
"Lab. de Engenharia de Software" "109110084" "40"
"Lab. de Engenharia de Software" "109110085" "10"
"Lab. de Engenharia de Software" "109110100" "60"
"Lab. de Engenharia de Software" "109110108" "70"
"Lab. de Engenharia de Software" "109110115" "60"
"Lab. de Engenharia de Software" "109110118" "10"
"Lab. de Engenharia de Software" "109110120" "60"
"Lab. de Engenharia de Software" "109110122" "20"
"Lab. de Engenharia de Software" "109110805" "90"
"Lab. de Engenharia de Software" "109110808" "80"
"Lab. de Engenharia de Software" "109150001" "50"
"Lab. de Engenharia de Software" "109150027" "80"
"Lab. de Engenharia de Software" "109150038" "50"
"Lab. de Engenharia de Software" "109210029" "70"
"Lab. de Engenharia de Software" "109210300" "80"
"Lab. de Engenharia de Software" "110110045" "100"
"Lab. de Engenharia de Software" "110110069" "50"
"Lab. de Engenharia de Software" "110110087" "90"
"Lab. de Engenharia de Software" "110110123" "80"
"Lab. de Engenharia de Software" "110210526" "90"
"Lab. de Engenharia de Software" "111110078" "20"
"Lab. de Engenharia de Software" "111110079" "70"
"Lab. de Engenharia de Software" "111110088" "70"
"Lab. de Engenharia de Software" "111110923" "50"
"Lab. de Engenharia de Software" "111210042" "50"
"Lab. de Engenharia de Software" "111210066" "60"
"Lab. de Engenharia de Software" "111210113" "50"
"Lab. de Engenharia de Software" "112110031" "70"
"Lab. de Engenharia de Software" "112110037" "70"
"Lab. de Engenharia de Software" "112110038" "40"
"Lab. de Engenharia de Software" "112110087" "70"
"Lab. de Engenharia de Software" "112110951" "90"
"Lab. de Engenharia de Software" "112210955" "30"
"Lab. de Engenharia de Software" "105210138" "40"
"Lab. de Engenharia de Software" "106210176" "100"
"Lab. de Engenharia de Software" "107210013" "10"
"Lab. de Engenharia de Software" "107210016" "0"
"Lab. de Engenharia de Software" "107210226" "0"
"Lab. de Engenharia de Software" "107210333" "10"
"Lab. de Engenharia de Software" "108110016" "0"
"Lab. de Engenharia de Software" "108110020" "0"
"Lab. de Engenharia de Software" "108210003" "40"
"Lab. de Engenharia de Software" "108210200" "30"
"Lab. de Engenharia de Software" "108210204" "30"
"Lab. de Engenharia de Software" "108210206" "20"
"Lab. de Engenharia de Software" "110110093" "0"
"Lab. de Engenharia de Software" "108210211" "30"
"Lab. de Engenharia de Software" "111110073" "90"
"Lab. de Engenharia de Software" "111110086" "60"
"Lab. de Engenharia de Software" "112210120" "70"
"Lab. de Engenharia de Software" "108110023" "10"
"Lab. de Engenharia de Software" "111110893" "20"
"Lab. de Engenharia de Software" "104210032" "40"
"Lab. de Engenharia de Software" "111210090" "20"
"Lab. de Engenharia de Software" "109210013" "90"
"Lab. de Estruturas de Dados e Algoritmos" "107210037" "90"
"Lab. de Estruturas de Dados e Algoritmos" "109110056" "90"
"Lab. de Estruturas de Dados e Algoritmos" "109110806" "80"
"Lab. de Estruturas de Dados e Algoritmos" "109210293" "40"
"Lab. de Estruturas de Dados e Algoritmos" "110110050" "60"
"Lab. de Estruturas de Dados e Algoritmos" "110210102" "20"
"Lab. de Estruturas de Dados e Algoritmos" "110210128" "20"
"Lab. de Estruturas de Dados e Algoritmos" "110210386" "90"
"Lab. de Estruturas de Dados e Algoritmos" "110210394" "100"
"Lab. de Estruturas de Dados e Algoritmos" "111110133" "10"
"Lab. de Estruturas de Dados e Algoritmos" "111150289" "50"
"Lab. de Estruturas de Dados e Algoritmos" "111210079" "20"
"Lab. de Estruturas de Dados e Algoritmos" "111210397" "60"
"Lab. de Estruturas de Dados e Algoritmos" "111210401" "40"
"Lab. de Estruturas de Dados e Algoritmos" "112110953" "70"
"Lab. de Estruturas de Dados e Algoritmos" "108210348" "70"
"Lab. de Estruturas de Dados e Algoritmos" "109110801" "80"
"Lab. de Estruturas de Dados e Algoritmos" "109210032" "90"
"Lab. de Estruturas de Dados e Algoritmos" "109210059" "80"
"Lab. de Estruturas de Dados e Algoritmos" "109210422" "40"
"Lab. de Estruturas de Dados e Algoritmos" "109210493" "50"
"Lab. de Estruturas de Dados e Algoritmos" "110110043" "80"
"Lab. de Estruturas de Dados e Algoritmos" "110110044" "80"
"Lab. de Estruturas de Dados e Algoritmos" "110110047" "0"
"Lab. de Estruturas de Dados e Algoritmos" "110110049" "30"
"Lab. de Estruturas de Dados e Algoritmos" "110110052" "60"
"Lab. de Estruturas de Dados e Algoritmos" "110110058" "10"
"Lab. de Estruturas de Dados e Algoritmos" "110110061" "70"
"Lab. de Estruturas de Dados e Algoritmos" "110110065" "30"
"Lab. de Estruturas de Dados e Algoritmos" "110110070" "20"
"Lab. de Estruturas de Dados e Algoritmos" "110110072" "20"
"Lab. de Estruturas de Dados e Algoritmos" "110110073" "30"
"Lab. de Estruturas de Dados e Algoritmos" "110110074" "0"
"Lab. de Estruturas de Dados e Algoritmos" "110110076" "0"
"Lab. de Estruturas de Dados e Algoritmos" "110110077" "100"
"Lab. de Estruturas de Dados e Algoritmos" "110110078" "40"
"Lab. de Estruturas de Dados e Algoritmos" "110110080" "50"
"Lab. de Estruturas de Dados e Algoritmos" "110110081" "0"
"Lab. de Estruturas de Dados e Algoritmos" "110110085" "10"
"Lab. de Estruturas de Dados e Algoritmos" "110110090" "100"
"Lab. de Estruturas de Dados e Algoritmos" "110110091" "30"
"Lab. de Estruturas de Dados e Algoritmos" "110110094" "40"
"Lab. de Estruturas de Dados e Algoritmos" "110110095" "20"
"Lab. de Estruturas de Dados e Algoritmos" "110110096" "40"
"Lab. de Estruturas de Dados e Algoritmos" "110110104" "100"
"Lab. de Estruturas de Dados e Algoritmos" "110110108" "20"
"Lab. de Estruturas de Dados e Algoritmos" "110110110" "0"
"Lab. de Estruturas de Dados e Algoritmos" "110110114" "30"
"Lab. de Estruturas de Dados e Algoritmos" "110110116" "0"
"Lab. de Estruturas de Dados e Algoritmos" "110110117" "40"
"Lab. de Estruturas de Dados e Algoritmos" "110110121" "10"
"Lab. de Estruturas de Dados e Algoritmos" "110110125" "0"
"Lab. de Estruturas de Dados e Algoritmos" "110110127" "20"
"Lab. de Estruturas de Dados e Algoritmos" "110110129" "20"
"Lab. de Estruturas de Dados e Algoritmos" "110110132" "10"
"Lab. de Estruturas de Dados e Algoritmos" "110110848" "80"
"Lab. de Estruturas de Dados e Algoritmos" "110110851" "30"
"Lab. de Estruturas de Dados e Algoritmos" "110110853" "10"
"Lab. de Estruturas de Dados e Algoritmos" "110110973" "50"
"Lab. de Estruturas de Dados e Algoritmos" "110110974" "80"
"Lab. de Estruturas de Dados e Algoritmos" "110110979" "100"
"Lab. de Estruturas de Dados e Algoritmos" "110150167" "60"
"Lab. de Estruturas de Dados e Algoritmos" "110150169" "50"
"Lab. de Estruturas de Dados e Algoritmos" "110150173" "60"
"Lab. de Estruturas de Dados e Algoritmos" "110210041" "80"
"Lab. de Estruturas de Dados e Algoritmos" "110210044" "30"
"Lab. de Estruturas de Dados e Algoritmos" "110210053" "50"
"Lab. de Estruturas de Dados e Algoritmos" "110210058" "90"
"Lab. de Estruturas de Dados e Algoritmos" "110210059" "100"
"Lab. de Estruturas de Dados e Algoritmos" "110210060" "40"
"Lab. de Estruturas de Dados e Algoritmos" "110210061" "60"
"Lab. de Estruturas de Dados e Algoritmos" "110210066" "100"
"Lab. de Estruturas de Dados e Algoritmos" "110210068" "30"
"Lab. de Estruturas de Dados e Algoritmos" "110210072" "40"
"Lab. de Estruturas de Dados e Algoritmos" "110210075" "30"
"Lab. de Estruturas de Dados e Algoritmos" "110210078" "70"
"Lab. de Estruturas de Dados e Algoritmos" "110210079" "10"
"Lab. de Estruturas de Dados e Algoritmos" "110210080" "70"
"Lab. de Estruturas de Dados e Algoritmos" "110210082" "80"
"Lab. de Estruturas de Dados e Algoritmos" "110210083" "0"
"Lab. de Estruturas de Dados e Algoritmos" "110210088" "10"
"Lab. de Estruturas de Dados e Algoritmos" "110210092" "90"
"Lab. de Estruturas de Dados e Algoritmos" "110210093" "70"
"Lab. de Estruturas de Dados e Algoritmos" "110210094" "80"
"Lab. de Estruturas de Dados e Algoritmos" "110210130" "100"
"Lab. de Estruturas de Dados e Algoritmos" "110210390" "80"
"Lab. de Estruturas de Dados e Algoritmos" "110210391" "60"
"Lab. de Estruturas de Dados e Algoritmos" "110210397" "20"
"Lab. de Estruturas de Dados e Algoritmos" "111110060" "60"
"Lab. de Estruturas de Dados e Algoritmos" "111110064" "50"
"Lab. de Estruturas de Dados e Algoritmos" "111110069" "90"
"Lab. de Estruturas de Dados e Algoritmos" "111110071" "10"
"Lab. de Estruturas de Dados e Algoritmos" "111110076" "0"
"Lab. de Estruturas de Dados e Algoritmos" "111110080" "30"
"Lab. de Estruturas de Dados e Algoritmos" "111110083" "10"
"Lab. de Estruturas de Dados e Algoritmos" "111110090" "10"
"Lab. de Estruturas de Dados e Algoritmos" "111110092" "20"
"Lab. de Estruturas de Dados e Algoritmos" "111110103" "20"
"Lab. de Estruturas de Dados e Algoritmos" "111110114" "40"
"Lab. de Estruturas de Dados e Algoritmos" "111110118" "70"
"Lab. de Estruturas de Dados e Algoritmos" "111110121" "30"
"Lab. de Estruturas de Dados e Algoritmos" "111110126" "40"
"Lab. de Estruturas de Dados e Algoritmos" "111110127" "60"
"Lab. de Estruturas de Dados e Algoritmos" "111110128" "10"
"Lab. de Estruturas de Dados e Algoritmos" "111110135" "40"
"Lab. de Estruturas de Dados e Algoritmos" "111110898" "50"
"Lab. de Estruturas de Dados e Algoritmos" "111110905" "70"
"Lab. de Estruturas de Dados e Algoritmos" "111110911" "40"
"Lab. de Estruturas de Dados e Algoritmos" "111110912" "30"
"Lab. de Estruturas de Dados e Algoritmos" "111110922" "70"
"Lab. de Estruturas de Dados e Algoritmos" "111110928" "100"
"Lab. de Estruturas de Dados e Algoritmos" "111110929" "50"
"Lab. de Estruturas de Dados e Algoritmos" "111110931" "50"
"Lab. de Estruturas de Dados e Algoritmos" "111110939" "50"
"Lab. de Estruturas de Dados e Algoritmos" "111150283" "30"
"Lab. de Estruturas de Dados e Algoritmos" "111150292" "90"
"Lab. de Estruturas de Dados e Algoritmos" "111150493" "90"
"Lab. de Estruturas de Dados e Algoritmos" "111150551" "40"
"Lab. de Estruturas de Dados e Algoritmos" "111210417" "30"
"Lab. de Estruturas de Dados e Algoritmos" "111210655" "60"
"Lab. de Estruturas de Dados e Algoritmos" "111210659" "70"
"Lab. de Estruturas de Dados e Algoritmos" "111210953" "70"
"Lab. de Estruturas de Dados e Algoritmos" "112110920" "60"
"Lab. de Estruturas de Dados e Algoritmos" "112210433" "60"
"Lab. de Estruturas de Dados e Algoritmos" "110110098" "90"
"Lab. de Estruturas de Dados e Algoritmos" "110110107" "90"
"Lab. de Estruturas de Dados e Algoritmos" "110210081" "90"
"Lab. de Estruturas de Dados e Algoritmos" "110210108" "80"
"Lab. de Estruturas de Dados e Algoritmos" "110210115" "80"
"Lab. de Estruturas de Dados e Algoritmos" "110210385" "90"
"Lab. de Estruturas de Dados e Algoritmos" "111110063" "50"
"Lab. de Estruturas de Dados e Algoritmos" "111110100" "50"
"Lab. de Estruturas de Dados e Algoritmos" "111110130" "20"
"Lab. de Estruturas de Dados e Algoritmos" "111110895" "30"
"Lab. de Estruturas de Dados e Algoritmos" "111110919" "40"
"Lab. de Estruturas de Dados e Algoritmos" "111110921" "10"
"Lab. de Estruturas de Dados e Algoritmos" "111110925" "20"
"Lab. de Estruturas de Dados e Algoritmos" "111110926" "60"
"Lab. de Estruturas de Dados e Algoritmos" "111110941" "50"
"Lab. de Estruturas de Dados e Algoritmos" "111150494" "90"
"Lab. de Estruturas de Dados e Algoritmos" "111210050" "10"
"Lab. de Estruturas de Dados e Algoritmos" "111210056" "20"
"Lab. de Estruturas de Dados e Algoritmos" "111210391" "90"
"Lab. de Estruturas de Dados e Algoritmos" "111210400" "20"
"Lab. de Estruturas de Dados e Algoritmos" "111210411" "60"
"Lab. de Estruturas de Dados e Algoritmos" "111210413" "50"
"Lab. de Estruturas de Dados e Algoritmos" "111210414" "50"
"Lab. de Estruturas de Dados e Algoritmos" "111210421" "50"
"Lab. de Estruturas de Dados e Algoritmos" "111210422" "10"
"Lab. de Estruturas de Dados e Algoritmos" "111210442" "30"
"Lab. de Estruturas de Dados e Algoritmos" "111210445" "60"
"Lab. de Estruturas de Dados e Algoritmos" "111210448" "20"
"Lab. de Estruturas de Dados e Algoritmos" "111210451" "60"
"Lab. de Estruturas de Dados e Algoritmos" "111210452" "30"
"Lab. de Estruturas de Dados e Algoritmos" "111210653" "10"
"Lab. de Estruturas de Dados e Algoritmos" "111210796" "20"
"Lab. de Estruturas de Dados e Algoritmos" "111210870" "90"
"Lab. de Estruturas de Dados e Algoritmos" "111210872" "10"
"Lab. de Estruturas de Dados e Algoritmos" "111210951" "30"
"Lab. de Estruturas de Dados e Algoritmos" "111250014" "10"
"Lab. de Estruturas de Dados e Algoritmos" "112110961" "70"
"Lab. de Estruturas de Dados e Algoritmos" "112150732" "50"
"Lab. de Estruturas de Dados e Algoritmos" "109210057" "80"
"Lab. de Estruturas de Dados e Algoritmos" "110110053" "60"
"Lab. de Estruturas de Dados e Algoritmos" "110110087" "60"
"Lab. de Estruturas de Dados e Algoritmos" "110210110" "80"
"Lab. de Estruturas de Dados e Algoritmos" "110210114" "20"
"Lab. de Estruturas de Dados e Algoritmos" "110210526" "0"
"Lab. de Estruturas de Dados e Algoritmos" "111210066" "40"
"Lab. de Estruturas de Dados e Algoritmos" "109210009" "80"
"Lab. de Estruturas de Dados e Algoritmos" "109210049" "70"
"Lab. de Estruturas de Dados e Algoritmos" "110210047" "10"
"Lab. de Estruturas de Dados e Algoritmos" "110210091" "60"
"Lab. de Estruturas de Dados e Algoritmos" "111110073" "40"
"Lab. de Estruturas de Dados e Algoritmos" "111210061" "70"
"Lab. de Estruturas de Dados e Algoritmos" "111210073" "40"
"Lab. de Estruturas de Dados e Algoritmos" "110210494" "90"
"Lab. de Estruturas de Dados e Algoritmos" "109210053" "70"
"Lab. de Estruturas de Dados e Algoritmos" "109210295" "70"
"Lab. de Estruturas de Dados e Algoritmos" "110210073" "80"
"Lab. de Estruturas de Dados e Algoritmos" "110210095" "70"
"Lab. de Estruturas de Dados e Algoritmos" "110210097" "20"
"Lab. de Estruturas de Dados e Algoritmos" "110210388" "60"
"Lab. de Estruturas de Dados e Algoritmos" "109210050" "90"
"Lab. de Estruturas de Dados e Algoritmos" "109210299" "50"
"Lab. de Estruturas de Dados e Algoritmos" "110210052" "20"
"Lab. de Estruturas de Dados e Algoritmos" "110210105" "40"
"Lab. de Estruturas de Dados e Algoritmos" "110210129" "60"
"Lab. de Estruturas de Dados e Algoritmos" "110210395" "80"
"Lab. de Estruturas de Dados e Algoritmos" "112210469" "40"
"Lab. de Estruturas de Dados e Algoritmos" "112210780" "40"
"Lab. de Estruturas de Dados e Algoritmos" "109210290" "100"
"Lab. de Estruturas de Dados e Algoritmos" "112210118" "70"
"Lab. de Estruturas de Dados e Algoritmos" "109210055" "90"
"Lab. de Estruturas de Dados e Algoritmos" "109210063" "80"
"Lab. de Estruturas de Dados e Algoritmos" "110110057" "80"
"Lab. de Estruturas de Dados e Algoritmos" "110110088" "0"
"Lab. de Estruturas de Dados e Algoritmos" "110110857" "70"
"Lab. de Estruturas de Dados e Algoritmos" "111110099" "80"
"Lab. de Estruturas de Dados e Algoritmos" "111210399" "30"
"Lab. de Interconexao de Redes de Computadores" "105210141" "100"
"Lab. de Interconexao de Redes de Computadores" "107210004" "20"
"Lab. de Interconexao de Redes de Computadores" "107210007" "70"
"Lab. de Interconexao de Redes de Computadores" "107210030" "80"
"Lab. de Interconexao de Redes de Computadores" "108110013" "30"
"Lab. de Interconexao de Redes de Computadores" "108110019" "70"
"Lab. de Interconexao de Redes de Computadores" "108110025" "60"
"Lab. de Interconexao de Redes de Computadores" "108110501" "80"
"Lab. de Interconexao de Redes de Computadores" "108210282" "40"
"Lab. de Interconexao de Redes de Computadores" "109110119" "50"
"Lab. de Interconexao de Redes de Computadores" "109210019" "20"
"Lab. de Interconexao de Redes de Computadores" "109210285" "30"
"Lab. de Interconexao de Redes de Computadores" "110110118" "50"
"Lab. de Interconexao de Redes de Computadores" "111110074" "80"
"Lab. de Interconexao de Redes de Computadores" "111210057" "90"
"Lab. de Interconexao de Redes de Computadores" "112210460" "90"
"Lab. de Interconexao de Redes de Computadores" "109210036" "40"
"Lab. de Interconexao de Redes de Computadores" "110110094" "50"
"Lab. de Interconexao de Redes de Computadores" "110110121" "20"
"Lab. de Interconexao de Redes de Computadores" "110110127" "50"
"Lab. de Interconexao de Redes de Computadores" "107110437" "20"
"Lab. de Interconexao de Redes de Computadores" "108110007" "20"
"Lab. de Interconexao de Redes de Computadores" "108210004" "90"
"Lab. de Interconexao de Redes de Computadores" "108210022" "80"
"Lab. de Interconexao de Redes de Computadores" "108210030" "60"
"Lab. de Interconexao de Redes de Computadores" "108210039" "80"
"Lab. de Interconexao de Redes de Computadores" "108210202" "40"
"Lab. de Interconexao de Redes de Computadores" "108210312" "60"
"Lab. de Interconexao de Redes de Computadores" "108210334" "10"
"Lab. de Interconexao de Redes de Computadores" "108210351" "60"
"Lab. de Interconexao de Redes de Computadores" "108210354" "40"
"Lab. de Interconexao de Redes de Computadores" "109110029" "60"
"Lab. de Interconexao de Redes de Computadores" "109110054" "90"
"Lab. de Interconexao de Redes de Computadores" "109110062" "90"
"Lab. de Interconexao de Redes de Computadores" "109110063" "10"
"Lab. de Interconexao de Redes de Computadores" "109110065" "60"
"Lab. de Interconexao de Redes de Computadores" "109110066" "100"
"Lab. de Interconexao de Redes de Computadores" "109110068" "60"
"Lab. de Interconexao de Redes de Computadores" "109110070" "80"
"Lab. de Interconexao de Redes de Computadores" "109110073" "60"
"Lab. de Interconexao de Redes de Computadores" "109110075" "30"
"Lab. de Interconexao de Redes de Computadores" "109110076" "90"
"Lab. de Interconexao de Redes de Computadores" "109110084" "0"
"Lab. de Interconexao de Redes de Computadores" "109110085" "0"
"Lab. de Interconexao de Redes de Computadores" "109110100" "60"
"Lab. de Interconexao de Redes de Computadores" "109110108" "50"
"Lab. de Interconexao de Redes de Computadores" "109110112" "80"
"Lab. de Interconexao de Redes de Computadores" "109110118" "30"
"Lab. de Interconexao de Redes de Computadores" "109110120" "90"
"Lab. de Interconexao de Redes de Computadores" "109110122" "10"
"Lab. de Interconexao de Redes de Computadores" "109110808" "40"
"Lab. de Interconexao de Redes de Computadores" "109150001" "40"
"Lab. de Interconexao de Redes de Computadores" "109150038" "50"
"Lab. de Interconexao de Redes de Computadores" "109210029" "50"
"Lab. de Interconexao de Redes de Computadores" "109210300" "20"
"Lab. de Interconexao de Redes de Computadores" "110110069" "90"
"Lab. de Interconexao de Redes de Computadores" "110110123" "0"
"Lab. de Interconexao de Redes de Computadores" "110110124" "20"
"Lab. de Interconexao de Redes de Computadores" "110110978" "80"
"Lab. de Interconexao de Redes de Computadores" "111210042" "20"
"Lab. de Interconexao de Redes de Computadores" "111210113" "50"
"Lab. de Interconexao de Redes de Computadores" "112110031" "20"
"Lab. de Interconexao de Redes de Computadores" "112110037" "30"
"Lab. de Interconexao de Redes de Computadores" "112110080" "40"
"Lab. de Interconexao de Redes de Computadores" "105110107" "70"
"Lab. de Interconexao de Redes de Computadores" "105210160" "100"
"Lab. de Interconexao de Redes de Computadores" "106110138" "30"
"Lab. de Interconexao de Redes de Computadores" "106210151" "80"
"Lab. de Interconexao de Redes de Computadores" "106210158" "70"
"Lab. de Interconexao de Redes de Computadores" "106210162" "70"
"Lab. de Interconexao de Redes de Computadores" "106210165" "70"
"Lab. de Interconexao de Redes de Computadores" "106210166" "10"
"Lab. de Interconexao de Redes de Computadores" "107110030" "90"
"Lab. de Interconexao de Redes de Computadores" "107110434" "70"
"Lab. de Interconexao de Redes de Computadores" "107210012" "80"
"Lab. de Interconexao de Redes de Computadores" "107210013" "100"
"Lab. de Interconexao de Redes de Computadores" "107210016" "10"
"Lab. de Interconexao de Redes de Computadores" "107210333" "90"
"Lab. de Interconexao de Redes de Computadores" "108110001" "70"
"Lab. de Interconexao de Redes de Computadores" "108110002" "60"
"Lab. de Interconexao de Redes de Computadores" "108110003" "10"
"Lab. de Interconexao de Redes de Computadores" "108110004" "40"
"Lab. de Interconexao de Redes de Computadores" "108110005" "10"
"Lab. de Interconexao de Redes de Computadores" "108110009" "80"
"Lab. de Interconexao de Redes de Computadores" "108110010" "40"
"Lab. de Interconexao de Redes de Computadores" "108110015" "30"
"Lab. de Interconexao de Redes de Computadores" "108110016" "70"
"Lab. de Interconexao de Redes de Computadores" "108110018" "0"
"Lab. de Interconexao de Redes de Computadores" "108110020" "80"
"Lab. de Interconexao de Redes de Computadores" "108110021" "60"
"Lab. de Interconexao de Redes de Computadores" "108110024" "20"
"Lab. de Interconexao de Redes de Computadores" "108110028" "10"
"Lab. de Interconexao de Redes de Computadores" "108110031" "20"
"Lab. de Interconexao de Redes de Computadores" "108110032" "10"
"Lab. de Interconexao de Redes de Computadores" "108110034" "30"
"Lab. de Interconexao de Redes de Computadores" "108110035" "0"
"Lab. de Interconexao de Redes de Computadores" "108110500" "60"
"Lab. de Interconexao de Redes de Computadores" "108110502" "0"
"Lab. de Interconexao de Redes de Computadores" "108110604" "0"
"Lab. de Interconexao de Redes de Computadores" "108210003" "30"
"Lab. de Interconexao de Redes de Computadores" "108210200" "10"
"Lab. de Interconexao de Redes de Computadores" "108210204" "30"
"Lab. de Interconexao de Redes de Computadores" "108210284" "10"
"Lab. de Interconexao de Redes de Computadores" "109210015" "50"
"Lab. de Interconexao de Redes de Computadores" "109210282" "40"
"Lab. de Interconexao de Redes de Computadores" "110110093" "20"
"Lab. de Interconexao de Redes de Computadores" "110210045" "50"
"Lab. de Interconexao de Redes de Computadores" "111110122" "40"
"Lab. de Interconexao de Redes de Computadores" "111210419" "80"
"Lab. de Interconexao de Redes de Computadores" "108110023" "60"
"Lab. de Interconexao de Redes de Computadores" "111110893" "20"
"Lab. de Interconexao de Redes de Computadores" "112210874" "40"
"Lab. de Interconexao de Redes de Computadores" "107110003" "40"
"Lab. de Interconexao de Redes de Computadores" "104210032" "70"
"Lab. de Interconexao de Redes de Computadores" "111210090" "50"
"Lab. de Interconexao de Redes de Computadores" "112210088" "100"
"Lab. de Interconexao de Redes de Computadores" "106210598" "30"
"Lab. de Interconexao de Redes de Computadores" "110110100" "90"
"Lab. de Interconexao de Redes de Computadores" "111210662" "70"
"Lab. de Interconexao de Redes de Computadores" "111210404" "100"
"Lab. de Organizacao e Arquitetura de Computadores" "108210019" "80"
"Lab. de Organizacao e Arquitetura de Computadores" "108210353" "70"
"Lab. de Organizacao e Arquitetura de Computadores" "109110032" "70"
"Lab. de Organizacao e Arquitetura de Computadores" "109110116" "10"
"Lab. de Organizacao e Arquitetura de Computadores" "109210019" "20"
"Lab. de Organizacao e Arquitetura de Computadores" "109210030" "40"
"Lab. de Organizacao e Arquitetura de Computadores" "109210060" "40"
"Lab. de Organizacao e Arquitetura de Computadores" "109210285" "50"
"Lab. de Organizacao e Arquitetura de Computadores" "110110050" "90"
"Lab. de Organizacao e Arquitetura de Computadores" "110210102" "40"
"Lab. de Organizacao e Arquitetura de Computadores" "110210128" "0"
"Lab. de Organizacao e Arquitetura de Computadores" "111110133" "10"
"Lab. de Organizacao e Arquitetura de Computadores" "108210207" "60"
"Lab. de Organizacao e Arquitetura de Computadores" "109110089" "60"
"Lab. de Organizacao e Arquitetura de Computadores" "109210034" "20"
"Lab. de Organizacao e Arquitetura de Computadores" "109210036" "50"
"Lab. de Organizacao e Arquitetura de Computadores" "109210059" "80"
"Lab. de Organizacao e Arquitetura de Computadores" "109210065" "10"
"Lab. de Organizacao e Arquitetura de Computadores" "109210286" "30"
"Lab. de Organizacao e Arquitetura de Computadores" "109210422" "90"
"Lab. de Organizacao e Arquitetura de Computadores" "109210493" "10"
"Lab. de Organizacao e Arquitetura de Computadores" "110110043" "100"
"Lab. de Organizacao e Arquitetura de Computadores" "110110044" "100"
"Lab. de Organizacao e Arquitetura de Computadores" "110110047" "10"
"Lab. de Organizacao e Arquitetura de Computadores" "110110049" "80"
"Lab. de Organizacao e Arquitetura de Computadores" "110110052" "10"
"Lab. de Organizacao e Arquitetura de Computadores" "110110058" "40"
"Lab. de Organizacao e Arquitetura de Computadores" "110110065" "100"
"Lab. de Organizacao e Arquitetura de Computadores" "110110073" "80"
"Lab. de Organizacao e Arquitetura de Computadores" "110110074" "20"
"Lab. de Organizacao e Arquitetura de Computadores" "110110076" "30"
"Lab. de Organizacao e Arquitetura de Computadores" "110110078" "10"
"Lab. de Organizacao e Arquitetura de Computadores" "110110081" "20"
"Lab. de Organizacao e Arquitetura de Computadores" "110110085" "60"
"Lab. de Organizacao e Arquitetura de Computadores" "110110091" "0"
"Lab. de Organizacao e Arquitetura de Computadores" "110110094" "50"
"Lab. de Organizacao e Arquitetura de Computadores" "110110096" "100"
"Lab. de Organizacao e Arquitetura de Computadores" "110110108" "60"
"Lab. de Organizacao e Arquitetura de Computadores" "110110110" "20"
"Lab. de Organizacao e Arquitetura de Computadores" "110110114" "70"
"Lab. de Organizacao e Arquitetura de Computadores" "110110116" "60"
"Lab. de Organizacao e Arquitetura de Computadores" "110110117" "80"
"Lab. de Organizacao e Arquitetura de Computadores" "110110121" "60"
"Lab. de Organizacao e Arquitetura de Computadores" "110110125" "20"
"Lab. de Organizacao e Arquitetura de Computadores" "110110127" "50"
"Lab. de Organizacao e Arquitetura de Computadores" "110110129" "60"
"Lab. de Organizacao e Arquitetura de Computadores" "110110132" "10"
"Lab. de Organizacao e Arquitetura de Computadores" "110110848" "90"
"Lab. de Organizacao e Arquitetura de Computadores" "110110851" "60"
"Lab. de Organizacao e Arquitetura de Computadores" "110110853" "20"
"Lab. de Organizacao e Arquitetura de Computadores" "110110973" "50"
"Lab. de Organizacao e Arquitetura de Computadores" "110110974" "50"
"Lab. de Organizacao e Arquitetura de Computadores" "110150169" "10"
"Lab. de Organizacao e Arquitetura de Computadores" "110210060" "50"
"Lab. de Organizacao e Arquitetura de Computadores" "110210068" "30"
"Lab. de Organizacao e Arquitetura de Computadores" "110210072" "70"
"Lab. de Organizacao e Arquitetura de Computadores" "110210075" "90"
"Lab. de Organizacao e Arquitetura de Computadores" "110210079" "40"
"Lab. de Organizacao e Arquitetura de Computadores" "110210083" "0"
"Lab. de Organizacao e Arquitetura de Computadores" "110210088" "0"
"Lab. de Organizacao e Arquitetura de Computadores" "110210126" "90"
"Lab. de Organizacao e Arquitetura de Computadores" "110210397" "20"
"Lab. de Organizacao e Arquitetura de Computadores" "111110060" "70"
"Lab. de Organizacao e Arquitetura de Computadores" "111110071" "40"
"Lab. de Organizacao e Arquitetura de Computadores" "111110076" "10"
"Lab. de Organizacao e Arquitetura de Computadores" "111110083" "20"
"Lab. de Organizacao e Arquitetura de Computadores" "111110092" "10"
"Lab. de Organizacao e Arquitetura de Computadores" "111110103" "20"
"Lab. de Organizacao e Arquitetura de Computadores" "111110126" "100"
"Lab. de Organizacao e Arquitetura de Computadores" "111110139" "50"
"Lab. de Organizacao e Arquitetura de Computadores" "111110912" "30"
"Lab. de Organizacao e Arquitetura de Computadores" "111110929" "20"
"Lab. de Organizacao e Arquitetura de Computadores" "111110939" "20"
"Lab. de Organizacao e Arquitetura de Computadores" "111210429" "60"
"Lab. de Organizacao e Arquitetura de Computadores" "111210953" "50"
"Lab. de Organizacao e Arquitetura de Computadores" "112110082" "40"
"Lab. de Organizacao e Arquitetura de Computadores" "112110952" "40"
"Lab. de Organizacao e Arquitetura de Computadores" "112150437" "80"
"Lab. de Organizacao e Arquitetura de Computadores" "107110032" "90"
