nota1,nota2,nota3,final,media,periodo,coddisciplina,disciplina,matricula,situacao,erro
9.3,10.0,9.7,-1.0,9.7,20121,1411169,Paradigmas de Linguagem de Programação,112319,A,0.0333333333333
2.5,8.0,5.0,4.5,5.0,20121,1411169,Paradigmas de Linguagem de Programação,11271,A,
7.5,6.5,7.0,-1.0,7.0,20121,1411169,Paradigmas de Linguagem de Programação,112195,A,0.0
7.5,10.0,8.8,-1.0,8.8,20121,1411169,Paradigmas de Linguagem de Programação,092117,A,0.0333333333333
2.5,2.5,2.5,-1.0,2.5,20121,1411169,Paradigmas de Linguagem de Programação,111414,R,
5.8,8.2,7.0,-1.0,7.0,20121,1411169,Paradigmas de Linguagem de Programação,102303,A,0.0
5.5,5.6,5.0,4.0,5.0,20122,1411169,Paradigmas de Linguagem de Programação,102118,A,
8.4,5.5,7.0,-1.0,7.0,20122,1411169,Paradigmas de Linguagem de Programação,111663,A,0.0333333333333
4.5,5.5,3.0,-1.0,3.0,20122,1411169,Paradigmas de Linguagem de Programação,112527,R,
9.0,8.6,8.8,-1.0,8.8,20122,1411169,Paradigmas de Linguagem de Programação,11156,A,0.0
3.5,6.1,5.0,5.2,5.0,20122,1411169,Paradigmas de Linguagem de Programação,101523,A,
4.9,9.1,7.0,-1.0,7.0,20122,1411169,Paradigmas de Linguagem de Programação,112521,A,0.0
4.5,3.5,5.0,6.4,5.0,20122,1411169,Paradigmas de Linguagem de Programação,112712,A,
7.3,6.6,7.0,-1.0,7.0,20122,1411169,Paradigmas de Linguagem de Programação,111732,A,0.0333333333333
9.0,8.5,8.8,-1.0,8.8,20122,1411169,Paradigmas de Linguagem de Programação,111243,A,0.0333333333333
8.5,6.0,7.3,-1.0,7.3,20122,1411169,Paradigmas de Linguagem de Programação,082614,A,0.0333333333333
6.0,8.0,7.0,-1.0,7.0,20122,1411169,Paradigmas de Linguagem de Programação,111662,A,0.0
7.8,6.5,7.2,-1.0,7.2,20122,1411169,Paradigmas de Linguagem de Programação,111220,A,0.0333333333333
8.1,5.8,7.0,-1.0,7.0,20122,1411169,Paradigmas de Linguagem de Programação,102404,A,0.0333333333333
6.5,8.6,7.6,-1.0,7.6,20122,1411169,Paradigmas de Linguagem de Programação,112475,A,0.0333333333333
10.0,6.5,8.3,-1.0,8.3,20122,1411169,Paradigmas de Linguagem de Programação,111171,A,0.0333333333333
7.5,9.1,8.3,-1.0,8.3,20122,1411169,Paradigmas de Linguagem de Programação,102631,A,0.0
6.0,5.6,5.1,4.0,5.1,20122,1411169,Paradigmas de Linguagem de Programação,102361,A,
6.0,8.0,7.0,-1.0,7.0,20122,1411169,Paradigmas de Linguagem de Programação,111336,A,0.0
9.0,9.7,9.4,-1.0,9.4,20122,1411169,Paradigmas de Linguagem de Programação,102448,A,0.0333333333333
8.5,5.5,7.0,-1.0,7.0,20122,1411169,Paradigmas de Linguagem de Programação,111459,A,0.0
8.5,8.6,8.6,-1.0,8.6,20122,1411169,Paradigmas de Linguagem de Programação,111129,A,0.0333333333333
8.5,6.5,7.5,-1.0,7.5,20122,1411169,Paradigmas de Linguagem de Programação,11176,A,0.0
8.5,8.7,8.6,-1.0,8.6,20122,1411169,Paradigmas de Linguagem de Programação,092665,A,0.0
6.0,8.7,7.4,-1.0,7.4,20122,1411169,Paradigmas de Linguagem de Programação,102235,A,0.0333333333333
7.5,8.6,8.1,-1.0,8.1,20122,1411169,Paradigmas de Linguagem de Programação,10279,A,0.0333333333333
7.0,8.5,7.8,-1.0,7.8,20112,1411169,Paradigmas de Linguagem de Programação,091405,A,0.0333333333333
6.5,6.5,7.7,9.5,7.7,20112,1411169,Paradigmas de Linguagem de Programação,10188,A,
9.0,4.5,7.3,8.0,7.3,20112,1411169,Paradigmas de Linguagem de Programação,101781,A,
6.0,7.2,7.6,9.0,7.6,20112,1411169,Paradigmas de Linguagem de Programação,111509,A,
9.5,4.5,7.0,-1.0,7.0,20112,1411169,Paradigmas de Linguagem de Programação,101125,A,0.0
6.5,8.0,7.3,-1.0,7.3,20112,1411169,Paradigmas de Linguagem de Programação,091592,A,0.0333333333333
4.5,4.0,5.6,7.5,5.6,20112,1411169,Paradigmas de Linguagem de Programação,082775,A,
5.7,5.3,5.5,5.5,5.5,20112,1411169,Paradigmas de Linguagem de Programação,101394,A,
7.2,5.5,7.2,8.5,7.2,20112,1411169,Paradigmas de Linguagem de Programação,092571,A,
6.0,8.0,7.0,-1.0,7.0,20112,1411169,Paradigmas de Linguagem de Programação,091689,A,0.0
4.0,10.0,7.0,-1.0,7.0,20112,1411169,Paradigmas de Linguagem de Programação,101251,A,0.0
8.3,8.0,8.2,-1.0,8.2,20112,1411169,Paradigmas de Linguagem de Programação,092377,A,0.0333333333333
6.5,6.2,6.4,6.5,6.4,20112,1411169,Paradigmas de Linguagem de Programação,111655,A,
9.0,9.5,9.3,-1.0,9.3,20112,1411169,Paradigmas de Linguagem de Programação,092533,A,0.0333333333333
5.2,8.0,5.4,3.5,5.4,20112,1411169,Paradigmas de Linguagem de Programação,092335,A,
7.5,1.5,5.0,5.7,5.0,20112,1411169,Paradigmas de Linguagem de Programação,112556,A,
8.3,7.5,7.9,-1.0,7.9,20112,1411169,Paradigmas de Linguagem de Programação,101724,A,8.881784197e-16
8.0,6.2,7.1,-1.0,7.1,20112,1411169,Paradigmas de Linguagem de Programação,092576,A,8.881784197e-16
7.5,8.0,7.8,-1.0,7.8,20112,1411169,Paradigmas de Linguagem de Programação,101316,A,0.0333333333333
4.8,9.5,7.2,-1.0,7.2,20112,1411169,Paradigmas de Linguagem de Programação,101292,A,0.0333333333333
5.0,5.7,6.2,7.5,6.2,20112,1411169,Paradigmas de Linguagem de Programação,0923,A,
6.5,8.5,7.5,-1.0,7.5,20112,1411169,Paradigmas de Linguagem de Programação,091562,A,0.0
9.5,9.0,9.3,-1.0,9.3,20112,1411169,Paradigmas de Linguagem de Programação,101136,A,0.0333333333333
9.0,5.0,7.0,-1.0,7.0,20112,1411169,Paradigmas de Linguagem de Programação,101661,A,0.0
6.0,5.5,6.3,7.0,6.3,20112,1411169,Paradigmas de Linguagem de Programação,082181,A,
9.0,9.0,9.0,-1.0,9.0,20112,1411169,Paradigmas de Linguagem de Programação,101329,A,0.0
7.0,8.5,7.8,-1.0,7.8,20112,1411169,Paradigmas de Linguagem de Programação,111451,A,0.0333333333333
5.5,8.5,7.0,-1.0,7.0,20112,1411169,Paradigmas de Linguagem de Programação,101255,A,0.0
5.0,5.7,5.0,4.5,5.0,20112,1411169,Paradigmas de Linguagem de Programação,092752,A,
8.5,6.5,7.5,-1.0,7.5,20112,1411169,Paradigmas de Linguagem de Programação,101393,A,0.0
7.7,9.0,8.4,-1.0,8.4,20112,1411169,Paradigmas de Linguagem de Programação,09215,A,0.0333333333333
6.0,8.0,7.0,-1.0,7.0,20112,1411169,Paradigmas de Linguagem de Programação,092768,A,0.0
5.5,7.5,7.5,9.0,7.5,20112,1411169,Paradigmas de Linguagem de Programação,09211,A,
10.0,8.2,9.1,-1.0,9.1,20112,1411169,Paradigmas de Linguagem de Programação,101397,A,0.0
7.5,6.0,7.1,7.5,7.1,20112,1411169,Paradigmas de Linguagem de Programação,101392,A,
7.1,9.5,8.3,-1.0,8.3,20112,1411169,Paradigmas de Linguagem de Programação,092236,A,0.0
5.5,4.5,5.8,7.0,5.8,20112,1411169,Paradigmas de Linguagem de Programação,102186,A,
4.5,7.3,6.5,7.5,6.5,20112,1411169,Paradigmas de Linguagem de Programação,09157,A,
6.6,8.0,7.3,-1.0,7.3,20112,1411169,Paradigmas de Linguagem de Programação,092719,A,0.0
8.0,7.5,7.8,-1.0,7.8,20112,1411169,Paradigmas de Linguagem de Programação,10130,A,0.0333333333333
5.0,3.0,5.6,8.0,5.6,20112,1411169,Paradigmas de Linguagem de Programação,072582,A,
6.0,5.0,5.9,6.5,5.9,20112,1411169,Paradigmas de Linguagem de Programação,101739,A,
7.5,9.0,8.3,-1.0,8.3,20112,1411169,Paradigmas de Linguagem de Programação,101673,A,0.0333333333333
8.0,7.5,7.8,-1.0,7.8,20112,1411169,Paradigmas de Linguagem de Programação,101545,A,0.0333333333333
8.0,6.5,7.3,-1.0,7.3,20112,1411169,Paradigmas de Linguagem de Programação,101621,A,0.0333333333333
6.8,5.5,8.8,-1.0,7.0,20122,1109106,EQUACOES DIFERENCIAIS,102402,A,0.0333333333333
7.0,7.0,7.5,-1.0,7.2,20121,1307151,Leitura e Produção de Textos,121283,A,0.0333333333333
7.0,7.0,7.5,-1.0,7.2,20121,1307151,Leitura e Produção de Textos,121334,A,0.0333333333333
6.0,7.5,8.0,-1.0,7.2,20121,1307151,Leitura e Produção de Textos,121262,A,0.0333333333333
8.0,9.5,10.0,-1.0,9.2,20121,1307151,Leitura e Produção de Textos,121237,A,0.0333333333333
10.0,8.0,8.5,-1.0,8.8,20121,1307151,Leitura e Produção de Textos,111529,A,0.0333333333333
7.5,9.0,8.5,-1.0,8.3,20121,1307151,Leitura e Produção de Textos,121594,A,0.0333333333333
9.0,8.5,9.0,-1.0,8.8,20121,1307151,Leitura e Produção de Textos,121374,A,0.0333333333333
8.5,7.0,7.5,-1.0,7.7,20121,1307151,Leitura e Produção de Textos,12112,A,0.0333333333333
7.0,8.0,9.0,-1.0,8.0,20121,1307151,Leitura e Produção de Textos,121771,A,0.0
8.5,7.0,8.5,-1.0,8.0,20121,1307151,Leitura e Produção de Textos,121175,A,0.0
7.5,8.5,8.0,-1.0,8.0,20121,1307151,Leitura e Produção de Textos,121430,A,0.0
8.5,7.5,5.0,-1.0,7.0,20121,1307151,Leitura e Produção de Textos,121296,A,0.0
8.0,4.5,8.5,-1.0,7.0,20121,1307151,Leitura e Produção de Textos,121479,A,0.0
6.5,8.5,8.0,-1.0,7.7,20121,1307151,Leitura e Produção de Textos,1219,A,0.0333333333333
8.5,7.5,8.0,-1.0,8.0,20121,1307151,Leitura e Produção de Textos,121785,A,0.0
6.5,8.5,8.0,-1.0,7.7,20121,1307151,Leitura e Produção de Textos,121569,A,0.0333333333333
9.0,9.5,10.0,-1.0,9.5,20121,1307151,Leitura e Produção de Textos,121684,A,0.0
7.5,7.5,7.5,-1.0,7.5,20121,1307151,Leitura e Produção de Textos,121780,A,0.0
8.0,9.5,9.5,-1.0,9.0,20121,1307151,Leitura e Produção de Textos,121602,A,0.0
10.0,8.0,8.5,-1.0,8.8,20121,1307151,Leitura e Produção de Textos,12166,A,0.0333333333333
7.5,8.5,8.0,-1.0,8.0,20121,1307151,Leitura e Produção de Textos,121276,A,0.0
9.0,5.0,8.5,-1.0,7.5,20121,1307151,Leitura e Produção de Textos,121413,A,0.0
7.0,8.5,9.0,-1.0,8.2,20121,1307151,Leitura e Produção de Textos,121189,A,0.0333333333333
9.5,9.0,8.5,-1.0,9.0,20121,1307151,Leitura e Produção de Textos,121284,A,0.0
9.5,10.0,9.0,-1.0,9.5,20121,1307151,Leitura e Produção de Textos,121401,A,0.0
8.5,8.5,7.5,-1.0,8.2,20121,1307151,Leitura e Produção de Textos,121420,A,0.0333333333333
6.5,-1.0,-1.0,-1.0,2.2,20121,1307151,Leitura e Produção de Textos,121354,R,
10.0,10.0,9.0,-1.0,9.7,20121,1307151,Leitura e Produção de Textos,121774,A,0.0333333333333
7.5,9.0,8.5,-1.0,8.3,20121,1307151,Leitura e Produção de Textos,121105,A,0.0333333333333
8.5,9.5,9.0,-1.0,9.0,20121,1307151,Leitura e Produção de Textos,121515,A,0.0
8.5,8.0,8.5,-1.0,8.3,20121,1307151,Leitura e Produção de Textos,121270,A,0.0333333333333
7.5,9.5,10.0,-1.0,9.0,20121,1307151,Leitura e Produção de Textos,121152,A,0.0
7.0,7.5,9.0,-1.0,7.8,20121,1307151,Leitura e Produção de Textos,121612,A,0.0333333333333
9.7,9.0,9.0,-1.0,9.2,20121,1307151,Leitura e Produção de Textos,12170,A,0.0333333333333
8.5,8.5,8.5,-1.0,8.5,20121,1307151,Leitura e Produção de Textos,121788,A,0.0
9.0,8.5,9.0,-1.0,8.8,20121,1307151,Leitura e Produção de Textos,121671,A,0.0333333333333
8.0,9.0,7.5,-1.0,8.2,20121,1307151,Leitura e Produção de Textos,121474,A,0.0333333333333
7.0,9.5,9.5,-1.0,8.7,20121,1307151,Leitura e Produção de Textos,121257,A,0.0333333333333
7.0,9.0,8.5,-1.0,8.2,20121,1307151,Leitura e Produção de Textos,121180,A,0.0333333333333
6.5,7.5,7.5,-1.0,7.2,20121,1307151,Leitura e Produção de Textos,121642,A,0.0333333333333
9.5,5.5,8.5,-1.0,7.8,20121,1307151,Leitura e Produção de Textos,121470,A,0.0333333333333
7.5,8.0,9.0,-1.0,8.2,20121,1307151,Leitura e Produção de Textos,121633,A,0.0333333333333
8.0,-1.0,-1.0,-1.0,2.7,20121,1307151,Leitura e Produção de Textos,121585,R,
6.5,9.5,9.0,-1.0,8.3,20121,1307151,Leitura e Produção de Textos,121704,A,0.0333333333333
8.0,8.0,8.0,-1.0,8.0,20121,1307151,Leitura e Produção de Textos,121199,A,0.0
7.0,9.5,9.0,-1.0,8.5,20121,1307151,Leitura e Produção de Textos,121214,A,0.0
9.0,10.0,10.0,-1.0,9.7,20121,1307151,Leitura e Produção de Textos,121429,A,0.0333333333333
7.0,7.0,7.5,-1.0,7.2,20121,1307151,Leitura e Produção de Textos,12153,A,0.0333333333333
7.5,9.0,8.5,-1.0,8.3,20121,1307151,Leitura e Produção de Textos,121309,A,0.0333333333333
7.5,7.0,7.5,-1.0,7.3,20121,1307151,Leitura e Produção de Textos,121320,A,0.0333333333333
9.0,7.5,8.0,-1.0,8.2,20121,1307151,Leitura e Produção de Textos,121622,A,0.0333333333333
9.0,7.5,8.5,-1.0,8.3,20121,1307151,Leitura e Produção de Textos,121750,A,0.0333333333333
7.0,8.0,9.5,-1.0,8.2,20121,1307151,Leitura e Produção de Textos,121272,A,0.0333333333333
9.0,8.0,9.0,-1.0,8.7,20121,1307151,Leitura e Produção de Textos,11223,A,0.0333333333333
9.0,7.0,8.0,-1.0,8.0,20121,1307151,Leitura e Produção de Textos,111265,A,0.0
7.5,9.0,8.5,-1.0,8.3,20121,1307151,Leitura e Produção de Textos,121716,A,0.0333333333333
8.5,7.5,7.5,-1.0,7.8,20121,1307151,Leitura e Produção de Textos,12125,A,0.0333333333333
9.5,8.0,9.0,-1.0,8.8,20121,1307151,Leitura e Produção de Textos,121490,A,0.0333333333333
9.7,8.5,9.0,-1.0,9.1,20121,1307151,Leitura e Produção de Textos,121360,A,0.0333333333333
8.0,7.0,7.5,-1.0,7.5,20121,1307151,Leitura e Produção de Textos,121618,A,0.0
6.5,8.5,9.0,-1.0,8.0,20121,1307151,Leitura e Produção de Textos,121102,A,0.0
8.6,9.0,7.5,-1.0,8.4,20121,1307151,Leitura e Produção de Textos,121767,A,0.0333333333333
8.0,7.5,8.0,-1.0,7.8,20121,1307151,Leitura e Produção de Textos,121595,A,0.0333333333333
9.0,10.0,10.0,-1.0,9.7,20121,1307151,Leitura e Produção de Textos,121436,A,0.0333333333333
9.0,9.5,9.5,-1.0,9.3,20121,1307151,Leitura e Produção de Textos,121179,A,0.0333333333333
6.5,7.0,8.5,-1.0,7.3,20121,1307151,Leitura e Produção de Textos,121743,A,0.0333333333333
9.5,8.5,8.5,-1.0,8.8,20121,1307151,Leitura e Produção de Textos,12191,A,0.0333333333333
9.0,9.5,9.0,-1.0,9.2,20121,1307151,Leitura e Produção de Textos,121263,A,0.0333333333333
6.0,5.5,7.5,6.0,6.2,20121,1307151,Leitura e Produção de Textos,121225,A,
7.0,8.5,8.0,-1.0,7.8,20121,1307151,Leitura e Produção de Textos,121796,A,0.0333333333333
7.5,7.5,8.0,-1.0,7.7,20121,1307151,Leitura e Produção de Textos,111101,A,0.0333333333333
9.0,9.5,9.5,-1.0,9.3,20121,1307151,Leitura e Produção de Textos,121686,A,0.0333333333333
9.0,8.0,7.5,-1.0,8.2,20121,1307151,Leitura e Produção de Textos,121538,A,0.0333333333333
7.0,8.5,9.0,-1.0,8.2,20121,1307151,Leitura e Produção de Textos,121746,A,0.0333333333333
8.7,8.0,8.0,-1.0,8.2,20121,1307151,Leitura e Produção de Textos,121165,A,0.0333333333333
7.5,8.5,8.0,-1.0,8.0,20121,1307151,Leitura e Produção de Textos,12183,A,0.0
7.5,8.0,9.5,-1.0,8.3,20121,1307151,Leitura e Produção de Textos,121643,A,0.0333333333333
6.5,8.0,7.5,-1.0,7.3,20122,1307151,Leitura e Produção de Textos,122398,A,0.0333333333333
7.5,8.0,9.2,-1.0,8.2,20122,1307151,Leitura e Produção de Textos,12258,A,0.0333333333333
6.0,8.5,6.5,-1.0,7.0,20122,1307151,Leitura e Produção de Textos,12262,A,0.0
6.5,8.5,7.5,-1.0,7.5,20122,1307151,Leitura e Produção de Textos,122726,A,0.0
8.5,7.8,10.0,-1.0,8.8,20122,1307151,Leitura e Produção de Textos,122410,A,0.0333333333333
6.0,8.3,8.7,-1.0,7.7,20122,1307151,Leitura e Produção de Textos,122428,A,0.0333333333333
5.5,7.5,6.0,6.0,6.2,20122,1307151,Leitura e Produção de Textos,122472,A,
7.0,7.5,8.5,-1.0,7.7,20122,1307151,Leitura e Produção de Textos,122154,A,0.0333333333333
8.5,8.3,9.2,-1.0,8.7,20122,1307151,Leitura e Produção de Textos,12268,A,0.0333333333333
5.0,7.3,7.6,5.0,6.0,20122,1307151,Leitura e Produção de Textos,122244,A,
7.0,9.3,6.0,-1.0,7.4,20122,1307151,Leitura e Produção de Textos,122565,A,0.0333333333333
6.5,7.5,8.0,-1.0,7.3,20122,1307151,Leitura e Produção de Textos,122344,A,0.0333333333333
8.5,8.8,7.7,-1.0,8.3,20122,1307151,Leitura e Produção de Textos,122544,A,0.0333333333333
8.5,7.8,9.2,-1.0,8.5,20122,1307151,Leitura e Produção de Textos,122722,A,0.0
6.0,7.0,8.7,-1.0,7.2,20122,1307151,Leitura e Produção de Textos,122158,A,0.0333333333333
7.0,7.5,8.5,-1.0,7.7,20122,1307151,Leitura e Produção de Textos,122424,A,0.0333333333333
6.5,8.5,7.5,-1.0,7.5,20122,1307151,Leitura e Produção de Textos,122278,A,0.0
6.5,8.0,7.5,-1.0,7.3,20122,1307151,Leitura e Produção de Textos,122491,A,0.0333333333333
8.0,9.0,9.5,-1.0,8.8,20122,1307151,Leitura e Produção de Textos,111163,A,0.0333333333333
9.5,7.8,7.7,-1.0,8.3,20122,1307151,Leitura e Produção de Textos,122574,A,0.0333333333333
9.5,7.8,7.7,-1.0,8.3,20122,1307151,Leitura e Produção de Textos,122184,A,0.0333333333333
6.5,9.5,8.0,-1.0,8.0,20122,1307151,Leitura e Produção de Textos,122376,A,0.0
9.0,9.0,8.0,-1.0,8.7,20122,1307151,Leitura e Produção de Textos,12240,A,0.0333333333333
3.0,-1.0,-1.0,-1.0,1.0,20122,1307151,Leitura e Produção de Textos,122784,R,
5.0,7.5,8.5,-1.0,7.0,20122,1307151,Leitura e Produção de Textos,122652,A,0.0
6.0,7.5,7.5,-1.0,7.0,20122,1307151,Leitura e Produção de Textos,122727,A,0.0
7.5,8.5,7.5,-1.0,7.8,20122,1307151,Leitura e Produção de Textos,122462,A,0.0333333333333
0.0,8.5,-1.0,-1.0,2.8,20122,1307151,Leitura e Produção de Textos,122113,R,
5.5,7.0,8.8,-1.0,7.1,20122,1307151,Leitura e Produção de Textos,122114,A,8.881784197e-16
8.0,8.0,9.2,-1.0,8.4,20122,1307151,Leitura e Produção de Textos,122302,A,0.0
7.5,8.8,10.0,-1.0,8.8,20122,1307151,Leitura e Produção de Textos,122548,A,0.0333333333333
9.0,8.8,10.0,-1.0,9.3,20122,1307151,Leitura e Produção de Textos,122680,A,0.0333333333333
6.0,8.0,8.0,-1.0,7.3,20122,1307151,Leitura e Produção de Textos,122550,A,0.0333333333333
7.0,8.5,7.5,-1.0,7.7,20122,1307151,Leitura e Produção de Textos,122145,A,0.0333333333333
8.0,8.0,10.0,-1.0,8.7,20122,1307151,Leitura e Produção de Textos,122367,A,0.0333333333333
7.0,8.5,8.0,-1.0,7.8,20122,1307151,Leitura e Produção de Textos,122362,A,0.0333333333333
8.5,8.0,9.2,-1.0,8.6,20122,1307151,Leitura e Produção de Textos,12248,A,0.0333333333333
8.5,8.5,6.0,-1.0,7.7,20122,1307151,Leitura e Produção de Textos,122505,A,0.0333333333333
7.5,8.8,8.0,-1.0,8.1,20122,1307151,Leitura e Produção de Textos,122745,A,0.0
6.5,8.5,7.5,-1.0,7.5,20122,1307151,Leitura e Produção de Textos,12224,A,0.0
8.5,7.5,8.8,-1.0,8.3,20122,1307151,Leitura e Produção de Textos,12264,A,0.0333333333333
5.5,9.0,8.0,-1.0,7.5,20122,1307151,Leitura e Produção de Textos,122338,A,0.0
8.5,8.5,7.5,-1.0,8.2,20122,1307151,Leitura e Produção de Textos,122416,A,0.0333333333333
7.5,8.5,4.5,5.5,6.3,20122,1307151,Leitura e Produção de Textos,122532,A,
7.5,7.5,8.7,-1.0,7.9,20122,1307151,Leitura e Produção de Textos,122357,A,8.881784197e-16
9.0,8.0,10.0,-1.0,9.0,20122,1307151,Leitura e Produção de Textos,122364,A,0.0
8.5,7.8,10.0,-1.0,8.8,20122,1307151,Leitura e Produção de Textos,122242,A,0.0333333333333
9.0,9.0,6.5,-1.0,8.2,20122,1307151,Leitura e Produção de Textos,122358,A,0.0333333333333
7.5,8.5,7.5,-1.0,7.8,20122,1307151,Leitura e Produção de Textos,111243,A,0.0333333333333
8.5,7.3,7.7,-1.0,7.8,20122,1307151,Leitura e Produção de Textos,122658,A,0.0333333333333
7.5,4.0,8.8,4.5,5.9,20122,1307151,Leitura e Produção de Textos,122445,A,
5.0,8.5,8.0,-1.0,7.2,20122,1307151,Leitura e Produção de Textos,122330,A,0.0333333333333
7.0,8.5,7.5,-1.0,7.7,20122,1307151,Leitura e Produção de Textos,122423,A,0.0333333333333
7.0,7.5,7.0,-1.0,7.2,20122,1307151,Leitura e Produção de Textos,122581,A,0.0333333333333
6.5,8.5,6.5,-1.0,7.2,20122,1307151,Leitura e Produção de Textos,111100,A,0.0333333333333
5.5,8.5,7.5,-1.0,7.2,20122,1307151,Leitura e Produção de Textos,122547,A,0.0333333333333
8.0,9.5,9.5,-1.0,9.0,20122,1307151,Leitura e Produção de Textos,111315,A,0.0
7.0,7.0,8.7,-1.0,7.6,20122,1307151,Leitura e Produção de Textos,122322,A,0.0333333333333
8.5,9.0,10.0,-1.0,9.2,20122,1307151,Leitura e Produção de Textos,12255,A,0.0333333333333
4.5,5.5,7.0,6.0,5.8,20122,1307151,Leitura e Produção de Textos,122454,A,
7.0,8.8,8.7,-1.0,8.2,20122,1307151,Leitura e Produção de Textos,122790,A,0.0333333333333
6.0,8.0,9.0,-1.0,7.7,20122,1307151,Leitura e Produção de Textos,12289,A,0.0333333333333
7.0,6.5,6.0,6.5,6.5,20122,1307151,Leitura e Produção de Textos,122570,A,
6.0,7.5,7.5,-1.0,7.0,20122,1307151,Leitura e Produção de Textos,122224,A,0.0
5.0,3.3,7.7,4.5,5.0,20122,1307151,Leitura e Produção de Textos,1225,A,
6.0,7.0,7.3,5.2,6.2,20122,1307151,Leitura e Produção de Textos,122310,A,
7.5,7.0,8.7,-1.0,7.7,20122,1307151,Leitura e Produção de Textos,1226,A,0.0333333333333
8.5,7.3,7.0,-1.0,7.6,20122,1307151,Leitura e Produção de Textos,122688,A,8.881784197e-16
8.5,7.5,8.8,-1.0,8.3,20122,1307151,Leitura e Produção de Textos,122337,A,0.0333333333333
8.5,7.8,7.5,-1.0,7.9,20122,1307151,Leitura e Produção de Textos,122187,A,0.0333333333333
7.5,8.0,9.0,-1.0,8.2,20122,1307151,Leitura e Produção de Textos,122795,A,0.0333333333333
6.0,7.0,8.8,-1.0,7.3,20122,1307151,Leitura e Produção de Textos,122613,A,0.0333333333333
7.0,8.5,7.5,-1.0,7.7,20122,1307151,Leitura e Produção de Textos,122280,A,0.0333333333333
6.5,7.0,7.5,-1.0,7.0,20122,1307151,Leitura e Produção de Textos,122679,A,0.0
7.5,9.0,8.0,-1.0,8.2,20112,1307151,Leitura e Produção de Textos,112379,A,0.0333333333333
9.0,9.0,7.0,-1.0,8.3,20112,1307151,Leitura e Produção de Textos,112254,A,0.0333333333333
7.5,7.0,7.0,-1.0,7.2,20112,1307151,Leitura e Produção de Textos,112605,A,0.0333333333333
8.0,8.0,6.0,-1.0,7.3,20112,1307151,Leitura e Produção de Textos,112791,A,0.0333333333333
8.0,8.0,8.5,-1.0,8.2,20112,1307151,Leitura e Produção de Textos,112587,A,0.0333333333333
7.5,9.0,9.0,-1.0,8.5,20112,1307151,Leitura e Produção de Textos,112444,A,0.0
8.0,7.0,8.5,-1.0,7.8,20112,1307151,Leitura e Produção de Textos,112725,A,0.0333333333333
7.5,8.0,7.0,-1.0,7.5,20112,1307151,Leitura e Produção de Textos,112216,A,0.0
9.0,9.0,9.0,-1.0,9.0,20112,1307151,Leitura e Produção de Textos,112137,A,0.0
7.0,9.0,7.0,-1.0,7.7,20112,1307151,Leitura e Produção de Textos,112551,A,0.0333333333333
8.0,7.0,7.5,-1.0,7.5,20112,1307151,Leitura e Produção de Textos,111370,A,0.0
7.5,7.0,8.0,-1.0,7.5,20112,1307151,Leitura e Produção de Textos,112449,A,0.0
7.0,7.0,8.5,-1.0,7.5,20112,1307151,Leitura e Produção de Textos,112256,A,0.0
8.0,9.0,9.0,-1.0,8.7,20112,1307151,Leitura e Produção de Textos,111598,A,0.0333333333333
8.5,9.0,7.0,-1.0,8.2,20112,1307151,Leitura e Produção de Textos,11260,A,0.0333333333333
8.0,9.0,9.0,-1.0,8.7,20112,1307151,Leitura e Produção de Textos,112274,A,0.0333333333333
8.5,8.0,8.5,-1.0,8.3,20112,1307151,Leitura e Produção de Textos,11216,A,0.0333333333333
8.0,9.0,9.0,-1.0,8.7,20112,1307151,Leitura e Produção de Textos,112729,A,0.0333333333333
7.0,8.0,8.0,-1.0,7.7,20112,1307151,Leitura e Produção de Textos,11254,A,0.0333333333333
8.0,8.0,8.0,-1.0,8.0,20112,1307151,Leitura e Produção de Textos,112590,A,0.0
9.0,9.0,8.0,-1.0,8.7,20112,1307151,Leitura e Produção de Textos,112332,A,0.0333333333333
7.5,9.0,9.0,-1.0,8.5,20112,1307151,Leitura e Produção de Textos,112174,A,0.0
7.0,8.0,7.5,-1.0,7.5,20112,1307151,Leitura e Produção de Textos,111210,A,0.0
7.0,8.0,9.0,-1.0,8.0,20112,1307151,Leitura e Produção de Textos,112640,A,0.0
8.0,9.0,7.0,-1.0,8.0,20112,1307151,Leitura e Produção de Textos,112287,A,0.0
7.5,7.0,9.0,-1.0,7.8,20112,1307151,Leitura e Produção de Textos,111561,A,0.0333333333333
7.5,9.0,8.0,-1.0,8.2,20112,1307151,Leitura e Produção de Textos,112383,A,0.0333333333333
9.0,9.0,8.0,-1.0,8.7,20112,1307151,Leitura e Produção de Textos,112487,A,0.0333333333333
8.5,9.0,8.0,-1.0,8.5,20112,1307151,Leitura e Produção de Textos,112289,A,0.0
7.0,9.0,8.0,-1.0,8.0,20112,1307151,Leitura e Produção de Textos,112355,A,0.0
9.0,8.0,8.0,-1.0,8.3,20112,1307151,Leitura e Produção de Textos,112150,A,0.0333333333333
7.0,9.0,9.0,-1.0,8.3,20112,1307151,Leitura e Produção de Textos,112777,A,0.0333333333333
8.0,9.0,8.0,-1.0,8.3,20112,1307151,Leitura e Produção de Textos,112769,A,0.0333333333333
8.0,9.0,7.0,-1.0,8.0,20112,1307151,Leitura e Produção de Textos,112539,A,0.0
7.5,8.0,8.0,-1.0,7.8,20112,1307151,Leitura e Produção de Textos,112681,A,0.0333333333333
