"disciplina" "matricula" "competencia"
"Lab. de Programacao I" "121309" "10"
"Lab. de Programacao I" "121780" "20"
"Lab. de Programacao I" "121569" "40"
"Lab. de Programacao I" "121413" "20"
"Lab. de Programacao I" "1218" "100"
"Lab. de Programacao I" "121716" "70"
"Lab. de Programacao I" "121334" "50"
"Lab. de Programacao I" "121237" "10"
"Lab. de Programacao I" "121263" "30"
"Lab. de Programacao I" "12191" "70"
"Lab. de Programacao I" "121796" "40"
"Lab. de Programacao I" "121284" "10"
"Lab. de Programacao I" "121401" "60"
"Lab. de Programacao I" "121189" "40"
"Lab. de Programacao I" "121354" "50"
"Lab. de Programacao I" "121774" "10"
"Lab. de Programacao I" "121420" "10"
"Lab. de Programacao I" "121105" "60"
"Lab. de Programacao I" "121515" "20"
"Lab. de Programacao I" "121296" "80"
"Lab. de Programacao I" "121479" "30"
"Lab. de Programacao I" "121214" "40"
"Lab. de Programacao I" "121618" "70"
"Lab. de Programacao I" "121470" "100"
"Lab. de Programacao I" "121633" "80"
"Lab. de Programacao I" "121642" "40"
"Lab. de Programacao I" "121165" "70"
"Lab. de Programacao I" "121360" "80"
"Lab. de Programacao I" "121538" "90"
"Lab. de Programacao I" "121595" "20"
"Lab. de Programacao I" "121175" "100"
"Lab. de Programacao I" "121788" "50"
"Lab. de Programacao I" "121671" "20"
"Lab. de Programacao I" "121622" "60"
"Lab. de Programacao I" "121612" "40"
"Lab. de Programacao I" "121197" "20"
"Lab. de Programacao I" "122574" "0"
"Lab. de Programacao I" "122424" "30"
"Lab. de Programacao I" "122722" "10"
"Lab. de Programacao I" "122376" "70"
"Lab. de Programacao I" "122344" "90"
"Lab. de Programacao I" "12268" "0"
"Lab. de Programacao I" "122565" "30"
"Lab. de Programacao I" "122278" "10"
"Lab. de Programacao I" "122581" "30"
"Lab. de Programacao I" "122423" "10"
"Lab. de Programacao I" "122745" "100"
"Lab. de Programacao I" "12224" "0"
"Lab. de Programacao I" "122145" "50"
"Lab. de Programacao I" "122280" "20"
"Lab. de Programacao I" "122679" "0"
"Lab. de Programacao I" "122337" "50"
"Lab. de Programacao I" "122462" "30"
"Lab. de Programacao I" "122548" "10"
"Lab. de Programacao I" "122658" "30"
"Lab. de Programacao I" "1226" "70"
"Lab. de Programacao I" "122367" "0"
"Lab. de Programacao I" "12248" "0"
"Lab. de Programacao I" "122407" "80"
"Lab. de Programacao I" "12264" "50"
"Lab. de Programacao I" "122330" "0"
"Lab. de Programacao I" "122410" "50"
"Lab. de Programacao I" "122491" "10"
"Lab. de Programacao I" "122550" "20"
"Lab. de Programacao I" "122244" "80"
"Lab. de Programacao I" "1225" "80"
"Lab. de Programacao I" "122322" "80"
"Lab. de Programacao I" "122187" "10"
"Lab. de Programacao I" "122113" "80"
"Lab. de Programacao I" "122302" "80"
"Lab. de Programacao I" "122680" "10"
"Lab. de Programacao I" "122358" "60"
"Lab. de Programacao I" "12255" "80"
"Lab. de Programacao I" "122472" "50"
"Lab. de Programacao I" "122652" "90"
"Lab. de Programacao I" "122338" "30"
"Lab. de Programacao I" "122154" "40"
"Lab. de Programacao I" "12289" "0"
"Lab. de Programacao I" "122544" "10"
"Lab. de Programacao I" "122184" "30"
"Lab. de Programacao I" "12240" "30"
"Lab. de Programacao I" "122398" "0"
"Lab. de Programacao I" "12262" "50"
"Lab. de Programacao I" "122357" "80"
"Lab. de Programacao I" "12242" "90"
"Lab. de Programacao I" "122688" "30"
"Lab. de Programacao I" "122224" "100"
"Lab. de Programacao I" "122795" "0"
"Lab. de Programacao I" "122416" "40"
"Lab. de Programacao I" "122310" "80"
"Lab. de Programacao I" "122727" "80"
"Lab. de Programacao I" "12258" "90"
"Lab. de Programacao I" "122726" "40"
"Lab. de Programacao I" "122517" "80"
"Lab. de Programacao I" "122505" "80"
"Lab. de Programacao I" "122454" "80"
"Lab. de Programacao I" "102457" "90"
"Lab. de Programacao I" "112542" "80"
"Lab. de Programacao I" "122445" "70"
"Lab. de Programacao I" "122547" "80"
"Lab. de Programacao I" "12259" "90"
"Lab. de Programacao I" "122242" "0"
"Lab. de Programacao I" "102473" "80"
"Lab. de Programacao I" "102675" "60"
"Lab. de Programacao I" "111447" "90"
"Lab. de Programacao I" "111463" "60"
"Lab. de Programacao I" "112277" "100"
"Lab. de Programacao I" "112314" "70"
"Lab. de Programacao I" "121684" "0"
"Lab. de Programacao I" "122428" "0"
"Lab. de Programacao I" "111193" "60"
"Lab. de Programacao I" "111134" "80"
"Lab. de Programacao I" "121718" "10"
"Lab. de Programacao I" "121474" "10"
"Lab. de Programacao I" "122790" "30"
"Lab. de Programacao I" "111488" "90"
"Lab. de Programacao I" "112174" "20"
"Lab. de Programacao I" "121318" "50"
"Lab. de Programacao I" "121743" "50"
"Lab. de Programacao I" "1219" "40"
"Lab. de Programacao I" "121564" "80"
"Lab. de Programacao I" "122364" "10"
"Lab. de Programacao I" "122440" "90"
"Lab. de Programacao I" "101577" "60"
"Lab. de Programacao I" "121270" "100"
"Lab. de Programacao I" "12222" "90"
"Lab. de Programacao II" "091486" "80"
"Lab. de Programacao II" "092477" "90"
"Lab. de Programacao II" "102306" "40"
"Lab. de Programacao II" "10245" "30"
"Lab. de Programacao II" "102173" "50"
"Lab. de Programacao II" "102342" "60"
"Lab. de Programacao II" "102313" "40"
"Lab. de Programacao II" "111190" "30"
"Lab. de Programacao II" "111588" "40"
"Lab. de Programacao II" "111512" "10"
"Lab. de Programacao II" "112137" "10"
"Lab. de Programacao II" "112481" "70"
"Lab. de Programacao II" "112356" "20"
"Lab. de Programacao II" "112578" "50"
"Lab. de Programacao II" "112406" "10"
"Lab. de Programacao II" "11254" "80"
"Lab. de Programacao II" "112742" "90"
"Lab. de Programacao II" "121746" "0"
"Lab. de Programacao II" "092786" "90"
"Lab. de Programacao II" "101339" "10"
"Lab. de Programacao II" "101461" "70"
"Lab. de Programacao II" "101483" "10"
"Lab. de Programacao II" "101240" "80"
"Lab. de Programacao II" "101324" "80"
"Lab. de Programacao II" "101508" "70"
"Lab. de Programacao II" "101116" "50"
"Lab. de Programacao II" "101253" "70"
"Lab. de Programacao II" "101166" "70"
"Lab. de Programacao II" "102202" "70"
"Lab. de Programacao II" "10277" "50"
"Lab. de Programacao II" "102308" "90"
"Lab. de Programacao II" "102639" "80"
"Lab. de Programacao II" "102572" "70"
"Lab. de Programacao II" "102168" "80"
"Lab. de Programacao II" "102408" "40"
"Lab. de Programacao II" "102209" "30"
"Lab. de Programacao II" "102608" "50"
"Lab. de Programacao II" "102549" "10"
"Lab. de Programacao II" "10279" "10"
"Lab. de Programacao II" "102303" "60"
"Lab. de Programacao II" "102773" "50"
"Lab. de Programacao II" "102235" "10"
"Lab. de Programacao II" "102160" "30"
"Lab. de Programacao II" "102419" "20"
"Lab. de Programacao II" "102361" "20"
"Lab. de Programacao II" "102448" "0"
"Lab. de Programacao II" "1022" "70"
"Lab. de Programacao II" "102268" "60"
"Lab. de Programacao II" "102586" "70"
"Lab. de Programacao II" "102259" "90"
"Lab. de Programacao II" "102707" "100"
"Lab. de Programacao II" "102721" "90"
"Lab. de Programacao II" "10238" "70"
"Lab. de Programacao II" "102678" "50"
"Lab. de Programacao II" "102541" "40"
"Lab. de Programacao II" "102365" "90"
"Lab. de Programacao II" "102118" "20"
"Lab. de Programacao II" "102402" "70"
"Lab. de Programacao II" "111732" "60"
"Lab. de Programacao II" "111210" "70"
"Lab. de Programacao II" "111555" "70"
"Lab. de Programacao II" "111315" "10"
"Lab. de Programacao II" "111129" "0"
"Lab. de Programacao II" "111480" "60"
"Lab. de Programacao II" "111662" "20"
"Lab. de Programacao II" "11176" "0"
"Lab. de Programacao II" "111558" "80"
"Lab. de Programacao II" "111504" "20"
"Lab. de Programacao II" "111163" "10"
"Lab. de Programacao II" "111459" "20"
"Lab. de Programacao II" "111301" "20"
"Lab. de Programacao II" "111663" "20"
"Lab. de Programacao II" "11156" "30"
"Lab. de Programacao II" "111497" "30"
"Lab. de Programacao II" "111243" "50"
"Lab. de Programacao II" "111755" "30"
"Lab. de Programacao II" "111106" "60"
"Lab. de Programacao II" "111687" "80"
"Lab. de Programacao II" "111111" "80"
"Lab. de Programacao II" "111249" "70"
"Lab. de Programacao II" "111305" "60"
"Lab. de Programacao II" "111336" "50"
"Lab. de Programacao II" "111298" "60"
"Lab. de Programacao II" "111103" "30"
"Lab. de Programacao II" "111188" "50"
"Lab. de Programacao II" "111369" "70"
"Lab. de Programacao II" "111171" "50"
"Lab. de Programacao II" "111647" "40"
"Lab. de Programacao II" "111161" "70"
"Lab. de Programacao II" "111147" "50"
"Lab. de Programacao II" "112503" "90"
"Lab. de Programacao II" "112323" "40"
"Lab. de Programacao II" "112645" "90"
"Lab. de Programacao II" "112167" "40"
"Lab. de Programacao II" "112218" "90"
"Lab. de Programacao II" "11233" "50"
"Lab. de Programacao II" "12170" "20"
"Lab. de Programacao II" "121320" "40"
"Lab. de Programacao II" "121490" "60"
"Lab. de Programacao II" "121283" "40"
"Lab. de Programacao II" "121430" "60"
"Lab. de Programacao II" "121785" "80"
"Lab. de Programacao II" "092333" "90"
"Lab. de Programacao II" "101637" "50"
"Lab. de Programacao II" "101139" "100"
"Lab. de Programacao II" "101110" "50"
"Lab. de Programacao II" "10234" "100"
"Lab. de Programacao II" "102388" "70"
"Lab. de Programacao II" "102258" "20"
"Lab. de Programacao II" "102672" "100"
"Lab. de Programacao II" "102583" "90"
"Lab. de Programacao II" "102698" "80"
"Lab. de Programacao II" "102793" "60"
"Lab. de Programacao II" "102753" "90"
"Lab. de Programacao II" "102728" "90"
"Lab. de Programacao II" "102269" "90"
"Lab. de Programacao II" "102536" "70"
"Lab. de Programacao II" "102731" "90"
"Lab. de Programacao II" "102219" "80"
"Lab. de Programacao II" "102373" "90"
"Lab. de Programacao II" "102635" "60"
"Lab. de Programacao II" "111400" "50"
"Lab. de Programacao II" "111657" "80"
"Lab. de Programacao II" "111580" "90"
"Lab. de Programacao II" "111115" "100"
"Lab. de Programacao II" "111427" "30"
"Lab. de Programacao II" "111100" "100"
"Lab. de Programacao II" "111101" "100"
"Lab. de Programacao II" "111370" "100"
"Lab. de Programacao II" "111591" "30"
"Lab. de Programacao II" "111220" "10"
"Lab. de Programacao II" "111485" "50"
"Lab. de Programacao II" "11151" "10"
"Lab. de Programacao II" "111610" "40"
"Lab. de Programacao II" "111717" "40"
"Lab. de Programacao II" "111265" "30"
"Lab. de Programacao II" "111598" "80"
"Lab. de Programacao II" "111346" "40"
"Lab. de Programacao II" "111425" "70"
"Lab. de Programacao II" "111561" "40"
"Lab. de Programacao II" "112590" "30"
"Lab. de Programacao II" "112332" "60"
"Lab. de Programacao II" "112381" "100"
"Lab. de Programacao II" "112711" "50"
"Lab. de Programacao II" "112232" "90"
"Lab. de Programacao II" "112516" "30"
"Lab. de Programacao II" "112623" "70"
"Lab. de Programacao II" "112681" "30"
"Lab. de Programacao II" "112765" "10"
"Lab. de Programacao II" "112769" "80"
"Lab. de Programacao II" "112539" "40"
"Lab. de Programacao II" "112254" "50"
"Lab. de Programacao II" "112449" "60"
"Lab. de Programacao II" "112452" "40"
"Lab. de Programacao II" "112760" "80"
"Lab. de Programacao II" "112525" "80"
"Lab. de Programacao II" "112177" "90"
"Lab. de Programacao II" "112355" "40"
"Lab. de Programacao II" "112518" "60"
"Lab. de Programacao II" "112444" "90"
"Lab. de Programacao II" "112520" "20"
"Lab. de Programacao II" "112274" "50"
"Lab. de Programacao II" "11260" "40"
"Lab. de Programacao II" "112777" "40"
"Lab. de Programacao II" "112729" "50"
"Lab. de Programacao II" "11278" "40"
"Lab. de Programacao II" "112379" "70"
"Lab. de Programacao II" "112605" "80"
"Lab. de Programacao II" "11223" "30"
"Lab. de Programacao II" "112487" "30"
"Lab. de Programacao II" "112216" "60"
"Lab. de Programacao II" "112551" "10"
"Lab. de Programacao II" "11216" "10"
"Lab. de Programacao II" "112682" "90"
"Lab. de Programacao II" "112579" "10"
"Lab. de Programacao II" "121199" "40"
"Lab. de Programacao II" "121704" "40"
"Lab. de Programacao II" "121272" "50"
"Lab. de Programacao II" "121602" "30"
"Lab. de Programacao II" "121276" "60"
"Lab. de Programacao II" "121152" "40"
"Lab. de Programacao II" "121643" "30"
"Lab. de Programacao II" "12183" "50"
"Lab. de Programacao II" "121686" "10"
"Lab. de Programacao II" "121771" "60"
"Lab. de Programacao II" "121594" "20"
"Lab. de Programacao II" "121102" "10"
"Lab. de Programacao II" "121179" "10"
"Lab. de Programacao II" "121436" "10"
"Lab. de Programacao II" "121180" "20"
"Lab. de Programacao II" "121257" "30"
"Lab. de Programacao II" "121767" "20"
"Lab. de Programacao II" "121429" "10"
"Lab. de Programacao II" "12153" "80"
"Lab. de Programacao II" "121309" "0"
"Lab. de Programacao II" "121780" "40"
"Lab. de Programacao II" "121237" "0"
"Lab. de Programacao II" "121263" "20"
"Lab. de Programacao II" "121796" "20"
"Lab. de Programacao II" "121284" "10"
"Lab. de Programacao II" "121401" "10"
"Lab. de Programacao II" "121189" "10"
"Lab. de Programacao II" "121774" "0"
"Lab. de Programacao II" "121420" "20"
"Lab. de Programacao II" "121105" "30"
"Lab. de Programacao II" "121515" "30"
"Lab. de Programacao II" "121479" "20"
"Lab. de Programacao II" "121214" "80"
"Lab. de Programacao II" "121636" "40"
"Lab. de Programacao II" "121642" "30"
"Lab. de Programacao II" "121595" "20"
"Lab. de Programacao II" "121671" "90"
"Lab. de Programacao II" "121622" "30"
"Lab. de Programacao II" "121612" "40"
"Lab. de Programacao II" "121197" "20"
"Lab. de Programacao II" "101783" "70"
"Lab. de Programacao II" "102273" "30"
"Lab. de Programacao II" "10247" "0"
"Lab. de Programacao II" "102455" "0"
"Lab. de Programacao II" "102720" "20"
"Lab. de Programacao II" "11198" "20"
"Lab. de Programacao II" "102294" "60"
"Lab. de Programacao II" "122441" "60"
"Lab. de Programacao II" "102390" "90"
"Lab. de Programacao II" "102575" "30"
"Lab. de Programacao II" "102709" "60"
"Lab. de Programacao II" "102644" "0"
"Lab. de Programacao II" "102404" "10"
"Lab. de Programacao II" "111603" "60"
"Lab. de Programacao II" "12184" "90"
"Lab. de Programacao II" "092208" "80"
"Lab. de Programacao II" "09226" "80"
"Lab. de Programacao II" "092749" "50"
"Lab. de Programacao II" "102304" "20"
"Lab. de Programacao II" "102676" "50"
"Lab. de Programacao II" "102631" "0"
"Lab. de Programacao II" "102506" "60"
"Lab. de Programacao II" "102675" "100"
"Lab. de Programacao II" "111447" "70"
"Lab. de Programacao II" "1217" "80"
"Lab. de Programacao II" "092697" "60"
"Lab. de Programacao II" "121684" "0"
"Lab. de Programacao II" "111193" "70"
"Lab. de Programacao II" "121718" "0"
"Lab. de Programacao II" "101651" "60"
"Lab. de Programacao II" "112475" "20"
"Lab. de Programacao II" "092482" "100"
"Lab. de Programacao II" "121474" "60"
"Lab. de Programacao II" "112371" "90"
"Lab. de Programacao II" "09165" "80"
"Lab. de Programacao II" "09246" "70"
"Lab. de Programacao II" "101267" "100"
"Lab. de Programacao II" "102664" "10"
"Lab. de Programacao II" "111690" "80"
"Leitura e Producao de Textos" "112137" "10"
"Leitura e Producao de Textos" "112356" "10"
"Leitura e Producao de Textos" "112578" "30"
"Leitura e Producao de Textos" "112406" "30"
"Leitura e Producao de Textos" "11254" "70"
"Leitura e Producao de Textos" "112742" "40"
"Leitura e Producao de Textos" "112791" "80"
"Leitura e Producao de Textos" "121746" "40"
"Leitura e Producao de Textos" "121225" "100"
"Leitura e Producao de Textos" "121750" "30"
"Leitura e Producao de Textos" "111210" "80"
"Leitura e Producao de Textos" "111315" "10"
"Leitura e Producao de Textos" "111163" "10"
"Leitura e Producao de Textos" "111243" "60"
"Leitura e Producao de Textos" "111369" "20"
"Leitura e Producao de Textos" "112503" "50"
"Leitura e Producao de Textos" "112323" "60"
"Leitura e Producao de Textos" "112645" "80"
"Leitura e Producao de Textos" "112738" "10"
"Leitura e Producao de Textos" "112167" "50"
"Leitura e Producao de Textos" "112218" "90"
"Leitura e Producao de Textos" "11233" "70"
"Leitura e Producao de Textos" "12170" "0"
"Leitura e Producao de Textos" "12112" "70"
"Leitura e Producao de Textos" "12125" "60"
"Leitura e Producao de Textos" "121320" "80"
"Leitura e Producao de Textos" "121490" "10"
"Leitura e Producao de Textos" "121283" "90"
"Leitura e Producao de Textos" "121430" "50"
"Leitura e Producao de Textos" "121785" "50"
"Leitura e Producao de Textos" "111100" "90"
"Leitura e Producao de Textos" "111101" "70"
"Leitura e Producao de Textos" "111370" "80"
"Leitura e Producao de Textos" "111372" "50"
"Leitura e Producao de Textos" "111265" "60"
"Leitura e Producao de Textos" "111598" "20"
"Leitura e Producao de Textos" "111529" "10"
"Leitura e Producao de Textos" "111561" "60"
"Leitura e Producao de Textos" "112553" "60"
"Leitura e Producao de Textos" "112590" "50"
"Leitura e Producao de Textos" "112640" "50"
"Leitura e Producao de Textos" "112332" "20"
"Leitura e Producao de Textos" "112467" "80"
"Leitura e Producao de Textos" "112438" "100"
"Leitura e Producao de Textos" "112386" "80"
"Leitura e Producao de Textos" "112759" "20"
"Leitura e Producao de Textos" "112383" "50"
"Leitura e Producao de Textos" "112381" "70"
"Leitura e Producao de Textos" "112380" "90"
"Leitura e Producao de Textos" "112711" "50"
"Leitura e Producao de Textos" "112232" "30"
"Leitura e Producao de Textos" "112516" "10"
"Leitura e Producao de Textos" "112494" "90"
"Leitura e Producao de Textos" "112656" "80"
"Leitura e Producao de Textos" "112623" "80"
"Leitura e Producao de Textos" "112681" "60"
"Leitura e Producao de Textos" "112765" "30"
"Leitura e Producao de Textos" "112769" "30"
"Leitura e Producao de Textos" "112539" "50"
"Leitura e Producao de Textos" "112254" "30"
"Leitura e Producao de Textos" "112589" "100"
"Leitura e Producao de Textos" "112449" "80"
"Leitura e Producao de Textos" "112452" "50"
"Leitura e Producao de Textos" "112760" "20"
"Leitura e Producao de Textos" "112525" "70"
"Leitura e Producao de Textos" "112177" "30"
"Leitura e Producao de Textos" "112289" "20"
"Leitura e Producao de Textos" "112355" "50"
"Leitura e Producao de Textos" "112518" "50"
"Leitura e Producao de Textos" "112444" "20"
"Leitura e Producao de Textos" "112520" "20"
"Leitura e Producao de Textos" "112274" "20"
"Leitura e Producao de Textos" "112735" "40"
"Leitura e Producao de Textos" "11260" "40"
"Leitura e Producao de Textos" "112777" "30"
"Leitura e Producao de Textos" "112729" "20"
"Leitura e Producao de Textos" "11278" "20"
"Leitura e Producao de Textos" "112150" "30"
"Leitura e Producao de Textos" "112287" "50"
"Leitura e Producao de Textos" "112471" "80"
"Leitura e Producao de Textos" "112379" "40"
"Leitura e Producao de Textos" "112605" "90"
"Leitura e Producao de Textos" "11223" "20"
"Leitura e Producao de Textos" "112625" "80"
"Leitura e Producao de Textos" "112487" "20"
"Leitura e Producao de Textos" "112295" "80"
"Leitura e Producao de Textos" "112216" "80"
"Leitura e Producao de Textos" "112551" "70"
"Leitura e Producao de Textos" "112138" "40"
"Leitura e Producao de Textos" "112109" "40"
"Leitura e Producao de Textos" "112256" "70"
"Leitura e Producao de Textos" "112587" "40"
"Leitura e Producao de Textos" "11216" "30"
"Leitura e Producao de Textos" "112446" "40"
"Leitura e Producao de Textos" "112579" "20"
"Leitura e Producao de Textos" "112725" "60"
"Leitura e Producao de Textos" "121199" "50"
"Leitura e Producao de Textos" "121704" "30"
"Leitura e Producao de Textos" "121272" "40"
"Leitura e Producao de Textos" "121602" "10"
"Leitura e Producao de Textos" "121276" "50"
"Leitura e Producao de Textos" "12166" "10"
"Leitura e Producao de Textos" "121152" "10"
"Leitura e Producao de Textos" "121643" "30"
"Leitura e Producao de Textos" "12183" "50"
"Leitura e Producao de Textos" "121686" "0"
"Leitura e Producao de Textos" "121771" "50"
"Leitura e Producao de Textos" "121594" "30"
"Leitura e Producao de Textos" "121374" "10"
"Leitura e Producao de Textos" "121102" "50"
"Leitura e Producao de Textos" "121179" "0"
"Leitura e Producao de Textos" "121436" "0"
"Leitura e Producao de Textos" "121180" "40"
"Leitura e Producao de Textos" "121257" "20"
"Leitura e Producao de Textos" "121767" "20"
"Leitura e Producao de Textos" "121429" "0"
"Leitura e Producao de Textos" "12153" "90"
"Leitura e Producao de Textos" "121309" "30"
"Leitura e Producao de Textos" "121780" "70"
"Leitura e Producao de Textos" "121569" "70"
"Leitura e Producao de Textos" "121413" "70"
"Leitura e Producao de Textos" "121716" "30"
"Leitura e Producao de Textos" "121334" "90"
"Leitura e Producao de Textos" "121237" "0"
"Leitura e Producao de Textos" "121263" "0"
"Leitura e Producao de Textos" "12191" "10"
"Leitura e Producao de Textos" "121796" "60"
"Leitura e Producao de Textos" "121284" "10"
"Leitura e Producao de Textos" "121401" "0"
"Leitura e Producao de Textos" "121189" "40"
"Leitura e Producao de Textos" "121354" "100"
"Leitura e Producao de Textos" "121774" "0"
"Leitura e Producao de Textos" "121420" "40"
"Leitura e Producao de Textos" "121105" "30"
"Leitura e Producao de Textos" "121515" "10"
"Leitura e Producao de Textos" "121296" "90"
"Leitura e Producao de Textos" "121479" "90"
"Leitura e Producao de Textos" "121214" "20"
"Leitura e Producao de Textos" "121618" "70"
"Leitura e Producao de Textos" "121470" "60"
"Leitura e Producao de Textos" "121633" "40"
"Leitura e Producao de Textos" "121642" "90"
"Leitura e Producao de Textos" "121165" "40"
"Leitura e Producao de Textos" "121360" "10"
"Leitura e Producao de Textos" "121538" "40"
"Leitura e Producao de Textos" "121595" "60"
"Leitura e Producao de Textos" "121175" "50"
"Leitura e Producao de Textos" "121788" "20"
"Leitura e Producao de Textos" "121671" "10"
"Leitura e Producao de Textos" "121622" "40"
"Leitura e Producao de Textos" "121612" "60"
"Leitura e Producao de Textos" "122574" "30"
"Leitura e Producao de Textos" "122424" "70"
"Leitura e Producao de Textos" "122722" "20"
"Leitura e Producao de Textos" "122376" "50"
"Leitura e Producao de Textos" "122344" "80"
"Leitura e Producao de Textos" "12268" "20"
"Leitura e Producao de Textos" "122565" "80"
"Leitura e Producao de Textos" "122278" "70"
"Leitura e Producao de Textos" "122581" "90"
"Leitura e Producao de Textos" "122423" "70"
"Leitura e Producao de Textos" "122745" "50"
"Leitura e Producao de Textos" "12224" "70"
"Leitura e Producao de Textos" "122145" "70"
"Leitura e Producao de Textos" "122280" "60"
"Leitura e Producao de Textos" "122613" "80"
"Leitura e Producao de Textos" "122679" "90"
"Leitura e Producao de Textos" "122337" "30"
"Leitura e Producao de Textos" "122114" "90"
"Leitura e Producao de Textos" "122462" "60"
"Leitura e Producao de Textos" "122548" "10"
"Leitura e Producao de Textos" "122658" "60"
"Leitura e Producao de Textos" "1226" "60"
"Leitura e Producao de Textos" "122367" "10"
"Leitura e Producao de Textos" "12248" "20"
"Leitura e Producao de Textos" "12264" "30"
"Leitura e Producao de Textos" "122330" "80"
"Leitura e Producao de Textos" "122410" "10"
"Leitura e Producao de Textos" "122491" "80"
"Leitura e Producao de Textos" "122550" "80"
"Leitura e Producao de Textos" "122244" "100"
"Leitura e Producao de Textos" "1225" "100"
"Leitura e Producao de Textos" "122322" "70"
"Leitura e Producao de Textos" "122187" "60"
"Leitura e Producao de Textos" "122113" "100"
"Leitura e Producao de Textos" "122302" "20"
"Leitura e Producao de Textos" "122680" "0"
"Leitura e Producao de Textos" "122358" "40"
"Leitura e Producao de Textos" "12255" "0"
"Leitura e Producao de Textos" "122472" "90"
"Leitura e Producao de Textos" "122652" "90"
"Leitura e Producao de Textos" "122338" "70"
"Leitura e Producao de Textos" "122154" "60"
"Leitura e Producao de Textos" "12289" "60"
"Leitura e Producao de Textos" "122544" "30"
"Leitura e Producao de Textos" "122184" "30"
"Leitura e Producao de Textos" "12240" "10"
"Leitura e Producao de Textos" "122784" "100"
"Leitura e Producao de Textos" "122398" "80"
"Leitura e Producao de Textos" "12262" "90"
"Leitura e Producao de Textos" "122357" "60"
"Leitura e Producao de Textos" "122362" "60"
"Leitura e Producao de Textos" "122688" "70"
"Leitura e Producao de Textos" "122224" "90"
"Leitura e Producao de Textos" "122795" "40"
"Leitura e Producao de Textos" "122416" "40"
"Leitura e Producao de Textos" "122310" "90"
"Leitura e Producao de Textos" "122727" "90"
"Leitura e Producao de Textos" "12258" "40"
"Leitura e Producao de Textos" "122726" "70"
"Leitura e Producao de Textos" "122532" "90"
"Leitura e Producao de Textos" "122505" "60"
"Leitura e Producao de Textos" "122454" "100"
"Leitura e Producao de Textos" "112542" "50"
"Leitura e Producao de Textos" "122445" "100"
"Leitura e Producao de Textos" "122547" "80"
"Leitura e Producao de Textos" "122242" "10"
"Leitura e Producao de Textos" "112314" "70"
"Leitura e Producao de Textos" "121684" "0"
"Leitura e Producao de Textos" "122428" "60"
"Leitura e Producao de Textos" "122570" "90"
"Leitura e Producao de Textos" "121474" "40"
"Leitura e Producao de Textos" "122790" "40"
"Leitura e Producao de Textos" "112174" "20"
"Leitura e Producao de Textos" "121585" "100"
"Leitura e Producao de Textos" "121262" "90"
"Leitura e Producao de Textos" "121743" "80"
"Leitura e Producao de Textos" "1219" "70"
"Leitura e Producao de Textos" "122364" "10"
"Leitura e Producao de Textos" "122158" "80"
"Leitura e Producao de Textos" "121270" "30"
"Leitura e Producao de Textos" "112108" "20"
"Logica Matematica" "082181" "90"
"Logica Matematica" "082710" "60"
"Logica Matematica" "09199" "90"
"Logica Matematica" "091692" "90"
"Logica Matematica" "092768" "60"
"Logica Matematica" "09215" "40"
"Logica Matematica" "092377" "10"
"Logica Matematica" "092571" "30"
"Logica Matematica" "092752" "90"
"Logica Matematica" "101255" "100"
"Logica Matematica" "10245" "80"
"Logica Matematica" "102173" "10"
"Logica Matematica" "121266" "100"
"Logica Matematica" "082614" "90"
"Logica Matematica" "082775" "100"
"Logica Matematica" "091562" "60"
"Logica Matematica" "092117" "20"
"Logica Matematica" "09211" "20"
"Logica Matematica" "092335" "80"
"Logica Matematica" "092533" "10"
"Logica Matematica" "092153" "10"
"Logica Matematica" "0923" "90"
"Logica Matematica" "101144" "90"
"Logica Matematica" "101523" "90"
"Logica Matematica" "101339" "0"
"Logica Matematica" "10130" "20"
"Logica Matematica" "101132" "20"
"Logica Matematica" "101329" "10"
"Logica Matematica" "10194" "100"
"Logica Matematica" "101192" "60"
"Logica Matematica" "10188" "50"
"Logica Matematica" "101483" "50"
"Logica Matematica" "101136" "50"
"Logica Matematica" "10117" "0"
"Logica Matematica" "10161" "80"
"Logica Matematica" "101724" "10"
"Logica Matematica" "101316" "60"
"Logica Matematica" "101545" "10"
"Logica Matematica" "101621" "30"
"Logica Matematica" "101739" "90"
"Logica Matematica" "101397" "0"
"Logica Matematica" "101661" "40"
"Logica Matematica" "101393" "20"
"Logica Matematica" "101215" "10"
"Logica Matematica" "101673" "40"
"Logica Matematica" "10174" "0"
"Logica Matematica" "101251" "50"
"Logica Matematica" "101797" "50"
"Logica Matematica" "101392" "40"
"Logica Matematica" "101125" "70"
"Logica Matematica" "101351" "40"
"Logica Matematica" "101748" "20"
"Logica Matematica" "101616" "50"
"Logica Matematica" "101534" "100"
"Logica Matematica" "101290" "40"
"Logica Matematica" "102408" "20"
"Logica Matematica" "102209" "30"
"Logica Matematica" "102549" "50"
"Logica Matematica" "10279" "30"
"Logica Matematica" "102303" "50"
"Logica Matematica" "102235" "90"
"Logica Matematica" "102160" "60"
"Logica Matematica" "102361" "30"
"Logica Matematica" "102448" "20"
"Logica Matematica" "102186" "70"
"Logica Matematica" "10238" "80"
"Logica Matematica" "102678" "60"
"Logica Matematica" "102541" "70"
"Logica Matematica" "102118" "50"
"Logica Matematica" "111732" "30"
"Logica Matematica" "111315" "0"
"Logica Matematica" "111129" "10"
"Logica Matematica" "111480" "60"
"Logica Matematica" "111662" "10"
"Logica Matematica" "11176" "10"
