CodigoDisciplina,MatriculaAluno,Periodo,Nota1,Nota2,Nota3,Media,Final,Situacao,PeriodoRelativo
1411182,108218,20121,9.9,10,3.5,7.8,-1,A,8
1411182,1111653,20121,8.8,10,5.2,8,-1,A,3
1411182,1121266,20121,4.6,10,6.4,7,-1,A,1
1411182,1112200,20121,10,10,10,10,-1,A,2
1411182,1092742,20121,10,10,7,9,-1,A,6
1411182,1101722,20121,9.7,10,6.4,8.7,-1,A,5
1411182,109250,20121,8.5,5.7,3.5,4.3,2,R,6
1411182,110251,20121,10,10,5.8,8.6,-1,A,4
1411182,1101651,20121,9.7,10,8.5,9.4,-1,A,5
1411182,1101447,20121,10,10,4.3,8.1,-1,A,5
1411182,1111443,20121,9.7,9.6,3.2,7.5,-1,A,3
1411182,1102454,20121,10,10,10,10,-1,A,4
1411182,112189,20121,9.3,10,8.9,9.4,-1,A,1
1411182,1092483,20121,9.7,6.9,4.4,7,-1,A,6
1411182,1102606,20121,10,10,10,10,-1,A,4
1411182,1082497,20121,8,8.4,4.6,7,-1,A,8
1411182,1101247,20121,9.4,8.4,3.2,7,-1,A,5
1411182,1102334,20121,10,10,10,10,-1,A,4
1411182,110137,20121,10,10,10,10,-1,A,5
1411182,1101278,20121,10,10,9.1,9.7,-1,A,5
1411182,1121511,20121,9.9,10,6.2,8.7,-1,A,1
1411182,1112261,20121,8.2,10,6.7,8.3,-1,A,2
1411182,111129,20121,9.7,10,7.3,9,-1,A,3
1411182,1111304,20121,9.7,10,5.2,8.3,-1,A,3
1411182,1121655,20121,9.5,6.6,4.9,7,-1,A,1
1411182,1102342,20121,9.4,10,4.6,8,-1,A,4
1411182,1121558,20121,9.7,10,5.5,8.4,-1,A,1
1411182,1102416,20121,10,10,6.1,8.7,-1,A,4
1411182,1091116,20121,9.9,10,5.6,8.5,-1,A,7
1411182,1102410,20121,9.5,7.2,0.7,6.7,8,A,4
1411182,1101687,20121,10,10,10,10,-1,A,5
1411182,110142,20121,10,4.5,1.4,3.2,0,R,5
1411182,1102635,20121,10,10,10,10,-1,A,4
1411182,1111384,20122,9.4,10,9.4,9.6,-1,A,4
1411182,1121174,20122,8,2.8,7.8,7.1,8.5,A,2
1411182,1122349,20122,7.9,10,6.7,8.2,-1,A,1
1411182,1122556,20122,8.4,10,9.5,9.3,-1,A,1
1411182,1111412,20122,7.1,1,0,2.7,-1,R,4
1411182,1101219,20122,9.1,10,8.5,9.2,-1,A,6
1411182,1112485,20122,10,10,10,10,-1,A,3
1411182,1112627,20122,7.8,9.2,7.6,8.2,-1,A,3
1411182,111177,20122,8.8,10,9.7,9.5,-1,A,4
1411182,1111442,20122,7.6,9.5,4.5,7.2,-1,A,4
1411182,1101793,20122,9.5,10,9.9,9.8,-1,A,6
1411182,1101478,20122,8.8,7,6.7,7.5,-1,A,6
1411182,1111632,20122,10,8.7,9.8,9.5,-1,A,4
1411182,11027,20122,9.6,10,7.7,9.1,-1,A,5
1411182,1081191,20122,7.5,10,7.1,8.2,-1,A,10
1411182,1102605,20122,8.4,9.1,7.4,8.3,-1,A,5
1411182,1101450,20122,8.6,9.4,6,8,-1,A,6
1411182,109250,20122,8.6,7.3,6.9,7.6,-1,A,7
1411182,1112757,20122,8.6,8.2,9,8.6,-1,A,3
1411182,1111588,20122,10,10,8.5,9.5,-1,A,4
1411182,1101104,20122,8.2,6.2,9.3,7.9,-1,A,6
1411182,1121127,20122,10,10,10,10,-1,A,2
1411182,1111684,20122,9.7,10,8.2,9.3,-1,A,4
1411182,1111519,20122,9.2,10,9.9,9.7,-1,A,4
1411182,1122754,20122,9,10,5.9,8.3,-1,A,1
1411182,1111394,20122,8.8,7.2,9.5,8.5,-1,A,4
1411182,1121484,20122,8.3,10,7.8,8.7,-1,A,2
1411182,1111540,20122,9.1,10,10,9.7,-1,A,4
1411182,1111745,20122,9.5,10,9.9,9.8,-1,A,4
1411182,1121264,20122,8.2,10,4.9,7.7,-1,A,2
1411182,1122205,20122,8.5,10,6.4,8.3,-1,A,1
1411182,1092398,20122,9.4,10,10,9.8,-1,A,7
1411182,1072244,20122,7.7,10,7.8,8.5,-1,A,11
1411182,1102351,20122,9.3,4.1,7.9,7.1,-1,A,5
1411182,1102520,20112,8.9,6.7,5.4,7,-1,A,3
1411182,1111210,20112,9,6.7,7.1,7.6,-1,A,2
1411182,1101503,20112,6.9,4.8,3.6,5,4.9,A,4
1411182,1101697,20112,8.7,8.8,6.5,8,-1,A,4
1411182,107220,20112,7.5,7.6,5.9,7,-1,A,9
1411182,1101335,20112,8.1,5.2,7.7,7,-1,A,4
1411182,1101301,20112,7,4.8,2,2.8,0,R,4
1411182,1101151,20112,8.7,6.7,5.6,7,-1,A,4
1411182,1091530,20112,8.4,6.7,7.4,7.5,-1,A,6
1411182,1101167,20112,6.7,4.3,2.2,2.6,0,R,4
1411182,1092355,20112,8.9,8.6,7.4,8.3,-1,A,5
1411182,1091203,20112,9.5,9.1,4.5,7.7,-1,A,6
1411182,1111146,20112,7.5,8.4,6.3,7.4,-1,A,2
1411182,1101689,20112,8.1,8.1,8.7,8.3,-1,A,4
1411182,1101750,20112,9.9,9.9,9.9,9.9,-1,A,4
1411182,1101771,20112,9.5,9.7,9.6,9.6,-1,A,4
1411182,1092352,20112,9.6,8.6,8.2,8.8,-1,A,5
1411182,1111532,20112,9.5,9.1,7.8,8.8,-1,A,2
1411182,109173,20112,3.6,3.3,8.1,4.2,3,R,6
1411182,1112200,20112,8.5,7.6,3.1,3.8,0,R,1
1411182,1081191,20112,5.7,1.9,3.5,3.7,-1,R,8
1411182,1101281,20112,9.2,9.6,10,9.6,-1,A,4
1411182,1092742,20112,8.2,3.3,6.8,3.7,0,R,5
1411182,1101295,20112,8.6,7.2,7.3,7.7,-1,A,4
1411182,1101737,20112,7.8,2.4,6,3.6,1,R,4
1411182,1091116,20112,5.8,6.7,5.5,4.4,2,R,6
1411182,1091364,20112,6.5,9.1,7.5,7.7,-1,A,6
1411182,1112459,20112,8.6,8.1,6.7,7.8,-1,A,1
1411182,1101514,20112,8.6,9.6,10,9.4,-1,A,4
1411182,1101179,20112,9.1,9.1,9.4,9.2,-1,A,4
1411182,1101108,20112,7.1,8.1,7,7.4,-1,A,4
1411182,1101607,20112,9.2,8.6,8,8.6,-1,A,4
1411182,11012,20112,3.6,7.6,4.7,5.2,5,A,4
1411182,1101370,20112,7.8,5.7,7.5,7,-1,A,4
1411182,1101297,20112,5.5,9.6,8,7.7,-1,A,4
1411182,1111443,20112,8.1,4.8,3.3,4.4,3,R,2
1411182,1092212,20112,8.4,8.6,9.1,8.7,-1,A,5
1411182,1092380,20112,9.4,9.1,10,9.5,-1,A,5
1411182,109245,20112,8.9,7.2,8.2,8.1,-1,A,5
1411182,1101669,20112,9.5,9.4,9.9,9.6,-1,A,4
1411182,1111304,20112,6.3,3.3,1.2,3.6,-1,R,2
1411182,110142,20112,7.7,0,0.7,2.8,-1,R,4
1411182,109187,20112,8.5,10,8.8,9.1,-1,A,6
1411182,1101379,20112,9.5,9.7,9.9,9.7,-1,A,4
1411182,1092103,20112,8.7,2.8,9.5,7,-1,A,5
1411182,1092513,20112,8.9,6,6.1,7,-1,A,5
1411182,1091744,20112,10,9.6,9.2,9.6,-1,A,6
1411182,1072244,20112,6.5,7.2,4.3,3.6,0,R,9
1411182,1101408,20112,8.3,8.1,7.6,8,-1,A,4
1411182,1101682,20112,8.2,8.1,8,8.1,-1,A,4
1114107,1101240,20111,3.5,0.5,0.3,1.4,-1,R,3
1114107,1102520,20111,5.5,0.5,0,2,-1,R,2
1114107,1111210,20111,7,3.8,3.7,5.4,6.4,A,1
1114107,1101503,20111,6.6,3.8,2.5,5.2,6.5,A,3
1114107,1092288,20111,5.8,9,6.2,7,-1,A,4
1114107,1101697,20111,2.9,7,5,6.8,9.5,A,3
1114107,1101335,20111,7.8,5.2,8,7,-1,A,3
1114107,1101610,20111,0,0.5,0,0.2,-1,R,3
1114107,1101301,20111,6.5,2.8,3.2,4,3.6,R,3
1114107,1091691,20111,6.5,0,0,2.2,-1,R,5
1114107,1101167,20111,0,3.2,0,1.1,-1,R,3
1114107,1092355,20111,7.2,7,0.9,5.1,5.2,A,4
1114107,1091203,20111,2.5,1,3.5,2.3,-1,R,5
1114107,1091768,20111,6,4.8,5.9,6.2,7.2,A,5
1114107,1101689,20111,6.3,4.8,3.1,5.2,5.9,A,3
1114107,1091623,20111,3.3,0,0,1.1,-1,R,5
1114107,1091131,20111,2,1,0.8,1.3,-1,R,5
1114107,1092352,20111,8.5,4.8,4.2,6.2,6.8,A,4
1114107,110137,20111,4.9,7.1,6.3,6.6,7.3,A,3
1114107,1111532,20111,8.2,3.2,3.2,5.6,6.6,A,1
1114107,1092294,20111,4.3,0,0.8,1.7,-1,R,4
1114107,10928,20111,3.8,2.5,2.1,2.8,-1,R,4
1114107,108218,20111,4,1.6,0.5,2,-1,R,6
1114107,1101628,20111,7,7.9,6.5,7.1,-1,A,3
1114107,1111285,20111,8,3,3.8,5.7,6.8,A,1
1114107,1081191,20111,2.5,0,0,0.8,-1,R,7
1114107,1101281,20111,8.3,5,4.6,7.6,10,A,3
1114107,1101318,20111,6,3.2,1,3.4,-1,R,3
1114107,1092742,20111,2.5,0,0,0.8,-1,R,4
1114107,1101295,20111,4.2,1.2,6.8,5.4,7.3,A,3
1114107,1101722,20111,8.1,4.8,0.5,5,5.8,A,3
1114107,1101379,20111,7.5,7.3,8.5,7.8,-1,A,3
1114107,1101737,20111,2.5,3.3,0,1.9,-1,R,3
1114107,109250,20111,1.8,0,0,0.6,-1,R,4
1114107,1101297,20111,6.5,6.4,8.1,7,-1,A,3
1114107,1091476,20111,6.3,6.3,2,5.8,7.1,A,5
1114107,1091364,20111,7.1,6.8,8,7.3,-1,A,5
1114107,1101514,20111,8,8,9.8,8.6,-1,A,3
1114107,1111316,20111,3.4,0,0,1.1,-1,R,1
1114107,1101179,20111,7.4,7,1.5,6.4,8,A,3
1114107,1101108,20111,6,0,6,4,4,R,3
1114107,1082497,20111,6.3,6,5.8,6.2,6.6,A,6
1114107,1101607,20111,8.5,7.7,8.2,8.1,-1,A,3
1114107,1101750,20111,5.5,4.2,2.3,5,6.6,A,3
1114107,108267,20111,5.2,5.5,4.3,5,5,A,6
1114107,1111146,20111,5.7,1.5,4.8,3.6,3.1,R,1
1114107,110133,20111,3.5,6.5,3.2,5.2,6.5,A,3
1114107,1101278,20111,1.4,0,0,0.5,-1,R,3
1114107,1101370,20111,7.4,1,3.6,4.4,5,R,3
1114107,1092398,20111,2.1,0,0,0.7,-1,R,4
1114107,1111443,20111,5.7,0,0,1.9,-1,R,1
1114107,1092212,20111,3,6.7,2.5,5.4,7.3,A,4
1114107,1092380,20111,4,7.3,2.4,5,5.7,A,4
1114107,109245,20111,4.5,6.5,3.2,5.9,7.7,A,4
1114107,1101669,20111,9.2,8.6,9,8.9,-1,A,3
1114107,1111304,20111,3,4.6,2,3.2,-1,R,1
1114107,110142,20111,6,5.3,8.5,7.4,8.7,A,3
1114107,109187,20111,10,7.1,6.8,8,-1,A,5
1114107,1101771,20111,7.5,9.4,9,8.6,-1,A,3
1114107,1092103,20111,2,5.5,2,3.2,-1,R,4
1114107,1102498,20111,3.5,3.6,0,2.4,-1,R,2
1114107,1071664,20111,8,8,5.8,7.3,-1,A,9
1114107,1111487,20111,0,0,0,0,-1,R,1
1114107,109131,20111,0,2,2.1,1.4,-1,R,5
1114107,1092513,20111,2.7,0.9,0.7,1.4,-1,R,4
1114107,1092483,20111,2.2,3.2,4.9,3.4,-1,R,4
1114107,1111359,20111,4.5,3.3,4.2,4.2,4.5,R,1
1114107,107220,20111,0.5,0,0.5,0.3,-1,R,8
1114107,1072244,20111,5,0,0,1.7,-1,R,8
1114107,1101408,20111,6.2,4.4,2.8,5.8,7.8,A,3
1114107,1101682,20111,5.9,6,6.8,6.9,8,A,3
1114107,1091368,20121,6.5,0,0,2.2,-1,R,7
1114107,1102475,20121,8,5,2,3.4,1,R,4
1114107,1121174,20121,0,5,5,3.3,-1,R,1
1114107,1121390,20121,0,0,0,0,-1,R,1
1114107,1102596,20121,6,6.5,2,3.3,1,R,4
1114107,1111384,20121,2.5,0,0,0.8,-1,R,3
1114107,1102518,20121,3.5,3,5.5,5,6.5,A,4
1114107,1111189,20121,5.5,3,3.5,3.8,3.5,R,3
1114107,1111197,20121,6.5,1.5,0,2.7,-1,R,3
1114107,1101610,20121,0,0.5,0,0.2,-1,R,5
1114107,1112757,20121,7,0,4,3.7,-1,R,2
1114107,1111145,20121,8,8,6,7.3,-1,A,3
1114107,1111412,20121,8,9,0,4.2,2,R,3
1114107,1102583,20121,2,2.5,2.5,2.3,-1,R,4
1114107,111177,20121,6.5,8.5,10,8.3,-1,A,3
1114107,1101254,20121,6,2,2.5,3.5,-1,R,5
1114107,1111442,20121,4,2,5,3.7,-1,R,3
1114107,1101793,20121,1.5,0,0,0.5,-1,R,5
1114107,1092277,20121,0,0,0,0,-1,R,6
1114107,1112627,20121,0,0,0.5,0.2,-1,R,2
1114107,1101478,20121,5,2,3,3.3,-1,R,5
1114107,1111632,20121,8,8.5,7,7.8,-1,A,3
1114107,1111684,20121,4,7,6,5,4,A,3
1114107,1102120,20121,3.5,8.5,3,5,5,A,4
1114107,11027,20121,3.5,2,3,2.8,-1,R,4
1114107,1081191,20121,5.5,2.5,4,4,4,R,9
1114107,1092742,20121,5.5,5,5,5.5,6,A,6
1114107,1102605,20121,5,4.5,3.5,4,3.5,R,4
1114107,1102262,20121,0,2.5,2,1.5,-1,R,4
1114107,1101450,20121,4,7,6,4.4,2.5,R,5
1114107,109250,20121,6.5,6,5.5,5.8,5.5,A,6
1114107,1111434,20121,6,5.5,2,4.1,3.5,R,3
1114107,1121127,20121,0.5,0.5,6,2.3,-1,R,1
1114107,1111629,20121,5,5.5,2,4.1,4,R,3
1114107,1102498,20121,6,6.5,3,3.3,0.5,R,4
1114107,1121558,20121,4,3,5.5,3.7,3,R,1
1114107,1101128,20121,0,0,0,0,-1,R,5
1114107,1101247,20121,5,8.5,7.5,7,-1,A,5
1114107,1101502,20121,1.5,0,0,0.5,-1,R,5
1114107,1112418,20121,5.5,7,3,4.1,2.5,R,2
1114107,1111394,20121,10,9,8,9,-1,A,3
1114107,1111443,20121,3,5,8,5,4.5,A,3
1114107,1111265,20121,6,4,2.5,4.5,5,R,3
1114107,1121484,20121,0,0,0,0,-1,R,1
1114107,1111540,20121,9,8,9,8.7,-1,A,3
1114107,1111533,20121,7.5,8,4,3.9,-1,R,3
1114107,1111745,20121,7,9,6.5,7.5,-1,A,3
1114107,1111519,20121,6,8.5,7,7.2,-1,A,3
1114107,1111615,20121,6.5,8,2.5,6,6.5,A,3
1114107,1121264,20121,3.5,3.5,0,2.3,-1,R,1
1114107,1121451,20121,5,5,0,3.3,-1,R,1
1114107,1102410,20121,5,5.5,2.5,2.8,0.5,R,4
1114107,1111736,20121,6,5.5,3,5.3,6,A,3
1114107,107220,20121,2.3,2.8,1.5,2.2,-1,R,10
1114107,1072244,20121,7,7.5,4,5.8,5.2,A,10
1114107,1102351,20121,2,3,3,2.7,-1,R,4
1114107,1102475,20122,7,5,5.75,6.2,6,A,5
1114107,1121174,20122,2.75,4.5,3.5,3.1,-1,R,2
1114107,1102640,20122,0.5,3.25,5,2.8,-1,R,5
1114107,1101450,20122,8,7.75,6.5,7.3,-1,A,6
1114107,1102596,20122,5.5,5.75,6,6.1,6.5,A,5
1114107,1111384,20122,4,4.75,5.25,3.6,2,R,4
1114107,1122556,20122,5,6.25,5.75,5,4.5,A,1
1114107,1111189,20122,8.75,6.75,5.25,7,-1,A,4
1114107,1112102,20122,0.25,3.25,4.25,2.3,-1,R,3
1114107,1111396,20122,0.75,1,0.25,0.5,-1,R,4
1114107,1102554,20122,2.5,4.25,4.25,3.4,-1,R,5
1114107,1112757,20122,4.75,5,5.5,5.3,5.5,A,3
1114107,1102572,20122,0,2.5,2.25,1.3,-1,R,5
1114107,1102583,20122,1.5,2.25,2.25,1.9,-1,R,5
1114107,1111588,20122,6,6,5.25,5,4,A,4
1114107,1111442,20122,4,4.5,5.25,5,5.5,A,4
1114107,1112500,20122,6,5.25,5.25,4.6,3,R,3
1114107,1112627,20122,5.25,3.1,4.35,4,2.7,R,3
1114107,1101478,20122,4.15,5.9,3.75,3.2,2,R,6
1114107,108218,20122,0.5,0.75,0.5,0.5,-1,R,9
1114107,11027,20122,4.75,7.75,6,5.4,5.5,A,5
1114107,1081191,20122,6.25,5.5,4,4,2.3,R,10
1114107,1111265,20122,7.75,6.5,7.5,7.6,-1,A,4
1114107,1102605,20122,4.5,2.75,4,4.2,4,R,5
1114107,1102262,20122,6.75,6.5,4,4.4,3,R,5
1114107,1102520,20122,2.25,2.25,2.75,2.5,-1,R,5
1114107,1102779,20122,3.4,4.65,4.5,2.6,0.5,R,5
1114107,1111434,20122,6.75,6.25,6,6.2,6,A,4
1114107,1111472,20122,6.75,4.5,4.75,5.1,4,A,4
1114107,1101104,20122,0.5,0,0,0.5,-1,R,6
1114107,1111629,20122,7.5,6.5,6.5,7,-1,A,4
1114107,1102498,20122,5.5,6.75,7,5.8,5,A,5
1114107,1111777,20122,6.25,5,5,5,4,A,4
1114107,1101502,20122,0.75,0,0,0.4,-1,R,6
1114107,1111656,20122,5.5,5,7,6,5.5,A,4
1114107,1122754,20122,0,0.65,1.5,0.8,-1,R,1
1114107,1121558,20122,7,7.75,7.75,7.4,-1,A,2
1114107,1112418,20122,6.75,7.6,7.35,7.1,-1,A,3
1114107,1122482,20122,1.5,1.5,1.25,1.4,-1,R,1
1114107,111225,20122,0,1.5,2,1.1,-1,R,3
1114107,1121740,20122,1,1.5,3,2.3,-1,R,2
1114107,1121484,20122,2.5,2.9,6.4,4.4,4,R,2
1114107,1112589,20122,0.25,0.75,0,0.4,-1,R,3
1114107,1121127,20122,2,2,4.25,3.1,-1,R,2
1114107,1121264,20122,2.75,0,0,1.8,-1,R,2
1114107,1112549,20122,3.5,5.5,5.5,3.3,1.5,R,3
1114107,1122205,20122,5.25,4.25,2.75,3,1.5,R,1
1114107,1102410,20122,7.5,7.25,5.5,5.5,4,A,5
1114107,1112239,20122,3,5.25,6.25,5,5.5,A,3
1114107,1102351,20122,3.25,3.25,3.5,3.4,-1,R,5
1114107,1102475,20112,7.4,1.9,2.7,3.8,3.6,R,3
1114107,1102520,20112,4.6,0,3.1,2.6,-1,R,3
1114107,1102596,20112,5.7,0.8,3,3.2,-1,R,3
1114107,109112,20112,7,4.1,5.7,5.2,4.7,A,6
1114107,1111359,20112,7.7,3.4,3.7,4.6,4.1,R,2
1114107,1101301,20112,4.5,8.1,8.4,7,-1,A,4
1114107,1101219,20112,6.4,2.8,4,5.2,6.5,A,4
1114107,1101782,20112,10,7.2,7.5,8.2,-1,A,4
1114107,1112627,20112,3.5,1.6,1.4,2.2,-1,R,1
1114107,1101167,20112,8.3,5,6.4,5.8,4.5,A,4
1114107,1091203,20112,7.4,6.4,7.2,7,-1,A,6
1114107,1111146,20112,4.6,5,6.4,6.1,7.3,A,2
1114107,1112459,20112,8.6,6.5,6.4,7.2,-1,A,1
1114107,1091131,20112,9.5,6.2,5.3,7,-1,A,6
1114107,10928,20112,7.8,5.5,7.7,7,-1,A,5
1114107,1111653,20112,8.8,2.5,3.5,5.1,5.5,A,2
1114107,1112200,20112,7.2,7.8,7.7,7.6,-1,A,1
1114107,1081191,20112,4,2,4.3,3.4,-1,R,8
1114107,1101318,20112,6.9,4.8,7,6,5.6,A,4
1114107,1092742,20112,5.3,0.5,2.3,2.7,-1,R,5
1114107,1101737,20112,6.2,9,6,7.1,-1,A,4
1114107,109250,20112,0.5,2.6,4.3,2.5,-1,R,5
1114107,110251,20112,9.2,7.6,4.2,7,-1,A,3
1114107,1101651,20112,8.8,7.3,4.9,7,-1,A,4
1114107,1101447,20112,2.1,4.3,6.7,5.6,7.5,A,4
1114107,1102454,20112,6.7,6.2,6.1,5.8,5,A,3
1114107,1102410,20112,2.8,1.8,2.2,2.3,-1,R,3
1114107,1102498,20112,3.5,4.8,2.7,3.7,-1,R,3
1114107,1101108,20112,7.8,6,7.2,7,-1,A,4
1114107,1101247,20112,4.4,5,0,3.1,-1,R,4
1114107,1102334,20112,4.2,5.8,8.4,7,8.4,A,3
1114107,1101502,20112,1.9,1,1,1.3,-1,R,4
1114107,1102416,20112,6.1,3.1,6.7,5,4.6,A,3
1114107,1112371,20112,6,5.8,5.3,5.1,4.1,A,1
1114107,1101278,20112,4.8,5.5,5.5,5.6,6,A,4
1114107,1112418,20112,2.6,0,0.8,1.1,-1,R,1
1114107,1101370,20112,8.7,6.5,5.9,7,-1,A,4
1114107,1112261,20112,6.3,5.7,6.2,5.7,5.2,A,1
1114107,1111443,20112,4.3,4.1,4.2,3,1.2,R,2
1114107,1101687,20112,7.5,2.3,4.1,5.3,6.3,A,4
1114107,1111304,20112,5.1,6.5,7,6.9,8,A,2
1114107,1092103,20112,3.5,4.9,6.2,5.5,6.3,A,5
1114107,1102342,20112,4.8,5.2,6,5.1,4.8,A,3
1114107,1092398,20112,8.5,5.7,6.8,7,-1,A,5
1114107,1102606,20112,3.9,8.3,7.2,6.3,6.1,A,3
1114107,109131,20112,5.6,1.3,6.4,5.1,6.1,A,6
1114107,1092513,20112,6.2,3.4,5,5,5.2,A,5
1114107,1092483,20112,5.7,6,9.3,7,-1,A,5
1114107,1101708,20112,2.9,8,3.7,3.9,2.5,R,4
1114107,107220,20112,0.3,0.5,4.1,1.6,-1,R,9
1114107,1072244,20112,4,3.5,5.8,3.6,2.5,R,9
1114107,1102635,20112,5.7,3.6,5.8,5.4,6,A,3
1411203,1092251,20111,10,10,9.75,9.7,-1,A,4
1411203,1071343,20111,10,10,10,10,-1,A,9
1411203,1071252,20111,10,10,9.5,9.4,-1,A,9
1411203,1101788,20111,10,10,9.5,9.4,-1,A,3
1411203,1071182,20111,9.5,9,9,9.1,-1,A,9
1411203,1071135,20111,10,10,9.5,9.4,-1,A,9
1411203,1072508,20111,10,10,9,8.8,-1,A,8
1411203,1072274,20111,10,10,10,10,-1,A,8
1411203,1081709,20121,9,9,9,9,-1,A,9
1411203,108186,20121,9,9,9,9,-1,A,9
1411203,1081765,20121,9.5,9.5,9.5,9.5,-1,A,9
1411203,1091671,20121,9,9,9,9,-1,A,7
1411203,1082192,20121,8.5,8.5,8.5,8.5,-1,A,8
1411203,108254,20121,8,8,8,8,-1,A,8
1411203,1071374,20121,9.5,9.5,9.5,9.5,-1,A,11
1411203,1111101,20121,8.5,8.5,8.5,8.5,-1,A,3
1411203,1081406,20121,9.5,9.5,9.5,9.5,-1,A,9
1411203,1081311,20121,9.5,9.5,9.5,9.5,-1,A,9
1411203,1092107,20122,10,10,10,10,-1,A,7
1411203,109245,20122,8.5,8.5,8.5,8.5,-1,A,7
1411203,1092427,20122,9.5,9.5,9.5,9.5,-1,A,7
1411203,1082216,20122,10,10,10,10,-1,A,9
1411203,1081149,20122,9,9,9,9,-1,A,10
1411203,1082156,20122,7,7,7,7,-1,A,9
1411203,1091648,20122,9,9,9,9,-1,A,8
1411203,1091490,20122,7,7,7,7,-1,A,8
1411203,1081241,20112,9.5,9.5,9.5,9.5,-1,A,8
1411203,1081467,20112,8.5,8.5,8.5,8.5,-1,A,8
1411203,111224,20112,8,8,8,8,-1,A,1
1411203,1071424,20112,9,9,9,9,-1,A,10
1411203,1071625,20112,9.5,9.5,9.5,9.5,-1,A,10
1411203,108262,20112,9,9,9,9,-1,A,7
1411194,1052523,20111,5.35,6.6,7.15,5.3,3.9,A,12
1411194,1072460,20111,7.4,6,6.6,7,-1,A,8
1411194,1082587,20111,5.6,6.1,7.75,6,5,A,6
1411194,1081709,20111,8.4,7.8,8.25,8.3,-1,A,7
1411194,108186,20111,6.55,7.25,7.55,7.1,-1,A,7
1411194,1081765,20111,7.6,7.05,7.7,7.7,-1,A,7
1411194,1081241,20111,8.55,8.85,9.3,8.9,-1,A,7
1411194,1081521,20111,5.8,6.1,7.35,6.7,6.8,A,7
1411194,1081609,20111,6.35,5.8,7.65,7,-1,A,7
1411194,1082192,20111,9.05,8.15,8.15,8.6,-1,A,6
1411194,1082796,20111,7.7,6.4,7.85,7.8,-1,A,6
1411194,1102772,20111,5.15,5.45,5.8,5.1,4.5,A,2
1411194,1081467,20111,6.5,6,7.5,7,-1,A,7
1411194,1081406,20111,6.45,5.3,6.1,6.5,6.9,A,7
1411194,1081311,20111,7,7.45,7.4,7.2,-1,A,7
1411194,10524,20111,5,4.5,6.5,5,3.7,A,12
1411194,1111292,20111,4.65,6.4,5.9,5.1,4.8,A,1
1411194,1071421,20111,6.4,6.05,6.85,6.5,6.3,A,9
1411194,1072229,20111,8.8,7.4,6.8,7.8,-1,A,8
1411194,107246,20111,5.4,4.9,6.15,5.3,4.5,A,8
1411194,1072550,20111,6,6.3,6.95,6.4,6.2,A,8
1411194,1081282,20111,8.35,7.85,7.5,7.9,-1,A,7
1411194,1101750,20111,7.95,6.2,6.25,7.1,-1,A,3
1411194,1081332,20111,7.5,7.45,8.8,8.2,-1,A,7
1411194,1081700,20111,8.3,8.05,8.7,8.5,-1,A,7
1411194,1081164,20111,7.35,8.05,7.65,7.5,-1,A,7
1411194,1081141,20111,7.75,6.65,7.5,7.6,-1,A,7
1411194,1081645,20111,5.7,6.3,7.65,5.9,4.7,A,7
1411194,1051259,20111,5.7,6.3,6.1,5,3.6,A,13
1411194,1101788,20111,5.3,4.25,4.5,5,5.1,A,3
1411194,1091133,20121,4.3,3.8,4.5,5,5.8,A,7
1411194,1091665,20121,6.5,6.65,7.5,7,-1,A,7
1411194,1101151,20121,4.65,5.9,5.8,4.5,3.5,R,5
1411194,1091490,20121,3.8,5.2,7.65,5.4,4.9,A,7
1411194,1091569,20121,1.7,4.2,7.1,5.6,7.5,A,7
1411194,1091230,20121,7.35,8.35,8.35,7.9,-1,A,7
1411194,110185,20121,3.35,3.25,4.75,5.1,6.6,A,5
1411194,1092107,20121,7,6.95,7.85,7.4,-1,A,6
1411194,1091557,20121,7.55,5.6,6.6,7.1,-1,A,7
1411194,1081510,20121,4.85,6,7.2,6,6.1,A,9
1411194,1091553,20121,4,4.1,5.5,4.3,3.5,R,7
1411194,1072211,20121,5.5,3.4,4.2,5.5,6.3,A,10
1411194,1111434,20121,5.25,6.4,8.75,7,-1,A,3
1411194,1091671,20121,9.45,8.65,8,8.7,-1,A,7
1411194,1101591,20121,4.75,4.45,6.2,6.2,7.2,A,5
1411194,1082747,20121,5.75,3.6,5.85,5.8,5.9,A,8
1411194,1082767,20121,6.25,5.45,6.35,6.2,6.1,A,8
1411194,1091720,20121,5.75,6.25,8.25,7,-1,A,7
1411194,1092427,20121,5.85,7.35,8.15,7,-1,A,6
1411194,1111304,20121,7.35,7.05,7.9,7.6,-1,A,3
1411194,1081763,20121,3.2,5.75,7.5,5.2,4.8,A,9
1411194,1091576,20121,3.6,3.85,4.6,2.5,-1,R,7
1411194,1091631,20121,8.55,6.85,6.8,7.7,-1,A,7
1411194,1082303,20121,6.3,3.75,4.2,5.5,5.8,A,8
1411194,1101220,20121,3.95,2.65,4.65,4.1,3.9,R,5
1411194,1072244,20121,1.2,0.7,3.95,2.8,-1,R,10
1411194,109187,20121,8.8,7.85,7.2,8,-1,A,7
1411194,1062626,20121,5.35,3.55,5.55,6.1,7.1,A,12
1411194,1091368,20122,2.85,1.4,4,3.4,-1,R,8
1411194,1111210,20122,6.3,4.3,6.35,7.5,9.4,A,4
1411194,1101503,20122,6.7,4.9,4.55,5,4,A,6
1411194,1112643,20122,2.95,4.95,7.6,5.4,5.5,A,3
1411194,1101408,20122,7.8,7.5,7.65,7.7,-1,A,6
